"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
-0.271043323807276,-1.81925010010165,-0.410447654379019,-1.55292073098791,-0.493138789072777,-1.98287361396409,-0.675036518260978,-1.85925415087306,0.044,-1.85,0.241684334,-1.761829709,-0.03066498,-1.636028869,-0.003437046,-1.934790713,-0.27578636,-1.808989873,TRUE,"f1","1stO",70,"null","205","1","330"
0.153612421337073,-1.64593897499671,-0.327013301375841,-1.50939668425847,-0.32601113406029,-1.77621429569725,-0.563092179701219,-1.64188088775826,0.408,-1.85,0.522404568,-1.656581793,0.269666547,-1.494954156,0.256061918,-1.794645521,0.003323898,-1.633017884,FALSE,"null","null",304,"null","177","2","304"
0.384546915335506,-1.98999708316375,-0.117049454894113,-1.75988774985006,0.00515865826864355,-2.09162073937732,-0.273611691932471,-1.87511185901695,0.674,-1.85,0.767653726,-2.079851023,0.546898377,-1.87670803,0.481349059,-2.169459267,0.26059371,-1.966316273,TRUE,"L","f1",190,"null","158","3","285"
-0.189950490878037,-1.89298650287104,-0.233110949268653,-1.59959945846161,-0.554567760519864,-1.87112437075055,-0.553393279218604,-2.09372789039998,0.072,-1.85,0.351555658,-1.609520978,0.052537641,-1.58526762,0.181042625,-1.856351498,-0.117975392,-1.83209814,TRUE,"L","1stO",63,"null","203","4","328"
-0.0161201953175844,-1.63427682222451,-0.355953542112411,-1.4961315393527,-0.660824833358262,-1.78198613838538,-0.829760991319261,-1.64848074482706,0.282,-1.85,0.317428699,-1.668838176,0.072927978,-1.495000903,0.044630844,-1.793663375,-0.199869877,-1.619826102,FALSE,"null","null",313,"null","191","5","313"
0.221497726991383,-1.82398586228632,-0.113015687445281,-1.70468996635446,-0.195249798140445,-2.06579070888751,-0.490278562248571,-1.88680600892331,0.492,-1.85,0.662429172,-1.71543285,0.371296278,-1.64303369,0.454163213,-1.931361752,0.16303032,-1.858962592,FALSE,"null","null",298,"null","172","7","298"
0.366372680020388,-1.68913770861946,0.169154417533258,-1.46790810692926,-0.0580314613819593,-1.63120802568162,-0.14903552321984,-1.86644646005028,0.632,-1.85,0.824618927,-1.583345451,0.541902484,-1.482989023,0.596349489,-1.778006859,0.313633046,-1.677650431,TRUE,"L","f1",192,"null","160","8","288"
0.235476217761949,-1.81051689224013,-0.769830323452598,-1.65331034163621,-0.0635368549293348,-1.97367506295596,-0.297551920065231,-1.84285982146634,0.492,-1.85,0.551985842,-1.749073434,0.275895201,-1.631710928,0.31230161,-1.92949369,0.036210969,-1.812131184,FALSE,"null","null",298,"null","175","9","298"
0.16973385173726,-1.95181251933552,-0.173935509069307,-1.72739038850238,-0.286325194701033,-1.80194285255308,-0.268448299381385,-2.05491352022609,0.45,-1.85,0.660129578,-2.031331892,0.435253531,-1.832760083,0.375723323,-2.126794357,0.150847276,-1.928222547,TRUE,"L","f1",205,"null","173","10","301"
0.0693952767574383,-1.57403173890246,-0.164628330013963,-1.64381020068411,-0.235020425005111,-1.43301535389691,-0.389255896590559,-1.63745720255703,0.254,-1.85,0.607051864,-1.521817358,0.337601524,-1.389921512,0.358101541,-1.689220274,0.0886512,-1.557324428,TRUE,"f1","1stO",60,"null","190","13","315"
-0.00861587806649703,-1.69642006835868,-0.371101883966823,-1.5691621546755,-0.46232593376054,-1.92199846328484,-0.563793006163041,-1.63651538561,0.296,-1.85,0.45754167,-1.612047612,0.183957574,-1.488955197,0.214148464,-1.787432182,-0.059435632,-1.664339767,FALSE,"null","null",312,"null","192","14","312"
0.358442424430416,-1.86817763880065,0.235553747898632,-2.00283585855771,0.169186667574246,-1.79100348203884,-0.0979852608652818,-1.7675055952942,0.618,-1.85,0.860659757,-1.783185495,0.585194002,-1.664363705,0.62002419,-1.962334942,0.344558435,-1.843513151,TRUE,"f2","1stO",59,"null","163","17","289"
0.336484348856307,-1.93603880730876,0.480972435771772,-1.65505839401306,0.0445535727712344,-2.05911302758406,-0.739619103400516,-1.79500803683795,0.604,-1.85,0.790442746,-1.910036645,0.535943996,-1.751195888,0.52563324,-2.05101865,0.27113449,-1.892177893,TRUE,"f1","1stO",58,"null","156","19","290"
