x y
0.0 0.0
0.0 2.5
-0.5 0.7
-1.38681480162 1.36220074601
-0.812677281328 0.512054998654
-0.276852084741 1.07530934052
-1.12252078296 1.92122202518
-0.255439661611 0.949201056259
0.325056119252 0.322156820315
-0.34192111979 1.21712885397
-0.898542964431 0.574552356758
-0.0084790752705 1.09589160767
0.649313328628 0.465507235339
-0.123676705187 1.06393487468
0.483041258138 0.354280264891
1.13977056865 0.99098327702
2.00581213972 1.72040113045
2.55511557082 0.856705464471
3.47501079199 0.125542989542
4.46808465214 1.09753940715
3.77164115603 1.93359183566
2.82981910122 1.21202614293
3.64807014068 0.270877533206
3.10775302011 -0.513513222415
3.81789921409 0.309148068493
2.94223435984 0.827751441255
2.19023873452 0.131531782077
1.30220035695 1.10274027547
0.313361636437 2.03760268976
1.07263888864 2.9528912328
1.82828695463 2.09115457275
2.47255554794 3.06637416455
3.21793388057 3.83763834671
2.37213554914 3.06980770895
2.88366443412 4.04556822892
3.77883841128 3.30864080875
3.11466950606 2.46712944004
2.34131042908 1.65888223085
3.32626457373 1.04853500054
2.37920933096 0.433203233004
1.45178062802 -0.393038759344
0.945299394315 0.480160656322
1.64132154212 -0.217985175264
2.16329952649 0.766223048415
3.11706552758 1.54387002414
2.51050050697 0.902274551383
3.18730409989 1.68535612396
2.19823259747 0.79876500623
1.23193690617 1.48192602074
2.02124871957 0.623709152666
2.8656327682 -0.189710661806
3.80631449631 -0.791279456474
2.83620055368 0.0658460423282
2.21406158498 0.968814578927
1.33888727956 1.87901796712
2.25207143725 1.31528995864
1.43365551788 0.757885486867
0.550200386116 1.58940719816
-0.359903103785 0.679261844728
0.396479328501 1.19137504812
1.23040915427 0.276855493738
0.319270592343 -0.357411160873
-0.525833996554 0.28571369985
0.111783387515 -0.370723895852
0.710221015104 -0.970461606081
-0.126865223062 -1.82083484808
0.561504141477 -0.902591775966
-0.165706954048 -0.274711747634
0.482716709268 -0.808834618618
1.47665751704 -0.193965837429
2.38382629063 0.484566155182
1.87040207335 -0.236954970109
2.47626658486 0.657294361819
1.82578450281 -0.171640752061
1.3050792239 0.729472123722
0.311447618542 1.41970944424
-0.405685189536 2.15654250499
-1.1340059065 2.90563934143
-0.252393581705 2.30422719969
0.60976748847 3.14643088953
-0.0502704209349 3.80287142617
0.477442042297 4.6400447736
1.37887070948 5.44880259917
0.84082124944 4.66890216919
