-0.9584349261,-3.6750818498,-1.2995556712,-3.7515818398,-1.580372325,-4.2104110212,-1.6770969135,-3.9107115088,-1.3641940418,-3.4194901984,-2.4033299129,-4.3952142138,-2.0380207399,-4.330151358,-1.6711748328,-3.6025330787,-2.3394532524,-3.5845095901,-1.6484086812,-3.2339788457,-2.0890594097,-4.0333013723,-1.9331528775,-3.4789889547,-3.018478432,-4.3193497527,-2.3906060588,-4.0782133223,-2.9054998375,-3.9854248627,-2.2508488326,-3.8090934911,-3.1797895301,-4.0453467678,-2.783247384,-3.6746329915,-2.696266522,-4.2001101022,-2.6025878113,-3.952488188
-0.7897267692,-3.2932850968,-0.9685901266,-3.035752782,-1.1974376072,-3.5763044229,-1.7235547116,-3.5362022296,-1.2901100048,-2.9490202713,-2.2253995445,-3.8465927849,-2.1649625151,-4.1024835578,-1.4426240276,-3.2860882659,-2.5583745195,-3.7234936984,-2.8946130237,-3.1783032722,-1.9622794984,-3.3831569394,-1.7109680383,-3.184318854,-1.9444205835,-3.7257366394,-1.7618290401,-2.9080030691,-2.6343566451,-3.9700500531,-2.0319745046,-2.960687126,-2.6241641017,-3.4717462024,-2.2671971849,-3.591472496,-2.4356605645,-3.0639088668,-2.3005843358,-3.3597060892
-1.0765139635,-3.442160288,-1.1021115395,-3.1216094348,-2.0538273689,-4.1076330062,-1.6489126725,-3.7064476669,-1.4244362502,-3.1267641999,-2.5430633457,-4.0951603177,-2.1157308601,-3.8371585277,-1.7098124602,-3.3876659306,-2.789946131,-3.9308233825,-2.0975135512,-3.0428661787,-2.2524715256,-3.6272360956,-1.7926717713,-3.0918392657,-2.4964755162,-3.7997872673,-2.0090520174,-3.4407722037,-2.2266119706,-3.3643217793,-2.6882008696,-3.2179039612,-3.0156876462,-3.7172493274,-2.4851852402,-3.4716287815,-2.3834520036,-3.0833257748,-2.7005501578,-3.6148662123
-0.8880410014,-3.5913604118,-0.6980633109,-3.2991458963,-1.4472305912,-3.9444910068,-1.2257951786,-3.6132992511,-1.0081985283,-3.2552877097,-1.8039291264,-3.8500561144,-2.1164580355,-4.1544276196,-1.5547923762,-3.5843946664,-2.8812077381,-3.6184851693,-1.2402037322,-3.0222477837,-2.4297502709,-4.0038546034,-1.4748073859,-3.2644297004,-2.7730049834,-3.9262410008,-2.2362890604,-3.6576829873,-2.0869886466,-3.8872165171,-1.7672896673,-3.3190285633,-2.3534970849,-3.4710598426,-2.479096102,-3.7464100198,-2.0269358524,-3.3287913889,-2.6012054299,-3.5232230105
-0.7407058772,-3.4510648339,-1.0909872707,-3.4089627941,-1.3986070882,-3.8670046075,-1.449007582,-3.5425068557,-1.4389361733,-2.9061665869,-1.7234644106,-3.4795220705,-2.110597865,-3.9036263488,-1.4803575162,-3.2229617679,-2.7069412257,-3.459639723,-1.1506066379,-3.0649252299,-2.548215339,-3.8891072177,-1.911051876,-3.1316293814,-2.9172885736,-3.6077974573,-2.264960218,-3.6665708336,-1.8161012239,-3.7504065675,-2.3580115721,-3.0440228373,-2.5433717804,-3.2629268877,-2.5948541966,-3.6575043754,-2.8648556209,-3.2333038607,-2.3023894694,-3.4351925917
-1.8596700398,-3.6037787861,-1.7975414102,-3.2672257862,-2.5676448947,-4.0068274458,-2.3155670307,-3.7741037111,-2.1612272849,-3.2737110312,-2.7636219143,-4.2932013271,-3.0746007576,-4.3803614698,-2.4256916161,-3.4821153464,-3.2097080513,-4.1673855971,-2.5198807652,-3.1648722437,-2.6644125136,-3.701934086,-2.7462094135,-3.3737471351,-2.8739633793,-4.0212617398,-3.6351240578,-3.8846324282,-2.9498759526,-3.7323913717,-3.1633898598,-3.7632672665,-3.385574177,-4.0307193439,-3.7146537812,-3.6064078204,-3.4739622272,-3.3305328455,-3.1722972438,-3.5246246647
-1.1046267497,-3.467503276,-1.3041875817,-3.1529660112,-2.1651535483,-3.8791933968,-1.8240924216,-3.4075106459,-1.8073599629,-3.6698813196,-2.612566091,-3.9840044525,-2.1920948805,-3.560741317,-1.5099501961,-3.4309864695,-2.9722042269,-3.5402370685,-1.741718832,-2.9337062156,-2.6372548803,-3.7044496349,-1.9865836646,-3.1675066382,-3.0871306241,-3.8497072637,-2.4665920759,-3.4381113869,-2.8611333704,-3.7562373411,-2.2579976545,-3.0162894048,-3.1429683301,-3.3526313059,-2.7292727107,-3.4989892831,-2.5254750172,-3.1431794158,-2.7582245726,-3.2789116852
-1.4905456649,-3.5751491442,-1.9700140529,-3.5239883342,-2.5496335539,-3.7689266623,-2.2839349458,-3.5070768965,-1.7824860954,-3.1793798042,-3.2065388888,-3.6898439083,-2.8533313388,-3.6644768092,-2.1233454306,-3.194289734,-3.7142964932,-3.4405343107,-2.5862583577,-3.1443755023,-3.0476811391,-3.4443371817,-2.5746624895,-3.4334453674,-3.5016622643,-3.2552734681,-2.7916734854,-3.2760136595,-3.2775116688,-3.2161907431,-3.2270149018,-2.803947385,-3.8947927191,-2.9242806901,-3.3679229983,-3.0248148868,-3.0147563227,-3.187546893,-3.5713548471,-2.8812713602
-0.7927672926,-3.4273444161,-0.9075337225,-3.160950256,-1.8521059781,-3.9838873487,-1.4570161138,-3.8315254518,-0.7370487797,-2.8727794377,-2.2254434542,-4.1787765564,-1.5539260691,-3.5429117844,-1.1960285145,-3.5165422654,-2.4088032982,-3.7109724636,-1.1558905055,-2.8780810803,-1.8194549726,-3.6698222971,-1.2859911674,-3.2059286219,-2.5414007291,-4.0494231053,-1.8353737773,-3.3712466853,-2.1827553927,-3.9078076794,-1.5659022758,-3.0363351685,-2.6919482667,-3.7853591405,-2.1109388074,-3.646821897,-1.9183332199,-3.070534136,-2.197344921,-3.4060912005
-0.8150744222,-3.4948725032,-1.1548859549,-3.4761863278,-2.0895687127,-4.0291745383,-1.565262261,-3.7539449627,-1.2900384175,-3.1432480907,-2.609458587,-3.9459676361,-2.0610358811,-3.7370970375,-1.6418893406,-3.4394142047,-2.8019495534,-3.487256921,-2.4320578804,-3.0865637578,-2.1851350758,-3.4806654838,-1.8282614102,-3.1605527144,-3.0231894137,-3.7028814217,-2.4972847318,-3.6550001467,-2.7762094685,-3.7294099383,-2.1560051723,-3.1674049061,-3.3436292595,-3.3817414884,-2.526248757,-3.3952832848,-2.7580126478,-3.2159162964,-3.0311805083,-3.3985151767
-1.4634737945,-3.6363098153,-1.776398512,-3.5891022861,-2.1322710502,-4.0472286251,-2.5817370883,-4.1359973838,-1.8779190435,-3.2439877631,-3.0515689925,-3.9587197865,-2.6860191363,-3.9203085112,-2.2958584172,-3.791632665,-3.3608546475,-3.6419818945,-3.0273252517,-3.1615394961,-2.3781058882,-3.54739002,-2.3382369814,-3.2411030013,-2.6913906279,-3.6864913261,-2.6423613789,-3.4074635287,-3.1121818406,-3.7479940413,-2.3910322095,-2.948823586,-3.5134129816,-3.3589435825,-3.0739619549,-3.5449961183,-2.8593818021,-3.3681128298,-3.18130521,-3.3999299138
-1.3194406603,-3.3608057724,-1.6583259141,-3.3753247326,-1.7936430516,-3.7809785426,-2.0321365261,-3.5648799157,-1.7112576206,-2.9634020699,-2.7048934263,-3.9458434617,-2.3192296081,-3.833410984,-1.9406047209,-3.2139257006,-3.0576704073,-4.0410974685,-2.3517236326,-2.9983339427,-2.5327534704,-3.6450860139,-2.2549146549,-3.3105489658,-3.3340030331,-3.8639851143,-2.5178469939,-3.3690578316,-2.9298950653,-3.7499617396,-2.6857530063,-3.1750138142,-3.2789082907,-3.4346876602,-2.9498461248,-3.2398314538,-2.8052986364,-3.4592314411,-3.1220755382,-3.6746978365
-1.9935675432,-3.5279668141,-2.0503653933,-3.1576490112,-2.490064804,-3.7946170575,-2.5669282086,-3.3921798373,-2.4644944562,-3.0702056857,-2.2814533771,-3.3644421738,-2.9189611581,-3.8183407524,-2.2997937854,-3.6357867305,-2.7846494351,-3.313703739,-2.7338989529,-3.5382563223,-3.3575537868,-3.6772816465,-2.9802130166,-3.4637280331,-3.467775275,-2.9567288661,-3.2462244947,-3.3857499987,-3.6474312361,-3.6208249539,-3.0182063481,-3.1928983097,-3.2247769583,-3.1516320226,-3.5691810113,-3.3739085567,-3.4296604181,-3.1419928231,-3.8232322894,-3.3729044297
-1.4623397427,-3.1790293292,-1.2400784404,-3.3107593766,-1.5663332678,-3.4823422274,-2.0871179794,-3.6171224568,-1.8946402847,-2.8801124045,-2.5320732742,-3.601363872,-2.3928052379,-3.8582536682,-2.0311789136,-3.2100411045,-3.0236198986,-3.5340136119,-2.2617004974,-2.6584553626,-2.3155313062,-3.4956306235,-2.3080891823,-2.9693688497,-2.439561378,-3.2970680328,-2.7917770883,-3.6894773045,-3.115801634,-3.7856349181,-2.6670013285,-3.1367147135,-3.2679188487,-3.4030609081,-2.7589406392,-3.4180813355,-3.2721133858,-3.0290129826,-2.9483594375,-3.2479997488
-1.1302074641,-3.4401365206,-1.2768650654,-3.149115497,-1.9375300736,-3.8088002205,-1.5574791725,-3.6280768577,-1.5801570274,-3.2274658255,-2.5810735887,-4.1326804501,-2.2385849514,-3.9845727051,-1.8468822694,-3.4482022426,-2.7544771771,-3.5989276088,-1.8726566492,-3.0509398218,-2.8471838632,-4.1019078403,-2.138917775,-3.4336598962,-2.9279131438,-3.8458403608,-2.4262963657,-3.738999063,-2.670160463,-3.8581596915,-2.2811929274,-3.1086177248,-3.172397081,-4.0159363497,-2.5865515063,-3.2418672248,-2.4807069529,-3.475089554,-3.1478845537,-3.6616212336
-0.8614724791,-3.5368352789,-0.9107603929,-3.2170297512,-2.0267431184,-4.0698579662,-1.5098509909,-3.9404244258,-1.2414205642,-3.2000865632,-2.6590513417,-4.0795635388,-1.7139722311,-3.759469273,-1.4377479744,-3.5063895363,-2.8843109718,-3.7754531984,-1.5844050262,-3.196861128,-2.1651089008,-3.8176292855,-1.8486803909,-3.4441108596,-2.3482002703,-3.3471816174,-2.4019977132,-3.9022185025,-2.5950728269,-3.8027921568,-1.7965984021,-2.9488032174,-2.6190980016,-3.543243457,-2.2236174929,-3.5664945742,-2.0367631713,-3.1877226102,-2.3887640517,-3.6755487946
-1.6224817012,-3.8090583527,-1.6818999055,-4.0680095885,-2.2522310758,-4.3183317762,-1.9989966559,-3.9537679525,-1.9163673798,-3.5359058762,-2.5273591314,-4.5186764307,-2.4893105924,-4.1770483104,-2.300556155,-3.8602545439,-3.1070488509,-4.3342566277,-2.3135215886,-3.2827472476,-2.938337943,-4.5731370454,-2.4441028324,-3.5840642515,-2.7773508513,-4.32416088,-2.7325012727,-4.059383102,-3.3584621763,-4.3315990806,-2.7276966184,-3.8122029239,-2.774769245,-3.6184989377,-3.0506473913,-3.6941290028,-3.0110248572,-3.978958014,-3.359058622,-4.0299926257
-0.8964272168,-3.1419193032,-1.2374326106,-3.3153768563,-1.330291353,-3.6861928201,-1.4869907427,-3.384946372,-1.3865478256,-2.7908370984,-2.1030483053,-3.951072647,-1.947742526,-4.1694291246,-1.5587893661,-3.0776854991,-1.9518042888,-3.3030513606,-1.8019794598,-2.817376337,-2.029194211,-3.5556800669,-1.7680180559,-3.7085751948,-2.259825936,-3.7643982555,-1.7495252926,-3.4359750801,-2.5346940482,-3.7757854046,-2.1873008782,-2.9568076411,-2.3902799637,-3.5660789923,-2.3783526009,-4.000349479,-2.3070322834,-3.3038516662,-2.675564169,-3.5149581452
-0.8199059375,-3.4453463446,-0.5711764532,-3.1472199485,-1.8071764657,-3.9843720445,-1.4844324492,-3.6986253168,-0.9109883475,-3.1090742545,-2.442659865,-4.0724190741,-2.090392085,-4.0707735838,-1.17335016,-3.4229071496,-2.4838659516,-3.553348601,-1.2248919304,-3.0322111708,-2.1030794154,-3.803899764,-1.4841053964,-3.3244790476,-2.4107826172,-3.8140386206,-1.7612445359,-3.6923198228,-1.8567213809,-3.4604751464,-1.5660729126,-2.9856917937,-2.748829944,-3.6320505385,-2.1610000982,-3.5758923353,-1.8948781391,-3.1550057773,-2.2402062231,-3.3355124839
-0.4679346211,-3.8899379557,-0.7091325504,-3.6756864687,-1.7195553989,-4.4931361601,-1.2645164641,-4.0616514119,-0.8868922377,-3.9449957131,-2.4795475755,-4.3316679554,-1.7572196775,-4.2197149476,-1.0820453864,-3.7207498264,-2.5766998787,-4.0814487778,-1.1602869254,-3.3817861041,-2.1099606107,-4.2331028589,-1.3970293425,-3.7012904232,-2.3126156501,-4.0538692406,-1.7624251033,-3.9459219131,-2.0409917278,-3.9160977486,-1.6114304449,-3.3771649877,-2.8352367442,-3.9136302295,-1.7383578469,-3.6771717283,-2.0173993621,-3.5778141572,-2.4205131227,-3.7984927781
-1.2377946576,-3.6950407069,-1.1233043849,-3.3774138997,-2.0576460883,-4.0423592832,-1.6505201634,-3.9327904726,-1.4264011943,-3.4341416143,-2.3894677282,-3.863685604,-2.3915308919,-4.1524547657,-1.8933748626,-3.7237446178,-3.2385153388,-3.8374849082,-1.6745793775,-3.2109175158,-2.7923555856,-4.0676722446,-2.0241387139,-3.4530444074,-2.6138952764,-3.3688661523,-2.7518726718,-3.7954839761,-2.8379604378,-3.5658719754,-2.2196621808,-3.1991923927,-3.2221671002,-3.5765092807,-3.0717975575,-3.3068323677,-2.5072712999,-3.6132792722,-3.4365728533,-3.4124981066
-1.2072572525,-3.4344511014,-1.5570409755,-3.1324716089,-1.3659904614,-3.7192160099,-1.9804559972,-3.6185430956,-1.7638552894,-3.3452118468,-2.5628065589,-3.9873208036,-2.2433064752,-3.4691876789,-1.8635112657,-3.0596031284,-2.8933061552,-4.0150516555,-3.1784559986,-2.9171760291,-2.2698899599,-3.7523535347,-2.107713123,-3.1421154686,-2.8179778247,-3.4910686593,-2.3832882358,-3.174628977,-2.52717373,-3.7243327799,-2.8076515454,-3.2036102076,-2.5823471447,-3.491978936,-3.0649882979,-3.5255798257,-3.11979966,-3.2247569196,-2.8163421721,-3.759907754
-1.0170039056,-3.1050737698,-1.1204510242,-3.3589251751,-1.534884448,-3.5225299366,-1.4100032264,-3.1864378044,-1.5441018331,-2.7231045649,-2.0496664239,-3.5434963149,-2.0578299044,-3.8176565571,-1.675725397,-3.0226689402,-2.6532030206,-3.806453459,-1.9457942087,-2.7466525827,-2.0216821213,-3.0719548841,-1.9021077563,-3.2813426531,-2.8202318071,-3.5819479093,-2.3565295208,-3.5838507775,-2.5286963589,-3.2897902372,-2.2639273133,-2.955652256,-2.9173287052,-3.3173795592,-2.5614953571,-3.5102907803,-2.2741817648,-3.2638649976,-2.4927010691,-3.0295207436
-1.6689556506,-3.2978292243,-1.9472332516,-3.2625040476,-2.0115309367,-3.6120185527,-2.3958881172,-3.5645831767,-2.1061514996,-2.9371671779,-2.9840476171,-3.6613564086,-3.0769237617,-3.8825938611,-2.2319149682,-3.2478016611,-3.294366584,-3.4894572784,-2.4566348384,-2.8563335323,-2.7197362028,-3.3787278414,-2.5029137085,-3.1322611706,-2.9877467989,-3.2340049549,-2.772254389,-3.8296678336,-2.745938293,-3.5846979433,-3.2714857696,-2.7187733114,-3.4998147773,-3.1919162709,-2.7548384103,-3.166151167,-3.2840555139,-3.0477488086,-3.0264418229,-3.4603843583
-0.4457145603,-3.2405317918,-0.9120588432,-2.9159736081,-1.5678146944,-3.6753633354,-1.2847370638,-3.8357298595,-0.7761884517,-3.2123740834,-1.9756672631,-3.9733039065,-1.2845776633,-3.5384357832,-1.1048006376,-3.1967118641,-2.2389689526,-3.9818430352,-1.2662593416,-2.8387171352,-1.74704226,-3.3928517047,-1.4513160591,-3.2802263934,-2.3032264611,-3.6927496114,-1.5614924131,-3.0328340077,-1.942837657,-3.6773917621,-1.8271685666,-2.801765266,-2.6045609567,-3.6951453692,-2.0268409473,-3.3958228259,-2.0169320592,-3.0695342406,-2.2821739114,-3.4049570382
-0.7838551689,-3.4131271804,-1.0573267535,-3.2354543597,-1.6946014375,-3.6823453213,-1.3144636119,-3.4734771039,-1.3353256008,-3.0917984173,-2.4100533627,-3.6223065828,-2.2434539536,-3.9084295403,-1.753313201,-3.2833407334,-2.5978356888,-3.4907968765,-1.6543425612,-2.9130089891,-2.6814051422,-3.6851056053,-2.024516311,-3.4119001535,-2.2047648965,-3.4123526585,-2.5002315894,-3.8737937164,-2.2013639941,-3.6480397235,-2.1110416425,-2.9748689005,-3.0084111877,-3.4061421298,-2.4729223349,-2.9987126603,-2.390320507,-3.2441639881,-2.6809738939,-3.2732724124
-0.471662481,-3.0167071196,-0.9103796367,-2.6088217603,-1.2391619873,-3.5040432217,-1.0715279031,-3.1965757409,-0.8920372184,-2.8979068615,-1.6126953071,-3.6913720858,-2.1207941232,-3.6982292401,-1.3358210644,-3.1779828634,-1.8122147004,-3.4649220027,-1.2391941146,-2.5393336781,-1.3502782375,-2.874915217,-1.5919523512,-3.0340046938,-2.4450085754,-3.6836041362,-1.700037138,-2.7415307664,-2.1240742856,-3.4075451688,-2.7158840726,-3.1676640117,-2.5393988059,-3.4318848972,-1.8854050632,-3.098013895,-3.2371430384,-2.853087199,-2.228465981,-3.1482178555
-1.6183782006,-3.260037159,-1.8887398564,-3.1536220411,-2.0831452804,-3.5911140378,-2.5766899013,-3.7713247374,-2.2049144093,-2.9814137439,-2.5462683658,-3.5083645853,-2.8381456268,-3.7778393746,-2.3217911252,-3.3096436458,-2.7629389385,-3.2783510072,-3.2136028731,-2.7478724988,-3.3346449034,-3.7616006667,-2.5239122285,-3.0757055188,-3.1363997301,-3.3422155301,-2.8289199614,-3.4835622539,-3.38714012,-3.5201947333,-3.0778291724,-3.1290231965,-3.0944061316,-3.8950289951,-3.1469620701,-3.5632793485,-3.3118919401,-3.056127394,-3.5592733336,-3.3461442665
