cf,x,y,z
5,2.2731285095,2.1956150532,0.0258417949
5,2.2650754452,2.1959440708,0.0261115488
5,2.2692360878,2.1960229874,0.0302354861
5,2.2633795738,2.1898248196,0.0311607588
5,2.2647826672,2.1981813908,0.0316340178
5,2.2686212063,2.1967868805,0.0319460183
5,2.2679820061,2.2056879997,0.03245968
5,2.2702178955,2.2113928795,0.0272831954
5,2.2718112469,2.2113862038,0.0272363406
5,2.2746081352,2.214193821,0.0273331776
5,2.2771689892,2.2128462791,0.0273961388
5,2.2721660137,2.2070605755,0.0311491806
5,2.2728865147,2.2111101151,0.0315464512
5,2.2730176449,2.2116019726,0.0317367278
5,2.2764182091,2.2094810009,0.0320387222
5,2.276184082,2.2082192898,0.0323531665
5,2.2762160301,2.2258687019,0.0282373764
5,2.2681076527,2.2149648666,0.0285857767
5,2.2687900066,2.2176635265,0.0286646374
5,2.2715594769,2.218321085,0.028878808
5,2.2752335072,2.2166774273,0.0310509354
5,2.2732400894,2.2191324234,0.0312408078
5,2.2750172615,2.217672348,0.0314223096
5,2.2745902538,2.2181520462,0.0315509178
5,2.2766673565,2.2167749405,0.0318034217
5,2.2773017883,2.2189977169,0.0284435879
5,2.2709662914,2.215959549,0.0287344679
5,2.274531126,2.2147021294,0.0288172904
5,2.2686173916,2.2153432369,0.0298687164
5,2.2718849182,2.2141113281,0.0300219748
5,2.2636497021,2.2006292343,0.0340872034
5,2.2583589554,2.2197751999,0.0352432542
5,2.2606480122,2.2167668343,0.0363060422
5,2.2538142204,2.2266263962,0.0373574123
5,2.2548966408,2.2225780487,0.0321891755
5,2.2499315739,2.2156636715,0.0330702923
5,2.2537150383,2.2228322029,0.03350088
5,2.2577514648,2.2198133469,0.0338194035
5,2.2599658966,2.2217047215,0.0324528627
5,2.2599482536,2.2293713093,0.0328519046
5,2.2616927624,2.2362792492,0.033169806
5,2.2619202137,2.2380547523,0.0333541818
5,2.2648963928,2.2372646332,0.0335796438
5,2.2642483711,2.2270860672,0.0289610289
5,2.2679131031,2.2255208492,0.0289425515
5,2.2638251781,2.2227396965,0.0298767388
5,2.2718758583,2.2306935787,0.030615231
5,2.2730062008,2.2181668282,0.0311481971
5,2.2740149498,2.2247686386,0.0304684453
5,2.2646689415,2.2150449753,0.030769622
5,2.2518775463,2.2053623199,0.031523522
5,2.2554736137,2.2110126019,0.0318957828
5,2.2493846416,2.198073864,0.0278850663
5,2.2563071251,2.2044095993,0.0279023815
5,2.2584602833,2.203977108,0.0278059021
5,2.2579798698,2.1944613457,0.0280286614
5,2.2749023438,2.2021608353,0.0310084224
5,2.2716493607,2.199614048,0.0313420035
5,2.264636755,2.2002022266,0.0317230634
5,2.2664866447,2.1986882687,0.0319237001
5,2.2539534569,2.1910359859,0.0327904038
5,2.2562916279,2.1917030811,0.030251734
5,2.2534513474,2.1777851582,0.0309345983
5,2.248595953,2.1868638992,0.0316175967
5,2.250202179,2.1861743927,0.0317811556
5,2.2444105148,2.1907463074,0.0322846249
5,2.2449946404,2.1927719116,0.0324430652
5,2.2391240597,2.1897227764,0.0328220464
5,2.2414107323,2.1923382282,0.0330813602
5,2.2446255684,2.1907100677,0.0333330519
5,2.2448134422,2.1934690475,0.0292238388
5,2.2470026016,2.1926481724,0.0291905981
5,2.2471444607,2.19490695,0.0292402506
5,2.2503230572,2.19358778,0.0292701609
5,2.2502808571,2.1942028999,0.032401938
5,2.2520704269,2.1940457821,0.0325487852
5,2.2543225288,2.194416523,0.0327869207
5,2.2565574646,2.1964986324,0.0330394432
5,2.2597637177,2.1948816776,0.0282979067
5,2.2586414814,2.1971218586,0.0282029621
5,2.260225296,2.1965768337,0.028128691
5,2.2624258995,2.1975061893,0.0280962829
5,2.2630546093,2.2001583576,0.028061064
5,2.2659466267,2.1984674931,0.0300193913
5,2.2664675713,2.2006449699,0.0300565325
5,2.2678742409,2.1992619038,0.0300886109
5,2.2674250603,2.2014532089,0.0301529653
5,2.2641808987,2.2030105591,0.0262011141
5,2.2655572891,2.2018356323,0.0260183234
5,2.2655527592,2.2021331787,0.0257893689
5,2.2573738098,2.1922428608,0.0259389896
5,2.257512331,2.1929905415,0.0257609803
5,2.2576494217,2.1921186447,0.0280985069
5,2.2597789764,2.1906785965,0.0280834511
5,2.2615430355,2.1906471252,0.0280707106
5,2.2619912624,2.1869161129,0.0289055444
5,2.2545855045,2.1859197617,0.0275428742
5,2.2573959827,2.203795433,0.0281280857
5,2.2502765656,2.2011473179,0.0283492133
5,2.2438590527,2.2087700367,0.0290257428
5,2.2473344803,2.2139692307,0.0295571703
5,2.2416374683,2.2190861702,0.031365037
5,2.2449710369,2.217798233,0.0315844305
5,2.2408719063,2.2215681076,0.0322726294
5,2.2423307896,2.2216076851,0.0324775912
5,2.245112896,2.2195658684,0.0269360635
5,2.2446556091,2.2114768028,0.0270525943
5,2.2478210926,2.2103602886,0.0270204432
5,2.2478322983,2.2091436386,0.0269593894
5,2.2500460148,2.2106204033,0.0273609441
5,2.253524065,2.2092211246,0.0273543745
5,2.2549886703,2.2029862404,0.0276384298
5,2.2551443577,2.2016217709,0.0276275836
5,2.2564659119,2.2020776272,0.0275919326
5,2.2581951618,2.208335638,0.0247329753
5,2.2590925694,2.197327137,0.024722321
5,2.2608041763,2.1950576305,0.0246418137
5,2.255231142,2.1852183342,0.0285814535
5,2.2502727509,2.1850368977,0.0289172605
5,2.2502598763,2.1840744019,0.0290082879
5,2.2448070049,2.1874065399,0.0291630737
5,2.246707201,2.1849324703,0.0293659139
5,2.2437298298,2.1839513779,0.0272481982
5,2.2470777035,2.1886572838,0.0274962746
5,2.2427296638,2.1777436733,0.0280987192
5,2.2358310223,2.1698551178,0.0288404357
5,2.2373812199,2.169834137,0.0300885327
5,2.2386937141,2.1710381508,0.0302223433
5,2.241099596,2.1690907478,0.0304380078
5,2.2420608997,2.1593604088,0.0309743974
5,2.2367188931,2.1638615131,0.0317004323
5,2.2393958569,2.1529035568,0.0274160858
5,2.2356550694,2.1540024281,0.0282117389
5,2.2382392883,2.1646845341,0.0285770856
5,2.2329342365,2.1608142853,0.0288991779
5,2.2279858589,2.162260294,0.0284535773
5,2.2309446335,2.1517093182,0.0288345758
5,2.2257101536,2.1428968906,0.0295415837
5,2.2273797989,2.1422064304,0.0297140237
5,2.2225596905,2.1337704659,0.0306027085
5,2.2249593735,2.1356408596,0.0268454198
5,2.2278664112,2.1336269379,0.0268202275
5,2.2278416157,2.1340751648,0.0267374553
5,2.2293336391,2.1326882839,0.026759902
5,2.2308185101,2.1314394474,0.0295677017
5,2.2310080528,2.133020401,0.029677134
5,2.2336757183,2.1314575672,0.0298534539
5,2.2335836887,2.1204137802,0.0303330515
5,2.2363703251,2.1189303398,0.0305538811
5,2.2394537926,2.1148016453,0.0280858744
5,2.2418804169,2.1193065643,0.0282362886
5,2.2372126579,2.1165556908,0.0285374243
5,2.2307157516,2.1158185005,0.0288225897
5,2.2330670357,2.1149802208,0.0289177913
5,2.2299768925,2.1137661934,0.032258302
5,2.2276368141,2.117200613,0.0326157361
5,2.2227659225,2.1143417358,0.0331696458
5,2.2179439068,2.1172084808,0.0338006578
5,2.2195334435,2.1159512997,0.0288822502
5,2.2196545601,2.1159284115,0.0288496837
5,2.2210724354,2.1158213615,0.0288626961
5,2.2157700062,2.1067638397,0.029277578
5,2.2163066864,2.1092271805,0.0293734353
5,2.2190144062,2.1090810299,0.0304661188
5,2.2210037708,2.1111912727,0.0305989757
5,2.2228045464,2.1095333099,0.0307664517
5,2.2227911949,2.1097474098,0.0308369771
5,2.2177593708,2.1084227562,0.0272054859
5,2.2198472023,2.1073353291,0.0271687414
5,2.2176208496,2.1154220104,0.0275840387
5,2.213919878,2.1233038902,0.028277982
5,2.2096252441,2.133190155,0.0298947711
5,2.2109446526,2.1299388409,0.0304277744
5,2.2064204216,2.1305468082,0.0315279067
5,2.2087755203,2.1341834068,0.0319482163
5,2.2040903568,2.1255700588,0.0286345221
5,2.2046735287,2.1323063374,0.0288356189
5,2.2077178955,2.1310577393,0.0289044268
5,2.2092590332,2.1339118481,0.028968012
5,2.2107834816,2.1328561306,0.0290592816
5,2.2115061283,2.1340014935,0.0311262421
5,2.2114737034,2.1340584755,0.0312166698
5,2.2134819031,2.1332285404,0.0313980319
5,2.2141156197,2.1350660324,0.0316023417
5,2.2172393799,2.1336834431,0.028338654
5,2.2191665173,2.1357383728,0.0283305086
5,2.2229642868,2.1407737732,0.0284355804
5,2.2243216038,2.1407485008,0.0283740163
5,2.2242109776,2.1314237118,0.0311394129
5,2.236083746,2.1297674179,0.0313047022
5,2.2334742546,2.1375074387,0.0320174694
5,2.2365148067,2.1441738605,0.0324845351
5,2.2315733433,2.1339576244,0.0333387367
5,2.2274055481,2.1426615715,0.0283123348
5,2.2304301262,2.1417393684,0.0283024628
5,2.2253947258,2.1468029022,0.0287014749
5,2.2179067135,2.1604061127,0.0293432176
5,2.2145073414,2.1586859226,0.0310716983
5,2.2149226665,2.1606709957,0.0312183257
5,2.209602356,2.1515259743,0.0316915475
5,2.2032814026,2.150375843,0.0320565663
5,2.2036926746,2.1517407894,0.0322244354
5,2.1975059509,2.1490266323,0.0287609287
5,2.1969227791,2.163258791,0.0291702431
5,2.1937940121,2.1612782478,0.0294771846
5,2.195494175,2.161220789,0.0294644404
5,2.1968419552,2.1604793072,0.0295447726
5,2.1975800991,2.1618394852,0.0311513506
5,2.1980700493,2.1648039818,0.0312918015
5,2.2004678249,2.1699635983,0.0318747647
5,2.1966273785,2.1724112034,0.0320859551
5,2.1963355541,2.1788492203,0.0287654288
5,2.1978769302,2.1676437855,0.0291180741
5,2.193557024,2.1691200733,0.0294787455
5,2.1962888241,2.16736269,0.0295967571
5,2.1902618408,2.1681582928,0.0299923103
5,2.1898698807,2.1661918163,0.029311372
5,2.196646452,2.1671357155,0.0295828264
5,2.1905856133,2.1756880283,0.030279832
5,2.1914055347,2.1677565575,0.0306917652
5,2.1835699081,2.1763589382,0.0264318306
5,2.1868612766,2.1751422882,0.0263630003
5,2.188426733,2.1770923138,0.0262755863
5,2.1918673515,2.175994873,0.0263837427
5,2.1934335232,2.1759450436,0.0262452997
5,2.1899137497,2.1790742874,0.0282191727
5,2.1931867599,2.1778841019,0.0282857679
5,2.1956999302,2.1785666943,0.0284705423
5,2.1971256733,2.1770606041,0.0250775013
5,2.1985368729,2.1831512451,0.025108166
5,2.2013041973,2.181787014,0.0250390824
5,2.2025954723,2.1818151474,0.0248717424
5,2.20267272,2.1818463802,0.0246979222
5,2.20515275,2.1716351509,0.027563151
5,2.2056663036,2.1737699509,0.0276243612
5,2.2022659779,2.1639275551,0.0282763653
5,2.1961781979,2.1709942818,0.0297988914
5,2.1984581947,2.1809461117,0.0254926756
5,2.1932892799,2.1710205078,0.0259034
5,2.1973555088,2.1790332794,0.0264899265
5,2.2000954151,2.1685106754,0.0269728955
5,2.195653677,2.1604380608,0.0290810186
5,2.2010135651,2.1623404026,0.0293619707
5,2.1966543198,2.1552834511,0.0300833359
5,2.1989138126,2.1648790836,0.0306112785
5,2.2007391453,2.1557033062,0.0312862732
5,2.2125155926,2.1568927765,0.0274997931
5,2.2134079933,2.1568968296,0.0274721608
5,2.2167153358,2.1564073563,0.0284223389
5,2.2202386856,2.1640732288,0.0292095393
5,2.2187063694,2.1632266045,0.0320082419
5,2.2129025459,2.1544775963,0.0327219553
5,2.2145690918,2.1543352604,0.0330051221
5,2.205312252,2.1563987732,0.0336067826
5,2.2049508095,2.1620330811,0.0341166854
5,2.2065005302,2.1612188816,0.0292108394
5,2.2103128433,2.1662051678,0.0293769222
5,2.2120621204,2.1645755768,0.0294886418
5,2.2121214867,2.1637589931,0.0295656268
5,2.2145826817,2.1653060913,0.0322365537
5,2.2145078182,2.164372921,0.0324355662
5,2.2145917416,2.1643369198,0.0326092802
5,2.2172563076,2.1634781361,0.0328790396
5,2.2174563408,2.1641921997,0.0330844
5,2.2193360329,2.1647179127,0.0293263327
5,2.2192564011,2.1636822224,0.0293349046
5,2.2189364433,2.1633152962,0.0293124244
5,2.2214593887,2.162248373,0.0293891467
5,2.2230064869,2.1620292664,0.0293708425
5,2.2248270512,2.1613211632,0.0313314088
5,2.2248299122,2.1521103382,0.0317795984
5,2.2186717987,2.164440155,0.0326489061
5,2.2188901901,2.1722393036,0.0332416631
5,2.2137863636,2.1851050854,0.0296419971
5,2.2154042721,2.1835975647,0.0296761841
5,2.220856905,2.1914737225,0.0303497966
5,2.2221655846,2.1901099682,0.0305071305
5,2.2196011543,2.1987962723,0.0324800685
5,2.2220842838,2.1994366646,0.032793466
5,2.2234146595,2.1983006001,0.0329972021
5,2.226957798,2.2082235813,0.0336601958
5,2.2266571522,2.20820117,0.0287827104
5,2.2262914181,2.2081520557,0.0286849961
5,2.2281386852,2.2064874172,0.0286972597
5,2.2294170856,2.2060055733,0.0286608823
5,2.230522871,2.2186553478,0.0292792749
5,2.232247591,2.2250058651,0.0331306159
5,2.2326610088,2.22697258,0.0333586745
5,2.2352304459,2.2234370708,0.0337007903
5,2.2358071804,2.2258272171,0.0339762978
5,2.2374958992,2.2258269787,0.0294834785
5,2.2376668453,2.2250733376,0.0294599533
5,2.2373752594,2.2159876823,0.0297459979
5,2.2402408123,2.2143979073,0.0298180003
5,2.2345769405,2.212212801,0.0301578343
5,2.2374594212,2.2179269791,0.031127587
5,2.2340357304,2.2153630257,0.0314693637
5,2.2270786762,2.2210810184,0.0320102684
5,2.2284793854,2.2200024128,0.0321971439
5,2.2286286354,2.2204422951,0.0276264902
5,2.2300388813,2.2211928368,0.0276289936
5,2.2266623974,2.2188961506,0.0278326385
5,2.2270028591,2.2206127644,0.0277717486
5,2.2316362858,2.2178912163,0.0278517734
5,2.2333688736,2.2193930149,0.0286917724
5,2.2348337173,2.218791008,0.0286738146
5,2.2365710735,2.2182683945,0.028663842
5,2.2365710735,2.2182683945,0.028663842
5,2.2393245697,2.2159643173,0.0287456848
5,2.2409191132,2.2185516357,0.0260617975
5,2.242677927,2.2171115875,0.0258208308
5,2.2438790798,2.215523243,0.0258882064
5,2.2461099625,2.2173962593,0.0258677751
5,2.2461435795,2.2163107395,0.0278428625
5,2.2476189137,2.2179744244,0.027831519
5,2.2492470741,2.2178750038,0.0278898757
5,2.2509250641,2.2186353207,0.0280068573
5,2.2526228428,2.2205097675,0.0257977303
5,2.2539942265,2.2191259861,0.0255722459
5,2.2530431747,2.2191097736,0.0254489426
5,2.2542362213,2.2190334797,0.0253207181
5,2.2554657459,2.2180500031,0.0252574701
5,2.2570919991,2.2177155018,0.0279847477
5,2.2600035667,2.2162775993,0.0280974656
5,2.2613334656,2.2228486538,0.0283649005
5,2.2640879154,2.2206840515,0.0285421349
5,2.2652089596,2.2191972733,0.0244143363
5,2.2652096748,2.2191967964,0.0242450759
5,2.2676537037,2.217856884,0.0241707172
5,2.2678818703,2.2202000618,0.0242332462
5,2.2693889141,2.2265574932,0.0244971067
5,2.2706961632,2.2265450954,0.0262034442
5,2.2724740505,2.2264647484,0.0262402818
5,2.2741818428,2.2249040604,0.0263258163
5,2.2747039795,2.226483345,0.0263671204
5,2.2787344456,2.223654747,0.0236154459
5,2.2802789211,2.2239544392,0.0235380009
5,2.2847559452,2.2284457684,0.0235789679
5,2.2874014378,2.2280170918,0.0235382561
5,2.2874186039,2.2277271748,0.0234083943
5,2.2880833149,2.227820158,0.0260137003
5,2.2897772789,2.2290511131,0.0261061359
5,2.2918035984,2.2299358845,0.0263048653
5,2.2949616909,2.228430748,0.02646528
5,2.2951798439,2.2284479141,0.0247133784
5,2.2959218025,2.2269992828,0.0247368272
5,2.2977333069,2.2286512852,0.024740519
5,2.2994468212,2.2295024395,0.0248599835
5,2.3016602993,2.2284429073,0.0249059517
5,2.3005986214,2.2303738594,0.027457254
5,2.3024952412,2.2315404415,0.0276059527
5,2.3029959202,2.233271122,0.0277945604
5,2.3022081852,2.2340066433,0.0280366335
5,2.3032505512,2.2340524197,0.0281610452
5,2.30458498,2.233506918,0.0249375012
5,2.3071577549,2.231200695,0.0249963254
5,2.307092905,2.2315926552,0.0249516536
5,2.3085205555,2.2296259403,0.0250285324
5,2.3098323345,2.2317092419,0.0291329212
5,2.311270237,2.2319881916,0.0293744411
5,2.3126745224,2.2303547859,0.0296797901
5,2.3130288124,2.2328555584,0.029947333
5,2.314201355,2.2313861847,0.030269403
5,2.3158905506,2.2323634624,0.0276127588
5,2.317091465,2.2318942547,0.0277204737
5,2.320063591,2.2305338383,0.0279022548
5,2.3199267387,2.2304973602,0.0279848482
5,2.320858717,2.2299356461,0.0292497817
5,2.3216688633,2.22828269,0.0294711459
5,2.3229737282,2.2273139954,0.0296834726
5,2.3253302574,2.2280671597,0.0299299862
5,2.324805975,2.2279839516,0.0301373247
5,2.327406168,2.2257833481,0.0270795375
5,2.3285377026,2.2256247997,0.0270677414
5,2.3291444778,2.2256207466,0.0271599907
5,2.329723835,2.2241339684,0.0273036025
5,2.328912735,2.2297062874,0.0289206617
5,2.32868433,2.2284080982,0.0291139632
5,2.3302922249,2.2302577496,0.0293215271
5,2.3324730396,2.2305526733,0.0296789017
5,2.332429409,2.2305054665,0.0253394525
5,2.327960968,2.2330012321,0.0253592152
5,2.3269402981,2.2320120335,0.025465589
5,2.3270118237,2.2339091301,0.0255336128
5,2.3238303661,2.2328424454,0.0257082041
5,2.3248500824,2.2326412201,0.0271550529
5,2.3260509968,2.232313633,0.0274121817
5,2.3268184662,2.2302560806,0.027741408
5,2.3273479939,2.2310743332,0.0281257872
5,2.329369545,2.2298851013,0.0286733564
5,2.3303740025,2.2251486778,0.0269387644
5,2.3306877613,2.2264420986,0.0278462693
5,2.3308718204,2.2294361591,0.0244066734
5,2.3308084011,2.2291257381,0.0252796207
5,2.3299820423,2.2279074192,0.0263371933
5,2.3331587315,2.2258393764,0.0276394598
5,2.3313558102,2.2297213078,0.0291191805
5,2.333193779,2.2278289795,0.0278509855
5,2.3339824677,2.2289988995,0.0293024629
5,2.3340930939,2.2306883335,0.0309457388
5,2.3315768242,2.2270586491,0.0326231979
5,2.3315234184,2.2285220623,0.0335454121
5,2.3296477795,2.2253837585,0.0354373045
5,2.3310632706,2.2261698246,0.0377716348
5,2.3334288597,2.2221190929,0.0401514433
5,2.3331513405,2.2204041481,0.042786058
5,2.3339319229,2.2204165459,0.048226025
5,2.3378584385,2.2215616703,0.0515114516
5,2.3379795551,2.2184910774,0.0543535762
5,2.3390815258,2.2192585468,0.0573542602
5,2.3415920734,2.2182250023,0.0607047081
5,2.3412349224,2.2167513371,0.0637493059
5,2.3446238041,2.2148575783,0.0669535398
5,2.3475859165,2.2140865326,0.0700773895
5,2.346373558,2.2138464451,0.0734678432
5,2.3449394703,2.2130300999,0.0820185021
5,2.3477909565,2.2140715122,0.0855634585
5,2.3459157944,2.2138798237,0.0889503807
5,2.3494970798,2.2107479572,0.093546167
5,2.3506567478,2.2089748383,0.0970227793
5,2.3511869907,2.2088122368,0.1003954709
5,2.3496637344,2.2126693726,0.1040271148
5,2.3516466618,2.2103066444,0.107347697
5,2.3513069153,2.2085068226,0.1075185016
5,2.3541252613,2.2068459988,0.1107207015
5,2.3570520878,2.2020273209,0.1138991266
5,2.3639895916,2.1996684074,0.1202670783
5,2.3684449196,2.1983742714,0.1235287264
5,2.370059967,2.1975152493,0.1267499775
5,2.3721013069,2.1995120049,0.1301089227
5,2.3739504814,2.1947231293,0.1335835159
5,2.3738691807,2.1933362484,0.1366410404
5,2.3746447563,2.1878962517,0.1403136998
5,2.3751249313,2.1819059849,0.1440224051
5,2.3765616417,2.1818418503,0.1477486342
5,2.379247427,2.1739265919,0.1510124505
5,2.3793492317,2.1679227352,0.1550385356
5,2.3827669621,2.1664350033,0.1590668261
5,2.3809716702,2.1646852493,0.1631990969
5,2.3845875263,2.1643567085,0.1674199253
5,2.3848352432,2.1604175568,0.1714244187
5,2.3881998062,2.1551222801,0.1801752448
5,2.3889222145,2.1542861462,0.1848520339
5,2.3935883045,2.1451780796,0.1879185885
5,2.3974997997,2.1376855373,0.1974584311
5,2.4003708363,2.1354112625,0.202276364
5,2.4007275105,2.1355595589,0.2072283477
5,2.4037196636,2.1355147362,0.2139753848
5,2.4043517113,2.1346023083,0.2192257345
5,2.4075675011,2.1251523495,0.2245043516
5,2.4080235958,2.1206128597,0.229768008
5,2.4104831219,2.1201992035,0.2351220548
5,2.4140794277,2.1173522472,0.2400240153
5,2.4145889282,2.1174359322,0.2454450428
5,2.4171586037,2.1150245667,0.250769347
5,2.417732954,2.1122386456,0.2563504875
5,2.4162826538,2.1140239239,0.2622157335
5,2.4247119427,2.1104366779,0.267567724
5,2.4318060875,2.1071944237,0.2877319157
5,2.4350395203,2.1054551601,0.2928226292
5,2.4352622032,2.1034770012,0.2980374694
5,2.4383127689,2.1014733315,0.3030180335
5,2.4393424988,2.0963184834,0.3075550199
5,2.4423141479,2.0962555408,0.3124887943
5,2.4452667236,2.0937998295,0.3173110187
5,2.4460754395,2.0933048725,0.3221158683
5,2.4491028786,2.0911791325,0.3267161846
5,2.4498631954,2.0905101299,0.3330871165
5,2.4524199963,2.0916597843,0.3377367854
5,2.4510645866,2.089963913,0.3423072398
5,2.4488565922,2.0900299549,0.3468886614
5,2.4483499527,2.0915155411,0.350715816
5,2.4481258392,2.0909090042,0.355176121
5,2.4483816624,2.0906250477,0.3598794341
5,2.4488475323,2.0885593891,0.3645397127
5,2.4475986958,2.0891728401,0.3687431812
5,2.4497158527,2.0883305073,0.3736627102
5,2.4504404068,2.0901114941,0.3777737021
5,2.4495556355,2.0918242931,0.381768316
5,2.450647831,2.0908629894,0.3817884922
5,2.4475271702,2.0967593193,0.390188843
5,2.4475913048,2.0960776806,0.3901831508
5,2.4477071762,2.0966351032,0.3944607377
5,2.4451575279,2.0941152573,0.3981973231
5,2.4434280396,2.093354702,0.4018441141
5,2.4405455589,2.0994207859,0.4054990411
5,2.4392383099,2.1008269787,0.4090922475
5,2.437959671,2.1035125256,0.4125896692
5,2.4354236126,2.1053943634,0.4160096645
5,2.4337062836,2.1093907356,0.4208479226
5,2.4306342602,2.1121780872,0.4241913259
5,2.4273457527,2.1145353317,0.4274479151
5,2.426530838,2.1158852577,0.4306694865
5,2.4254267216,2.1145522594,0.4346407652
5,2.4229934216,2.1204488277,0.4373654723
5,2.4262757301,2.1196877956,0.4400169849
5,2.4256052971,2.1205074787,0.4425985515
5,2.4267606735,2.1194288731,0.4457386732
5,2.4275228977,2.1209468842,0.4481262267
5,2.4248065948,2.1225879192,0.4504479766
5,2.4267997742,2.1218504906,0.4526144862
5,2.4267261028,2.1237311363,0.4547587037
5,2.4241518974,2.1224179268,0.4555856884
5,2.4248063564,2.1249084473,0.457505703
5,2.4237556458,2.1242909431,0.4591868818
5,2.4253003597,2.1258637905,0.4609458745
5,2.4259772301,2.1272442341,0.4622961581
5,2.4271657467,2.1255602837,0.463768363
5,2.4295482635,2.1309454441,0.4651860297
5,2.4275803566,2.1306385994,0.466491133
5,2.4294261932,2.1304869652,0.4677753448
5,2.4338040352,2.1369974613,0.4688740075
5,2.4349002838,2.1364188194,0.4699620605
5,2.43836689,2.1399605274,0.4710398614
5,2.4397604465,2.1406185627,0.4720010459
5,2.4435014725,2.1379680634,0.474067241
5,2.445479393,2.1402547359,0.4750296175
5,2.4480516911,2.1400752068,0.4759072661
5,2.4468238354,2.1434695721,0.4767740667
5,2.4453291893,2.1445307732,0.4775853455
5,2.4454410076,2.1452627182,0.4777484536
5,2.4501256943,2.1443288326,0.4792034626
5,2.4485559464,2.1456282139,0.4798811376
5,2.4530138969,2.1444470882,0.4804981649
5,2.451748848,2.1452805996,0.4810417295
5,2.4532952309,2.1473128796,0.4815612137
5,2.454921484,2.1475701332,0.4819731414
5,2.4532570839,2.1497673988,0.4824269116
5,2.45201087,2.1481039524,0.4826179147
5,2.4502840042,2.149312973,0.4829336703
5,2.4524388313,2.1501870155,0.4832320511
5,2.4531242847,2.1519358158,0.4834965169
5,2.4499292374,2.1527888775,0.4831993878
5,2.4509747028,2.1518292427,0.483381331
5,2.4503326416,2.1544761658,0.4835741818
5,2.4535729885,2.1567633152,0.483717382
5,2.4530265331,2.1576256752,0.4843490124
5,2.4531745911,2.1639840603,0.4844549894
5,2.4540605545,2.1661865711,0.4845975935
5,2.4525396824,2.1694641113,0.4847191572
5,2.4524006844,2.1641838551,0.4835409522
5,2.451785326,2.1626498699,0.4835858941
5,2.450289011,2.1664483547,0.4835979044
5,2.4509034157,2.1647381783,0.4842502475
5,2.4482998848,2.1612086296,0.4843150675
5,2.4462919235,2.1587429047,0.4844047427
5,2.4503936768,2.1535718441,0.4844785631
5,2.4507534504,2.1579713821,0.4845215976
5,2.4485137463,2.1531376839,0.4850658774
5,2.4492404461,2.1491043568,0.4851833582
5,2.4459347725,2.1427230835,0.4851738214
5,2.4445259571,2.1427774429,0.4852877557
