id,x[m],y[m],z[m],t[s]
3,3.042502865,2.7960487281,0.5,3
3,3.0191313032,2.8285105534,0.5,4
3,3.0454733613,2.8586119815,0.5,5
3,3.0601936729,2.8958048898,0.5,6
3,3.0797179219,2.930716259,0.5,7
3,3.0862160769,2.9701849046,0.5,8
3,3.0910086439,3.009896758,0.5,9
3,3.0802686723,3.0484279533,0.5,10
3,3.0771079693,3.0883028822,0.5,11
3,3.0580522652,3.123472189,0.5,12
3,3.0339012371,3.1553583591,0.5,13
3,3.006993488,3.1849552008,0.5,14
3,2.9808998187,3.2152721997,0.5,15
3,2.9519964882,3.2429235556,0.5,16
3,2.9221067609,3.2695055834,0.5,17
3,2.8917264059,3.295525461,0.5,18
3,2.8599446562,3.3198137378,0.5,19
3,2.8279233827,3.3437853468,0.5,20
3,2.7946430122,3.3659758164,0.5,21
3,2.7606252798,3.3870184846,0.5,22
3,2.7259204788,3.4069075968,0.5,23
3,2.6905789542,3.4256419673,0.5,24
3,2.6557017894,3.4452272521,0.5,25
3,2.6201825717,3.4636225006,0.5,26
3,2.5849607811,3.4825810204,0.5,27
3,2.5475427604,3.4967193273,0.5,28
3,2.5116978655,3.5144716092,0.5,29
3,2.4742782506,3.5286056964,0.5,30
3,2.4373280919,3.5439251537,0.5,31
3,2.3990609466,3.5555709938,0.5,32
3,2.3607213659,3.5669761045,0.5,33
3,2.3212368118,3.5733768848,0.5,34
3,2.2814349121,3.5773529099,0.5,35
3,2.2414450657,3.5782541259,0.5,36
3,2.2015533838,3.5811958455,0.5,37
3,2.1616002794,3.583132194,0.5,38
3,2.1216273473,3.5846034878,0.5,39
3,2.0816314089,3.5851734924,0.5,40
3,2.0416316317,3.5853070029,0.5,41
3,2.0016327102,3.5850132658,0.5,42
3,1.9616487566,3.583880371,0.5,43
3,1.9216964684,3.5819272536,0.5,44
3,1.8819821566,3.5771551011,0.5,45
3,1.8423037928,3.5720927449,0.5,46
3,1.8030308181,3.5645010745,0.5,47
3,1.7631752563,3.5611048717,0.5,48
3,1.7236524548,3.5549446641,0.5,49
3,1.6841827475,3.5484529614,0.5,50
3,1.6447025944,3.5420250912,0.5,51
3,1.6053433407,3.5348942324,0.5,52
3,1.5660419248,3.5274512016,0.5,53
3,1.5271728714,3.5180068017,0.5,54
3,1.4925386991,3.4979949525,0.5,55
3,1.4839810217,3.4589210974,0.5,56
3,1.4672463719,3.4225899606,0.5,57
3,1.4482386628,3.3873946912,0.5,58
3,1.4158621725,3.2639050577,0.5,59
3,1.3805648526,3.2450875338,0.5,60
3,1.3435752943,3.3298634548,0.5,61
3,1.3037440385,3.3261931613,0.5,62
3,1.2641306221,3.3206454371,0.5,63
3,1.2243429771,3.3165292121,0.5,64
3,1.1843570936,3.3154666124,0.5,65
3,1.1444696153,3.3124684333,0.5,66
3,1.1048276084,3.307128837,0.5,67
3,1.0652295015,3.3014728735,0.5,68
3,1.0259898494,3.2937108051,0.5,69
3,0.9867624605,3.2858869976,0.5,70
3,0.9479984745,3.2760202154,0.5,71
3,0.908999465,3.267127676,0.5,72
3,0.8701482786,3.2576100442,0.5,73
3,0.8312776262,3.2481722276,0.5,74
3,0.7925597951,3.2381258576,0.5,75
3,0.7544056866,3.2261148624,0.5,76
3,0.7157959637,3.2156607103,0.5,77
3,0.6779662036,3.2026642011,0.5,78
3,0.640535063,3.1885606654,0.5,79
3,0.6021252802,3.1773942614,0.5,80
4,2.8480503294,2.3952070682,0.5,1
4,2.878491237,2.4211560787,0.5,2
4,2.9028774221,2.4528627653,0.5,3
4,2.8820826317,2.4870325867,0.5,4
4,2.9157195535,2.5086787755,0.5,5
4,2.9406090437,2.5399919241,0.5,6
4,2.9678383136,2.5692932357,0.5,7
4,2.9894443537,2.6029559604,0.5,8
4,3.0248154232,2.6216344893,0.5,9
4,3.0408779603,2.6582677378,0.5,10
4,3.0609139507,2.69288795,0.5,11
4,3.0711650085,2.7315520912,0.5,12
4,3.0738871414,2.7714593586,0.5,13
4,3.0718849809,2.8114092191,0.5,14
4,3.0714162185,2.8514064723,0.5,15
4,3.0624778435,2.890395002,0.5,16
4,3.0483693019,2.927824256,0.5,17
4,3.0302675736,2.9634939551,0.5,18
4,3.0069397098,2.995987197,0.5,19
4,2.9789154584,3.0245291194,0.5,20
4,2.9450769615,3.0458588199,0.5,21
4,2.9101030469,3.0652708085,0.5,22
4,2.8749770064,3.0844061496,0.5,23
4,2.8385721404,3.1009797952,0.5,24
4,2.8037127966,3.1205967816,0.5,25
4,2.7781891762,3.1513952361,0.5,26
4,2.742526793,3.1695113732,0.5,27
4,2.7094186202,3.1919579518,0.5,28
4,2.6731332009,3.2087915,0.5,29
4,2.6351868231,3.2214434727,0.5,30
4,2.599553245,3.2396162026,0.5,31
4,2.5645472876,3.2589703481,0.5,32
4,2.5278537158,3.2430460965,0.5,33
4,2.4903137996,3.2568574936,0.5,34
4,2.4510735597,3.2490983973,0.5,35
4,2.4116227288,3.2557038448,0.5,36
4,2.3725179521,3.2641190951,0.5,37
4,2.3325181192,3.2642347333,0.5,38
4,2.2925182727,3.2643455492,0.5,39
4,2.2526506915,3.2675976207,0.5,40
4,2.2126785965,3.2661037599,0.5,41
4,2.1727417559,3.263856814,0.5,42
4,2.1329160942,3.2601263087,0.5,43
4,2.0932481809,3.2549827056,0.5,44
4,2.0546637426,3.2444356151,0.5,45
4,2.0149766728,3.2394419703,0.5,46
4,1.9750322155,3.24154918,0.5,47
4,1.9350761424,3.2396750872,0.5,48
4,1.8965872678,3.2287844246,0.5,49
4,1.8580983932,3.217893762,0.5,50
4,1.8185702485,3.2117679334,0.5,51
4,1.7790835992,3.2053800912,0.5,52
4,1.7395853508,3.1990643665,0.5,53
4,1.7000332069,3.1930954549,0.5,54
4,1.6630746025,3.1777963841,0.5,55
4,1.6298957478,3.1554544146,0.5,56
4,1.602386001,3.1264162703,0.5,57
4,1.5724964622,3.0998340305,0.5,58
4,1.5409851083,3.1751959588,0.5,59
4,1.5110298439,3.1486878065,0.5,60
4,1.4754351565,3.0304390195,0.5,61
4,1.4385471401,3.0149705276,0.5,62
4,1.4001674977,3.0037009645,0.5,63
4,1.3615091519,2.993428073,0.5,64
4,1.3229886466,2.9826498231,0.5,65
4,1.2842213529,2.9727960453,0.5,66
4,1.2457809113,2.961735645,0.5,67
4,1.2071117461,2.9515035554,0.5,68
4,1.1685988209,2.9406982515,0.5,69
4,1.1301271565,2.9297469485,0.5,70
4,1.091162364,2.9207056571,0.5,71
4,1.0524136733,2.9107789777,0.5,72
4,1.0137573985,2.9004982958,0.5,73
4,0.9751011237,2.8902176139,0.5,74
4,0.9364448489,2.8799369321,0.5,75
4,0.8976403055,2.8702308818,0.5,76
4,0.8590909716,2.8595561987,0.5,77
4,0.82026428,2.8499391297,0.5,78
4,0.7814948273,2.8400938498,0.5,79
4,0.7428652317,2.8297133706,0.5,80
5,3.0612227359,1.9799681462,0.5,1
5,3.0710295815,2.0187473389,0.5,2
5,3.0807769979,2.057541512,0.5,3
5,3.0633815169,2.0935609129,0.5,4
5,3.0813987073,2.1292733876,0.5,5
5,3.0980010748,2.1656651641,0.5,6
5,3.1160252718,2.2013741031,0.5,7
5,3.1333314464,2.2374364979,0.5,8
5,3.1485267741,2.2744378765,0.5,9
5,3.1638159576,2.3114005721,0.5,10
5,3.1744638184,2.3499573233,0.5,11
5,3.1831334149,2.3890064986,0.5,12
5,3.1903985476,2.4283411888,0.5,13
5,3.1974670225,2.4677116937,0.5,14
5,3.2086599068,2.5061137684,0.5,15
5,3.2134956914,2.5458203823,0.5,16
5,3.2118444853,2.5857862868,0.5,17
5,3.2082232843,2.6256220358,0.5,18
5,3.2077427646,2.6656191495,0.5,19
5,3.2005336401,2.7049641431,0.5,20
5,3.1870781042,2.7426330767,0.5,21
5,3.1800986598,2.7820194621,0.5,22
5,3.1666584812,2.8196938778,0.5,23
5,3.1592902685,2.8590093893,0.5,24
5,3.1470776359,2.8970994353,0.5,25
5,3.1491309744,2.937046698,0.5,26
5,3.1319332415,2.9731609332,0.5,27
5,3.1226082682,3.0120588107,0.5,28
5,3.111869657,3.0505903852,0.5,29
5,3.0894587805,3.0837227351,0.5,30
5,3.0710165891,3.119217602,0.5,31
5,3.0462558615,3.150632668,0.5,32
5,3.016633998,3.177512869,0.5,33
5,2.9886129401,3.2060579265,0.5,34
5,2.9565897649,3.2300269951,0.5,35
5,2.9236612502,3.2527363087,0.5,36
5,2.8890985624,3.2728713679,0.5,37
5,2.8535391312,3.29118876,0.5,38
5,2.8169873308,3.307435787,0.5,39
5,2.7799397965,3.3225182338,0.5,40
5,2.7423399772,3.3361657094,0.5,41
5,2.7041266932,3.3479870851,0.5,42
5,2.6655742483,3.3586505273,0.5,43
5,2.6265986005,3.3676449075,0.5,44
5,2.5872745331,3.3749673201,0.5,45
5,2.5476875477,3.3807006076,0.5,46
5,2.5079523755,3.3852958316,0.5,47
5,2.4681037571,3.3887725567,0.5,48
5,2.4281817425,3.3912691035,0.5,49
5,2.3882032216,3.3925797796,0.5,50
5,2.3482042714,3.3928695707,0.5,51
5,2.3082042726,3.3928796059,0.5,52
5,2.2682208076,3.3917295974,0.5,53
5,2.2282366582,3.3906036305,0.5,54
5,2.1883079661,3.388216258,0.5,55
5,2.1483341544,3.3867690624,0.5,56
5,2.1083857239,3.38473857,0.5,57
5,2.0685959951,3.3806425376,0.5,58
5,2.0286030622,3.3798906584,0.5,59
5,1.9886750627,3.3774917302,0.5,60
5,1.9487255292,3.3754830561,0.5,61
5,1.9088996974,3.3717543669,0.5,62
5,1.8690401488,3.3684052804,0.5,63
5,1.8292608325,3.3642093304,0.5,64
5,1.7893775614,3.3611556954,0.5,65
5,1.7516101478,3.3479791074,0.5,66
5,1.7142134702,3.3337844428,0.5,67
5,1.6802250423,3.3126944744,0.5,68
5,1.6435319588,3.2967690977,0.5,69
5,1.6045153225,3.2879542186,0.5,70
5,1.5647724398,3.2834261641,0.5,71
5,1.524783626,3.2824802421,0.5,72
5,1.4847853117,3.2828474701,0.5,73
5,1.4447857568,3.2830361655,0.5,74
5,1.4048030611,3.2818597128,0.5,75
5,1.3649469457,3.2784700123,0.5,76
5,1.3251034241,3.2749353572,0.5,77
5,1.2854403583,3.2697545074,0.5,78
5,1.2456663925,3.2655081386,0.5,79
5,1.2059433911,3.2608088661,0.5,80
6,2.571261748,1.9778750811,0.5,1
6,2.5869556874,2.014667747,0.5,2
6,2.605028349,2.050352182,0.5,3
6,2.598473472,2.0898114469,0.5,4
6,2.6261840685,2.1186579865,0.5,5
6,2.654414983,2.146995514,0.5,6
6,2.6845043863,2.1733513067,0.5,7
6,2.7155028022,2.1986316985,0.5,8
6,2.7463924348,2.2240448959,0.5,9
6,2.7774544138,2.249247147,0.5,10
6,2.8071805104,2.2760120341,0.5,11
6,2.8353112409,2.3044490171,0.5,12
6,2.8609442027,2.3351565287,0.5,13
6,2.8803380593,2.3701405011,0.5,14
6,2.8934587291,2.4079273774,0.5,15
6,2.9050466389,2.4462121048,0.5,16
6,2.9062780139,2.4861931467,0.5,17
6,2.8922589414,2.5236560031,0.5,18
6,2.8816721653,2.5622295714,0.5,19
6,2.8756669523,2.60177622,0.5,20
6,2.8526454536,2.6344872365,0.5,21
6,2.8493777811,2.674353542,0.5,22
6,2.8223209211,2.7038141313,0.5,23
6,2.7999113203,2.7369473442,0.5,24
6,2.8157089938,2.7736955892,0.5,25
6,2.7767716494,2.7828543667,0.5,26
6,2.8085265387,2.8071777506,0.5,27
6,2.790750114,2.8430106785,0.5,28
6,2.7507719132,2.8443310784,0.5,29
6,2.749023906,2.884292866,0.5,30
6,2.7130284792,2.9017379011,0.5,31
6,2.6771135107,2.8841278175,0.5,32
6,2.6846253206,2.9234161455,0.5,33
6,2.6592462509,2.8924984674,0.5,34
6,2.6413962924,2.9282948217,0.5,35
6,2.6059902868,2.9469070427,0.5,36
6,2.5663080805,2.9418748955,0.5,37
6,2.5266752426,2.9472821272,0.5,38
6,2.4872886612,2.9542604656,0.5,39
6,2.4491970523,2.9420527087,0.5,40
6,2.4094704534,2.9467214709,0.5,41
6,2.3694781315,2.9475051727,0.5,42
6,2.3298929496,2.9417594459,0.5,43
6,2.2961913701,2.9202140626,0.5,44
6,2.2565238918,2.9253610195,0.5,45
6,2.2203805311,2.9424974567,0.5,46
6,2.182365342,2.9549411456,0.5,47
6,2.2101888437,2.9836787995,0.5,48
6,2.1711198573,2.9750989215,0.5,49
6,2.1326328959,2.9859963432,0.5,50
6,2.096207964,3.0025258422,0.5,51
6,2.0565416976,2.9973695538,0.5,52
6,2.0274410266,3.0248131495,0.5,53
6,2.0019288662,2.9940052013,0.5,54
6,1.9695583336,3.0175030441,0.5,55
6,1.9302678903,3.0100023067,0.5,56
6,1.8964754405,2.9885997288,0.5,57
6,1.8848440563,3.0268712705,0.5,58
6,1.8616776003,2.9942627545,0.5,59
6,1.8235200274,3.0062627391,0.5,60
6,1.7840617311,2.9997020337,0.5,61
6,1.7449847862,3.0082455912,0.5,62
6,1.7104573403,2.988050159,0.5,63
6,1.6734285672,3.0031786076,0.5,64
6,1.6369704615,2.986722407,0.5,65
6,1.5972298044,2.9912699521,0.5,66
6,1.5605900119,2.9752223476,0.5,67
6,1.5206474745,2.9773656398,0.5,68
6,1.4818903966,2.9674717571,0.5,69
6,1.4426133708,2.9599010739,0.5,70
6,1.4026637915,2.9578933099,0.5,71
6,1.3639521702,2.9478230382,0.5,72
6,1.3251745875,2.9380098287,0.5,73
6,1.2873771828,2.9249195194,0.5,74
6,1.2515038011,2.9072248737,0.5,75
6,1.2152326455,2.8903606135,0.5,76
6,1.1817638378,2.8684553879,0.5,77
6,1.1460156292,2.8505092022,0.5,78
6,1.1097767675,2.8335756583,0.5,79
6,1.0711692274,2.8231134481,0.5,80
