dcc_des dcc_l dcc_f2 dcc_f3 dcc_obs[-1] dcc_obs[-2] dcc_obs[-3] dcc_wall 
0.56537884791 0.43462115209 0.0 0.0 0.0 0.0 0.0 0.0
0.356917222864 0.643054823091 2.79540451183e-05 0.0 0.0 0.0 0.0 0.0
0.959352922722 0.0406470772782 0.0 0.0 0.0 0.0 0.0 0.0
0.929886971756 0.0698367871086 0.000276241135773 0.0 0.0 0.0 0.0 0.0
0.950057534975 0.0446802423859 0.00526222263869 0.0 0.0 0.0 0.0 0.0
0.914349664795 0.0654898631697 0.0201604720356 0.0 0.0 0.0 0.0 0.0
0.946324118011 0.0187407998007 0.0349350821879 0.0 0.0 0.0 0.0 0.0
0.476122827106 0.501677475974 0.0221996969193 0.0 0.0 0.0 0.0 0.0
0.651535919288 0.342693424338 0.00577065637475 0.0 0.0 0.0 0.0 0.0
0.100939853745 0.387129568318 0.511930577937 0.0 0.0 0.0 0.0 0.0
0.79174950387 0.136159306857 0.0720911892733 0.0 0.0 0.0 0.0 0.0
0.453926531528 0.460403870729 0.0856695977425 0.0 0.0 0.0 0.0 0.0
0.516402590968 0.477557856615 0.00603955241671 0.0 0.0 0.0 0.0 0.0
0.478974465497 0.507720692417 0.013304842086 0.0 0.0 0.0 0.0 0.0
0.454356737423 0.534879333613 0.0107639289647 0.0 0.0 0.0 0.0 0.0
0.644348345423 0.141419454607 0.21423219997 0.0 0.0 0.0 0.0 0.0
0.847582116334 0.0877260846158 0.0646917990506 0.0 0.0 0.0 0.0 0.0
0.762226737874 0.20451592967 0.0332573324559 0.0 0.0 0.0 0.0 0.0
0.958518322704 0.0249057500257 0.0165759272706 0.0 0.0 0.0 0.0 0.0
0.801093662778 0.186359973953 0.0125463632687 0.0 0.0 0.0 0.0 0.0
0.742506021062 0.180159538171 0.0773344407664 0.0 0.0 0.0 0.0 0.0
0.595983027721 0.403972235882 4.47363969723e-05 0.0 0.0 0.0 0.0 0.0
0.574940256137 0.407058517616 0.018001226247 0.0 0.0 0.0 0.0 0.0
0.741685371959 0.251475204603 0.00683942343756 0.0 0.0 0.0 0.0 0.0
0.759823679773 0.230088895153 0.0100874250745 0.0 0.0 0.0 0.0 0.0
0.932493570116 0.0575313624376 0.00997506744595 0.0 0.0 0.0 0.0 0.0
0.863802740712 0.1298467177 0.00635054158801 0.0 0.0 0.0 0.0 0.0
0.94087546158 0.0558018368783 0.00332270154196 0.0 0.0 0.0 0.0 0.0
0.934044599306 0.0593508492321 0.00660455146153 0.0 0.0 0.0 0.0 0.0
0.974308456772 0.0210549399669 0.00463660326067 0.0 0.0 0.0 0.0 0.0
0.976307181492 0.0191350692568 0.0045577492513 0.0 0.0 0.0 0.0 0.0
0.931180564615 0.0621275691635 0.00669186622105 0.0 0.0 0.0 0.0 0.0
0.95738695147 0.040964740586 0.00164830794388 0.0 0.0 0.0 0.0 0.0
0.812866839955 0.186351995329 0.000781164716352 0.0 0.0 0.0 0.0 0.0
0.934892438285 0.0614708769668 0.0036366847477 0.0 0.0 0.0 0.0 0.0
0.907780429725 0.0908045180472 0.00141505222762 0.0 0.0 0.0 0.0 0.0
0.944571099435 0.055010357725 0.000418542840139 0.0 0.0 0.0 0.0 0.0
0.975121989216 0.0244471660988 0.000430844685103 0.0 0.0 0.0 0.0 0.0
0.963425001677 0.0364961701893 7.88281334875e-05 0.0 0.0 0.0 0.0 0.0
0.934858911364 0.0650460695265 9.50191092686e-05 0.0 0.0 0.0 0.0 0.0
0.912878596956 0.0871214030441 0.0 0.0 0.0 0.0 0.0 0.0
0.822681947852 0.177318052148 0.0 0.0 0.0 0.0 0.0 0.0
0.910727738428 0.0892722615724 0.0 0.0 0.0 0.0 0.0 0.0
0.936783234812 0.0632167651884 0.0 0.0 0.0 0.0 0.0 0.0
0.980028825142 0.0199711748582 0.0 0.0 0.0 0.0 0.0 0.0
0.984615118743 0.0153848812565 0.0 0.0 0.0 0.0 0.0 0.0
0.99927944528 0.000713037287551 0.0 7.51743258319e-06 0.0 0.0 0.0 0.0
0.970339173842 0.0296534940984 0.0 7.33205945883e-06 0.0 0.0 0.0 0.0
0.987212863833 0.0125062161292 0.0 0.000280920037253 0.0 0.0 0.0 0.0
0.986966048114 0.0129226034576 0.0 0.000111348428891 0.0 0.0 0.0 0.0
0.980008616849 0.019892035048 0.0 9.93481034267e-05 0.0 0.0 0.0 0.0
0.994888971028 0.00502292966684 0.0 8.80993054468e-05 0.0 0.0 0.0 0.0
0.995426262788 0.00446664387704 0.0 0.000107093334889 0.0 0.0 0.0 0.0
