dcc_des dcc_l dcc_f2 dcc_f3 dcc_obs[-1] dcc_obs[-2] dcc_obs[-3] dcc_wall 
0.523128741911 0.476871258089 0.0 0.0 0.0 0.0 0.0 0.0
0.239238070017 0.760700336165 0.0 6.15938182876e-05 0.0 0.0 0.0 0.0
0.768419207478 0.231580792522 0.0 0.0 0.0 0.0 0.0 0.0
0.58648716183 0.413509579129 0.0 3.25904158605e-06 0.0 0.0 0.0 0.0
0.721261288526 0.259363593307 0.0 0.0193751181678 0.0 0.0 0.0 0.0
0.212204326702 0.754765666738 0.000194281039465 0.0328357255205 0.0 0.0 0.0 0.0
0.752436464822 0.247132842707 0.0 0.000430692471367 0.0 0.0 0.0 0.0
0.973439933164 0.0264321140008 0.0 0.000127952835351 0.0 0.0 0.0 0.0
0.944863668634 0.0550376231758 0.0 9.87081896896e-05 0.0 0.0 0.0 0.0
0.982062060038 0.0179202875437 0.0 1.76524187645e-05 0.0 0.0 0.0 0.0
0.939586722528 0.060405369415 0.0 7.90805730932e-06 0.0 0.0 0.0 0.0
0.988232835565 0.0117480233414 0.0 1.91410939997e-05 0.0 0.0 0.0 0.0
0.984445843232 0.0155341426521 0.0 2.0014116211e-05 0.0 0.0 0.0 0.0
0.984121362622 0.015747806145 0.0 0.000130831233398 0.0 0.0 0.0 0.0
0.98878490672 0.0110912030391 0.0 0.000123890241217 0.0 0.0 0.0 0.0
0.989858995247 0.0100207803564 0.0 0.00012022439643 0.0 0.0 0.0 0.0
0.99687549649 0.00309281376655 0.0 3.16897433932e-05 0.0 0.0 0.0 0.0
0.996581068924 0.00327571529911 0.0 0.000143215777183 0.0 0.0 0.0 0.0
0.997482528627 0.00238619451106 0.0 0.000131276861959 0.0 0.0 0.0 0.0
0.997675658325 0.00219835060584 0.0 0.000125991069592 0.0 0.0 0.0 0.0
0.997847000844 0.00203188915221 0.0 0.000121110003377 0.0 0.0 0.0 0.0
0.997999732693 0.00188367787643 0.0 0.000116589430451 0.0 0.0 0.0 0.0
0.997853501022 0.00203413958825 0.0 0.000112359390149 0.0 0.0 0.0 0.0
0.998370286638 0.00152487887759 0.0 0.000104834484532 0.0 0.0 0.0 0.0
0.998295422098 0.00145386725415 0.0 0.000250710647405 0.0 0.0 0.0 0.0
0.986283433707 0.013476748379 0.0 0.000239817913803 0.0 0.0 0.0 0.0
0.949840650675 0.0500714786973 0.0 8.78706281361e-05 0.0 0.0 0.0 0.0
0.965837773305 0.0341582276837 0.0 3.99901118766e-06 0.0 0.0 0.0 0.0
0.992769767548 0.007226299666 0.0 3.93278638368e-06 0.0 0.0 0.0 0.0
0.997917581818 0.00207654744393 0.0 5.87073830827e-06 0.0 0.0 0.0 0.0
0.997523581411 0.00246694253793 0.0 9.47605099027e-06 0.0 0.0 0.0 0.0
0.998079725118 0.00190003863144 0.0 2.02362505137e-05 0.0 0.0 0.0 0.0
0.989544706901 0.0104302639711 0.0 2.50291279527e-05 0.0 0.0 0.0 0.0
0.99252780836 0.00745522871999 0.0 1.69629200697e-05 0.0 0.0 0.0 0.0
0.992729279311 0.00723953694748 0.0 3.11837419507e-05 0.0 0.0 0.0 0.0
0.980545672235 0.0145103124794 0.00486163893319 8.23763520513e-05 0.0 0.0 0.0 0.0
0.956346289405 0.0078535841082 0.0357180664596 8.20600267687e-05 0.0 0.0 0.0 0.0
0.906579386385 0.0234956951297 0.0699249184857 0.0 0.0 0.0 0.0 0.0
0.940800132158 0.017160209384 0.042039397577 2.60880473683e-07 0.0 0.0 0.0 0.0
0.855840934446 0.0224524513507 0.121706614203 0.0 0.0 0.0 0.0 0.0
0.932780662159 0.00553194211797 0.0616873957231 0.0 0.0 0.0 0.0 0.0
0.843672890374 0.0218995714192 0.134427538207 0.0 0.0 0.0 0.0 0.0
0.807143327123 0.0244303570037 0.168426315873 0.0 0.0 0.0 0.0 0.0
0.788874007888 0.0110418116563 0.200084180455 0.0 0.0 0.0 0.0 0.0
0.745844657145 0.0238254713248 0.230329871531 0.0 0.0 0.0 0.0 0.0
0.749126626021 0.00873383871433 0.242139535264 0.0 0.0 0.0 0.0 0.0
0.73986453334 0.0219134645137 0.238222002146 0.0 0.0 0.0 0.0 0.0
0.792101075002 0.00581258295926 0.202086342039 0.0 0.0 0.0 0.0 0.0
0.78535767316 0.0175797100052 0.197062616835 0.0 0.0 0.0 0.0 0.0
0.799079013513 0.00465370416099 0.196267282326 0.0 0.0 0.0 0.0 0.0
0.801678080649 0.00454191616268 0.193780003188 0.0 0.0 0.0 0.0 0.0
0.889464887809 0.00991872978826 0.100616382402 0.0 0.0 0.0 0.0 0.0
0.920450494018 0.00389452093747 0.0756549850442 0.0 0.0 0.0 0.0 0.0
0.304123812634 0.0340207779133 0.357017168297 0.0 0.0 0.304838241155 0.0 0.0
0.638949977422 0.02090954617 0.0257338213443 0.0 0.0 0.314406655064 0.0 0.0
0.438992104558 0.0208914155281 0.0206528094539 0.0 0.0 0.519463670459 0.0 0.0
0.314628730437 0.0139296208414 0.0224733868777 0.0 0.0 0.648968261844 0.0 0.0
0.241610577296 0.01368697351 0.0152897373245 0.0 0.0 0.729412711869 0.0 0.0
0.180598022928 0.0103226789948 0.00600692923764 0.0 0.0 0.80307236884 0.0 0.0
0.165237090274 0.0112250818541 0.00189630506407 0.0 0.0 0.821641522808 0.0 0.0
0.16775671964 0.00970794408137 0.00390798292614 0.0 0.0 0.818627353353 0.0 0.0
0.146482954113 0.0105678333813 0.00100481713594 0.0 0.0 0.84194439537 0.0 0.0
0.0748350905246 0.00811083662361 0.0232634643955 0.00344780516316 0.0 0.890342803293 0.0 0.0
0.0992967098898 0.00322175965862 0.288516632533 0.0184871875972 0.0 0.590477710322 0.0 0.0
0.171547633006 0.0 0.145080874591 0.677451316193 0.0 0.0059201762106 0.0 0.0
0.251722197873 0.00575065341333 0.116907377332 0.624919237812 0.0 0.000700533569271 0.0 0.0
0.325742259769 0.0 0.0970971096667 0.569212330442 0.0 0.00794830012226 0.0 0.0
0.317796625785 0.000182303155431 0.0163427642447 0.604896540815 0.0 0.0607817660004 0.0 0.0
0.438141377988 0.0 0.0193155740821 0.534549651928 0.0 0.00799339600202 0.0 0.0
0.426710679346 0.00446571408748 0.0232867187582 0.535569344413 0.0 0.00996754339458 0.0 0.0
0.429590654435 0.00384442972996 0.066944022436 0.491205533647 0.0 0.00841535975171 0.0 0.0
0.520999714581 0.00256534854917 0.0145366061835 0.456610516859 0.0 0.00528781382727 0.0 0.0
0.575560148323 0.00182763954677 0.026768334996 0.39313926946 0.0 0.00270460767369 0.0 0.0
0.49410719079 0.0 0.0530108445706 0.444968533895 0.0 0.00791343074394 0.0 0.0
0.469627968427 0.000630024658037 0.0805799926296 0.441666411937 0.0 0.00749560234797 0.0 0.0
0.563360226962 0.0 0.0200539454836 0.37431360174 0.0 0.0422722258136 0.0 0.0
0.567344552213 0.0 0.0202269650709 0.408799031684 0.0 0.00362945103257 0.0 0.0
