"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
-0.23669957311493,-1.81168815715915,-0.286827005320566,-1.54240515667204,-0.684790736938538,-2.06527303589893,-0.586150819581534,-1.79858413129865,0.17,-1.85,0.241684334,-1.761829709,-0.030615766,-1.63592238,-0.003504661,-1.934694849,-0.275804762,-1.80878752,TRUE,"f1","1stO",70,"null","145","1","321"
0.174212045056956,-1.6499387469971,-0.105234358222805,-1.45346146701369,-0.296193271399742,-1.83054053729248,-0.423272781767076,-1.56160142425839,0.548,-1.85,0.626323814,-1.660679387,0.37229335,-1.50109078,0.361100794,-1.800881919,0.107070331,-1.641293312,TRUE,"L","2ndO",205,"null","117","2","294"
0.402817408602026,-2.03066362004581,0.334183436233756,-1.74412171043135,-0.0384316277878142,-2.15109201292788,-0.0355644687811232,-1.86258614585924,0.814,-1.85,0.920593612,-2.110598242,0.696754881,-1.910857854,0.635693996,-2.204578075,0.411855266,-2.004837686,TRUE,"L","2ndO",184,"null","98","3","275"
-0.184331749029334,-1.89453675708292,-0.311945006123209,-1.60103289534295,-0.704983426330133,-2.08335382380183,-0.61718403605492,-1.99022961873284,0.17,-1.85,0.311650298,-1.642861077,0.012241299,-1.624039506,0.14564584,-1.892746091,-0.153763159,-1.87392452,TRUE,"L","1stO",63,"null","143","4","321"
0.0506298598844102,-1.62184010240997,-0.0778871702981056,-1.42501305106145,-0.451154028789045,-1.7698537801876,-0.571036232116474,-1.5851279520817,0.352,-1.85,0.524709054,-1.686125578,0.276858388,-1.517098813,0.254402249,-1.816257169,0.006551583,-1.647230405,TRUE,"f1","2ndO",225,"null","131","5","308"
0.279724808485422,-1.83236873572213,0.246950635423132,-1.54664720015721,-0.19182753249238,-2.05374663321336,-0.278061975263326,-1.77038473611597,0.604,-1.85,0.759755973,-1.67877915,0.469530059,-1.602825748,0.548865441,-1.892145463,0.258639528,-1.816192061,TRUE,"L","2ndO",197,"null","112","7","290"
0.388695329605793,-1.62389927683509,0.289498761300688,-1.41129241042514,-0.0139134957029395,-1.92657556674378,-0.082424951436683,-1.60791143003783,0.758,-1.85,0.875361027,-1.571977103,0.592380651,-1.472367329,0.647606244,-1.76724041,0.364625869,-1.667630636,TRUE,"f2","f3",170,"null","100","8","279"
0.176823860324059,-1.74210903604263,0.330445432298644,-1.5205547770083,-0.112246402762847,-1.96060396545035,-0.279999239116276,-1.69175241373535,0.604,-1.85,0.755010814,-1.703853296,0.479168469,-1.585908391,0.514946357,-1.883767322,0.239104012,-1.765822416,TRUE,"L","f1",182,"null","115","9","290"
0.194264004559598,-1.89941882924127,0.0439629174278488,-1.71444219487285,-0.267091635896167,-2.06927002666147,-0.277357528694374,-1.78875011191411,0.604,-1.85,0.660129578,-2.031331892,0.434999058,-1.833048638,0.375845982,-2.127159014,0.150715462,-1.92887576,TRUE,"f1","f3",133,"null","113","10","290"
0.0330423184506604,-1.54408133511094,-0.0609641660256089,-1.30357179518937,-0.279665273341256,-1.7951885931624,-0.529366415933545,-1.51561473986175,0.394,-1.85,0.555528919,-1.528844885,0.286306292,-1.396484858,0.306290459,-1.695818506,0.037067832,-1.563458479,TRUE,"f1","1stO",60,"null","130","13","305"
