"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.187910601",-1.800753173,-0.261213276,-1.541750517,-0.671787834,-2.06777608,-0.639262772,-1.775366471,0.17,-1.85,0.241684334,-1.761829709,-0.030598704,-1.635885486,-0.003528082,-1.934661625,-0.275811119,-1.808717402,TRUE,"f1","1stO",70,"null","105","1","321"
"0.165239576",-1.643993081,-0.023398969,-1.447250999,-0.300979468,-1.84520356,-0.406152586,-1.570213381,0.548,-1.85,0.626323814,-1.660679387,0.372110997,-1.501381416,0.361261315,-1.801185159,0.107048499,-1.641887187,TRUE,"L","2ndO",205,"null","77","2","294"
"0.434587266",-2.00928536,0.38235684,-1.748314954,-0.04470393,-2.135070841,-0.063810643,-1.845435034,0.814,-1.85,0.920593612,-2.110598242,0.696864436,-1.910735149,0.635642508,-2.204421845,0.411913332,-2.004558752,TRUE,"f2","f3",68,"null","58","3","275"
"-0.19105397",-1.886273,-0.173918284,-1.604400253,-0.622127951,-2.06994048,-0.571732231,-1.974721322,0.184,-1.85,0.351555658,-1.609520978,0.051960424,-1.593942289,0.1882665,-1.861188717,-0.111328734,-1.845610028,TRUE,"L","1stO",63,"null","103","4","320"
"-0.020043543",-1.644894983,-0.120731709,-1.393342228,-0.459226662,-1.764552941,-0.542792922,-1.600876901,0.366,-1.85,0.472888965,-1.681803727,0.225006615,-1.512823432,0.202606562,-1.811985992,-0.045275789,-1.643005697,TRUE,"f1","2ndO",225,"null","91","5","307"
"0.21320497",-1.828604476,0.1934717,-1.558674053,-0.225803387,-2.067285604,-0.227270937,-1.786847788,0.604,-1.85,0.759755973,-1.67877915,0.469536052,-1.602802854,0.54884861,-1.892128826,0.258628689,-1.81615253,TRUE,"L","2ndO",197,"null","72","7","290"
"0.387764349",-1.663402428,0.351144534,-1.399616302,-0.023384296,-1.924013439,-0.082565582,-1.638546298,0.758,-1.85,0.875361027,-1.571977103,0.592359875,-1.472426372,0.647646989,-1.767287925,0.364645837,-1.667737194,TRUE,"L","2ndO",186,"null","60","8","279"
"0.201147011",-1.76953783,0.181718073,-1.504804307,-0.178809614,-1.981955125,-0.245192339,-1.703182123,0.604,-1.85,0.755010814,-1.703853296,0.479345956,-1.585494156,0.514676362,-1.883406496,0.239011505,-1.765047355,TRUE,"L","f1",184,"null","75","9","290"
"0.210714307",-1.941304648,0.055236426,-1.703151487,-0.300984269,-2.058126745,-0.305415064,-1.774060204,0.604,-1.85,0.660129578,-2.031331892,0.434845767,-1.83322282,0.375920183,-2.127378859,0.150636372,-1.929269786,TRUE,"f2","f3",91,"null","73","10","290"
"0.014160531",-1.565237938,-0.066040269,-1.307022413,-0.355134703,-1.804366141,-0.488899735,-1.528058879,0.408,-1.85,0.555528919,-1.528844885,0.286245442,-1.3966087,0.306367284,-1.695933125,0.037083807,-1.563696939,TRUE,"f1","1stO",60,"null","90","13","304"
"-0.069405845",-1.666517341,-0.266251409,-1.490911733,-0.546480198,-1.917114477,-0.608275362,-1.633658696,0.324,-1.85,0.405868298,-1.617866773,0.132136575,-1.495103002,0.162685891,-1.793543514,-0.111045832,-1.670779742,TRUE,"f1","f2",158,"null","92","14","310"
"0.326791666",-1.652900272,0.345530842,-1.386485147,-0.090249445,-1.892956966,-0.152041069,-1.611142914,0.716,-1.85,0.879757016,-1.578731615,0.602314603,-1.464601393,0.642196139,-1.761938682,0.364753726,-1.647808461,TRUE,"f1","1stO",63,"null","66","16","282"
"0.333136043",-1.846031089,0.276900714,-1.584333056,-0.098258412,-2.076288343,-0.112778423,-1.788436215,0.716,-1.85,0.860659757,-1.783185495,0.584931924,-1.664973134,0.620420932,-1.962866622,0.3446931,-1.84465426,TRUE,"f2","1stO",59,"null","63","17","282"
"0.523677527",-1.898516887,0.626352416,-1.630784205,0.083820056,-2.082908898,0.108401976,-1.797236014,0.898,-1.85,1.10242701,-1.913170173,0.846499238,-1.756642299,0.838906009,-2.056546188,0.582978236,-1.900018314,TRUE,"f1","1stO",56,"null","56","19","269"
"0.429158006",-2.000589432,0.368937386,-1.740553243,-0.018195886,-2.165443315,-0.044600433,-1.887041898,0.786,-1.85,0.945477794,-1.946244364,0.671396005,-1.82426415,0.702798935,-2.122616049,0.428717146,-2.000635834,TRUE,"f2","f3",91,"null","60","20","277"
"0.296099602",-1.65982902,0.307095182,-1.389232191,-0.030258745,-1.924950109,-0.104687616,-1.638823039,0.688,-1.85,0.8776041,-1.565497006,0.597129837,-1.459034864,0.645168049,-1.755163772,0.364693786,-1.64870163,TRUE,"f2","f3",160,"null","72","21","284"
"0.094728627",-1.759830413,0.131467424,-1.486331713,-0.298150735,-2.002201469,-0.288622491,-1.71983363,0.45,-1.85,0.710035904,-1.648699711,0.427704641,-1.547264717,0.481024991,-1.84248826,0.198693728,-1.741053267,TRUE,"f2","f3",119,"null","83","22","301"
"-0.003416786",-1.708852988,-0.230713232,-1.546103723,-0.524206016,-1.974689484,-0.515713884,-1.68312006,0.38,-1.85,0.40401598,-1.659804047,0.128142431,-1.541932147,0.163999145,-1.839781599,-0.111874404,-1.721909698,TRUE,"L","1stO",56,"null","88","23","306"
"0.148363523",-1.695609798,-0.143062456,-1.5377907,-0.307711812,-1.914120456,-0.440481277,-1.640625314,0.534,-1.85,0.586222451,-1.655463418,0.313804309,-1.529811693,0.341195794,-1.828558587,0.068777653,-1.702906862,TRUE,"f2","f3",89,"null","77","24","295"
"-0.027484596",-1.645443661,-0.182265538,-1.433257286,-0.48754998,-1.863882864,-0.533125285,-1.642595762,0.366,-1.85,0.488694487,-1.551618706,0.20624966,-1.45050036,0.259901017,-1.745663928,-0.02254381,-1.644545583,TRUE,"f3","1stO",60,"null","89","25","307"
"0.102091909",-1.994938157,0.012394375,-1.734089194,-0.42032611,-2.084578452,-0.41249339,-1.811630911,0.492,-1.85,0.570286511,-2.10531996,0.35183205,-1.899704667,0.282991214,-2.191699426,0.064536753,-1.986084134,TRUE,"f2","f3",121,"null","81","26","298"
"0.374549422",-1.940090427,0.315170002,-1.680561706,-0.071425189,-2.118895031,-0.079988808,-1.831086637,0.744,-1.85,0.904219456,-1.974731722,0.65475504,-1.808095876,0.635176372,-2.107456321,0.385711956,-1.940820475,TRUE,"f2","f3",69,"null","62","27","280"
"0.403538353",-1.600900793,0.331731213,-1.34151582,-0.02099843,-1.840979687,-0.112880858,-1.561116366,0.8,-1.85,0.929560109,-1.558107013,0.658445139,-1.429667638,0.682770862,-1.728679777,0.411655892,-1.600240402,TRUE,"L","1stO",54,"null","59","28","276"
"0.317174583",-1.5959343,0.252149402,-1.335380767,-0.028485879,-1.82281478,-0.151257239,-1.548131053,0.716,-1.85,0.85781674,-1.576781994,0.592861552,-1.436073969,0.603482422,-1.735885905,0.338527234,-1.59517788,TRUE,"f1","1stO",62,"null","68","31","282"
