"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.100278068",-1.78882053,-0.189700694,-1.616081693,-0.478560342,-2.020044428,-0.597013515,-1.840185356,0.156,-1.85,0.241684334,-1.761829709,-0.029120446,-1.632737605,-0.005515098,-1.931807475,-0.276319877,-1.802715371,TRUE,"f1","1stO",70,"null","185","1","322"
"0.33425821",-1.642003518,0.306082887,-1.453431964,-0.130271641,-1.781178516,-0.141827721,-1.578398952,0.59,-1.85,0.82509177,-1.646467772,0.566659125,-1.494111058,0.563930663,-1.79409865,0.305498018,-1.641741937,TRUE,"f2","2ndO",213,"null","157","2","291"
"0.540768807",-2.028085267,0.658899703,-1.858207389,0.057759451,-2.084531917,0.211518323,-1.91751751,0.814,-1.85,1.124513459,-2.151594535,0.9013827,-1.951063578,0.839283177,-2.244565962,0.616152418,-2.044035006,TRUE,"f2","2ndO",194,"null","138","3","275"
"-0.129586421",-1.861054049,-0.022181444,-1.622616451,-0.583447497,-2.075858701,-0.439947883,-1.9240668,0.156,-1.85,0.391461018,-1.576180879,0.091542226,-1.569201033,0.235456899,-1.832428249,-0.064461893,-1.825448403,TRUE,"L","1stO",63,"null","183","4","322"
"0.117210399",-1.646363952,0.108887159,-1.454218381,-0.430753472,-1.72269418,-0.313968804,-1.543847353,0.366,-1.85,0.628349232,-1.694769278,0.383840713,-1.520942974,0.355556977,-1.819606715,0.111048458,-1.64578041,TRUE,"f2","f3",186,"null","171","5","307"
"0.350331693",-1.786226291,0.353441754,-1.5826591,-0.09657596,-1.996398566,-0.059675993,-1.797201091,0.632,-1.85,0.905746175,-1.623798599,0.614279891,-1.552753503,0.698486175,-1.840693257,0.407019892,-1.769648161,TRUE,"L","2ndO",195,"null","152","7","288"
"0.503733976",-1.638541834,0.567447729,-1.431979397,0.117961592,-1.781880222,0.048057988,-1.697488372,0.8,-1.85,1.078329425,-1.52650371,0.794616893,-1.42899884,0.852031465,-1.723453535,0.568318934,-1.625948665,TRUE,"f2","f3",176,"null","140","8","276"
"0.348041148",-1.73544992,0.565911586,-1.553373897,-0.083479366,-1.88945512,0.025088657,-1.701333433,0.604,-1.85,1.008792029,-1.647328124,0.731435222,-1.532990022,0.771093924,-1.830357113,0.493737117,-1.716019011,TRUE,"L","2ndO",198,"null","155","9","290"
"0.34084562",-1.964007796,0.367211556,-1.774400569,-0.129954117,-2.042025822,-0.099444988,-1.8372845,0.618,-1.85,0.821137487,-2.06366827,0.597224458,-1.864011176,0.536272857,-2.157754094,0.312359828,-1.958097,TRUE,"f2","f3",156,"null","153","10","289"
"0.031353407",-1.654320506,-0.026679537,-1.470338148,-0.426396216,-1.864311086,-0.450283339,-1.659252839,0.31,-1.85,0.560888413,-1.600409289,0.28722411,-1.477495298,0.317609623,-1.775952532,0.04394532,-1.653038541,TRUE,"f1","2ndO",217,"null","172","14","311"
