[log] b_x2.0_rollback_40.csv 0.02 0.584615384615385subset's mean: -0.199448537468723 -0.477965561754943 -0.478765003006515  var: 0.00877726515658596 0.00446451617035 0.00692453999512174
[log] b_x2.0_rollback_40.csv 0.02 0.584615384615385subset's mean: 0.189609167830565 -0.244040725932719 0.0160307463701289  var: 0.00240154617512915 0.000801566409462515 0.000766046035156993
[log] b_x2.0_rollback_60.csv 0.0090625 0.5subset's mean: -0.0985253486113379 -0.413681518011082 -0.464998125231358  var: 0.00470711265897773 0.00322793697401838 6.37665271091661e-06
[log] b_x2.0_rollback_60.csv 0.0090625 0.5subset's mean: 0.241230184120806 -0.248002536537365 0.0590692471852161  var: 0.000811659120658207 0.000152080441580509 8.04688225644412e-06
[log] b_x2.0_rollback_80.csv 0.01375 0.571428571428571subset's mean: -0.0753027971611274 -0.444856856025733 -0.484499922489124  var: 0.00361587240716557 7.38539411564285e-05 0.00130811574730337
[log] b_x2.0_rollback_80.csv 0.01375 0.571428571428571subset's mean: 0.251791794176045 -0.242296657570516 0.0410010415071229  var: 0.000271211737963051 0.000305151574098847 0.000565515135294387
