,-2.5,-2.4,-2.3,-2.2,-2.1,-2,-1.9,-1.8,-1.7,-1.6,-1.5,-1.4,-1.3,-1.2,-1.1,-1,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5
-1.6,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1.5,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1.4,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1.3,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1.2,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1.1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.9,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.8,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.7,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.6,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.5,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.4,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.3,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0197092272,0.0076882223,0.0007647454,0.0144940873,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.2,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0224809379,0.0771677,0.0686924388,0.0578994204,0.0450399573,0.002085527,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
-0.1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0338959142,0.0799992329,0.0771677,0.0505799467,0.0260589834,0.0074987259,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0400428167,0.0779330803,0.0750791536,0.0210984853,0,0.0010030018,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0275515899,0.0724138546,0.0609170752,0.0407030395,0.0210984853,0.0082321265,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.2,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0424846195,0.046979427,0.0415633164,0.0333999985,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.3,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.4,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.5,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.6,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.7,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.8,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
0.9,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
1.1,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853,0.0210984853
