randomseed,[10],modified_value,[i],x[2.000000],from,[1],,,,,,,,,,,,,,,,,,,simul_tick,[1000],error:sim_tick,>=,max_tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[11],modified_value,[i],x[2.000000],from,[1],,,,,,,,,,,,,,,,,,,simul_tick,[1000],error:sim_tick,>=,max_tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[12],modified_value,[i],x[2.000000],from,[1],,,,,,,,,,,,,,,,,,,simul_tick,[1000],error:sim_tick,>=,max_tick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,randomseed,[14],modified_value,[i],x[2.000000],from,[1],simul_tick,[436],-1,0.2786028788,-2.8678218011,-0.4187140024,-3.2344824988,-1.041432289,-3.490663148,-1.4722617097,-3.5416433188,-0.0545081192,-2.1556531185,-1.267306017,-2.6895587943,-2.4448107124,-3.304205279,-0.4345295917,-2.6226161145,-0.8493356101,-3.0528426565,-0.7561664859,-2.0798910109,-2.2546619329,-3.7072004751,-1.4944923234,-3.0205408958,-2.4782373148,-2.9213886826,-1.9827965382,-3.2789000233,-3.1503964256,-2.7804984535,-1.6253217468,-2.2657941089,-2.0323130076,-2.873496598,-2.5670966499,-2.5208221761,-2.1178890653,-2.4142714445,-2.9457511235,-2.3289569424,9.958,2.05,0.746,-3.45,-4.25,1.11,0.8390288655,-2.8139482596,0.3840809879,-2.6065297729,0.4319252479,-3.1042354357,-0.0230226297,-2.8968169489,-0.0708668898,-2.3991112861,0.0248216303,-3.3945226117,-0.4301262473,-3.1871041249,-0.4779705073,-2.6893984621,-0.3822819872,-3.6848097877,-0.5258147674,-2.1916927993,-0.8850741249,-2.9796856381,-0.9329183849,-2.4819799753,-0.8372298649,-3.4773913009,-1.3400220025,-2.7722671514,-1.2921777425,-3.2699728141,-1.3878662626,-2.2745614886,-1.2443334824,-3.7676784769,-1.7471256201,-3.0625543274,-1.7949698801,-2.5648486646,-1.69928136,-3.5602599902,False,null,null,436,None
0,randomseed,[14],modified_value,[i],x[2.000000],from,[1],simul_tick,[436],-2,0.2388455555,-2.8722212603,-0.4584386395,-3.239167924,-1.0813870065,-3.4887603746,-1.5105798917,-3.5531201181,-0.094445909,-2.1578831282,-1.305999893,-2.6996970369,-2.4809856393,-3.2871355788,-0.4739833319,-2.6292041628,-0.8893350638,-3.052633595,-0.7961162408,-2.0778867461,-2.2908007007,-3.6900543543,-1.5249621221,-3.0464559757,-2.5157818636,-2.9075898834,-2.0220780506,-3.271352654,-3.1795411244,-2.7531016191,-1.6597101152,-2.2862254603,-2.0717373516,-2.8667348596,-2.6053849929,-2.5092462188,-2.1574699718,-2.4084963393,-2.9740087436,-2.3006460451,9.93,2.05,0.76,-3.45,-4.25,1.1,0.7873807989,-2.8199878971,0.3326193784,-2.6121609248,0.380016651,-3.1099093537,-0.0747447695,-2.9020823814,-0.1221420421,-2.4043339524,-0.0273474969,-3.3998308104,-0.4821089174,-3.192003838,-0.52950619,-2.6942554091,-0.4347116447,-3.689752267,-0.5769034626,-2.1965069801,-0.9368703378,-2.9841768657,-0.9842676105,-2.4864284367,-0.8894730652,-3.4819252947,-1.3916317583,-2.7763498934,-1.3442344857,-3.2740983223,-1.4390290309,-2.2786014644,-1.2968372131,-3.7718467513,-1.7989959062,-3.06627135,-1.8463931788,-2.568522921,-1.7515986336,-3.564019779,False,null,null,436,None
0,randomseed,[14],modified_value,[i],x[2.000000],from,[1],simul_tick,[436],-3,0.1990822018,-2.8765658774,-0.4981831371,-3.2436817815,-1.1213791067,-3.487965442,-1.5482192411,-3.5666581895,-0.1338963582,-2.1644908556,-1.3441418958,-2.7117464195,-2.5158667163,-3.2675572626,-0.5139405497,-2.6273546357,-0.9291497052,-3.0564799346,-0.8359327889,-2.0817132983,-2.3269036968,-3.6728330397,-1.5638939416,-3.0556382102,-2.5533813174,-2.8939414009,-2.0593550831,-3.2568466949,-3.2092516695,-2.72631947,-1.6947939973,-2.3054379878,-2.1101624731,-2.8556213526,-2.6446922769,-2.50183424,-2.1972793203,-2.4045955994,-2.9959053681,-2.2671716095,9.902,2.05,0.774,-3.45,-4.25,1.09,0.7357327323,-2.8260275346,0.2811877734,-2.6177275579,0.3280671815,-3.1155250279,-0.1264777775,-2.9072250512,-0.1733571856,-2.4094275812,-0.0795983694,-3.4050225211,-0.5341433284,-3.1967225444,-0.5810227365,-2.6989250745,-0.4872639203,-3.6945200144,-0.6279021445,-2.2011276045,-0.9886882874,-2.9884225678,-1.0355676954,-2.4906250978,-0.9418088793,-3.4862200377,-1.4432332463,-2.7801225911,-1.3963538383,-3.277920061,-1.4901126544,-2.2823251211,-1.3494744302,-3.775717531,-1.8508987972,-3.0696200844,-1.8977782053,-2.5718226144,-1.8040193891,-3.5674175543,False,null,null,436,None
0,randomseed,[14],modified_value,[i],x[2.000000],from,[1],simul_tick,[436],-4,0.1593268524,-2.8809831385,-0.5379295996,-3.2481783042,-1.1613708904,-3.4871547392,-1.5871334608,-3.575914728,-0.1738212246,-2.1669413742,-1.3827233987,-2.7223042431,-2.5523714787,-3.2512048217,-0.5534197545,-2.6337883274,-0.9691412225,-3.0556561954,-0.874845927,-2.0909743824,-2.362536547,-3.6546588826,-1.5985838794,-3.0755532351,-2.5899093951,-2.8776411082,-2.0955131711,-3.2397413545,-3.2396138527,-2.7002783904,-1.7294575328,-2.3253989323,-2.1481891908,-2.8432129386,-2.683084291,-2.4906068963,-2.2372275673,-2.4025615,-3.0193184139,-2.2347396918,9.874,2.05,0.788,-3.45,-4.25,1.08,0.7357327323,-2.8260275346,0.2809469086,-2.618253969,0.3284026345,-3.1159968284,-0.1263831892,-2.9082232629,-0.1738389151,-2.4104804035,-0.0789274634,-3.4059661223,-0.5337132871,-3.1981925567,-0.581169013,-2.7004496973,-0.4862575612,-3.6959354161,-0.6286247388,-2.2027068379,-0.9884991108,-2.9904189912,-1.0359548367,-2.4926761318,-0.941043385,-3.4881618506,-1.4432849345,-2.7826454256,-1.3958292087,-3.280388285,-1.4907406604,-2.2849025662,-1.3483734828,-3.7781311444,-1.8506150324,-3.0726147195,-1.8980707583,-2.5748718601,-1.8031593065,-3.5703575789,False,null,null,436,None
0,randomseed,[16],modified_value,[i],x[2.000000],from,[1],simul_tick,[412],-1,0.6138805098,-2.8670172599,-0.3100423996,-2.9412806875,-1.0176900063,-2.9028594086,-0.1299133269,-2.3876760739,-0.8034877917,-3.3454585679,-1.2962683575,-2.4841002321,-2.9870139897,-3.0752536003,-0.686723857,-2.3444920611,-1.8577743162,-2.4988079632,-1.0139339722,-1.810472664,-2.1574354434,-3.3866732433,-1.6520778259,-2.9390498693,-3.0962188476,-2.5521948149,-2.220208206,-2.873876955,-2.6578972551,-2.7198269516,-2.7340798282,-1.8086533584,-2.6711791597,-2.3049893392,-2.2511876511,-2.4141162365,-2.7987150718,-1.3332121352,-3.148590278,-2.0619832453,9.286,2.05,1.082,-3.45,-4.25,0.87,0.6297889459,-2.8708778092,0.2679466003,-2.5258124286,0.1500323875,-3.0117097824,-0.2118099582,-2.6666444018,-0.0938957454,-2.180747048,-0.329724171,-3.1525417555,-0.6915665166,-2.8074763749,-0.5736523038,-2.3215790211,-0.8094807294,-3.2933737287,-0.455738091,-1.8356816673,-1.0534088622,-2.4624109943,-0.9354946494,-1.9765136405,-1.171323075,-2.948308348,-1.4152512078,-2.1173456136,-1.5331654206,-2.6032429674,-1.297336995,-1.6314482598,-1.6510796334,-3.0891403212,-1.8950077662,-2.2581775868,-1.7770935534,-1.772280233,-2.012921979,-2.7440749405,False,null,null,412,None
0,randomseed,[16],modified_value,[i],x[2.000000],from,[1],simul_tick,[412],-2,0.5752293208,-2.8567174741,-0.349081322,-2.9499963367,-1.0576108795,-2.9053741422,-0.1697351716,-2.3914471065,-0.8434253631,-3.3476924866,-1.3360868253,-2.4802937092,-3.0248181686,-3.0621828674,-0.7266025295,-2.347605176,-1.8968467048,-2.4902435926,-1.0529580319,-1.8192546209,-2.1973465794,-3.3893380554,-1.6918520699,-2.9348061077,-3.1298507336,-2.5305408027,-2.2590620876,-2.8833835783,-2.696570249,-2.7096093423,-2.6956840162,-1.8198677073,-2.7067289292,-2.2866532031,-2.29010105,-2.423376225,-2.7600304201,-1.343385518,-3.1623010064,-2.0244064449,9.258,2.05,1.096,-3.45,-4.25,0.86,0.5778340505,-2.8687124338,0.7302522206,-2.3925100593,0.2416397819,-2.4986132393,0.394057952,-2.0224108648,0.8826703907,-1.9163076849,-0.0945544866,-2.1285140448,0.0578636834,-1.6523116703,0.5464761221,-1.5462084904,-0.4307487552,-1.7584148503,1.0350885607,-1.4401053104,0.2102818535,-1.1761092959,0.6988942921,-1.0700061159,-0.2783305852,-1.2822124758,0.3627000235,-0.6999069214,-0.1259124151,-0.8060101014,0.8513124622,-0.5938037415,-0.6145248538,-0.9121132813,0.0265057549,-0.3298077269,0.5151181936,-0.223704547,-0.4621066837,-0.4359109069,False,null,null,412,None
0,randomseed,[16],modified_value,[i],x[2.000000],from,[1],simul_tick,[412],-3,0.5354739714,-2.8611347351,-0.3877824244,-2.9601069583,-1.0955092198,-2.9181692898,-0.2003164736,-2.4172305114,-0.8826588598,-3.3554856076,-1.3639765146,-2.5089671331,-3.064085147,-3.0698054923,-0.7604831542,-2.3688678962,-1.9352197347,-2.501535651,-1.0916256422,-1.8294925851,-2.2323615704,-3.4086758527,-1.7299360128,-2.9470377591,-3.1640260058,-2.5513266337,-2.2934093648,-2.9038839332,-2.7334373595,-2.7251275948,-2.731260666,-1.8381516343,-2.7292862374,-2.319686033,-2.3184972814,-2.4515480912,-2.7915285341,-1.3680405136,-3.1904266766,-2.0528484327,9.23,2.05,1.11,-3.45,-4.25,0.85,0.5778340505,-2.8687124338,0.1956108514,-2.546368788,0.1075646649,-3.0385556113,-0.2746585343,-2.7162119655,-0.1866123478,-2.2240251421,-0.3627047207,-3.2083987888,-0.7449279199,-2.886055143,-0.6568817335,-2.3938683196,-0.8329741063,-3.3782419663,-0.568835547,-1.9016814963,-1.1271511191,-2.5637114971,-1.0391049326,-2.0715246738,-1.2151973055,-3.0558983205,-1.5093743183,-2.2413678513,-1.5974205047,-2.7335546746,-1.4213281318,-1.749181028,-1.6854666912,-3.2257414979,-1.9796437039,-2.4112110288,-1.8915975175,-1.9190242055,-2.0676898903,-2.9033978521,False,null,null,412,None
0,randomseed,[16],modified_value,[i],x[2.000000],from,[1],simul_tick,[412],-4,0.4955429964,-2.8587858543,-0.4258903223,-2.9722637721,-1.1353465014,-2.9217735924,-0.2402825814,-2.418876789,-0.9226420901,-3.3566437488,-1.4039636483,-2.5079526714,-3.0998167426,-3.0518262522,-0.800480151,-2.3683777522,-1.9739820193,-2.4916621871,-1.1312452186,-1.8349961447,-2.2722880363,-3.4062515341,-1.769373641,-2.940353937,-3.1998608353,-2.5335540427,-2.3322281446,-2.913532888,-2.7726741092,-2.7173508683,-2.7397288682,-1.7990582902,-2.747488484,-2.2840675235,-2.3584351089,-2.4537774247,-2.8269143578,-1.3493899512,-3.2090443832,-2.0174453114,9.202,2.05,1.124,-3.45,-4.25,0.84,0.5258791552,-2.8665470583,0.1683421487,-2.517022683,0.0444136637,-3.0014210011,-0.3131233429,-2.6518966258,-0.1891948579,-2.1674983077,-0.4370518279,-3.1362949439,-0.7945888344,-2.7867705686,-0.6706603494,-2.3023722505,-0.9185173194,-3.2711688867,-0.5467318644,-1.8179739323,-1.152125841,-2.4372461933,-1.028197356,-1.9528478751,-1.276054326,-2.9216445114,-1.5096628475,-2.0877218179,-1.6335913325,-2.5721201361,-1.3857343625,-1.6033234998,-1.7575198175,-3.0565184542,-1.9911283391,-2.2225957607,-1.8671998541,-1.7381974426,-2.1150568241,-2.7069940788,False,null,null,412,None
0,randomseed,[18],modified_value,[i],x[2.000000],from,[1],simul_tick,[460],-1,-0.041498597,-2.8365920482,-0.4692077557,-2.4770298628,-1.7115525202,-3.4925525608,-1.1220053141,-2.9039894402,-1.0037425068,-2.2319783675,-1.826262033,-2.9813457504,-2.9568575033,-3.1530028066,-2.3201864123,-3.3938955929,-2.4089395195,-2.981310768,-1.7097502627,-2.3608731278,-3.2914536972,-2.2630092359,-2.592932573,-2.5971643441,-2.1532370451,-2.5169933222,-3.0095590851,-2.7130406432,-3.6779014652,-2.0528834568,-2.7450452883,-1.7235917087,-3.5629865577,-2.7594438377,-3.1982332149,-1.8161522857,-2.9413344568,-2.3025040258,-2.5877888315,-2.2381852642,10.63,2.05,0.41,-3.45,-4.25,1.35,0.120814758,-2.8370675753,-0.3114636673,-2.5858000625,-0.3129285039,-3.0857979168,-0.7452069292,-2.834530404,-0.7437420927,-2.3345325498,-0.7466717657,-3.3345282583,-1.1789501911,-3.0832607455,-1.1774853546,-2.5832628913,-1.1804150276,-3.5832585998,-1.1760205181,-2.083265037,-1.6112286165,-2.8319932328,-1.6097637799,-2.3319953785,-1.612693453,-3.331991087,-2.0435070418,-2.58072572,-2.0449718783,-3.0807235743,-2.0420422053,-2.0807278658,-2.0464367148,-3.5807214285,-2.4772503037,-2.8294560615,-2.4757854672,-2.3294582072,-2.4787151402,-3.3294539157,False,null,null,460,None
0,randomseed,[18],modified_value,[i],x[2.000000],from,[1],simul_tick,[460],-2,-0.0814864209,-2.8375789301,-0.5092046039,-2.477531989,-1.750897963,-3.4853458881,-1.1619468297,-2.9061516926,-1.0437166851,-2.2334154022,-1.8659077176,-2.9760335287,-2.9904928141,-3.1313541146,-2.3560611642,-3.3762037253,-2.4423105715,-2.9592569046,-1.7479061795,-2.3728783773,-3.3175573688,-2.2327008488,-2.619874236,-2.5675983706,-2.1903638903,-2.5021071755,-3.0362962965,-2.6832896512,-3.7047984693,-2.02327685,-2.778516015,-1.7016894153,-3.5886156722,-2.728733115,-3.2298165182,-1.7916065131,-2.9368670698,-2.262754278,-2.6040761409,-2.2016513957,10.602,2.05,0.424,-3.45,-4.25,1.34,0.0688583318,-2.8391959014,-0.3614407117,-2.5845535381,-0.3668179454,-3.0845246227,-0.7971169889,-2.8298822594,-0.7917397552,-2.3299111749,-0.8024942226,-3.3298533439,-1.2327932661,-3.0752109807,-1.2274160324,-2.5752398962,-1.2381704998,-3.5751820652,-1.2220387987,-2.0752688117,-1.6630923096,-2.8205686175,-1.6577150759,-2.3205975329,-1.6684695433,-3.320539702,-2.0933913531,-2.5659262542,-2.0987685868,-3.0658973387,-2.0880141195,-2.0659551697,-2.1041458205,-3.5658684233,-2.5290676303,-2.8112549755,-2.5236903967,-2.311283891,-2.534444864,-3.31122606,False,null,null,460,None
