0,randomseed,[1],modified_value,[i],x[2.000000],from,[1],simul_tick,[479],-1,-0.9195469506,-3.6657156679,-1.261141662,-3.7404299836,-1.5410760366,-4.2029409664,-1.6394358514,-3.8972339572,-1.3248876569,-3.4120734532,-2.3636099894,-4.3904889964,-1.9987336888,-4.3226328731,-1.6326105396,-3.5919125658,-2.2998707401,-3.5787455017,-1.6096847232,-3.2239561175,-2.0499462066,-4.0249253742,-1.8938842941,-3.4713746024,-2.9785175904,-4.3211192538,-2.3507305757,-4.0750596183,-2.8656837969,-3.981593034,-2.2124987489,-3.7977237472,-3.1401503775,-4.0507075125,-2.7433885525,-3.6712753803,-2.6564605354,-4.1961752033,-2.5633238819,-3.9448498733,11.162,2.05,-0.556,-3.45,-3.95,1.54,-0.5243811718,-3.5772060372,-0.8106920761,-3.4876177228,-0.7451223801,-3.7803643965,-1.0314332844,-3.6907760821,-1.0970029804,-3.3980294083,-0.9658635885,-3.9835227558,-1.2521744928,-3.8939344413,-1.3177441887,-3.6011877676,-1.1866047968,-4.1866811151,-1.3833138847,-3.3084410939,-1.5384853971,-3.8043461269,-1.604055093,-3.5115994532,-1.4729157011,-4.0970928006,-1.8247963014,-3.7147578125,-1.7592266054,-4.0075044862,-1.8903659973,-3.4220111388,-1.6936569094,-4.3002511599,-2.0455375097,-3.9179161718,-2.1111072056,-3.6251694981,-1.9799678137,-4.2106628455,False,null,null,479,None
0,randomseed,[1],modified_value,[i],x[2.000000],from,[1],simul_tick,[479],-2,-0.9584349261,-3.6750818498,-1.2995556712,-3.7515818398,-1.580372325,-4.2104110212,-1.6770969135,-3.9107115088,-1.3641940418,-3.4194901984,-2.4033299129,-4.3952142138,-2.0380207399,-4.330151358,-1.6711748328,-3.6025330787,-2.3394532524,-3.5845095901,-1.6484086812,-3.2339788457,-2.0890594097,-4.0333013723,-1.9331528775,-3.4789889547,-3.018478432,-4.3193497527,-2.3906060588,-4.0782133223,-2.9054998375,-3.9854248627,-2.2508488326,-3.8090934911,-3.1797895301,-4.0453467678,-2.783247384,-3.6746329915,-2.696266522,-4.2001101022,-2.6025878113,-3.952488188,11.134,2.05,-0.542,-3.45,-3.95,1.53,-0.5749637468,-3.5892643583,-0.8612584568,-3.4996243058,-0.7957416645,-3.7923828239,-1.0820363745,-3.7027427715,-1.1475531669,-3.4099842534,-1.0165195821,-3.9955012895,-1.3028142922,-3.9058612371,-1.3683310845,-3.613102719,-1.2372974998,-4.1986197552,-1.4338478769,-3.3203442009,-1.5891090022,-3.8162211846,-1.6546257946,-3.5234626665,-1.5235922098,-4.1089797027,-1.8754037122,-3.7265811321,-1.8098869198,-4.0193396502,-1.9409205046,-3.433822614,-1.7443701275,-4.3120981683,-2.0961816299,-3.9296995977,-2.1616984222,-3.6369410796,-2.0306648375,-4.2224581158,False,null,null,479,None
0,randomseed,[1],modified_value,[i],x[2.000000],from,[1],simul_tick,[479],-3,-0.9972673509,-3.684675743,-1.3387002788,-3.7598098221,-1.6191545022,-4.2202060573,-1.7163744818,-3.9182793772,-1.403545703,-3.4266628383,-2.4430377422,-4.4000400088,-2.0773693236,-4.3373408615,-1.7104407587,-3.610161123,-2.3784610607,-3.5933634533,-1.6872877153,-3.243382074,-2.1286050335,-4.0393133307,-1.9723355934,-3.4870335038,-3.0584561001,-4.3180133168,-2.4301895816,-4.0839704674,-2.9453497412,-3.9888868239,-2.290848119,-3.8093324186,-3.2193279709,-4.0392877501,-2.8231470803,-3.6774639345,-2.7361165747,-4.2035703484,-2.6424099165,-3.956256468,11.106,2.05,-0.528,-3.45,-3.95,1.52,-0.6255463218,-3.6013226794,-0.9118789295,-3.5118037554,-0.846238288,-3.8045345296,-1.1325708957,-3.7150156056,-1.1982115372,-3.4222848314,-1.0669302541,-4.0077463799,-1.3532628618,-3.9182274559,-1.4189035034,-3.6254966816,-1.2876222203,-4.2109582301,-1.484544145,-3.3327659074,-1.6395954696,-3.8287085318,-1.7052361111,-3.5359777576,-1.573954828,-4.1214393061,-1.9259280773,-3.7391896078,-1.8602874357,-4.0319203821,-1.9915687188,-3.4464588336,-1.7946467942,-4.3246511563,-2.1466200435,-3.9424014581,-2.212260685,-3.6496706838,-2.0809794019,-4.2351322323,False,null,null,479,None
0,randomseed,[1],modified_value,[i],x[2.000000],from,[1],simul_tick,[479],-4,-1.0362587735,-3.6936014903,-1.3772297395,-3.7705560149,-1.6579095892,-4.2301077357,-1.7550952481,-3.9283144286,-1.4423123463,-3.4365191747,-2.48278102,-4.4045645934,-2.1167040791,-4.3446056403,-1.7493419826,-3.6194721262,-2.4175391711,-3.6019016787,-1.7269957484,-3.2482061916,-2.1677746361,-4.047421489,-2.01141658,-3.4955585544,-3.0983916334,-4.3157432554,-2.4700821906,-4.0868995885,-2.9852190096,-3.9921181448,-2.3308082608,-3.8111176547,-3.2588074278,-4.0328556052,-2.8628260337,-3.6825216672,-2.7755434325,-4.210317413,-2.6822756331,-3.9595313174,11.078,2.05,-0.514,-3.45,-3.95,1.51,-0.6761288968,-3.6133810005,-0.962334932,-3.5234582258,-0.8971073216,-3.8162813104,-1.1833133569,-3.7263585357,-1.2485409672,-3.4335354511,-1.1180857465,-4.0191816202,-1.4042917817,-3.9292588455,-1.4695193921,-3.636435761,-1.3390641714,-4.2220819301,-1.5347470024,-3.3436126764,-1.6904978169,-3.8393360708,-1.7557254273,-3.5465129862,-1.6252702066,-4.1321591554,-1.9767038522,-3.7494132961,-1.9114762418,-4.0422363807,-2.0419314625,-3.4565902115,-1.8462486315,-4.3350594652,-2.197682277,-3.9523136059,-2.2629098874,-3.6594905214,-2.1324546667,-4.2451366905,False,null,null,479,None
0,randomseed,[2],modified_value,[i],x[2.000000],from,[1],simul_tick,[466],-1,-0.7499431145,-3.2891304823,-0.9290234663,-3.0298808666,-1.1578523508,-3.5705592095,-1.6841766105,-3.5291761956,-1.2502840317,-2.9452930928,-2.185716869,-3.8415643394,-2.1250868672,-4.0993319388,-1.403039742,-3.2803363679,-2.5184110302,-3.7252023594,-2.8560547486,-3.1889456129,-1.9228235923,-3.3765818749,-1.6717776019,-3.1763120008,-1.904723404,-3.7208240087,-1.722291057,-2.9019410651,-2.5943665803,-3.9691585825,-1.9923055084,-2.9555518811,-2.5841671681,-3.4712509211,-2.227818469,-3.5844499081,-2.3999946544,-3.0457996741,-2.2616693865,-3.3504526186,10.798,2.05,-0.374,-3.45,-3.95,1.41,-0.3492993401,-3.2531476668,-0.6214832833,-3.1269894286,-0.5946475508,-3.425786757,-0.866831494,-3.2996285189,-0.8936672265,-3.0008311905,-0.8399957616,-3.5984258473,-1.1121797048,-3.4722676091,-1.1390154373,-3.1734702807,-1.0853439724,-3.7710649375,-1.1658511697,-2.8746729523,-1.384363648,-3.3461093709,-1.4111993805,-3.0473120425,-1.3575279156,-3.6449066993,-1.6565475912,-3.2199511328,-1.6297118588,-3.5187484612,-1.6833833237,-2.9211538044,-1.6028761263,-3.8175457896,-1.901895802,-3.392590223,-1.9287315344,-3.0937928946,-1.8750600695,-3.6913875514,False,null,null,466,None
0,randomseed,[2],modified_value,[i],x[2.000000],from,[1],simul_tick,[466],-2,-0.7897267692,-3.2932850968,-0.9685901266,-3.035752782,-1.1974376072,-3.5763044229,-1.7235547116,-3.5362022296,-1.2901100048,-2.9490202713,-2.2253995445,-3.8465927849,-2.1649625151,-4.1024835578,-1.4426240276,-3.2860882659,-2.5583745195,-3.7234936984,-2.8946130237,-3.1783032722,-1.9622794984,-3.3831569394,-1.7109680383,-3.184318854,-1.9444205835,-3.7257366394,-1.7618290401,-2.9080030691,-2.6343566451,-3.9700500531,-2.0319745046,-2.960687126,-2.6241641017,-3.4717462024,-2.2671971849,-3.591472496,-2.4356605645,-3.0639088668,-2.3005843358,-3.3597060892,10.77,2.05,-0.36,-3.45,-3.95,1.4,-0.3492993401,-3.2531476668,-0.6216482781,-3.1273460136,-0.5944212366,-3.4261079392,-0.8667701747,-3.300306286,-0.8939972162,-3.0015443604,-0.8395431332,-3.5990682117,-1.1118920712,-3.4732665585,-1.1391191127,-3.1745046328,-1.0846650297,-3.7720284841,-1.1663461542,-2.8757427072,-1.3842410092,-3.3474649052,-1.4114680507,-3.0487029796,-1.3570139677,-3.6462268309,-1.6565899473,-3.221663252,-1.6293629058,-3.5204251777,-1.6838169888,-2.9229013264,-1.6021358643,-3.8191871033,-1.9017118438,-3.3946235245,-1.9289388853,-3.0958615988,-1.8744848023,-3.6933854501,False,null,null,466,None
0,randomseed,[2],modified_value,[i],x[2.000000],from,[1],simul_tick,[466],-3,-0.8295556973,-3.2969805644,-1.0082715678,-3.0407909586,-1.2369881798,-3.5822837378,-1.762872293,-3.543559389,-1.3298900662,-2.9532091518,-2.2653131557,-3.8492202644,-2.2048467958,-4.1055239782,-1.4820386973,-3.2929061698,-2.5983742763,-3.7233542073,-2.9326298653,-3.1658646326,-2.0019873494,-3.3879825558,-1.7509326071,-3.1860020766,-1.9842216992,-3.729720506,-1.8015529534,-2.912694627,-2.6743545956,-3.9704549625,-2.0718174025,-2.9642288044,-2.66412029,-3.4698745688,-2.3058285718,-3.6018463065,-2.4727070811,-3.0789938132,-2.339493791,-3.3689826347,10.742,2.05,-0.346,-3.45,-3.95,1.39,-0.4010287148,-3.258445949,-0.6732265398,-3.132317665,-0.6463579254,-3.4311120383,-0.9185557505,-3.3049837543,-0.9454243649,-3.006189381,-0.891687136,-3.6037781277,-1.1638849611,-3.4776498437,-1.1907535755,-3.1788554703,-1.1370163466,-3.7764442171,-1.21762219,-2.880061097,-1.4360827862,-3.3515215597,-1.4629514006,-3.0527271863,-1.4092141717,-3.6503159331,-1.7082806112,-3.2253932757,-1.6814119968,-3.5241876491,-1.7351492257,-2.9265989023,-1.6545433823,-3.8229820224,-1.9536098219,-3.3980593651,-1.9804784363,-3.0992649917,-1.9267412074,-3.6968537384,False,null,null,466,None
0,randomseed,[2],modified_value,[i],x[2.000000],from,[1],simul_tick,[466],-4,-0.8692787982,-3.3016789957,-1.0480362462,-3.0451234357,-1.2766085273,-3.587781743,-1.802071359,-3.5515238865,-1.3692523744,-2.9603231303,-2.3047052662,-3.8561673234,-2.2447290044,-4.1085914583,-1.5216332964,-3.2985866383,-2.6383740299,-3.7232138126,-2.9689190521,-3.1490392077,-2.0419394512,-3.389939481,-1.790287067,-3.1931593448,-2.0239679385,-3.7342190009,-1.841265092,-2.9174848301,-2.7143524514,-3.9708691257,-2.1114539542,-2.9696087457,-2.7040778701,-3.4680328857,-2.3454703883,-3.607187316,-2.5059896972,-3.1011809144,-2.3782626849,-3.3788301151,10.714,2.05,-0.332,-3.45,-3.95,1.38,-0.4527580895,-3.2637442311,-0.725099845,-3.1379270296,-0.6978898599,-3.4366905092,-0.9702316155,-3.3108733077,-0.9974416006,-3.0121098282,-0.9430216304,-3.6096367873,-1.215363386,-3.4838195858,-1.242573371,-3.1850561063,-1.1881534009,-3.7825830654,-1.2697833561,-2.8862926267,-1.4877051415,-3.3580023843,-1.5149151266,-3.0592389048,-1.4604951564,-3.6567658639,-1.7600468971,-3.2321851829,-1.732836912,-3.5309486624,-1.7872568822,-2.9334217033,-1.7056269269,-3.829712142,-2.0051786675,-3.405131461,-2.0323886526,-3.1063679814,-1.9779686825,-3.7038949405,False,null,null,466,None
0,randomseed,[5],modified_value,[i],x[2.000000],from,[1],simul_tick,[487],-1,-1.0365919432,-3.4396638315,-1.0624030847,-3.1167887904,-2.0139072389,-4.1051065023,-1.6091127596,-3.7024518025,-1.3846115713,-3.1230232176,-2.5030633467,-4.0951695877,-2.0757613041,-3.8355982085,-1.6698182645,-3.3883473382,-2.750191503,-3.9352471313,-2.0581661157,-3.0356703941,-2.2127981482,-3.6221348085,-1.7527851671,-3.088829481,-2.4564884554,-3.8008046026,-1.969511409,-3.4347273478,-2.1868152036,-3.3602947034,-2.6485403947,-3.2127033141,-2.9761325869,-3.7231988887,-2.445394102,-3.4675464634,-2.3447300091,-3.0732954639,-2.6606148345,-3.6171399651,11.386,2.05,-0.668,-3.45,-3.95,1.62,-0.5044191183,-3.414936293,-0.7709090023,-3.2771569706,-0.7569844536,-3.5768336412,-1.0234743377,-3.4390543188,-1.0373988864,-3.1393776482,-1.009549789,-3.7387309895,-1.2760396731,-3.6009516671,-1.2899642218,-3.3012749964,-1.2621151244,-3.9006283378,-1.3038887705,-3.0015983258,-1.5425295572,-3.4631723447,-1.5564541059,-3.163495674,-1.5286050084,-3.7628490154,-1.8090194412,-3.3253930223,-1.7950948925,-3.6250696929,-1.82294399,-3.0257163516,-1.7811703438,-3.9247463636,-2.0615847766,-3.4872903705,-2.0755093253,-3.1876136999,-2.0476602279,-3.7869670412,False,null,null,487,None
0,randomseed,[5],modified_value,[i],x[2.000000],from,[1],simul_tick,[487],-2,-1.0765139635,-3.442160288,-1.1021115395,-3.1216094348,-2.0538273689,-4.1076330062,-1.6489126725,-3.7064476669,-1.4244362502,-3.1267641999,-2.5430633457,-4.0951603177,-2.1157308601,-3.8371585277,-1.7098124602,-3.3876659306,-2.789946131,-3.9308233825,-2.0975135512,-3.0428661787,-2.2524715256,-3.6272360956,-1.7926717713,-3.0918392657,-2.4964755162,-3.7997872673,-2.0090520174,-3.4407722037,-2.2266119706,-3.3643217793,-2.6882008696,-3.2179039612,-3.0156876462,-3.7172493274,-2.4851852402,-3.4716287815,-2.3834520036,-3.0833257748,-2.7005501578,-3.6148662123,11.358,2.05,-0.654,-3.45,-3.95,1.61,-0.5563373266,-3.4178517078,-0.8228637924,-3.2801431641,-0.8088596567,-3.5798161261,-1.0753861225,-3.4421075824,-1.0893902582,-3.1424346203,-1.0613819868,-3.7417805444,-1.3279084526,-3.6040720007,-1.3419125883,-3.3043990386,-1.3139043169,-3.9037449627,-1.355916724,-3.0047260766,-1.5944349184,-3.4663634569,-1.6084390542,-3.1666904949,-1.5804307827,-3.766036419,-1.8609613843,-3.3286549132,-1.8469572486,-3.6283278752,-1.87496552,-3.0289819512,-1.8329531129,-3.9280008373,-2.1134837144,-3.4906193315,-2.1274878501,-3.1909463695,-2.0994795787,-3.7902922936,False,null,null,487,None
