"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped"
0,0,-0.084535144,0.147328497,-0.427614034,-0.203588995,-0.491458465,-0.060868323,0.171420927,-0.0669251750000002,0.337017162,0.024270754,0.067106107,0.155221212,0.088655212,-0.144003847,-0.181255843,-0.013053389,TRUE,"f1","1stO",70,"null"
0,0,0.16183967838494,0.15055056209648,-0.470888440138396,0.0261243740688787,-0.28126148864304,0.0153394149658981,0.146083738561233,-0.107395518497012,0.605404878631317,0.043599064191457,0.335493823799333,0.174549522135081,0.357042927322883,-0.124675537163834,0.0871318729381927,0.00627492167417659,TRUE,"L","1stO",63,"null"
0,0,0.059169219769024,0.160706611051659,-0.426172914647595,-0.0935036841481329,-0.318279553146115,0.0268803261870731,0.115498443046629,-0.121114065650216,0.601904386758025,0.0433469714593496,0.331993331593477,0.174297429040456,0.353542435593735,-0.124927630107604,0.0836313806390014,0.00602282845124383,TRUE,"f2","2ndO",205,"null"
0,0,0.167899389935835,0.157735391927386,-0.427355902353367,-0.111709694899636,-0.350849036457359,0.0271256656753395,0.166744530622629,-0.131298484843309,0.624592315596385,0.0449808738290022,0.354681260490088,0.175931332424169,0.376230364683518,-0.12329372732877,0.106319309577221,0.00765673126639673,TRUE,"L","2ndO",200,"null"
0,0,-0.0530601105486466,0.151101853496278,-0.420726483465716,-0.175534601699809,-0.421690184532183,-0.017006719626085,0.114405697825082,0.165345170986312,0.418785002742935,0.0301593774042376,0.148873948063513,0.161109835034458,0.170423051358191,-0.138115223642219,-0.0994880033212312,-0.00716476601199941,TRUE,"f1","f2",175,"null"
0,0,0.0103046650798186,0.161558296937999,-0.47215528710208,-0.126455618017997,-0.412795562119494,0.012536303717367,0.157099958736175,-0.0505875783190433,0.497739566594617,0.0358453988075679,0.227828512686892,0.166795856800699,0.249377616390274,-0.132429202575262,-0.0205334384157244,-0.00147874348983804,TRUE,"f2","1stO",59,"null"
0,0,0.279782189705769,0.180608637349105,-0.345965872697122,-0.134751550315324,-0.115807435087869,-0.0047262114840789,0.17282109880079,0.057665075731985,0.705960482486967,0.0508407141715915,0.436049428015461,0.181791172133769,0.457598531779457,-0.117433886901557,0.187687477307951,0.0135165710606202,TRUE,"f1","1stO",58,"null"
0,0,-0.0850043681248391,0.164756756466883,-0.52906231724564,-0.0241112152907719,-0.332364669363707,0.0349154781678373,0.187815992851961,0.103085912916286,0.553044039790624,0.0398282264359122,0.283132984831222,0.170778684440221,0.304682089012727,-0.128446374432394,0.0347710340533246,0.00250408357191442,TRUE,"L","2ndO",186,"null"
0,0,0.0141176794348987,0.164089697366015,-0.513041066075888,-0.112675557306916,-0.384027074615108,-0.0101370793873969,0.135916343120628,-0.13273120694171,0.575964799796246,0.0414788964619973,0.306053745485834,0.172429354970719,0.327602848265237,-0.12679570444109,0.0576917939548246,0.00415475406763147,TRUE,"f1","2ndO",211,"null"
0,0,-0.238518609165186,0.143847542502382,-0.458289437656828,-0.159453163693717,-0.587638584558614,-0.0138635974640006,0.127594228162122,-0.178435553281394,0.443106909036358,0.0319109529054839,0.173195854323988,0.162861411105073,0.194744958079245,-0.136363648605965,-0.0751660966331245,-0.00541319040637542,TRUE,"L","1stO",56,"null"
0,0,-0.21801254600454,0.16389457363473,-0.474389624007621,-0.1114603832178,-0.50174648570195,0.0392535368759312,0.144821305596635,-0.189940343970834,0.460645058912231,0.033173986867097,0.190734004443215,0.164124444961737,0.212283108918062,-0.135100614596727,-0.0576279465469234,-0.00415015641240365,TRUE,"L","2ndO",203,"null"
0,0,0.0385321529069931,0.164116178443505,-0.41599575242073,-0.17289625285347,-0.442767358428713,-0.0184441954614283,0.144622674601765,0.11963284682861,0.569373130069437,0.0410041883093348,0.299462075470895,0.171954647313559,0.321011179569062,-0.127270412210895,0.0511001241175817,0.00368004566528012,TRUE,"L","2ndO",185,"null"
0,0,-0.00100240887008764,0.15955455228752,-0.414130213814559,-0.163826236171536,-0.439645666370338,-0.0136556076018033,0.144210936007302,-0.0768840909233964,0.59241463828954,0.0426635541839988,0.322503583976318,0.173614012466296,0.344052687831708,-0.125611046632952,0.0741416335184853,0.00533941164934539,TRUE,"f1","2ndO",224,"null"
0,0,-0.002062941376432,0.157295470901566,-0.472011696248096,-0.166216660213954,-0.308116586858125,-0.0185043835522875,0.191228135357272,-0.0146130298275562,0.596233594153521,0.042938581537981,0.326322539241045,0.173889039930214,0.34787164360291,-0.125336019446039,0.0779605886904342,0.00561443894619435,TRUE,"f1","2ndO",216,"null"
0,0,0.0165112927464869,0.161501366069715,-0.443771163825542,-0.136281246975763,-0.443500462807799,-0.00177465583744604,0.141300314596498,-0.133404328654561,0.5437681130524,0.0391602078262682,0.273857058162869,0.170110665745734,0.295406161874306,-0.129114393569911,0.0254951079778618,0.00183606423217125,TRUE,"L","2ndO",228,"null"
0,0,0.276609920156551,0.174748653523142,-0.423738540874025,-0.124255278488025,-0.305300149204607,0.00474736892647544,0.144022027589483,-0.0105322928901917,0.672118426998899,0.0484035320449268,0.4022073726835,0.17935399019611,0.423756476004895,-0.119871069052976,0.153845421689496,0.0110793890982075,TRUE,"f1","2ndO",192,"null"
0,0,0.0392501110808678,0.158623017333084,-0.440764261575583,-0.0931496722357983,-0.326614161767015,0.0362057901510491,0.176644788044367,-0.124996908238586,0.550593459577835,0.0396517445346675,0.280682404249872,0.170602202984068,0.302231508566592,-0.128622856510906,0.0323204532386291,0.00232760193849457,TRUE,"L","2ndO",195,"null"
0,0,0.0870110852775235,0.166628279623696,-0.421807932138212,-0.158788681657213,-0.385799312467285,-0.00575503469236961,0.200942548981786,-0.141612569803535,0.589297765681975,0.0424390883204252,0.319386711453024,0.173389546257457,0.340935815048494,-0.125835512320908,0.0710247608195434,0.00511494561612431,TRUE,"L","2ndO",194,"null"
0,0,0.000422933480059472,0.157998810052654,-0.365900363913375,-0.168451152847566,-0.433988202878183,-0.0190087907260338,0.201186991700558,-0.144208223329508,0.559501054797049,0.0402932372438637,0.28959000028168,0.171243696081563,0.311139104449864,-0.127981363187433,0.0412280491042876,0.00296909450538287,TRUE,"f2","1stO",66,"null"
0,0,0.0348180627509457,0.16283494528768,-0.449581003981619,-0.181721849195171,-0.417711330046405,-0.0223217952032748,0.163257499279707,0.0276018987034729,0.597477940519094,0.0430281948512927,0.327566885043021,0.173978653143969,0.349115989256701,-0.125246405831857,0.0792049347519268,0.00570405269867844,TRUE,"f1","2ndO",207,"null"
0,0,0.0845417410996577,0.151968227745733,-0.460184210844828,-0.0108872586453193,-0.429045173345813,0.115937244598845,0.160415581570725,-0.108652168514389,0.461307681781636,0.0332217065635146,0.19139662685684,0.164172165060238,0.212945731127699,-0.13505289468227,-0.0569653237970972,-0.00410243618554701,TRUE,"L","2ndO",227,"null"
0,0,-0.0102258905519747,0.156176952209824,-0.425417538961455,-0.224997201689789,-0.373710088186344,-0.0524739057256015,0.0629739056413382,-0.155991418262137,0.564664335021962,0.0406650779638685,0.294753280876646,0.171615536639658,0.316302384319909,-0.127609523231047,0.0463913301745931,0.00334093544474204,TRUE,"L","2ndO",210,"null"
0,0,0.0837446982431372,0.161270745669789,-0.535983829651241,-0.0499722108023804,-0.338551602154216,-0.0132333043846277,0.11832179315085,-0.116006022355978,0.60901104476657,0.0438587672007412,0.339099989387668,0.174809225630811,0.360649093089279,-0.124415834124179,0.0907380389859446,0.0065346249165682,TRUE,"f1","1stO",56,"null"
0,0,0.0270065267700011,0.160559648748678,-0.447787248567807,-0.151489763140618,-0.404066370131172,-0.00656077405714183,0.149230293090606,-0.128109593652358,0.580107548441348,0.0417772421980197,0.310196493756225,0.172727700714364,0.3317455980961,-0.12649735843134,0.0618345434109777,0.00445310008500373,TRUE,"f2","1stO",67,"null"
0,0,0.0215255065126463,0.160164267262844,-0.480484580334487,-0.108878599664597,-0.469168934688134,0.0397306456808681,0.149897823256151,-0.0753294022704171,0.509307552885089,0.0366784832352724,0.239396497897603,0.167628941863993,0.260945601329335,-0.131596117476744,-0.00896545267111487,-0.00064565900852008,TRUE,"f2","2ndO",191,"null"
0,0,0.237618016143031,0.14690965340774,-0.365420414545173,-0.0596279621645231,-0.176672919970439,0.0253884084443269,0.129714791311518,-0.102966232700308,0.694862308528388,0.050041463924513,0.42495125339372,0.180991922308887,0.446500358403462,-0.118233136846054,0.176589303268795,0.0127173215383204,TRUE,"L","1stO",53,"null"
0,0,0.0464650445578373,0.160125319743346,-0.50270318123803,-0.117672819041389,-0.405432523119215,0.0150591564079866,0.147193374772746,-0.0501655929075972,0.576693136941112,0.0415313486622588,0.30678208241137,0.172481806745224,0.328331186493169,-0.12674325195856,0.0584201309644414,0.004207206079384,TRUE,"L","2ndO",199,"null"
0,0,0.141580049600016,0.16032931529461,-0.503206844039867,-0.0723348028474636,-0.299177168985447,-0.00124938950634397,0.163738015641723,-0.101879605986221,0.637287337640312,0.0458951232850956,0.367376283468684,0.176845581607533,0.388925387126416,-0.122379477480395,0.119014331961448,0.00857098095727577,TRUE,"f1","1stO",60,"null"
0,0,0.122572988708526,0.155660617264907,-0.442810538506777,-0.0769048151901639,-0.360186663371409,0.0402999395581528,0.195939788856729,-0.00650055980561667,0.632560624073744,0.0455547225128565,0.362649568877897,0.176505180780981,0.384198672795266,-0.122719878747137,0.114287618872066,0.0082305801377295,TRUE,"f1","1stO",56,"null"
0,0,0.00607682434429129,0.160975081389731,-0.539709738092019,-0.10274287876606,-0.413286709504407,0.00280860153096053,0.167611557816353,-0.155639484369427,0.514228796808366,0.0370328933784445,0.244317742389241,0.16798335154969,0.265866846520515,-0.131241707404212,-0.0040442078986101,-0.000291249232966773,TRUE,"f2","f3",177,"null"
0,0,0.0710664078173275,0.162152611031783,-0.523698131006929,-0.0344186111766012,-0.30074075584081,0.0156940115827773,0.1827840716498,0.125886654131863,0.576381157434754,0.0415088810294302,0.306470103074734,0.172459339411234,0.328019206811544,-0.126765719883286,0.0581081514520605,0.00418473853128067,TRUE,"f3","1stO",66,"null"
0,0,0.0658037812952967,0.158363276090957,-0.458508951742131,-0.0626646414401903,-0.324989258892082,0.042857597387686,0.170832064284676,-0.098731416567707,0.620368343785754,0.0446766786951095,0.35045728858654,0.175627136662484,0.372006392581197,-0.123597922375073,0.102095338375495,0.00735253547858058,TRUE,"f2","1stO",65,"null"
0,0,0.0705861970715356,0.166355704767877,-0.443684386626189,-0.155747369920812,-0.423988902367602,-0.00222085378470538,0.16683786242779,-0.00638136278184812,0.545270986161588,0.0392684392982497,0.275359931829562,0.170218898398805,0.296909035142335,-0.129006161319422,0.0269979809753756,0.00194429679485087,TRUE,"f2","1stO",58,"null"
0,0,0.0388087101431076,0.163100627946346,-0.519281908362695,-0.1355221813441,-0.380658095300806,-0.0158838953399453,0.188237724703575,-0.164197222610439,0.571618598615247,0.0411658988120479,0.301707544090657,0.172116357057221,0.323256647205897,-0.127108701950894,0.0533455926813069,0.00384175629427893,TRUE,"f1","2ndO",190,"null"
