[log] r_x2.0_rollback_160.csv 0.12 0.75subset's mean: -0.198840831625161 -0.248127968297041 -0.520194430488262  var: 0.0276805972891182 0.0546691423289825 0.0313469373331972
[log] r_x2.0_rollback_160.csv 0.12 0.75subset's mean: 0.0517633901261461 -0.168750944585938 -0.0278567489391113  var: 0.0179240943893772 0.0148292260700503 0.00919192189149714
[log] r_x2.0_rollback_180.csv 0.12 0.793103448275862subset's mean: -0.310472312698434 -0.238289934979988 -0.475779600892441  var: 0.0096484524831435 0.0635893924469754 0.0693206317632876
[log] r_x2.0_rollback_180.csv 0.12 0.793103448275862subset's mean: 0.124719970507056 -0.127149370473004 0.0219870181356017  var: 0.0050252965524265 0.0141293802561433 0.0257520364921435
[log] r_x2.0_rollback_200.csv 0.12 0.743589743589744subset's mean: -0.192719020495025 -0.339015802959888 -0.588512909244984  var: 0.0289789905345591 0.0319599850192365 0.00746275543515291
[log] r_x2.0_rollback_200.csv 0.12 0.743589743589744subset's mean: 0.147543219326463 -0.182351535103617 -0.0221961397316323  var: 0.00976575902469183 0.00868244820373691 0.0112446753847123
[log] r_x2.0_rollback_20.csv 0.0496875 0.784615384615385subset's mean: -0.19620700683971 -0.482281522107355 -0.450491781567958  var: 0.00363261833001867 0.00439418057479925 0.00598982853153969
[log] r_x2.0_rollback_20.csv 0.0496875 0.784615384615385subset's mean: 0.172774951411246 -0.169577301910201 -0.0346097438427772  var: 0.00325159786635081 0.0253950821113299 0.0110434791037947
[log] r_x2.0_rollback_220.csv 0.1325 0.787878787878788subset's mean: -0.231002407038121 -0.349744559674104 -0.547089160656389  var: 0.0214845781434121 0.0111646596278543 0.0104190167278934
[log] r_x2.0_rollback_220.csv 0.1325 0.787878787878788subset's mean: 0.0834977373252696 -0.190148881535526 0.0407831967780109  var: 0.0202848127857603 0.0174636846436702 0.0278544696438649
[log] r_x2.0_rollback_240.csv 0.17 0.757575757575758subset's mean: -0.242632433043718 -0.352713787148188 -0.568774157495659  var: 0.0145526861947391 0.0201053112040309 0.00606622625120713
[log] r_x2.0_rollback_240.csv 0.17 0.757575757575758subset's mean: 0.13092866035884 -0.233106388426235 -0.0493949280697283  var: 0.0129417452744016 0.0103803483505205 0.0187591371170972
[log] r_x2.0_rollback_40.csv 0.0575 0.707692307692308subset's mean: -0.193365545552385 -0.4937890564935 -0.460659065393454  var: 0.00279541766164667 0.00530332365520622 0.00693981621791351
[log] r_x2.0_rollback_40.csv 0.0575 0.707692307692308subset's mean: 0.161936220690775 -0.176346089245879 -0.0390449487575235  var: 0.00339554376433033 0.0248201740139854 0.0109931728496829
[log] r_x2.0_rollback_60.csv 0.095 0.71875subset's mean: -0.200339163228063 -0.421739099687354 -0.500379992111266  var: 0.00795103377874373 0.0402239799335534 0.00990045266715273
[log] r_x2.0_rollback_60.csv 0.095 0.71875subset's mean: 0.14281239881644 -0.246199304079944 -0.0431120435707831  var: 0.00840613191980038 0.0169342604688479 0.0127347356443492
[log] r_x2.0_rollback_80.csv 0.095 0.765625subset's mean: -0.224151406983443 -0.392205978264318 -0.453958486016797  var: 0.00323513825281903 0.0487990471687615 0.0354904803195007
[log] r_x2.0_rollback_80.csv 0.095 0.765625subset's mean: 0.100986384337526 -0.162662459039163 -0.0528783154619613  var: 0.0188375048598823 0.0302634132446179 0.0241060275071459
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: -0.120261370825684 -0.473979707241672 -0.471245341575424  var: 0.00325582452374381 0.00438870229838707 0.00474028765855247
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: 0.164688945590303 -0.196257827695428 -0.0047170952046168  var: 0.00103557159789406 0.015166862962408 0.0148117871267381
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: -0.108138316220848 -0.471849638648908 -0.471312016306758  var: 0.00498470903786896 0.0049265320720644 0.00350405769198951
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: 0.171019338995058 -0.205866835286331 -0.0234823608484358  var: 0.000869579537061726 0.0135888906971203 0.0128596145194091
[log] r_x0.2_rollback_140.csv 0.03875 0.553846153846154 subset's mean: -0.0909963807848415 -0.459350716645791 -0.464018146770237  var: 0.00674626779671733 0.00318303564431926 0.00394204025023253
[log] r_x0.2_rollback_140.csv 0.03875 0.553846153846154 subset's mean: 0.172122348776227 -0.197248438229225 -0.014354918597526  var: 0.000741473657531371 0.00924462444962869 0.00573233819709426
[log] r_x0.2_rollback_160.csv 0.03875 0.553846153846154 subset's mean: -0.0905891898278275 -0.456459663239456 -0.471502875021308  var: 0.00531381279324761 0.00547353052363743 0.00340352668522252
[log] r_x0.2_rollback_160.csv 0.03875 0.553846153846154 subset's mean: 0.170548548084268 -0.192166784572861 -0.0340245036069222  var: 0.00113670903675336 0.00937488586628879 0.00785621873462688
[log] r_x0.2_rollback_180.csv 0.041875 0.555555555555556 subset's mean: -0.0910175715599623 -0.468553854502548 -0.490917807179194  var: 0.00458145529542607 0.0023840138881811 0.00428234667012016
[log] r_x0.2_rollback_180.csv 0.041875 0.555555555555556 subset's mean: 0.175834239033983 -0.180346408212048 -0.0168567916183344  var: 0.000723569528456792 0.0102909197484427 0.0105188799254841
[log] r_x0.2_rollback_200.csv 0.045 0.587301587301587 subset's mean: -0.0898310778628674 -0.464696044727898 -0.489701326152969  var: 0.00542719282778136 0.00235705230349099 0.00320982839688883
[log] r_x0.2_rollback_200.csv 0.045 0.587301587301587 subset's mean: 0.171851268680614 -0.198631781442563 0.00143565482698558  var: 0.000854059598002306 0.00993913207974485 0.00923292329778357
[log] r_x0.2_rollback_20.csv 0.03875 0.569230769230769 subset's mean: -0.180344122858324 -0.48266263856804 -0.436999257794611  var: 0.00548405875465371 0.00338485644771507 0.00522209468247187
[log] r_x0.2_rollback_20.csv 0.03875 0.569230769230769 subset's mean: 0.160526508063715 -0.170526248359388 -0.0295733037001716  var: 0.00175251154124616 0.0174358793287121 0.00575297121425798
[log] r_x0.2_rollback_220.csv 0.03875 0.516666666666667 subset's mean: -0.0858428904201152 -0.472968630106615 -0.457499883683419  var: 0.00460994649930064 0.00214496047643062 0.00284101921230828
[log] r_x0.2_rollback_220.csv 0.03875 0.516666666666667 subset's mean: 0.174061173724886 -0.181648827821203 0.00314482783289829  var: 0.000931924464829093 0.0119863079348413 0.0115329871962779
[log] r_x0.2_rollback_240.csv 0.045 0.566666666666667 subset's mean: -0.08276368712834 -0.459296654483917 -0.497263486656035  var: 0.00569188251837681 0.0021089982597169 0.00303104694669224
[log] r_x0.2_rollback_240.csv 0.045 0.566666666666667 subset's mean: 0.174095432312939 -0.206203106918152 -0.000811105575417725  var: 0.000888395693958621 0.00913116554094866 0.00810319877078004
[log] r_x0.2_rollback_40.csv 0.035625 0.538461538461538 subset's mean: -0.184250539974793 -0.48543931126456 -0.424390273077456  var: 0.00420414646872191 0.00340767880703573 0.00333088825840736
[log] r_x0.2_rollback_40.csv 0.035625 0.538461538461538 subset's mean: 0.166016543980597 -0.177284631819856 -0.0177320283383333  var: 0.00234655468548134 0.0100866152336369 0.00538177043482528
[log] r_x0.2_rollback_60.csv 0.045 0.59375 subset's mean: -0.0782551441985938 -0.448081733907265 -0.422940435487425  var: 0.00304486809946013 0.00516168918449105 0.00382659153396305
[log] r_x0.2_rollback_60.csv 0.045 0.59375 subset's mean: 0.176498083923935 -0.205292768708458 -0.0242278078431715  var: 0.000529676324260906 0.0113924047729143 0.0116930871827582
[log] r_x0.2_rollback_80.csv 0.03875 0.515625 subset's mean: -0.0953433236995742 -0.453603658724289 -0.460209851368842  var: 0.00374172858542437 0.00417546070658795 0.00309438700816413
[log] r_x0.2_rollback_80.csv 0.03875 0.515625 subset's mean: 0.173230369165618 -0.221808660780962 -0.0520772324081647  var: 0.000662177715652864 0.0105794317783968 0.0112684346569476
[log] r_x2.0_rollback_100.csv 0.07 0.56140350877193 subset's mean: -0.207360536194157 -0.295110981429137 -0.530400107997089  var: 0.0122861441951066 0.0473959661229751 0.0145782394419675
[log] r_x2.0_rollback_100.csv 0.07 0.56140350877193 subset's mean: 0.133520169297511 -0.125330142417453 -0.0637839278975181  var: 0.00847574633745646 0.019072950897168 0.0284886438563859
[log] r_x2.0_rollback_120.csv 0.07625 0.538461538461538 subset's mean: -0.234564789148432 -0.291000784346425 -0.541222623242439  var: 0.00378119721507669 0.0525501730664307 0.0060453728565091
[log] r_x2.0_rollback_120.csv 0.07625 0.538461538461538 subset's mean: 0.131346101101381 -0.155756576750905 -0.0388874128328769  var: 0.00716621620749136 0.0215706828117274 0.0213767112358087
[log] r_x2.0_rollback_140.csv 0.07 0.528301886792453 subset's mean: -0.232178412280372 -0.356936496251968 -0.501604966658697  var: 0.00912193528268416 0.0267575758212878 0.0274805244280137
[log] r_x2.0_rollback_140.csv 0.07 0.528301886792453 subset's mean: 0.127420280861457 -0.166214398898583 -0.0515735335727648  var: 0.00557339932493352 0.0115345409480425 0.0300375086204322
[log] r_x2.0_rollback_160.csv 0.095 0.5 subset's mean: -0.238337674845124 -0.271594839540459 -0.508421613649342  var: 0.0108228102838019 0.0225518988970986 0.0318570939967353
[log] r_x2.0_rollback_160.csv 0.095 0.5 subset's mean: 0.073729248495716 -0.177166533386923 -0.0321447772992098  var: 0.0106683783607757 0.00806480486749998 0.00967904304299727
[log] r_x2.0_rollback_180.csv 0.0825 0.517241379310345 subset's mean: -0.279063675769596 -0.299665448003684 -0.564782842267083  var: 0.00545999323891011 0.0581656315902899 0.00232305507225608
[log] r_x2.0_rollback_180.csv 0.0825 0.517241379310345 subset's mean: 0.104711928303594 -0.148629484197208 0.0505734700051782  var: 0.00365161552827679 0.0126390327893325 0.0175333553176403
[log] r_x2.0_rollback_200.csv 0.07 0.512820512820513 subset's mean: -0.182989255185804 -0.342382299040158 -0.589419920682105  var: 0.0255046445810348 0.0193268899542319 0.00455780683510858
[log] r_x2.0_rollback_200.csv 0.07 0.512820512820513 subset's mean: 0.153993136155515 -0.181428727459807 -0.0264870014782965  var: 0.00592307429721892 0.00651075529533364 0.00827871951978905
[log] r_x2.0_rollback_20.csv 0.03875 0.569230769230769 subset's mean: -0.192986467776422 -0.475364623252562 -0.445894982659333  var: 0.00340192451876568 0.00398129983279677 0.0041559644402188
[log] r_x2.0_rollback_20.csv 0.03875 0.569230769230769 subset's mean: 0.170895416484708 -0.159572843370452 -0.0311511545893775  var: 0.00325604402920107 0.0262631953658944 0.00687251821159756
[log] r_x2.0_rollback_220.csv 0.095 0.545454545454545 subset's mean: -0.243264222246446 -0.351940768011275 -0.554365301861478  var: 0.0200274851223722 0.0128776118779844 0.0107157859962907
[log] r_x2.0_rollback_220.csv 0.095 0.545454545454545 subset's mean: 0.0575558586133509 -0.22274456842343 0.0266072234934847  var: 0.0183557766651789 0.00467279973679585 0.0260574261221815
[log] r_x2.0_rollback_240.csv 0.095 0.575757575757576 subset's mean: -0.229894025639448 -0.313097833522403 -0.578723130510543  var: 0.0129609174119459 0.0104476095406185 0.00419930352236213
[log] r_x2.0_rollback_240.csv 0.095 0.575757575757576 subset's mean: 0.139251255840638 -0.241421055107431 -0.0527521259512633  var: 0.00813624851448964 0.00640271663896613 0.0112325327161323
[log] r_x2.0_rollback_40.csv 0.05125 0.584615384615385 subset's mean: -0.193365545552385 -0.489741919967679 -0.467122048888327  var: 0.00279541766164667 0.00550899728429174 0.00572863114965382
[log] r_x2.0_rollback_40.csv 0.05125 0.584615384615385 subset's mean: 0.161936220690775 -0.210119072577758 -0.0452622501345713  var: 0.00339554376433033 0.0189703721038817 0.00973437367964749
[log] r_x2.0_rollback_60.csv 0.07 0.5625 subset's mean: -0.198579916301305 -0.447293063316411 -0.495491700536932  var: 0.00794589831961538 0.0384377842455921 0.00997710255871864
[log] r_x2.0_rollback_60.csv 0.07 0.5625 subset's mean: 0.148544179334611 -0.26667215758256 -0.0361798536034483  var: 0.00683171510673007 0.0135073760335703 0.00722777206781313
[log] r_x2.0_rollback_80.csv 0.073125 0.53125 subset's mean: -0.224712412077826 -0.412981265818925 -0.451948228273823  var: 0.00240141471177152 0.0452742455468745 0.0411785480021522
[log] r_x2.0_rollback_80.csv 0.073125 0.53125 subset's mean: 0.120341788197722 -0.211673095775265 -0.0360943367414806  var: 0.0136020590799558 0.0223630008588274 0.0191575640097683
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: -0.120261370825684 -0.473979707241672 -0.471245341575424  var: 0.00325582452374381 0.00438870229838707 0.00474028765855247
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: 0.164688945590303 -0.196257827695428 -0.0047170952046168  var: 0.00103557159789406 0.015166862962408 0.0148117871267381
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: -0.108138316220848 -0.471849638648908 -0.471312016306758  var: 0.00498470903786896 0.0049265320720644 0.00350405769198951
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: 0.171019338995058 -0.205866835286331 -0.0234823608484358  var: 0.000869579537061726 0.0135888906971203 0.0128596145194091
[log] r_x0.2_rollback_140.csv 0.03875 0.553846153846154 subset's mean: -0.0909963807848415 -0.459350716645791 -0.464018146770237  var: 0.00674626779671733 0.00318303564431926 0.00394204025023253
[log] r_x0.2_rollback_140.csv 0.03875 0.553846153846154 subset's mean: 0.172122348776227 -0.197248438229225 -0.014354918597526  var: 0.000741473657531371 0.00924462444962869 0.00573233819709426
[log] r_x0.2_rollback_160.csv 0.03875 0.553846153846154 subset's mean: -0.0905891898278275 -0.456459663239456 -0.471502875021308  var: 0.00531381279324761 0.00547353052363743 0.00340352668522252
[log] r_x0.2_rollback_160.csv 0.03875 0.553846153846154 subset's mean: 0.170548548084268 -0.192166784572861 -0.0340245036069222  var: 0.00113670903675336 0.00937488586628879 0.00785621873462688
[log] r_x0.2_rollback_180.csv 0.041875 0.555555555555556 subset's mean: -0.0910175715599623 -0.468553854502548 -0.490917807179194  var: 0.00458145529542607 0.0023840138881811 0.00428234667012016
[log] r_x0.2_rollback_180.csv 0.041875 0.555555555555556 subset's mean: 0.175834239033983 -0.180346408212048 -0.0168567916183344  var: 0.000723569528456792 0.0102909197484427 0.0105188799254841
[log] r_x0.2_rollback_200.csv 0.045 0.587301587301587 subset's mean: -0.0898310778628674 -0.464696044727898 -0.489701326152969  var: 0.00542719282778136 0.00235705230349099 0.00320982839688883
[log] r_x0.2_rollback_200.csv 0.045 0.587301587301587 subset's mean: 0.171851268680614 -0.198631781442563 0.00143565482698558  var: 0.000854059598002306 0.00993913207974485 0.00923292329778357
[log] r_x0.2_rollback_20.csv 0.03875 0.569230769230769 subset's mean: -0.180344122858324 -0.48266263856804 -0.436999257794611  var: 0.00548405875465371 0.00338485644771507 0.00522209468247187
[log] r_x0.2_rollback_20.csv 0.03875 0.569230769230769 subset's mean: 0.160526508063715 -0.170526248359388 -0.0295733037001716  var: 0.00175251154124616 0.0174358793287121 0.00575297121425798
[log] r_x0.2_rollback_220.csv 0.03875 0.516666666666667 subset's mean: -0.0858428904201152 -0.472968630106615 -0.457499883683419  var: 0.00460994649930064 0.00214496047643062 0.00284101921230828
[log] r_x0.2_rollback_220.csv 0.03875 0.516666666666667 subset's mean: 0.174061173724886 -0.181648827821203 0.00314482783289829  var: 0.000931924464829093 0.0119863079348413 0.0115329871962779
[log] r_x0.2_rollback_240.csv 0.045 0.566666666666667 subset's mean: -0.08276368712834 -0.459296654483917 -0.497263486656035  var: 0.00569188251837681 0.0021089982597169 0.00303104694669224
[log] r_x0.2_rollback_240.csv 0.045 0.566666666666667 subset's mean: 0.174095432312939 -0.206203106918152 -0.000811105575417725  var: 0.000888395693958621 0.00913116554094866 0.00810319877078004
[log] r_x0.2_rollback_40.csv 0.035625 0.538461538461538 subset's mean: -0.184250539974793 -0.48543931126456 -0.424390273077456  var: 0.00420414646872191 0.00340767880703573 0.00333088825840736
[log] r_x0.2_rollback_40.csv 0.035625 0.538461538461538 subset's mean: 0.166016543980597 -0.177284631819856 -0.0177320283383333  var: 0.00234655468548134 0.0100866152336369 0.00538177043482528
[log] r_x0.2_rollback_60.csv 0.045 0.59375 subset's mean: -0.0782551441985938 -0.448081733907265 -0.422940435487425  var: 0.00304486809946013 0.00516168918449105 0.00382659153396305
[log] r_x0.2_rollback_60.csv 0.045 0.59375 subset's mean: 0.176498083923935 -0.205292768708458 -0.0242278078431715  var: 0.000529676324260906 0.0113924047729143 0.0116930871827582
[log] r_x0.2_rollback_80.csv 0.03875 0.515625 subset's mean: -0.0953433236995742 -0.453603658724289 -0.460209851368842  var: 0.00374172858542437 0.00417546070658795 0.00309438700816413
[log] r_x0.2_rollback_80.csv 0.03875 0.515625 subset's mean: 0.173230369165618 -0.221808660780962 -0.0520772324081647  var: 0.000662177715652864 0.0105794317783968 0.0112684346569476
[log] r_x2.0_rollback_100.csv 0.07 0.56140350877193 subset's mean: -0.207360536194157 -0.295110981429137 -0.530400107997089  var: 0.0122861441951066 0.0473959661229751 0.0145782394419675
[log] r_x2.0_rollback_100.csv 0.07 0.56140350877193 subset's mean: 0.133520169297511 -0.125330142417453 -0.0637839278975181  var: 0.00847574633745646 0.019072950897168 0.0284886438563859
[log] r_x2.0_rollback_120.csv 0.07625 0.538461538461538 subset's mean: -0.234564789148432 -0.291000784346425 -0.541222623242439  var: 0.00378119721507669 0.0525501730664307 0.0060453728565091
[log] r_x2.0_rollback_120.csv 0.07625 0.538461538461538 subset's mean: 0.131346101101381 -0.155756576750905 -0.0388874128328769  var: 0.00716621620749136 0.0215706828117274 0.0213767112358087
[log] r_x2.0_rollback_140.csv 0.07 0.528301886792453 subset's mean: -0.232178412280372 -0.356936496251968 -0.501604966658697  var: 0.00912193528268416 0.0267575758212878 0.0274805244280137
[log] r_x2.0_rollback_140.csv 0.07 0.528301886792453 subset's mean: 0.127420280861457 -0.166214398898583 -0.0515735335727648  var: 0.00557339932493352 0.0115345409480425 0.0300375086204322
[log] r_x2.0_rollback_160.csv 0.095 0.5 subset's mean: -0.238337674845124 -0.271594839540459 -0.508421613649342  var: 0.0108228102838019 0.0225518988970986 0.0318570939967353
[log] r_x2.0_rollback_160.csv 0.095 0.5 subset's mean: 0.073729248495716 -0.177166533386923 -0.0321447772992098  var: 0.0106683783607757 0.00806480486749998 0.00967904304299727
[log] r_x2.0_rollback_180.csv 0.0825 0.517241379310345 subset's mean: -0.279063675769596 -0.299665448003684 -0.564782842267083  var: 0.00545999323891011 0.0581656315902899 0.00232305507225608
[log] r_x2.0_rollback_180.csv 0.0825 0.517241379310345 subset's mean: 0.104711928303594 -0.148629484197208 0.0505734700051782  var: 0.00365161552827679 0.0126390327893325 0.0175333553176403
[log] r_x2.0_rollback_200.csv 0.07 0.512820512820513 subset's mean: -0.182989255185804 -0.342382299040158 -0.589419920682105  var: 0.0255046445810348 0.0193268899542319 0.00455780683510858
[log] r_x2.0_rollback_200.csv 0.07 0.512820512820513 subset's mean: 0.153993136155515 -0.181428727459807 -0.0264870014782965  var: 0.00592307429721892 0.00651075529533364 0.00827871951978905
[log] r_x2.0_rollback_20.csv 0.03875 0.569230769230769 subset's mean: -0.192986467776422 -0.475364623252562 -0.445894982659333  var: 0.00340192451876568 0.00398129983279677 0.0041559644402188
[log] r_x2.0_rollback_20.csv 0.03875 0.569230769230769 subset's mean: 0.170895416484708 -0.159572843370452 -0.0311511545893775  var: 0.00325604402920107 0.0262631953658944 0.00687251821159756
[log] r_x2.0_rollback_220.csv 0.095 0.545454545454545 subset's mean: -0.243264222246446 -0.351940768011275 -0.554365301861478  var: 0.0200274851223722 0.0128776118779844 0.0107157859962907
[log] r_x2.0_rollback_220.csv 0.095 0.545454545454545 subset's mean: 0.0575558586133509 -0.22274456842343 0.0266072234934847  var: 0.0183557766651789 0.00467279973679585 0.0260574261221815
[log] r_x2.0_rollback_240.csv 0.095 0.575757575757576 subset's mean: -0.229894025639448 -0.313097833522403 -0.578723130510543  var: 0.0129609174119459 0.0104476095406185 0.00419930352236213
[log] r_x2.0_rollback_240.csv 0.095 0.575757575757576 subset's mean: 0.139251255840638 -0.241421055107431 -0.0527521259512633  var: 0.00813624851448964 0.00640271663896613 0.0112325327161323
[log] r_x2.0_rollback_40.csv 0.05125 0.584615384615385 subset's mean: -0.193365545552385 -0.489741919967679 -0.467122048888327  var: 0.00279541766164667 0.00550899728429174 0.00572863114965382
[log] r_x2.0_rollback_40.csv 0.05125 0.584615384615385 subset's mean: 0.161936220690775 -0.210119072577758 -0.0452622501345713  var: 0.00339554376433033 0.0189703721038817 0.00973437367964749
[log] r_x2.0_rollback_60.csv 0.07 0.5625 subset's mean: -0.198579916301305 -0.447293063316411 -0.495491700536932  var: 0.00794589831961538 0.0384377842455921 0.00997710255871864
[log] r_x2.0_rollback_60.csv 0.07 0.5625 subset's mean: 0.148544179334611 -0.26667215758256 -0.0361798536034483  var: 0.00683171510673007 0.0135073760335703 0.00722777206781313
[log] r_x2.0_rollback_80.csv 0.073125 0.53125 subset's mean: -0.224712412077826 -0.412981265818925 -0.451948228273823  var: 0.00240141471177152 0.0452742455468745 0.0411785480021522
[log] r_x2.0_rollback_80.csv 0.073125 0.53125 subset's mean: 0.120341788197722 -0.211673095775265 -0.0360943367414806  var: 0.0136020590799558 0.0223630008588274 0.0191575640097683
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: -0.120261370825684 -0.473979707241672 -0.471245341575424  var: 0.00325582452374381 0.00438870229838707 0.00474028765855247
[log] r_x0.2_rollback_100.csv 0.045 0.5625 subset's mean: 0.164688945590303 -0.196257827695428 -0.0047170952046168  var: 0.00103557159789406 0.015166862962408 0.0148117871267381
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: -0.108138316220848 -0.471849638648908 -0.471312016306758  var: 0.00498470903786896 0.0049265320720644 0.00350405769198951
[log] r_x0.2_rollback_120.csv 0.045 0.59375 subset's mean: 0.171019338995058 -0.205866835286331 -0.0234823608484358  var: 0.000869579537061726 0.0135888906971203 0.0128596145194091
[log] r_x0.2_rollback_140.csv 0.03875 0.553846153846154 subset's mean: -0.0909963807848415 -0.459350716645791 -0.464018146770237  var: 0.00674626779671733 0.00318303564431926 0.00394204025023253
