"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1","p_coef","origin_l.x","origin_l.y","theta"
0,0,-0.063588511,0.203929925,-0.522635727,-0.214411747,-0.360442877,0.000468483999999991,0.25854618,-0.0570650400000001,0.358230514,0.0311052510000001,0.086421082,0.158068366,0.112372515,-0.140807065,-0.159436917,-0.01384395,TRUE,"f1","1stO",70,"null","205","1","323","2.0","-0.11654618",-1.79293496,0
0,0,-0.204233444127937,0.142839794654856,-0.515842979565186,-0.207558266808163,-0.397233142563291,0.0144191010965276,0.289191312090515,-0.16900345743279,0.492408466989791,0.0427559584168824,0.22059903493875,0.16971907294897,0.246550467660741,-0.129156357350285,-0.0252589643902998,-0.00219324281819798,FALSE,"null","null",294,"null","177","2","294","2.0","0.283386496",-1.64463818,0.131115725927557
0,0,-0.181933868745834,0.164817410729499,-0.478913957080658,-0.213691045799317,-0.359705569779481,0.0130983620827101,0.210360562554865,0.245771102795637,0.518022212048552,0.044980006726466,0.246212780176094,0.171943121585435,0.272164213151311,-0.126932308951432,0.000354781567687519,3.08049501576224e-05,FALSE,"null","null",277,"null","158","3","277","2.0","0.513618104",-2.024536827,0.293008817334794
0,0,0.148902023981323,0.197197824733928,-0.445907034788252,0.0742370238898694,-0.377203104956769,-0.1032215658389,0.245640720369567,-0.097876495595555,0.584914211668381,0.0507882568803508,0.313104780196817,0.177751372224955,0.339056212487152,-0.121124058832582,0.0672467810155876,0.00583905651202179,TRUE,"L","1stO",63,"null","203","4","323","2.0","-0.12221341",-1.860509323,-0.418927727101803
0,0,-0.106809211118651,0.188868857937052,-0.470103570212966,-0.01978668692715,-0.430155326372886,-0.189445746633429,0.325735624406591,-0.148629886610898,0.521370269259008,0.0452707194263155,0.249560836747019,0.172233834721503,0.275512270762077,-0.126641596704372,0.00370283825008832,0.000321518590815425,TRUE,"f1","2ndO",226,"null","191","5","308","2.0","0.054728619",-1.650439818,0.16313554511921
0,0,-0.0827048027402224,0.198468904215093,-0.53471402083835,-0.0993062293772471,-0.340173238555281,0.0647205320049277,0.283499139109887,-0.0985779010546408,0.53376335987322,0.0463468147871396,0.261953928071014,0.173309929133009,0.287905361298539,-0.125565500993769,0.0160959294963334,0.00139761335210002,TRUE,"L","2ndO",198,"null","172","7","291","2.0","0.292991992",-1.806691714,-0.189846120977683
0,0,-0.1264699256434,0.177467398662665,-0.41108716888306,-0.168955197825114,-0.549214732506537,0.000321845686179503,0.249960219175535,-0.231043089941466,0.447812428119503,0.0388836724768136,0.176002995825869,0.165846786960146,0.20195442950573,-0.133028643808574,-0.0698550027879032,-0.00606552932524184,TRUE,"f3","2ndO",196,"null","160","8","279","2.0","0.484941885",-1.646775281,-0.106276132376712
0,0,-0.0601197142465273,0.205615283522629,-0.469750355578177,-0.165703694196679,-0.410145375860157,0.0569008592175081,0.253046229898776,-0.106578842664632,0.555147561891909,0.0482036107473689,0.28333812954707,0.17516672561944,0.309289562223992,-0.123708704886354,0.0374801308780565,0.00325440993889788,TRUE,"L","2ndO",200,"null","175","9","293","2.0","0.304241357",-1.755385381,-0.046836031312351
0,0,-0.239104014934132,0.125964194013644,-0.329571207316511,-0.199843398156821,-0.534587649106367,-0.0459165854818349,0.239914867151853,0.184230163722285,0.514222929810186,0.0446501140371898,0.242413497707441,0.171613229414226,0.268364931183375,-0.127262201416503,-0.00344450063402651,-0.000299086997891482,TRUE,"L","2ndO",200,"null","173","10","291","2.0","0.307490616",-1.958112648,0.289365011385963
0,0,-0.111599367791336,0.186661519739729,-0.492031642908021,-0.216552479418316,-0.499141623872057,0.0116722080433822,0.302705692492499,-0.19666722209339,0.505760472352266,0.0439153166008515,0.233951039869646,0.170878431930027,0.259902472680006,-0.127996999264106,-0.0119069588027395,-0.00103388395078378,TRUE,"f1","2ndO",219,"null","192","14","311","2.0","0.004214373",-1.658156619,-0.0158547538468883
0,0,0.176843063243679,0.201365185294751,-0.325301516013201,-0.0187280056774691,-0.25810338525237,-0.186341179451254,0.240261154168283,-0.238833027828743,0.65822055892355,0.0571534665488529,0.386411126780013,0.184116581314133,0.412362559185695,-0.114758849721491,0.140553127042158,0.0122042650437894,TRUE,"f1","1stO",63,"null","166","16","281","2.0","0.481013791",-1.62027733,-0.0372380343126217
0,0,-0.156304232068002,0.161815744046612,-0.394038520738125,-0.192469847204033,-0.512044685664011,0.00862164803713583,0.2987743424983,-0.0226998770869161,0.445809967908403,0.0387097983230229,0.174000535662015,0.165672913334105,0.199951968623815,-0.133202517976849,-0.0718574636225729,-0.00623940296576675,TRUE,"f2","1stO",59,"null","163","17","282","2.0","0.416589816",-1.838383896,-0.0370538000007854
0,0,0.200029313471401,0.224051597490812,-0.341088261454045,-0.0268388300546484,-0.258654731978775,-0.184876715032359,0.274040258556887,0.0753412899606928,0.709082619460264,0.0615698328201303,0.437273187711709,0.188532947856669,0.4632246205571,-0.110342483543924,0.191415188691176,0.0166206324857039,TRUE,"f1","1stO",58,"null","156","19","274","2.0","0.547011056",-1.892656613,0.117640562647178
0,0,-0.177332713514247,0.174520807479955,-0.439586516096664,0.0742519934853328,-0.468240589382497,-0.0983894353206585,0.273734903063964,0.132665747919273,0.506802578373632,0.044005802944411,0.234993145920323,0.170968918003626,0.260944579274906,-0.127906512833444,-0.010864853178403,-0.000943397774229926,TRUE,"L","2ndO",187,"null","160","20","279","2.0","0.489969044",-1.993841595,-0.0412512603066464
0,0,0.0450543447530061,0.221538335083459,-0.363228536505772,-0.216516624326923,-0.368661357871019,0.0165867090747587,0.271175776096907,-0.213036815482841,0.63048524044513,0.054745201453836,0.358675808662209,0.181708316142175,0.384627241660224,-0.117167114903845,0.112817808879954,0.00979599985727217,TRUE,"f1","2ndO",188,"null","172","21","291","2.0","0.304038918",-1.657263792,-0.0728425344085016
0,0,-0.00155259314232521,0.217937300936642,-0.535282736138593,-0.111105648710114,-0.311463221831988,-0.00117633259794488,0.295252172904335,-0.123289285670308,0.587219243190144,0.0509884033816827,0.315409810586006,0.1779515188756,0.341361243859625,-0.120923911988705,0.0695518121556707,0.0060392024144928,TRUE,"f1","2ndO",211,"null","183","22","302","2.0","0.130345157",-1.755399733,-0.0954132667583563
0,0,-0.189878072014068,0.144444543388402,-0.480712844252068,-0.214888550818937,-0.572921013083211,-0.00048143010569162,0.293146510127786,-0.161754847898454,0.404660491776333,0.0351367783440309,0.132851058851325,0.16209989302693,0.158802492481907,-0.136775537186961,-0.113006939488037,-0.00981242354706368,TRUE,"L","1stO",56,"null","188","23","308","2.0","0.052024859",-1.701290814,-0.0439827436961045
0,0,-0.258976860021401,0.165363350404375,-0.488830004899168,0.0501997526853442,-0.528398724239214,-0.116546478872694,0.279828952394428,-0.17531553498615,0.455957670724712,0.0395909260629527,0.184148238621848,0.166554040482477,0.2100996712658,-0.132321389421132,-0.0617097608370641,-0.00535827500160701,TRUE,"L","2ndO",203,"null","177","24","296","2.0","0.232640143",-1.687322122,-0.0445550619719295
0,0,-0.032285464388849,0.215620841796899,-0.498026999584155,-0.148267173242372,-0.315877192318414,0.0400113202589408,0.233841811874842,-0.251720048212131,0.565130138949249,0.049070400573641,0.29332070758321,0.176033515489831,0.319272140441799,-0.122841914818789,0.0474627080795829,0.00412120018476652,TRUE,"f3","1stO",60,"null","189","25","309","2.0","0.083060721",-1.619672104,-0.0874768253567248
0,0,-0.159247361135559,0.160923066442497,-0.499630725221533,-0.0528016745507028,-0.41961513208506,-0.213074783384804,0.210476015140135,0.247685658352519,0.521675911548343,0.0452972584277533,0.249866479959929,0.172260373300565,0.275817913340947,-0.126615057719556,0.00400848080511383,0.000348056833261288,TRUE,"L","2ndO",208,"null","181","26","298","2.0","0.213332935",-2.017311103,0.325723422453106
