"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1","p_coef","origin_l.x","origin_l.y","theta"
0,0,-1.038091725,-0.0965818540000001,-0.829905261,0.112645039,-0.513977038,-0.155065278,0.43611842,0.0276686239999999,0.134740304,0.026918961,-0.149419479,0.123112609,-0.0906457310000001,-0.171073805,-0.374805513,-0.0748801569999999,TRUE,"f1","1stO",70,"null","145","1","347","2.0","-0.63011842",-1.877668624,0
0,0,-0.805839249853291,-0.222912431381011,-0.184715248087861,0.202199560636261,-0.264442481206692,-0.137327046959812,0.484710778707107,-0.123580029019676,0.441311816916257,0.0881670534779842,0.157152034936587,0.1843607021037,0.215925782255263,-0.109825712750041,-0.0682340008707922,-0.0136320632961942,FALSE,"null","null",336,"null","117","2","336","2.0","-0.498869721",-1.650864012,0.159806385020067
0,0,-1.03626553512656,0.0851283452328384,-0.816218467227252,0.304097015446835,-0.377737051278735,-0.0275114936801047,0.441432600170221,0.194201754617042,0.234081095907982,0.0467656647975518,-0.0500786863155087,0.142959313331133,0.00869506081276539,-0.151227101603098,-0.275464721352137,-0.0550334520712343,TRUE,"L","1stO",63,"null","143","4","344","2.0","-0.581296302",-2.069731079,-0.058622179217588
0,0,-0.788317328003558,-0.280723043315224,-1.03455070739936,-0.507950830029885,-0.472577361684762,-0.40755070752899,0.490435282135168,-0.101506175694129,0.163728826279872,0.0327104048184694,-0.120430955435265,0.128904054580286,-0.0616572084285757,-0.165282360425955,-0.345816991099471,-0.0690887109582917,FALSE,"null","null",328,"null","131","5","328","2.0","-0.366879244",-1.608721574,0.29856928618287
0,0,0.127357175882992,0.355790355494554,-1.05744902920584,0.0253760848422307,-0.398110460538471,-0.0110427243185837,0.447383924607743,0.139380559293325,0.455862326065514,0.091074012841227,0.171702544237551,0.187267662298431,0.230476291588496,-0.106918752980329,-0.0536834902394668,-0.010725103523125,FALSE,"null","null",321,"null","112","7","321","2.0","-0.284404516",-1.96443711,0.0553058564302098
0,0,-1.21182506750676,-0.204449895025105,-1.05574175865932,0.050926565615905,-0.446966199826387,-0.0796331686688697,0.450477845931898,-0.0414860565088577,0.114395909926207,0.0228544759544484,-0.169763872944272,0.11904812345079,-0.110990122918725,-0.175138291273833,-0.395149905776029,-0.0789446447774051,FALSE,"null","null",319,"null","100","8","319","2.0","-0.25189221",-1.802582894,0.0131745023401451
0,0,-0.537142710312278,-0.0195923384293284,-0.387410283704948,0.242055322178751,-0.394470269066443,-0.316075335282685,0.450207666654231,0.0810278507849529,0.397124888037476,0.0793392107324477,0.112965105689381,0.175532859750861,0.171738853215495,-0.118653554887279,-0.112420929132601,-0.0224599058688658,FALSE,"null","null",319,"null","115","9","319","2.0","-0.25881141",-1.826004346,0.230552781278274
0,0,-0.731972610351026,-0.182003450864118,-1.06666594049844,-0.465085371447472,-0.381109644625994,-0.079888005773493,0.4057367841133,0.188834697412419,0.229105073329218,0.0457715349510518,-0.0550547082681574,0.141965183447335,0.00371903841633885,-0.152221230710962,-0.280440743589391,-0.0560275813018562,FALSE,"null","null",314,"null","113","10","314","2.0","-0.179477541",-1.856688141,0.420651025476693
0,0,-0.752045535294405,-0.150203210700865,-1.08009941950408,-0.470353326479958,-0.434090222679401,-0.317336688415211,0.444003094400045,-0.195806411518829,0.147882443601695,0.0295445506186379,-0.136277337875545,0.125738199796503,-0.0775035916503681,-0.168448214923087,-0.361663373344917,-0.0722545647691196,TRUE,"f1","1stO",60,"null","130","13","322","2.0","-0.234842258",-1.562387017,0.219056523296244
0,0,-0.396210013423846,0.0621077988356464,-0.474313483458642,-0.372581141846556,-0.73252510307402,-0.113418902817206,0.473439879089174,-0.120996550602625,0.362073244067518,0.0723364520254981,0.0779134607860332,0.168530100186936,0.13668720910078,-0.125656314217895,-0.147472573280216,-0.0294626649659897,FALSE,"null","null",316,"null","132","14","316","2.0","-0.219805794",-1.684578973,0.0951324361751996
