"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1","p_coef","origin_l.x","origin_l.y","theta"
0,0,-0.044199803,0.267026528,-0.467426253,-0.212180636,-0.478027243,-0.018669896,0.395862182,-0.0455761100000001,0.450101871,0.0461035330000001,0.176362137,0.168849443,0.206930928,-0.129589075,-0.066808806,-0.0068431659999999,TRUE,"f1","1stO",70,"null","225","1","321","2.0","-0.225862182",-1.80442389,0
0,0,-0.259507874034203,0.136050836012211,-0.497701603002398,-0.237236554922798,-0.606679886462876,-0.0243930499179709,0.409323088635983,-0.15089162296146,0.44593764703362,0.0456769952550511,0.172197913014302,0.168422904705544,0.202766704879409,-0.130015613186989,-0.0709730289970338,-0.00726970472623637,TRUE,"L","2ndO",204,"null","197","2","293","2.0","0.178435071",-1.642174068,0.143366416704264
0,0,-0.183945166589766,0.210175944272982,-0.443142746109153,-0.266977570560654,-0.491996211386967,0.0176509207001498,0.331142292023452,0.26581681342912,0.524743736651502,0.0537490326923255,0.251004002947165,0.176494942084849,0.281572793774828,-0.12194357658052,0.00783306007049051,0.000802332812003768,TRUE,"L","2ndO",185,"null","178","3","276","2.0","0.404087673",-2.003516205,0.306497185998453
0,0,0.114227702913675,0.258853473906152,-0.394651688911994,0.105809604835372,-0.42671033679184,-0.0668683464401494,0.390760028051975,-0.084691283516996,0.59510801005778,0.0609563824280643,0.321368275891214,0.183702291994547,0.351937067102749,-0.114736225802174,0.0781973338749476,0.00800968341974937,TRUE,"L","1stO",63,"null","223","4","321","2.0","-0.22601281",-1.905134992,-0.351769715275253
0,0,-0.0403485163707191,0.269833112476288,-0.504546854629451,-0.156588572542119,-0.435917800575979,0.116214948786322,0.347171428769583,-0.0836799073029887,0.54390393500546,0.0557115947121984,0.270164201463744,0.178457504145969,0.300732993034309,-0.119981013173479,0.0269932583351669,0.00276489544766267,TRUE,"L","2ndO",198,"null","192","7","291","2.0","0.233600375",-1.8274249,-0.173264275113682
0,0,-0.149301399964864,0.213294542131925,-0.538817813163909,-0.203703694643758,-0.534919000880865,0.0502602564282245,0.383024055604036,-0.212696042342587,0.405869316837703,0.0415728319478915,0.132129582672388,0.164318741345111,0.16269837488037,-0.134119777258464,-0.111041359284945,-0.0113738678612452,TRUE,"L","2ndO",184,"null","180","8","278","2.0","0.372795454",-1.669493036,-0.0822545416138471
0,0,-0.096999268419205,0.256986636313225,-0.479772222551712,-0.203240957917283,-0.523224031009688,0.083001551024438,0.382801741939599,-0.0806023804970405,0.500478253852626,0.0512635409424392,0.226738520926637,0.174009450199799,0.25730731193333,-0.124429067628408,-0.0164324219923291,-0.00168315834539192,TRUE,"L","2ndO",200,"null","195","9","291","2.0","0.205256302",-1.779245465,-0.0256592109450771
0,0,-0.265307771141641,0.137193708707449,-0.464715601947681,-0.270432394837516,-0.554214794922068,0.00078648305580456,0.352920958311616,0.203599955792572,0.4604331668454,0.0471617584143554,0.18669343322732,0.169907667516576,0.217262223909152,-0.128530849813502,-0.0564775097089278,-0.00578494071128137,TRUE,"f2","f3",197,"null","193","10","290","2.0","0.206500342",-1.939443651,0.301931344331702
0,0,-0.133206160177073,0.22922941294669,-0.402080269333546,-0.234735822168239,-0.498519182756859,0.0202965300405316,0.395215659064605,-0.271947979509169,0.530916117920211,0.0543812641977812,0.257176384256632,0.177127173615644,0.287745175948922,-0.121311344756263,0.0140054422853432,0.00143456466160048,TRUE,"f1","1stO",60,"null","210","13","304","2.0","0.022980803",-1.56379843,0.0365326031541266
0,0,-0.211403895492726,0.167996314877674,-0.521117570595486,-0.265180221146071,-0.541042585003283,0.0262772075433091,0.383795983187847,-0.185825408240635,0.451776288481817,0.0462750420885033,0.178036555283139,0.169020950670227,0.208605346226525,-0.12941756695452,-0.0651343879716693,-0.00667165737231382,TRUE,"f1","2ndO",220,"null","212","14","309","2.0","-0.045885608",-1.664359813,-0.000482547032955652
