id,x[m],y[m],z[m],t[s]
2,0.8371232088,2.6590794076,0.5,103
2,0.7992154566,2.6463121713,0.5,104
2,0.7616328063,2.6326174862,0.5,105
2,0.7234827297,2.6205936909,0.5,106
2,0.6862672973,2.6059304173,0.5,107
2,0.6502884718,2.5884511692,0.5,108
2,0.6143443892,2.5709005872,0.5,109
2,0.5806802548,2.5492967438,0.5,110
2,0.5482492881,2.5258823807,0.5,111
2,0.5181976084,2.4994835824,0.5,112
2,0.4903949401,2.4707257725,0.5,113
2,0.4636279465,2.4410015726,0.5,114
2,0.4393139463,2.4092394979,0.5,115
2,0.4180290809,2.3753727811,0.5,116
2,0.3981603571,2.3406563036,0.5,117
2,0.3801362786,2.3049473048,0.5,118
2,0.3644263712,2.2681614541,0.5,119
2,0.3523631106,2.2300238382,0.5,120
2,0.3415996619,2.1914991945,0.5,121
2,0.3345316549,2.1521286055,0.5,122
2,0.3303278317,2.1123501205,0.5,123
2,0.3297163847,2.0723547941,0.5,124
2,0.3323364338,2.0324406946,0.5,125
2,0.336944588,1.9927070198,0.5,126
2,0.3439774949,1.9533301456,0.5,127
2,0.3525219984,1.9142534075,0.5,128
2,0.3621228674,1.8754227068,0.5,129
2,0.3721771036,1.8367069176,0.5,130
2,0.3827383284,1.7981263457,0.5,131
2,0.3933696048,1.7595650184,0.5,132
2,0.4043646359,1.7211058285,0.5,133
2,0.4156455405,1.6827295182,0.5,134
2,0.4272504141,1.6444499295,0.5,135
2,0.438292333,1.6060041752,0.5,136
2,0.4485356896,1.567337993,0.5,137
2,0.4578744395,1.5284434207,0.5,138
2,0.4662032427,1.4893201407,0.5,139
2,0.4739398886,1.4500754683,0.5,140
2,0.4805186164,1.4106201729,0.5,141
2,0.4855215129,1.3709342682,0.5,142
2,0.4908785241,1.3312946109,0.5,143
2,0.4942831784,1.2914397702,0.5,144
2,0.4982149766,1.2516334772,0.5,145
2,0.5030152382,1.2119225532,0.5,146
2,0.5050815903,1.1719759614,0.5,147
2,0.5075131584,1.1320499364,0.5,148
2,0.5120369671,1.0923065702,0.5,149
2,0.5139805055,1.0523538149,0.5,150
2,0.5193700637,1.0127185697,0.5,151
2,0.529071417,0.9739128517,0.5,152
2,0.5367440522,0.9346556146,0.5,153
2,0.5413686815,0.8949238539,0.5,154
2,0.5404711947,0.8549339237,0.5,155
2,0.5433624604,0.8150385533,0.5,156
2,0.5486338915,0.7753874245,0.5,157
2,0.5563329121,0.7361353535,0.5,158
2,0.5562826689,0.696135385,0.5,159
2,0.5571059998,0.6561438593,0.5,160
2,0.5589555266,0.6161866416,0.5,161
3,2.3057864029,3.2317914134,0.5,82
3,2.2657870084,3.231571332,0.5,83
3,2.2257916853,3.2309596661,0.5,84
3,2.1858142647,3.2296158506,0.5,85
3,2.1458557445,3.2277946802,0.5,86
3,2.1059577843,3.2249393739,0.5,87
3,2.0661733054,3.2207926595,0.5,88
3,2.0268161441,3.2136502611,0.5,89
3,1.9885703549,3.2019344767,0.5,90
3,1.9530517735,3.1835379994,0.5,91
3,1.9205215158,3.1602617812,0.5,92
3,1.8919866512,3.1322303435,0.5,93
3,1.8674055754,3.1006745086,0.5,94
3,1.8451210549,3.0674570411,0.5,95
3,1.8216392291,3.0350748878,0.5,96
3,1.7974235579,3.0032377825,0.5,97
3,1.774722189,2.9703037902,0.5,98
3,1.7504862263,2.9384821292,0.5,99
3,1.723437518,2.9090140552,0.5,100
3,1.6947355918,2.8811536994,0.5,101
3,1.6657506224,2.8535879316,0.5,102
3,1.635208677,2.8277579186,0.5,103
3,1.6041986108,2.802491819,0.5,104
3,1.5777022788,2.7725260986,0.5,105
3,1.5628439013,2.7353881313,0.5,106
3,1.5513209874,2.6970837914,0.5,107
3,1.5444290084,2.6576820069,0.5,108
3,1.5316469855,2.619779238,0.5,109
3,1.5136570059,2.5840530482,0.5,110
3,1.4880099974,2.5533572675,0.5,111
3,1.4553103248,2.5303196588,0.5,112
3,1.4163441853,2.5212841748,0.5,113
3,1.3765495781,2.5253325373,0.5,114
3,1.3373131278,2.5331107741,0.5,115
3,1.2973643213,2.5310876927,0.5,116
3,1.2577096145,2.5258432453,0.5,117
3,1.2177099395,2.5260044924,0.5,118
3,1.1778415323,2.5227625622,0.5,119
3,1.1384090494,2.5160484512,0.5,120
3,1.098529063,2.5129522136,0.5,121
3,1.0594292317,2.5045140152,0.5,122
3,1.0196940265,2.4999190758,0.5,123
3,0.9797240052,2.4983707234,0.5,124
3,0.9401043477,2.4928677477,0.5,125
3,0.901666169,2.4817994858,0.5,126
3,0.8627675297,2.4724776912,0.5,127
3,0.8250389395,2.4591903482,0.5,128
3,0.78867848,2.442519506,0.5,129
3,0.7552123318,2.4206102174,0.5,130
3,0.72410333,2.3954660331,0.5,131
3,0.6962305364,2.366776185,0.5,132
3,0.6734746369,2.3338798473,0.5,133
3,0.6538237545,2.2990396001,0.5,134
3,0.6381805548,2.2622253325,0.5,135
3,0.628724013,2.2233592313,0.5,136
3,0.6243761217,2.1835962355,0.5,137
3,0.6178519982,2.1441318742,0.5,138
3,0.6209685129,2.1042534673,0.5,139
3,0.6148792327,2.0647196758,0.5,140
3,0.6159648432,2.0247344104,0.5,141
3,0.6175859899,1.9847672754,0.5,142
3,0.6230527949,1.9451426108,0.5,143
3,0.6183983798,1.9054143284,0.5,144
3,0.6217615028,1.8655559616,0.5,145
3,0.6222268113,1.8255586681,0.5,146
3,0.6235095756,1.785579242,0.5,147
3,0.622295652,1.7455976663,0.5,148
3,0.6257245048,1.7057449002,0.5,149
3,0.626651783,1.6657556497,0.5,150
3,0.6324684459,1.626180829,0.5,151
3,0.6322317101,1.5861815296,0.5,152
3,0.6333285675,1.5461965711,0.5,153
3,0.6360224167,1.5062873845,0.5,154
3,0.6400643226,1.466492121,0.5,155
3,0.641683149,1.4265248919,0.5,156
3,0.6449550575,1.3866589338,0.5,157
3,0.6498748217,1.3469626377,0.5,158
3,0.660050558,1.308278605,0.5,159
3,0.6558587007,1.2684988572,0.5,160
3,0.6653118172,1.2296319228,0.5,161
4,2.1062963065,2.6868073829,0.5,82
4,2.0711552595,2.7059151514,0.5,83
4,2.0311610575,2.7052341219,0.5,84
4,1.9914042599,2.7008299139,0.5,85
4,1.9514928862,2.6981686645,0.5,86
4,1.9118891656,2.7037851859,0.5,87
4,1.8719074987,2.7025742706,0.5,88
4,1.8324697609,2.6958910947,0.5,89
4,1.7933615019,2.6874920429,0.5,90
4,1.7550633529,2.6759485692,0.5,91
4,1.7181330869,2.6605812191,0.5,92
4,1.6831617551,2.6411645779,0.5,93
4,1.6491431753,2.6201232797,0.5,94
4,1.6191794788,2.5936246591,0.5,95
4,1.5847317966,2.5732934715,0.5,96
4,1.5479310712,2.55761844,0.5,97
4,1.5081112802,2.553825784,0.5,98
4,1.4683983556,2.5490421009,0.5,99
4,1.4285325214,2.552315518,0.5,100
4,1.3885420596,2.5514420393,0.5,101
4,1.3485572743,2.5503388847,0.5,102
4,1.3085885777,2.5487567052,0.5,103
4,1.2688089974,2.5529501509,0.5,104
4,1.228814147,2.5523083222,0.5,105
4,1.1891097015,2.5571618781,0.5,106
4,1.1505386271,2.5677577369,0.5,107
4,1.1120631036,2.5786954737,0.5,108
4,1.0749889966,2.593712484,0.5,109
4,1.0370791163,2.6064733996,0.5,110
4,0.9987969312,2.6180697053,0.5,111
4,0.9598154824,2.6270389112,0.5,112
4,0.919862034,2.6289681493,0.5,113
4,0.8799277091,2.6266769288,0.5,114
4,0.8405797655,2.6194839225,0.5,115
4,0.8017231748,2.6099883787,0.5,116
4,0.7635810461,2.5979393945,0.5,117
4,0.725896072,2.5845288492,0.5,118
4,0.6885429662,2.5702199187,0.5,119
4,0.6507195985,2.5572048178,0.5,120
4,0.6130475203,2.5437580887,0.5,121
4,0.5756306502,2.5296167367,0.5,122
4,0.5380974477,2.5157871051,0.5,123
4,0.5019276528,2.4987065333,0.5,124
4,0.4666717073,2.4798116052,0.5,125
4,0.4325872374,2.4588772098,0.5,126
4,0.3994190304,2.4365194361,0.5,127
4,0.3677785208,2.412047449,0.5,128
4,0.3373537744,2.3860794917,0.5,129
4,0.3097522692,2.357128552,0.5,130
4,0.2859504593,2.3249808639,0.5,131
4,0.2629595281,2.2922483559,0.5,132
4,0.2431359986,2.257506052,0.5,133
4,0.2279429036,2.2205037567,0.5,134
4,0.219300557,2.1814485413,0.5,135
4,0.2144778028,2.1417403426,0.5,136
4,0.2098252048,2.1020118474,0.5,137
4,0.2100896569,2.0620127216,0.5,138
4,0.2061012692,2.0222120588,0.5,139
4,0.207379752,1.9822324955,0.5,140
4,0.208995794,1.9422651537,0.5,141
4,0.2109490498,1.9023128723,0.5,142
4,0.2082062909,1.8624070171,0.5,143
4,0.2098935483,1.8224426184,0.5,144
4,0.216130302,1.7829318237,0.5,145
4,0.2118938879,1.7431567964,0.5,146
4,0.2073450696,1.7034162849,0.5,147
4,0.212185317,1.6637102148,0.5,148
4,0.2073722695,1.6240008384,0.5,149
4,0.2120872359,1.5842796967,0.5,150
4,0.2124041846,1.5442809525,0.5,151
4,0.2133899462,1.5042931009,0.5,152
4,0.2150215612,1.4643263918,0.5,153
4,0.2176223077,1.4244110299,0.5,154
4,0.2253583566,1.3851662398,0.5,155
4,0.2259959088,1.3451713211,0.5,156
4,0.2279250162,1.3052178663,0.5,157
4,0.2314315094,1.2653718564,0.5,158
4,0.2369760602,1.2257579958,0.5,159
4,0.2433461815,1.1862684838,0.5,160
4,0.2619350317,1.1508502026,0.5,161
5,3.2595791719,3.1699295108,0.5,82
5,3.2200160426,3.17582517,0.5,83
5,3.1801325152,3.1788754564,0.5,84
5,3.1405840739,3.1848688517,0.5,85
5,3.1010414451,3.1909004776,0.5,86
5,3.061902504,3.1991553722,0.5,87
5,3.0235758805,3.2106039501,0.5,88
5,2.9849698637,3.2210717801,0.5,89
5,2.9463176302,3.2313676457,0.5,90
5,2.9073628626,3.2404520323,0.5,91
5,2.8680711404,3.2479460675,0.5,92
5,2.828515848,3.2538940795,0.5,93
5,2.7886863115,3.2575829842,0.5,94
5,2.7487637876,3.2600713744,0.5,95
5,2.708763903,3.2601674725,0.5,96
5,2.6687975563,3.2585270064,0.5,97
5,2.6289226225,3.2553663649,0.5,98
5,2.589266097,3.2501356876,0.5,99
5,2.5498642213,3.2432442298,0.5,100
5,2.5107772831,3.2347465085,0.5,101
5,2.4718251934,3.2256506467,0.5,102
5,2.433176844,3.2153402105,0.5,103
5,2.3952456636,3.202642748,0.5,104
5,2.3578248935,3.1885117196,0.5,105
5,2.3208651667,3.1732153606,0.5,106
5,2.2843238169,3.1569448429,0.5,107
5,2.2491092964,3.1379728227,0.5,108
5,2.2142576434,3.1183421762,0.5,109
5,2.1803582163,3.0971094458,0.5,110
5,2.1471128974,3.0748664969,0.5,111
5,2.1166480893,3.0489455504,0.5,112
5,2.0894406768,3.0196239423,0.5,113
5,2.0646212981,2.9882551928,0.5,114
5,2.0371121604,2.9592164714,0.5,115
5,2.0120144936,2.9280699287,0.5,116
5,1.9836822893,2.8998336719,0.5,117
5,1.9554651389,2.8714824387,0.5,118
5,1.9285705158,2.8418736689,0.5,119
5,1.9014757186,2.8124479665,0.5,120
5,1.8725348178,2.7848359354,0.5,121
5,1.8432382144,2.7576015999,0.5,122
5,1.8136784973,2.7306530726,0.5,123
5,1.7841078686,2.703716519,0.5,124
5,1.7553102049,2.6759551328,0.5,125
5,1.7261217239,2.6486049485,0.5,126
5,1.7018252609,2.6168294566,0.5,127
5,1.6765915991,2.5857929892,0.5,128
5,1.651051928,2.5550078435,0.5,129
5,1.6282831888,2.5221203912,0.5,130
5,1.6025012742,2.4915378328,0.5,131
5,1.5698371551,2.4684498419,0.5,132
5,1.5317883267,2.48079029,0.5,133
5,1.4959320494,2.4985195703,0.5,134
5,1.4671523425,2.5262995715,0.5,135
5,1.4318069865,2.5450267125,0.5,136
5,1.3947911464,2.5601867779,0.5,137
5,1.3557805797,2.5690284795,0.5,138
5,1.3172672717,2.579832419,0.5,139
5,1.2777548252,2.5860586997,0.5,140
5,1.2377557556,2.5863315103,0.5,141
5,1.197804158,2.5843643169,0.5,142
5,1.1578831656,2.581851477,0.5,143
5,1.1181803251,2.576984809,0.5,144
5,1.0781920085,2.5760180946,0.5,145
5,1.0385819677,2.5704463202,0.5,146
5,0.9995912126,2.5615176577,0.5,147
5,0.960432094,2.5533590161,0.5,148
5,0.9212695797,2.5452166901,0.5,149
5,0.8827661958,2.534377436,0.5,150
5,0.8459272454,2.5187924519,0.5,151
5,0.8101272339,2.5009498293,0.5,152
5,0.7760619093,2.4799842943,0.5,153
5,0.7440105289,2.4560529548,0.5,154
5,0.7139326808,2.4296839757,0.5,155
5,0.6865561578,2.400520197,0.5,156
5,0.6628879195,2.3682740423,0.5,157
5,0.6406432457,2.3350298776,0.5,158
5,0.6219636784,2.2996593564,0.5,159
5,0.6068187968,2.2626373014,0.5,160
5,0.5956347801,2.2242326432,0.5,161
6,2.7333032541,3.1467247681,0.5,82
6,2.6956242181,3.1601519884,0.5,83
6,2.6565244267,3.1685903717,0.5,84
6,2.6175400956,3.1775470411,0.5,85
6,2.5782376849,3.1849848172,0.5,86
6,2.5393772425,3.194464586,0.5,87
6,2.5004925329,3.2038443174,0.5,88
6,2.4611857957,3.2112591949,0.5,89
6,2.4217809099,3.2181334206,0.5,90
6,2.3823922916,3.2251002527,0.5,91
6,2.343060039,3.2323785699,0.5,92
6,2.3038582574,3.2403296909,0.5,93
6,2.2649369432,3.2495563534,0.5,94
6,2.2267877355,3.2615829052,0.5,95
6,2.1890014683,3.2747053291,0.5,96
6,2.1507299995,3.286336953,0.5,97
6,2.1115205004,3.2942499286,0.5,98
6,2.0717743414,3.2987491338,0.5,99
6,2.0317780107,3.2992909152,0.5,100
6,1.992119025,3.2940789238,0.5,101
6,1.9559602495,3.2769750366,0.5,102
6,1.9340143313,3.2435328974,0.5,103
6,1.9153287851,3.2081655344,0.5,104
6,1.8949849016,3.1737253485,0.5,105
6,1.8756169294,3.1387270393,0.5,106
6,1.8511451519,3.1070863676,0.5,107
6,1.8226692852,3.0789949985,0.5,108
6,1.7947045509,3.0503947601,0.5,109
6,1.7680087125,3.0206066381,0.5,110
6,1.7380158088,2.9941410807,0.5,111
6,1.7055149244,2.9708238657,0.5,112
6,1.6716641852,2.9495135993,0.5,113
6,1.6361683057,2.931073357,0.5,114
6,1.6007609829,2.9124636421,0.5,115
6,1.5644140262,2.8957633802,0.5,116
6,1.5271891206,2.8811241727,0.5,117
6,1.4900054513,2.8663805389,0.5,118
6,1.4515632418,2.8553262848,0.5,119
6,1.4137172188,2.8423772098,0.5,120
6,1.3759243113,2.8292739225,0.5,121
6,1.337141816,2.8194801457,0.5,122
6,1.2986756077,2.8085096939,0.5,123
6,1.2600141379,2.7982485655,0.5,124
6,1.2205131737,2.7919498489,0.5,125
6,1.2205142602,2.7519498489,0.5,126
6,1.1918994868,2.7239999876,0.5,127
6,1.1693549128,2.6909584655,0.5,128
6,1.1685998055,2.6509655935,0.5,129
6,1.1396211724,2.6233931647,0.5,130
6,1.1084300213,2.5983509585,0.5,131
6,1.0684345702,2.5977477269,0.5,132
6,1.0286788818,2.6021619355,0.5,133
6,0.9889240587,2.5977399402,0.5,134
6,0.9489533263,2.5992698269,0.5,135
6,0.9089540333,2.5995076434,0.5,136
6,0.869308177,2.5941967038,0.5,137
6,0.83157602,2.580919493,0.5,138
6,0.7949232192,2.5649016218,0.5,139
6,0.7592017967,2.5469021782,0.5,140
6,0.72502819,2.5261136091,0.5,141
6,0.6921672559,2.5033066143,0.5,142
6,0.6605192086,2.478844376,0.5,143
6,0.6294551999,2.4536446268,0.5,144
6,0.6008192396,2.4257164729,0.5,145
6,0.5727453619,2.3972233616,0.5,146
6,0.545964927,2.3675112713,0.5,147
6,0.5204415347,2.3367126278,0.5,148
6,0.4955498719,2.3054012062,0.5,149
6,0.4718310709,2.2731922248,0.5,150
6,0.448489723,2.2407086678,0.5,151
6,0.4268978997,2.2070368225,0.5,152
6,0.4060688064,2.1728879005,0.5,153
6,0.3863718471,2.1380736822,0.5,154
6,0.368006675,2.1025389042,0.5,155
6,0.3513065581,2.0661918809,0.5,156
6,0.3352880859,2.0295393428,0.5,157
6,0.3216019762,1.9919535689,0.5,158
6,0.3078918275,1.954376557,0.5,159
6,0.2974742844,1.9157569403,0.5,160
6,0.2887340179,1.8767235221,0.5,161
