cf,x,y,z
6,2.793448925,4.2598786354,0.0259943213
6,2.7947449684,4.2576284409,0.025613457
6,2.7956840992,4.2621741295,0.0257727969
6,2.7972588539,4.264895916,0.0259972457
6,2.7973356247,4.2649416924,0.0259834118
6,2.7992506027,4.2678523064,0.0263270903
6,2.803249836,4.2624526024,0.0270705596
6,2.8040857315,4.2672748566,0.0272875894
6,2.8018817902,4.269405365,0.0274928734
6,2.8038561344,4.2724127769,0.0272151791
6,2.8064916134,4.2713131905,0.0273428224
6,2.8070099354,4.2766532898,0.0276062302
6,2.8073232174,4.2816238403,0.0278805103
6,2.8024749756,4.2866568565,0.0282008648
6,2.8050961494,4.289208889,0.0280248057
6,2.8086295128,4.2957830429,0.0284222327
6,2.8083925247,4.3007488251,0.028813906
6,2.8090722561,4.3001027107,0.028118331
6,2.8091340065,4.3000798225,0.0281594563
6,2.8092000484,4.3000435829,0.0282020569
6,2.807536602,4.3001646996,0.0282690953
6,2.8073561192,4.3001408577,0.0283243153
6,2.8073446751,4.2999606133,0.0278109685
6,2.8083183765,4.3050880432,0.0280590877
6,2.8097584248,4.3019728661,0.028202787
6,2.8092198372,4.306142807,0.0284978319
6,2.8113923073,4.3041095734,0.0285723861
6,2.8114440441,4.3039255142,0.0275206082
6,2.8132040501,4.3060059547,0.0278488155
6,2.8129124641,4.3055410385,0.027892625
6,2.8164527416,4.3110232353,0.0283307098
6,2.8218157291,4.306450367,0.0280638188
6,2.7992250919,4.299264431,0.0285902228
6,2.794686079,4.3053474426,0.0289296079
6,2.7676427364,4.277056694,0.0301878396
6,2.748947382,4.2752223015,0.0281296726
6,2.7518486977,4.2751221657,0.0283252764
6,2.7315189838,4.2743663788,0.0291594937
6,2.7310671806,4.2740936279,0.0294036586
6,2.7096407413,4.2675147057,0.0303230174
6,2.7079250813,4.2701325417,0.0293299686
6,2.7105793953,4.2688508034,0.0299357921
6,2.7112793922,4.2728209496,0.0307919253
6,2.7115767002,4.2767529488,0.0318116695
6,2.7121946812,4.2736845016,0.0326576233
6,2.7153840065,4.2761650085,0.0299464427
6,2.7085680962,4.2570557594,0.0317756049
6,2.7105314732,4.259121418,0.0330812037
6,2.7061088085,4.2437615395,0.0353986993
6,2.6847262383,4.2401704788,0.0322918259
6,2.6853821278,4.2429666519,0.0338242278
6,2.6812586784,4.2210845947,0.0352152213
6,2.6673033237,4.2106113434,0.0367348529
6,2.6662158966,4.195977211,0.0389593355
6,2.6686961651,4.1938118935,0.036568936
6,2.6764280796,4.1889886856,0.0374657363
6,2.681388855,4.1868314743,0.0387429856
6,2.6852428913,4.1909708977,0.04056523
6,2.6914031506,4.1884269714,0.0422183238
6,2.6950666904,4.1904101372,0.043955382
6,2.7023594379,4.1883268356,0.0448017865
6,2.706225872,4.1848278046,0.0468216948
6,2.7101316452,4.1893210411,0.0489816517
6,2.717902422,4.1956481934,0.0527245551
6,2.7213737965,4.1947031021,0.0550496727
6,2.7290995121,4.194644928,0.0562622659
6,2.7286639214,4.2008280754,0.059213955
6,2.7354581356,4.2047080994,0.0656330585
6,2.7440114021,4.2037353516,0.0675198957
6,2.7486462593,4.2090582848,0.0707979947
6,2.7577161789,4.2141432762,0.0730126649
6,2.7585215569,4.20200634,0.0769723803
6,2.7618410587,4.2058563232,0.0795427784
6,2.7638938427,4.211001873,0.0818545222
6,2.7636840343,4.2028989792,0.0856106505
