id,x[m],y[m],z[m],t[s]
1,-0.5901906264,2.5829168834,0.5,95
1,-0.6207550791,2.557113507,0.5,96
1,-0.6439661087,2.5245367038,0.5,97
1,-0.6707140469,2.4947953555,0.5,98
1,-0.6936952432,2.4620560119,0.5,99
1,-0.7151564773,2.4283007837,0.5,100
1,-0.7344154937,2.3932423997,0.5,101
1,-0.752549373,2.3575890349,0.5,102
1,-0.7671693643,2.320356578,0.5,103
1,-0.781377949,2.282965187,0.5,104
1,-0.7912675502,2.2442070163,0.5,105
1,-0.7992052226,2.2050025095,0.5,106
1,-0.8085489151,2.1661091243,0.5,107
1,-0.8146479538,2.1265768372,0.5,108
1,-0.8174993842,2.0866785998,0.5,109
1,-0.8208610951,2.0468201139,0.5,110
1,-0.8206088454,2.0068209093,0.5,111
1,-0.8208968819,1.9668219464,0.5,112
1,-0.8211811036,1.9268229561,0.5,113
1,-0.8219739708,1.8868308149,0.5,114
1,-0.8227567416,1.8468384748,0.5,115
1,-0.8240323099,1.8068588184,0.5,116
1,-0.8252920484,1.76687866,0.5,117
1,-0.8270261133,1.726916265,0.5,118
1,-0.828718719,1.6869520924,0.5,119
1,-0.830863078,1.6470096123,0.5,120
1,-0.8299305816,1.6070204831,0.5,121
1,-0.8324855763,1.5671021665,0.5,122
1,-0.8320313186,1.5271047459,0.5,123
1,-0.8320341421,1.487104746,0.5,124
1,-0.8320369032,1.4471047461,0.5,125
1,-0.8324767661,1.4071071647,0.5,126
1,-0.8329118742,1.3671095313,0.5,127
1,-0.8337699642,1.3271187363,0.5,128
1,-0.834618978,1.2871277476,0.5,129
1,-0.8358775157,1.2471475515,0.5,130
1,-0.837110262,1.2071665518,0.5,131
1,-0.8387524648,1.1672002764,0.5,132
1,-0.8404647962,1.1272369442,0.5,133
1,-0.8371827568,1.0873718188,0.5,134
1,-0.8339837851,1.0474999418,0.5,135
1,-0.8273576542,1.0080525795,0.5,136
1,-0.8193823453,0.9688557117,0.5,137
1,-0.8066145938,0.930948133,0.5,138
