dcc_des dcc_l dcc_f2 dcc_f3 dcc_obs[-1] dcc_obs[-2] dcc_obs[-3] dcc_wall 
0.523128741911 0.476871258089 0.0 0.0 0.0 0.0 0.0 0.0
0.239238070017 0.760700336165 0.0 6.15938182876e-05 0.0 0.0 0.0 0.0
0.965882847633 0.0341171523671 0.0 0.0 0.0 0.0 0.0 0.0
0.545192160311 0.454762736806 0.0 4.51028831237e-05 0.0 0.0 0.0 0.0
0.0579368948145 0.922580450748 0.0 0.0194826544371 0.0 0.0 0.0 0.0
0.416875687159 0.576533884311 0.000174642855076 0.00641578567531 0.0 0.0 0.0 0.0
0.394607895103 0.600446687053 0.00264177483241 0.00230364301198 0.0 0.0 0.0 0.0
0.545313847692 0.433597171445 0.00305050963047 0.0180384712325 0.0 0.0 0.0 0.0
0.474737862345 0.496957882755 0.0280961484884 0.000208106411857 0.0 0.0 0.0 0.0
0.635069397692 0.309712444127 0.00693422531873 0.0482839328619 0.0 0.0 0.0 0.0
0.644542874152 0.245636138734 0.0739057840846 0.0359152030296 0.0 0.0 0.0 0.0
0.600349941341 0.364783121838 0.0157041659727 0.0191627708483 0.0 0.0 0.0 0.0
0.607401057138 0.310767548308 0.080622905839 0.00120848871512 0.0 0.0 0.0 0.0
0.470583800489 0.446235370121 0.0807859190728 0.00239491031733 0.0 0.0 0.0 0.0
0.340642491097 0.553094819947 0.0191925279718 0.0870701609841 0.0 0.0 0.0 0.0
0.379844934382 0.592244066787 0.0260571670793 0.00185383175154 0.0 0.0 0.0 0.0
0.439687974918 0.439547317161 0.0196560649742 0.101108642947 0.0 0.0 0.0 0.0
0.494770543932 0.235711375835 0.0553257561398 0.214192324094 0.0 0.0 0.0 0.0
0.450956748939 0.373037510933 0.110574988463 0.0654307516662 0.0 0.0 0.0 0.0
0.410101591201 0.403360015307 0.0876969884128 0.0988414050786 0.0 0.0 0.0 0.0
0.542232808007 0.436337802718 0.00764956042952 0.0137798288458 0.0 0.0 0.0 0.0
0.832146270157 0.083178591132 0.0 0.0846751387114 0.0 0.0 0.0 0.0
0.0776776391908 0.916877125514 0.0 0.00544523529521 0.0 0.0 0.0 0.0
0.531010739581 0.44703979145 0.00209016672335 0.0198593022463 0.0 0.0 0.0 0.0
0.165545705809 0.749623819577 0.0 0.0848304746136 0.0 0.0 0.0 0.0
0.790810025143 0.207263898857 0.0 0.00192607599979 0.0 0.0 0.0 0.0
0.829721751104 0.158406491695 0.0 0.0118717572006 0.0 0.0 0.0 0.0
0.952269942014 0.0387488116638 0.0 0.00898124632262 0.0 0.0 0.0 0.0
0.969844094788 0.0232311025601 0.0 0.00692480265232 0.0 0.0 0.0 0.0
0.708855568286 0.277467413547 0.0 0.0136770181672 0.0 0.0 0.0 0.0
0.987382873934 0.01237839228 0.0 0.000238733786078 0.0 0.0 0.0 0.0
0.983367671607 0.0149213540562 0.00107343119483 0.000637543141783 0.0 0.0 0.0 0.0
0.956507293439 0.0254510155724 0.0176455949732 0.000396096015328 0.0 0.0 0.0 0.0
0.92839535832 0.0297672738192 0.0416356167936 0.000201751067445 0.0 0.0 0.0 0.0
0.915520890467 0.0172225132835 0.0670780742581 0.000178521991368 0.0 0.0 0.0 0.0
0.873273129377 0.0257873108865 0.10093859936 9.603771994e-07 0.0 0.0 0.0 0.0
0.907361468322 0.0280719857182 0.0645481693404 1.83766193728e-05 0.0 0.0 0.0 0.0
0.917119586601 0.0178637305554 0.0650166828437 0.0 0.0 0.0 0.0 0.0
0.922881633057 0.0131632385658 0.0639551283772 0.0 0.0 0.0 0.0 0.0
0.94524644582 0.0206764865414 0.0340770676385 0.0 0.0 0.0 0.0 0.0
0.947129885992 0.0189426087507 0.0339275052569 0.0 0.0 0.0 0.0 0.0
0.885474149188 0.0201366461057 0.0943892047059 0.0 0.0 0.0 0.0 0.0
0.728096932183 0.0385441571238 0.233358910694 0.0 0.0 0.0 0.0 0.0
0.88455963451 0.0167963198516 0.0983676607464 0.0 0.0 0.000276384891722 0.0 0.0
0.626310493067 0.0276266427051 0.255209096767 0.0 0.0 0.0908537674603 0.0 0.0
0.402365524796 0.0054006397609 0.155392077301 0.0 0.0 0.436841758142 0.0 0.0
0.194470340545 0.0042689996332 0.216764682911 0.0 0.0 0.58449597691 0.0 0.0
0.16359255243 0.00827256817775 0.0666289125499 0.0 0.0 0.761505966842 0.0 0.0
0.113266337386 0.0067571518612 0.139245669113 0.0 0.0 0.74073084164 0.0 0.0
0.104375918436 0.00532873988422 0.0597988064482 0.0 0.0 0.830496535232 0.0 0.0
0.103008711221 0.00644528765036 0.0876974172054 0.0 0.0 0.802848583924 0.0 0.0
0.12365903344 0.0100812268901 0.0266851600261 0.0 0.0 0.839574579644 0.0 0.0
0.16711292893 0.0187562344808 0.0369730270209 0.0 0.0 0.777157809568 0.0 0.0
0.000880387269321 0.00302548614982 0.174285873473 0.0 0.0 0.821808253108 0.0 0.0
0.175017440515 0.0123460416718 0.434191463721 0.0144612029271 0.0 0.363983851165 0.0 0.0
0.270034708054 0.013961739131 0.525489775728 0.128155076825 0.0 0.0623587002619 0.0 0.0
0.332566942606 0.0146963754967 0.476693503977 0.169088134243 0.0 0.00695504367726 0.0 0.0
0.392650876474 0.0180511732881 0.370911737094 0.218380329271 0.0 5.88387283003e-06 0.0 0.0
0.529078194736 0.0144083345806 0.28686457841 0.169634836311 0.0 1.40559623048e-05 0.0 0.0
0.651311129381 0.0153677783061 0.191614467064 0.13940944891 0.0 0.00229717633908 0.0 0.0
0.779004737912 0.0140359989025 0.0764748372467 0.124125141777 0.0 0.00635928416196 0.0 0.0
0.723032728953 0.0107119735002 0.0415337380015 0.224675246979 0.0 4.63125665835e-05 0.0 0.0
0.760779292468 0.0197305663973 0.0 0.105469712035 0.0 0.1140204291 0.0 0.0
0.700870976185 0.00777832703083 0.0 0.247861709087 0.0 0.0434889876969 0.0 0.0
0.721490032574 0.00577368403653 0.0 0.264482810211 0.0 0.00825347317839 0.0 0.0
0.773343513449 0.0033766282451 0.0 0.222989942741 0.0 0.000289915565038 0.0 0.0
0.816162635382 0.00395287942299 0.0 0.133144279443 0.0 0.0467402057521 0.0 0.0
0.839290493067 0.00264954379097 0.0 0.130741802627 0.0 0.0273181605151 0.0 0.0
0.853730100342 0.000863513617615 0.0 0.139732883022 0.0 0.00567350301784 0.0 0.0
0.872335644047 8.15908255271e-05 0.0 0.127578373186 0.0 4.39194154594e-06 0.0 0.0
0.879430694167 0.00201509703556 0.0 0.0665254852237 0.0 0.0520287235736 0.0 0.0
0.904529864613 0.0 0.0 0.0790054769751 0.0 0.0164646584121 0.0 0.0
0.884737781348 0.00861662121952 0.0 0.103850379258 0.0 0.00279521817492 0.0 0.0
0.889407541218 0.00151304878207 0.0 0.109078721215 0.0 6.88784333411e-07 0.0 0.0
0.91068961781 0.000672912678415 0.0 0.0507776879334 0.0 0.0378597815782 0.0 0.0
