,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
randomseed,[1],modified_value,[i],x[1.000000],from,[1],,,,,,,,,,,,,,,,,,,,,,,
drone_no,t,delta_des,delta_l,delta_f2,delta_f3,delta_obs[-1],delta_obs[-2],delta_obs[-3],delta_wall,cont_s_des,cont_s_l,cont_s_f2,cont_s_f3,cont_s_obs[-1],cont_s_obs[-2],cont_s_obs[-3],cont_s_wall,dist_d_obs_ltr,dist_d_obs_dia,dist_d_obs_btt,relative_s_obs_dia,dist_first_saw,dist_biggest_infl,dist_closest,accu_infl,max_relative_s,extra_dist_with_1st,extra_dist_with_2nd,extra_dist_with_3rd
1,81,0.0539040021,0.0005886917,0,0,0,0.0145347973,0,0,0.7809062915,0.008528366,0,0,0,0.2105653425,0,0,1.9396708463,0.3729465075,0.4520709462,0.1763170468,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,82,0.0616858196,0,0,0,0,0.0082430171,0,0,0.8821227768,0,0,0,0,0.1178772232,0,0,2.0196588554,0.3788493078,0.4582068217,0.1412387456,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,83,0.062417619,0.0014032467,0,0,0,0.0097391769,0,0,0.8485261404,0.0190762078,0,0,0,0.1323976518,0,0,2.0224883188,0.3728280186,0.485320677,0.1061644543,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,84,0.0682196646,0.0007217015,0,0,0,0.0053340918,0,0,0.9184684486,0.0097165543,0,0,0,0.0718149972,0,0,1.9425444367,0.3896775454,0.4920576572,0.0815892985,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,85,0.0573115421,0.0007875261,0,0,0,0.0146003388,0,0,0.7883357581,0.0108326345,0,0,0,0.2008316074,0,0,1.9420545697,0.3755857079,0.518319688,0.1783880801,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,86,0.0636962099,0.0008503178,0,0,0,0.0104037271,0,0,0.8498464756,0.0113450952,0,0,0,0.1388084292,0,0,2.0219217122,0.4153335454,0.5255838667,0.1407226504,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,87,0.0648732571,0.0019167686,0,0,0,0.0123215125,0,0,0.8200226993,0.0242286854,0,0,0,0.1557486154,0,0,2.01971391,0.4094499736,0.5521443201,0.1041193832,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,88,0.0702057813,0.001913039,0,0,0,0.0072359017,0,0,0.8847083013,0.024107437,0,0,0,0.0911842617,0,0,1.9399559499,0.3807275589,0.559857612,0.0831641148,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,89,0.0564858715,0.0011358983,0,0,0,0.024289289,0,0,0.6896000661,0.0138674591,0,0,0,0.2965324748,0,0,1.9422113211,0.3748150781,0.5905831751,0.1745904303,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,90,0.0611711751,0.0025794771,0,0,0,0.0232219399,0,0,0.7033385301,0.029658506,0,0,0,0.2670029639,0,0,2.0218276669,0.373894554,0.5986361494,0.1373082771,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,91,0.0682277842,0.0028599331,0,0,0,0.0179138871,0,0,0.7665904981,0.0321335003,0,0,0,0.2012760017,0,0,2.0277743482,0.3667231139,0.632344854,0.1015564605,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,92,0.0770258327,0.0018378277,0,0,0,0.0030555649,0,0,0.9402656378,0.0224346328,0,0,0,0.0372997294,0,0,1.9483297141,0.3943639904,0.6406528022,0.0930999031,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,93,0.0346702598,0.0010639511,0,0,0,0.0568240727,0,0,0.374577601,0.0114949308,0,0,0,0.6139274682,0,0,1.9513818381,0.3797325307,0.6731595108,0.1599056259,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,94,0.0740099825,0.0017163758,0,0,0,0.0136678676,0,0,0.827905626,0.0192000741,0,0,0,0.1528942999,0,0,2.0306217907,0.3692910087,0.6817026868,0.1212583174,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,95,0.0766495675,0.0029099316,0,0,0,0.0112101014,0,0,0.8444409486,0.0320584379,0,0,0,0.1235006135,0,0,2.0380370579,0.3707351546,0.7170412333,0.0839247806,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,96,0.0787406071,8.67091255622E-06,0,0,0,0.0024490768,0,0,0.9697315575,0.0001067868,0,0,0,0.0301616557,0,0,1.9590291691,0.369141079,0.7257563402,0.1467484528,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,97,0.0460418272,0.0135526278,0,0,0,0.0584547861,0,0,0.3900222211,0.1148048699,0,0,0,0.4951729089,0,0,1.9667891081,0.3655627466,0.7613765777,0.0796234699,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,98,0.0796117187,0.0003508176,0,0,0,0.0046252504,0,0,0.9411727364,0.0041473791,0,0,0,0.0546798845,0,0,2.0455354641,0.3735368561,0.7702390472,0.0578771112,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,99,0.0768915795,0.0010492912,0,0,0,0.0112624933,0,0,0.8619807151,0.0117629111,0,0,0,0.1262563738,0,0,2.0548926776,0.3667872277,0.8068371589,0.1312181448,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,100,0.0102647927,0.0089158446,0,0,0,0.0787474096,0,0,0.1048197429,0.091044853,0,0,0,0.8041354041,0,0,1.9764336483,0.392335356,0.815817983,0.059704935,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,101,0.0318502853,0.0283984256,0,0,0,0.0713973028,0,0,0.241938851,0.2157180823,0,0,0,0.5423430667,0,0,1.985071541,0.3800244443,0.8520894944,0.0096100256,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,102,0.078239379,0.0015620928,0,0,0,0.0111419251,0,0,0.860308518,0.017176539,0,0,0,0.122514943,0,0,2.0632134151,0.3714154197,0.8611789974,0.0484033987,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,103,0.0774629733,0.0109365795,0,0,0,0.0163433732,0,0,0.7395532686,0.1044135384,0,0,0,0.156033193,0,0,2.0739498401,0.3732575609,0.8984913304,0.0159239327,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,104,0.0795286213,0.0029469567,0,0,0,0.0050030469,0,0,0.9091206152,0.0336877343,0,0,0,0.0571916505,0,0,1.996147106,0.3710663733,0.9076664604,0.0277580246,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,105,0.0036245073,2.2804600298E-06,0,0,0,0.0795466455,0,0,0.0435777049,2.74181302874E-05,0,0,0,0.956394877,0,0,2.0091964336,0.3699065158,0.9456771814,0.0538110476,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,106,0.0020198274,0.0003470517,0,0,0,0.0797383171,0,0,0.0246004825,0.0042269153,0,0,0,0.9711726022,0,0,2.0866402773,0.3764936578,0.9549210901,0.0750500039,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,107,0.0799054046,0.0019522484,0,0,0,0.0011113581,0,0,0.9630752926,0.0235298499,0,0,0,0.0133948575,0,0,2.0966952382,0.3676082113,0.9919878411,0.0244678438,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,108,0.0083092384,0.0003349399,0,0,0,0.0771646477,0,0,0.0968343096,0.003903327,0,0,0,0.8992623634,0,0,2.0196429887,0.3973630955,1.0013035644,0.1063399715,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,109,0.001332715,0.0003913046,0,0,0,0.0798810963,0,0,0.0163312683,0.0047950989,0,0,0,0.9788736329,0,0,2.0295465297,0.383596184,1.0381531844,0.0633376759,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,110,0.021597335,0.0039763491,0,0,0,0.0699937578,0,0,0.2259905108,0.0416077797,0,0,0,0.7324017095,0,0,2.1061803449,0.36248393,1.0475354117,0.1355573921,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,111,0.0225175334,0.0058375652,0,0,0,0.0754021449,0,0,0.2170213146,0.0562617605,0,0,0,0.7267169249,0,0,2.1196125943,0.3642615748,1.0857699396,0.0815605916,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,112,0.0291269902,0.0050070703,0,0,0,0.067301635,0,0,0.2871473408,0.0493620145,0,0,0,0.6634906447,0,0,2.0434075723,0.3697383954,1.095200369,0.1538919856,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,113,0.0093498412,0.0013389646,0,0,0,0.0783340758,0,0,0.1050273937,0.0150406795,0,0,0,0.8799319267,0,0,2.0573794665,0.3665481646,1.1334167631,0.1110739986,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,114,0.0407146615,0.0011679494,0,0,0,0.057306618,0,0,0.4104746244,0.0117749623,0,0,0,0.5777504133,0,0,2.1331341661,0.3772542639,1.1428913432,0.1852061917,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,115,0.0173819007,0.0106634826,0,0,0,0.0754178287,0,0,0.1680007834,0.1030654509,0,0,0,0.7289337657,0,0,2.1478602981,0.3704080617,1.1814167996,0.1533498374,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
1,116,0.0407380442,0.0031107069,0,0,0,0.0592859068,0,0,0.3949985871,0.0301616063,0,0,0,0.5748398066,0,0,2.0725711144,0.3914667521,1.1909289771,0.2246293386,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7497568618,to_be_removed,to_be_removed,to_be_removed
2,1,0.07998601,0.051553233,0,0,0,0,0,0,0.6080771651,0.3919228349,0,0,0,0,0,0,997.337139036,997.337138944,4.1733122349,0.7498404345,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498404345,to_be_removed,to_be_removed,to_be_removed
2,2,0.0605150672,0.0793256983,0,0,0,0,0,0,0.4327426767,0.5672573233,0,0,0,0,0,0,997.288736832,997.288736654,4.132073622,0.7498482717,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498482717,to_be_removed,to_be_removed,to_be_removed
2,4,0.0775228118,0.0318647506,0,0,0,0,0,0,0.708698595,0.291301405,0,0,0,0,0,0,997.131052504,997.131052135,4.1094173317,0.7498408374,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498482717,to_be_removed,to_be_removed,to_be_removed
2,5,0.0613389539,0.0022545085,0,0,0,0,0,0,0.9645481092,0.0354518908,0,0,0,0,0,0,997.083678257,997.083677812,4.0671391691,0.7498482338,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498482717,to_be_removed,to_be_removed,to_be_removed
2,6,0.0606192168,0.0027905937,0,0,0,0,0,0,0.9559911365,0.0440088635,0,0,0,0,0,0,997.033680836,997.033680324,4.0277042591,0.7498566884,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498566884,to_be_removed,to_be_removed,to_be_removed
2,7,0.0550087068,0.0336370793,0.0006999347,0,0,0,0,0,0.615683732,0.3764822644,0.0078340036,0,0,0,0,0,996.985157392,996.985156819,3.9869283805,0.7498645779,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498645779,to_be_removed,to_be_removed,to_be_removed
2,8,0.0640365724,0.024060331,0.0014961568,0,0,0,0,0,0.714749248,0.2685512805,0.0166994716,0,0,0,0,0,996.943759787,996.943759118,3.9380351467,0.7498612399,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498645779,to_be_removed,to_be_removed,to_be_removed
2,9,0.041205728,0.0472785483,0.0048960568,0,0,0,0,0,0.4412677338,0.5063009175,0.0524313487,0,0,0,0,0,996.89817967,996.898178944,3.8942787693,0.7498677552,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498677552,to_be_removed,to_be_removed,to_be_removed
2,10,0.070825038,0.0512591569,0.0069017991,0,0,0,0,0,0.5490909191,0.3974009527,0.0535081282,0,0,0,0,0,996.844595708,996.844594855,3.8569629034,0.7498581725,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498677552,to_be_removed,to_be_removed,to_be_removed
2,11,0.0309415447,0.0184131319,0.0102682521,0,0,0,0,0,0.5189537879,0.3088263579,0.1722198543,0,0,0,0,0,996.79246378,996.792462886,3.8199929526,0.7498673437,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.7498677552,to_be_removed,to_be_removed,to_be_removed
2,12,0.0523726119,0.0151937198,0.0026572989,0,0,0,0,0,0.7457975535,0.2163619238,0.0378405226,0,0,0,0,0,996.738944896,996.738943972,3.7846998764,0.749876927,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749876927,to_be_removed,to_be_removed,to_be_removed
2,13,0.0718816576,0.0340241551,0.0002049588,0,0,0,0,0,0.677420931,0.320647514,0.001931555,0,0,0,0,0,996.698876282,996.698875285,3.7349177519,0.749877685,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,14,0.0799888757,0.0231034412,0.0002287238,0,0,0,0,0,0.7741779908,0.2236082901,0.0022137192,0,0,0,0,0,996.647173378,996.647172246,3.6955083457,0.7498686654,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,15,0.0785565109,0.0080126575,0,0,0,0,0,0,0.9074421336,0.0925578664,0,0,0,0,0,0,996.606400365,996.606399135,3.6460316274,0.7498661751,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,16,0.0785565109,0.0091884605,0,0,0,0,0,0,0.8952821986,0.1047178014,0,0,0,0,0,0,996.559299162,996.559297797,3.6024216445,0.749858917,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,17,0.0778599192,0.0025766279,0,0,0,0,0,0,0.9679669505,0.0320330495,0,0,0,0,0,0,996.51869406,996.518692593,3.5528494191,0.749856712,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,18,0.0773199719,0.0049709953,0,0,0,0,0,0,0.9395924548,0.0604075452,0,0,0,0,0,0,996.477382298,996.477380718,3.5039094429,0.7498534755,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,19,0.0750308012,0.0026045462,0,0,0,0,0,0,0.9664515419,0.0335484581,0,0,0,0,0,0,996.436983284,996.436981601,3.4541851179,0.7498516839,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,20,0.0750308969,0.0014716484,0,0,0,0,0,0,0.9807634066,0.0192365934,0,0,0,0,0,0,1.4317469769,1.6932974677,1.1063658825,0.4060016947,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,21,0.0747777361,0.0008694112,0,0,0,0,0,0,0.9885070199,0.0114929801,0,0,0,0,0,0,1.4644407477,1.5784547505,1.0564127687,0.4121011915,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,22,0.0746897312,0.00072455,0,0,0,0,0,0,0.990392403,0.009607597,0,0,0,0,0,0,1.5018312408,1.4642247365,1.0064680279,0.4190220452,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,23,0.0746177475,0.0019554321,0,0,0,0,0,0,0.9744632243,0.0255367757,0,0,0,0,0,0,1.5435726803,1.3506997131,0.9565327762,0.4269108011,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,24,0.0757390931,0.0015616099,0,0,0,0,0,0,0.9797982451,0.0202017549,0,0,0,0,0,0,1.5915789103,1.2368035364,0.9065700008,0.4354670724,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,25,0.0745076229,0.0004565996,0,0,0,0,0,0,0.9939091003,0.0060908997,0,0,0,0,0,0,1.6432177475,1.1238812838,0.8566036172,0.4454507553,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,26,0.0744830075,0.0004001248,0,0,0,0,0,0,0.9946566768,0.0053433232,0,0,0,0,0,0,1.6960614946,1.0134487705,0.8066881296,0.4578073224,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,27,0.0744270904,0.0003533472,0,0,0,0,0,0,0.9952748712,0.0047251288,0,0,0,0,0,0,1.7519278126,0.9046731883,0.7567869264,0.4725239868,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,28,0.0769322651,0.0058561784,0,0,0,0,0,0,0.9292633348,0.0707366652,0,0,0,0,0,0,1.7367268163,0.8735889424,0.7168627511,0.4903438219,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,29,0.063562094,0.0227982258,0,0,0,0,0,0,0.736010406,0.263989594,0,0,0,0,0,0,1.6634916974,0.7980985946,0.7069028094,0.5141739982,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,30,0.0379464215,0.0534825894,0,0,0,0,0,0,0.4150369899,0.5849630101,0,0,0,0,0,0,1.6391747399,0.7769270208,0.6691787286,0.5439680956,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,31,0.0411626235,0.0525930191,0,0,0,0,0,0,0.4390415591,0.5609584409,0,0,0,0,0,0,1.7130068844,0.7022737582,0.6592395324,0.5724357409,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,32,0.0417182568,0.0539719566,0,0,0,0,0,0,0.4359720324,0.5640279676,0,0,0,0,0,0,1.6780739876,0.7012194225,0.6318053972,0.6017406844,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,33,0.0401760215,0.0559971247,0,0,0,0,0,0,0.4177467733,0.5822532267,0,0,0,0,0,0,1.6038907365,0.6277270261,0.6219292018,0.6340102344,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,34,0.0342863627,0.06153108,0,0,0,0,0,0,0.3578300744,0.6421699256,0,0,0,0,0,0,1.5642209084,0.6534120763,0.6189293971,0.667881211,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,35,0.0338180606,0.0629519877,0,0,0,0,0,0,0.3494682621,0.6505317379,0,0,0,0,0,0,1.6383158641,0.5805172721,0.6091811989,0.7024154128,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,36,0.0709586884,0.0218788471,0,0,0,0.0006201746,0,0,0.7592598655,0.2341042495,0,0,0,0.0066358849,0,0,1.5984402474,0.6082360305,0.6075873066,0.7281828198,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,37,0.0158997023,0.0738750788,0,0,0,0,0,0,0.1771065562,0.8228934438,0,0,0,0,0,0,1.5244129019,0.5352873937,0.5980187503,0.7045073653,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,38,0.0745242701,0.0148802909,0,2.44956570629E-06,0,0.0007752196,0,0,0.8263742201,0.1650024714,0,2.71623988624E-05,0,0.0085961461,0,0,1.4846901243,0.5663038542,0.5999451466,0.7073621298,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,39,0.0266150887,0.0717268536,0,0.0011772138,0,0,0,0,0.267436841,0.720734142,0,0.011829017,0,0,0,0,1.5586323736,0.4960646504,0.590610896,0.6915333734,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,40,0.0777869731,0.0078349708,0,0.0011812694,0,7.84219316466E-05,0,0,0.8953212365,0.0901798263,0,0.0135963077,0,0.0009026296,0,0,1.5199723867,0.5326596436,0.6015468666,0.6660359769,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,41,0.0764313338,0.0141228158,0,0.0032426661,0,0,0,0,0.814860646,0.1505681794,0,0.0345711746,0,0,0,0,1.4462488117,0.4674510936,0.592491187,0.6712508228,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,42,0.0769291744,0.0132082195,0,0.0031051145,0,3.98034517792E-05,0,0,0.8246919794,0.1415940411,0,0.0332872807,0,0.0004266988,0,0,1.4083591365,0.5061210742,0.6075206648,0.6758451048,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,43,0.0770456474,0.0125844666,0,0.0030224224,0,0,0,0,0.8315546487,0.1358243079,0,0.0326210434,0,0,0,0,1.4818165872,0.4438501659,0.5987808271,0.6625455682,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,44,0.0755911477,0.0116080374,0,2.27486991406E-05,0,0.0049453909,0,0,0.8201512618,0.1259452574,0,0.0002468196,0,0.0536566613,0,0,1.4443032228,0.4836616574,0.6177474431,0.6768962074,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,45,0.0771165345,0.011542425,0,0.0036843474,0,0,0,0,0.8351069183,0.1249947115,0,0.0398983702,0,0,0,0,1.3711673462,0.4145772517,0.6093491143,0.6763835231,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,46,0.0771791397,0.0095462634,0,0.0038818973,0,0.0001978099,0,0,0.8499426902,0.1051291423,0,0.0427497666,0,0.0021784009,0,0,1.3438796009,0.4308852467,0.5856775694,0.6532412205,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,47,0.0767727843,0.0119769224,0,0.0041914303,0,0,0,0,0.8260366368,0.1288656759,0,0.0450976873,0,0,0,0,1.4176865159,0.4476653781,0.5776407435,0.6915001384,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,48,0.0763945584,0.0098910582,0,0.0034574461,0,0,0,0,0.8512586499,0.1102152962,0,0.0385260539,0,0,0,0,1.3935266943,0.4835351388,0.6146459445,0.6763978257,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,49,0.0758938772,0.0103181272,0,0.0041105067,0,0,0,0,0.8402542879,0.1142364962,0,0.0455092159,0,0,0,0,1.3204654274,0.4077296507,0.6068266734,0.6664858357,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,50,0.0755706962,0.0083222575,0,0.0020611333,0,0.0004587455,0,0,0.8745309471,0.0963081204,0,0.0238521668,0,0.0053087657,0,0,1.29700668,0.4167019916,0.5823327187,0.6830279437,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,51,0.0743659155,0.0090565707,0,0.0035453575,0,0,0,0,0.8550966932,0.1041370038,0,0.040766303,0,0,0,0,1.3708380458,0.4549284464,0.5749289052,0.6868232306,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,52,0.0758146429,0.0078902182,0,0.0025233017,0,0,0,0,0.8792329613,0.0915039583,0,0.0292630804,0,0,0,0,1.3378431309,0.4946936478,0.6079467166,0.6623576631,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,53,0.0732294983,0.0099555111,0,0.0023292918,0,0,0,0,0.8563421234,0.1164192537,0,0.0272386229,0,0,0,0,1.2645611209,0.4225407071,0.6008871413,0.736351472,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,54,0.0732772023,0.0092787549,0,0.0017900386,0,0,0,0,0.8687691883,0.1100082446,0,0.0212225671,0,0,0,0,1.2482338438,0.4176143303,0.5738149643,0.7116462282,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,55,0.073192122,0.0085004584,0,0.0018730337,0,0,0,0,0.8758641078,0.1017219642,0,0.022413928,0,0,0,0,1.3223974746,0.4872810743,0.5672122372,0.6880352223,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,56,0.0728566121,0.0083432442,0,0.001828142,0,0,0,0,0.8774945035,0.1004871173,0,0.0220183792,0,0,0,0,1.3018176798,0.4892242174,0.5479366363,0.6650672331,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,57,0.0725210568,0.0078410065,0,0.0015148537,0,0,0,0,0.8857326278,0.0957657757,0,0.0185015965,0,0,0,0,1.2268787628,0.4126854209,0.5419295662,0.7233518806,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
2,58,0.0725210426,0.0081892917,0,0.0017429491,0,0,0,0,0.8795409905,0.0993203833,0,0.0211386262,0,0,0,0,1.2081238441,0.414248497,0.5238060189,0.7047931045,to_be_removed,to_be_removed,to_be_removed,to_be_removed,0.749877685,to_be_removed,to_be_removed,to_be_removed
