cf,x,y,z
6,2.246989727,2.0211670399,0.0198479109
6,2.2473263741,2.0240437984,0.019889174
6,2.2495751381,2.0216517448,0.01994613
6,2.2533764839,2.0268087387,0.0200923644
6,2.2576699257,2.027233839,0.0196926612
6,2.2587177753,2.0253300667,0.0197057687
6,2.2558243275,2.0363354683,0.0199717488
6,2.251442194,2.0393435955,0.020041775
6,2.2525188923,2.0422201157,0.0200787149
6,2.2547020912,2.0410523415,0.0200804062
6,2.2555890083,2.0388336182,0.0201392304
6,2.2569658756,2.0387072563,0.020156743
6,2.2584836483,2.0385081768,0.0201772209
6,2.2589838505,2.0384569168,0.020904541
6,2.2594268322,2.0388059616,0.0210007913
6,2.2608003616,2.039670229,0.0211968869
6,2.2618820667,2.0421712399,0.021338081
6,2.2623207569,2.0395934582,0.0212997273
6,2.2652196884,2.0421674252,0.0214120448
6,2.2668352127,2.0398795605,0.0215469226
6,2.2624356747,2.0318562984,0.021704277
6,2.2631559372,2.0344045162,0.0218765642
6,2.264326334,2.0318903923,0.0216606129
6,2.2648227215,2.0345215797,0.021791663
6,2.2666523457,2.0320723057,0.0219551101
6,2.2680232525,2.0329229832,0.022190975
6,2.2708413601,2.0355324745,0.0214309692
6,2.2723994255,2.0333206654,0.0215322077
6,2.2746822834,2.0385460854,0.0217082538
6,2.2784080505,2.0406634808,0.0218447391
6,2.2793204784,2.0436248779,0.0219950825
6,2.282968998,2.0471634865,0.0222432856
6,2.2845592499,2.0449929237,0.0223879833
6,2.2847998142,2.0472297668,0.0225277059
6,2.2859528065,2.045296669,0.0226731729
6,2.2864890099,2.0478279591,0.0213076565
6,2.2855448723,2.0487468243,0.0213860236
6,2.2870874405,2.0463745594,0.0214821585
6,2.2892298698,2.0486698151,0.0215642788
6,2.2904775143,2.0465943813,0.0216732211
6,2.2914428711,2.0463662148,0.0202287324
6,2.2921197414,2.0462393761,0.0201883968
6,2.2934908867,2.044457674,0.0202002525
6,2.2848300934,2.055696249,0.0205033794
6,2.2854413986,2.0555446148,0.0198904239
6,2.2804017067,2.0591087341,0.0199046209
6,2.2820935249,2.0588357449,0.0198547803
6,2.2840659618,2.0614483356,0.0199054517
6,2.2823355198,2.0642383099,0.0199531745
6,2.281441927,2.0713701248,0.0201143585
6,2.2798485756,2.0743100643,0.020148458
6,2.2803368568,2.0725708008,0.0201726127
6,2.2811870575,2.0703902245,0.0202314164
6,2.2818162441,2.073205471,0.0194282252
6,2.2820954323,2.0716929436,0.0194103885
6,2.2823541164,2.0739462376,0.0194173735
6,2.2859954834,2.074719429,0.0195177794
6,2.2869665623,2.0724802017,0.0195610318
6,2.2868151665,2.0750086308,0.0197739042
6,2.2888503075,2.0726017952,0.0198416412
6,2.2873768806,2.0754878521,0.0199005194
6,2.2876429558,2.0754816532,0.0198887121
6,2.2802736759,2.0822312832,0.0208123419
6,2.2770607471,2.085672617,0.0209564585
6,2.278185606,2.0834076405,0.0210812185
6,2.2710196972,2.0904586315,0.0213349108
6,2.2732729912,2.0881192684,0.0215332173
6,2.2758071423,2.0896201134,0.0207341891
6,2.2771430016,2.0895843506,0.0207714606
6,2.2789335251,2.0871772766,0.020889964
6,2.2816207409,2.0924637318,0.0210901015
6,2.2831573486,2.0903186798,0.0203871485
6,2.2767202854,2.0972044468,0.0205468182
6,2.2710824013,2.0990722179,0.0207345169
6,2.2740740776,2.0983607769,0.0208067745
6,2.2739641666,2.0983226299,0.0208470076
6,2.2759144306,2.0956735611,0.0206247158
6,2.2765295506,2.0976638794,0.020680951
6,2.277777195,2.0953063965,0.0207974575
6,2.2787311077,2.0928816795,0.0209158566
6,2.2818727493,2.0969481468,0.0218717102
6,2.2834379673,2.0945501328,0.0220441651
6,2.2836594582,2.0945100784,0.022125436
6,2.2871205807,2.0965783596,0.0224656649
6,2.2874975204,2.0945858955,0.0226536952
6,2.288898468,2.0967421532,0.0213206559
6,2.2899487019,2.0946359634,0.021413764
6,2.2909600735,2.097284317,0.0215368755
6,2.2912855148,2.0956010818,0.0216465313
6,2.2911627293,2.093736887,0.0202479959
6,2.2917182446,2.0930075645,0.0202139206
6,2.2929954529,2.0907888412,0.0202715173
6,2.2932457924,2.0932645798,0.020330932
6,2.2941727638,2.0909724236,0.0204092525
6,2.2952852249,2.0908110142,0.020763455
6,2.2960100174,2.0907189846,0.0207895879
6,2.2971053123,2.0886628628,0.0208905581
6,2.2945961952,2.0914914608,0.021033572
6,2.2911410332,2.0902621746,0.0211111661
6,2.2863748074,2.0826220512,0.0212147702
6,2.285861969,2.0850236416,0.021332195
6,2.2874732018,2.082983017,0.0214695334
6,2.291066885,2.0848238468,0.0215930417
6,2.2924442291,2.0828611851,0.0190003943
6,2.2927269936,2.0848875046,0.0189657155
6,2.2969303131,2.0845105648,0.0190434828
6,2.2982583046,2.082764864,0.0190459732
6,2.300542593,2.0871093273,0.0198948309
6,2.3019351959,2.0850100517,0.019944828
6,2.3055663109,2.0880498886,0.0200740714
6,2.3053734303,2.088704586,0.0202395543
6,2.3063576221,2.0867671967,0.0203302819
6,2.309294939,2.0912392139,0.0203189738
6,2.3093674183,2.0911934376,0.0203255508
6,2.3102207184,2.0934665203,0.0204049516
6,2.3132691383,2.0957202911,0.0206895433
6,2.3140411377,2.0938808918,0.0208020862
6,2.3080489635,2.100209713,0.0215147492
6,2.3069698811,2.1046316624,0.0218492988
6,2.3037204742,2.1051492691,0.0219353549
