"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","data_raw_preproc_1$modi_start","theta"
0,0,-0.260982439376543,0.0443900331590293,-0.318293128683848,-0.309667259068188,-0.647338431020789,-0.229010418304398,0.239643084021544,0.0818498448281287,NA,NA,NA,NA,NA,NA,-0.292659486624047,-0.125674097350396,"False","null","null",361,"null","[145]",0.202804607285704
0,0,0.143725862971847,0.118677465149133,-0.253428428538841,-0.286594881710395,-0.363809218600996,0.00483345742409356,-0.231706091607484,0.270815807896223,NA,NA,NA,NA,NA,NA,-0.512911062494386,0.0605347677925088,"False","null","null",393,"null","[117]",3.08285339239752
0,0,-0.416366655280094,0.117742330983053,-0.337785037321951,-0.143824440351751,-0.615247581541005,0.0971719436520377,0.275165343091809,-0.163640765393242,NA,NA,NA,NA,NA,NA,-0.328176367833981,0.0919478998947563,"False","null","null",389,"null","[98]",-0.136587020871066
0,0,-0.243375157686105,0.0492288657661267,-0.0720328025979944,0.275261480570529,-0.130073915724028,-0.204186471302641,0.353157613860999,-0.016010711314565,NA,NA,NA,NA,NA,NA,-0.022421273361939,-0.489090098916668,"False","null","null",376,"null","[131]",0.762492786393583
0,0,-0.166456495733391,-0.130069911831939,0.26525744677366,-0.0907987214622292,0.120610817702291,-0.247832684771866,-0.347542497466195,-0.0433872315854056,NA,NA,NA,NA,NA,NA,-0.0434657875817098,-0.477429125934747,"False","null","null",458,"null","[112]",-2.40159001509398
0,0,-0.311251568011374,0.229949926578094,-0.424543849447961,-0.085460221625097,-0.525336659971618,0.176851005636567,0.245540431595542,-0.139334311544472,NA,NA,NA,NA,NA,NA,-0.279649903268595,0.119677363950971,"False","null","null",362,"null","[113]",-0.20218512913826
0,0,-0.28595424645417,0.094497555805226,-0.310388913233197,-0.223118074394411,-0.558085806991568,-0.110710539932131,0.244969494182737,0.135952480070708,NA,NA,NA,NA,NA,NA,-0.244590631363182,-0.061435419842876,"False","null","null",342,"null","[103]",0.12304282722956
0,0,-0.448790602672864,0.225736724892182,-0.507453835598036,-0.0661467186057993,-0.761414917392607,0.154076280262974,0.298774976174553,0.0132708466808604,NA,NA,NA,NA,NA,NA,-0.430930007907075,0.0812236070335518,"False","null","null",343,"null","[96]",-0.0931493995186777
0,0,-0.266123718872799,0.371323574047316,-0.285140816043712,-0.00884696545088637,-0.487716716964045,0.243997950297389,0.282853949782503,-0.0488883676337544,NA,NA,NA,NA,NA,NA,-0.286212794106403,0.174835413017381,"False","null","null",349,"null","[100]",-0.274182595632556
0,0,0.403079655629101,-0.143890541208188,0.279085259643599,0.116172076119388,0.529167644795588,0.0784594187397488,-0.277854168324213,-0.212864517719047,NA,NA,NA,NA,NA,NA,0.314382486125266,0.0235470903676969,"False","null","null",473,"null","[128]",-1.53341637316603
0,0,-0.282883044139361,0.0579771878649421,-0.419602056595147,-0.35121297051844,-0.513713320419369,-0.11207126287892,0.314228799512776,-0.0925260904917117,NA,NA,NA,NA,NA,NA,-0.181570272526871,-0.0699013985220787,"False","null","null",333,"null","[129]",0.183746851098199
0,0,0.240525688208419,0.237833445207453,-0.147797314897696,-0.195925062120165,-0.604425466769836,0.236310412964658,0.263237206159453,0.00867708435567333,NA,NA,NA,NA,NA,NA,0.0846489023692745,-0.0388076440840228,"False","null","null",335,"null","[121]",-0.214931075770714
0,0,-0.235832200656844,0.154082076461376,-0.480594923972938,-0.0820170554060926,-0.511771610233163,0.163880080320387,0.294135244570832,-0.0309691580925158,NA,NA,NA,NA,NA,NA,-0.308522665688532,0.0569865892022172,"True","f1","2ndO",280,"null","[102]",-0.0913246831194452
0,0,-0.349407789748496,0.0777029396058796,-0.321891787961093,-0.173939914102815,-0.634296442400875,0.151426631832163,0.307913117947178,-0.0309525361637097,NA,NA,NA,NA,NA,NA,-0.254141595092251,-0.271029427210677,"False","null","null",433,"null","[108]",0.408771955360461
0,0,-0.477034287809941,0.23884038212916,-0.336931564676055,-0.0582586162053786,-0.749576751660443,0.162901987957766,0.230274702994759,-0.259187297502647,NA,NA,NA,NA,NA,NA,-0.45414374407461,0.151711851902854,"False","null","null",329,"null","[112]",-0.161202792147301
0,0,-0.257350259869746,0.0799156851402327,-0.280322450469017,-0.280432452194014,-0.525031126749131,-0.16023988146529,0.284681845863838,0.0874053210247006,NA,NA,NA,NA,NA,NA,-0.194877722284999,-0.0603710482152871,"False","null","null",357,"null","[139]",0.150206750986012
0,0,-0.27534216590027,0.225140355789261,-0.508336714894634,-0.0939929495785863,-0.553593428240192,0.17420137425626,0.246072949113353,-0.175375245012324,NA,NA,NA,NA,NA,NA,-0.225537234395555,0.0737728157416215,"False","null","null",342,"null","[128]",-0.158064223295946
0,0,0.129109689659144,-0.164239671611413,0.16196132880937,0.138951619197998,0.317249844510159,-0.0439656027613544,-0.0711388666916181,-0.304740350402401,NA,NA,NA,NA,NA,NA,0.0999407735496061,-0.495282146145777,"False","null","null",437,"null","[123]",-2.25663857492395
0,0,-0.183303199030201,0.163226480539171,-0.626541167223942,-0.244980629516591,-0.618129400827106,0.00968155745935158,0.260710851124765,-0.00257772848558224,NA,NA,NA,NA,NA,NA,-0.305414140451296,-0.0332186888422056,"False","null","null",328,"null","[139]",0.054170081936193
0,0,0.268147161019972,-0.144470200378376,0.285446593660042,0.0761936025353668,0.0929716368965785,-0.239221018017791,-0.128275018816211,-0.271148290291903,NA,NA,NA,NA,NA,NA,0.355013563602188,-0.363270333278793,"False","null","null",455,"null","[127]",-1.9692427246328
0,0,-0.31909516800625,0.0946810066244096,-0.268746013611596,-0.202852791915985,-0.560553722420222,-0.105552226379474,0.275362136917546,0.082865491661316,NA,NA,NA,NA,NA,NA,-0.274306432424183,-0.05329163007559,"False","null","null",329,"null","[99]",0.0959436840153751
0,0,-0.19352062609175,0.158506967790966,-0.414277089488448,-0.201583757105898,-0.557564018135156,0.0131867402773519,0.265558942432981,0.243442673813581,NA,NA,NA,NA,NA,NA,-0.217298936247249,-0.0157794257833201,"False","null","null",379,"null","[96]",0.0362444887869524
0,0,-0.329190789913602,-0.123163165763654,-0.278595759959777,0.103018313503665,-0.568004175807217,-0.0587056427841218,0.282232877889505,0.066068149973506,NA,NA,NA,NA,NA,NA,-0.295221039109404,-0.0389786522825763,"False","null","null",338,"null","[109]",0.0656364027992981
0,0,-0.443551252816043,0.128632920847861,-0.220537352465661,-0.102293637377159,-0.640180557807939,0.170706392161082,0.268213540428921,-0.193493316354784,NA,NA,NA,NA,NA,NA,-0.417150486133913,0.14772717223296,"False","null","null",346,"null","[122]",-0.170176457905176
0,0,-0.0203778239836723,0.219400462408219,0.2202751246158,0.0312006735243093,0.186203926183909,-0.189467967006373,-0.246455996993741,0.173696001932658,NA,NA,NA,NA,NA,NA,-0.390280520893768,0.315408603910228,"False","null","null",421,"null","[120]",2.80174465128732
0,0,-0.191656999084078,0.185805393089126,-0.456726175625535,-0.143125066916517,-0.485809315691846,0.112465464957751,0.250809734348954,-0.113666456479498,NA,NA,NA,NA,NA,NA,-0.226437588452216,0.0412782951117021,"False","null","null",342,"null","[113]",-0.0901572004387486
0,0,-0.283109397860783,0.0264994856000876,0.237060846635057,-0.00563327909331097,-0.0265178730599111,-0.217489660069285,-0.236238673591332,-0.167583267726585,NA,NA,NA,NA,NA,NA,-0.0957638958492833,-0.475530989503421,"False","null","null",434,"null","[109]",-2.45555703535662
