"D_0 4 norm(mean): NA norm(variance): NA var(x): NA var(y): NA"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_0 4 norm(mean): 3.03542252049347 norm(variance): 0.165337301531647 var(x): 0.152174989573323 var(y): 0.0646467000404952"
"D_1 4 norm(mean): 2.93628177714592 norm(variance): 0.281814535590273 var(x): 0.225940447085036 var(y): 0.168434992923012"
"D_2 4 norm(mean): 3.76210382302445 norm(variance): 0.305368067940641 var(x): 0.260156709073077 var(y): 0.159900417892095"
"D_3 4 norm(mean): 3.45996128156712 norm(variance): 0.397039054916302 var(x): 0.289774657130936 var(y): 0.271423394742382"
"D_4 4 norm(mean): 2.58045157467684 norm(variance): 0.413189632288596 var(x): 0.163787634870959 var(y): 0.379340589568481"
"D_5 4 norm(mean): 3.44668913515317 norm(variance): 0.88631065953717 var(x): 0.503000878995653 var(y): 0.729751122601955"
"D_6 4 norm(mean): 4.04537371952363 norm(variance): 0.41597271122636 var(x): 0.382907818093064 var(y): 0.162526611138663"
"D_7 4 norm(mean): 3.19718838872118 norm(variance): 0.34937325455965 var(x): 0.307508484876827 var(y): 0.16583185077168"
"D_8 4 norm(mean): 3.30111628863311 norm(variance): 0.665439675082038 var(x): 0.416326084115982 var(y): 0.519117089737894"
"D_9 4 norm(mean): 1.87938260477021 norm(variance): 1.76969478984378 var(x): 0.553040445743507 var(y): 1.68106094909496"
