"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","data_raw_preproc_1$modi_start","theta"
0,0,-0.129090934907428,0.20159679222661,-0.473041832709541,-0.330007555220326,-0.325112423989841,-0.0654068403552125,0.285541097927271,-0.0108220905326268,NA,NA,NA,NA,NA,NA,-0.204457421273698,-0.0734070035440655,"False","null","null",326,"null","[265]",0.172349722151094
0,0,-0.217499701759172,0.242868329582297,-0.309631389082526,-0.0438568992509352,-0.507929672372195,0.192357286933387,0.194928648152013,-0.265545920745998,NA,NA,NA,NA,NA,NA,-0.455919386421796,0.185013549822597,"False","null","null",325,"null","[237]",-0.192749554398736
0,0,-0.184313690096052,0.335977298967932,-0.677421534085027,0.148857289282732,-0.420378199839928,0.297976895103568,0.319785008915936,0.0822328279244853,NA,NA,NA,NA,NA,NA,-0.321738118218701,0.181991195676224,"False","null","null",279,"null","[218]",-0.25738959286565
0,0,-0.192502386713152,0.176254200260607,-0.433129653661976,-0.416460736042988,-0.221533671830708,-0.270825004089367,0.231816125602658,0.166948078420468,NA,NA,NA,NA,NA,NA,-0.162080995246354,-0.153578674221005,"False","null","null",325,"null","[263]",0.379234793020584
0,0,0.00635264922922897,0.279762188347393,-0.305676678788401,0.162577438620548,-0.286552558463424,0.479475236322042,0.106833626117006,-0.332560196871822,NA,NA,NA,NA,NA,NA,-0.314317890940172,0.391001297459491,"False","null","null",350,"null","[251]",-0.446847181075256
0,0,-0.230191858487436,0.0485785683593104,-0.466261203485878,-0.467142250449211,-0.525230189566367,-0.215121108755134,0.250474716157634,0.0753322293073782,NA,NA,NA,NA,NA,NA,-0.233737376079999,-0.175134959580376,"False","null","null",293,"null","[232]",0.321520374178878
0,0,-0.226178670782955,0.0978830226846109,-0.431223054315464,-0.30956596617183,-0.660172324301114,-0.227118798811063,0.285824089233015,-0.148877769455827,NA,NA,NA,NA,NA,NA,-0.250575274602634,-0.0957727090889895,"False","null","null",281,"null","[220]",0.182538948000204
0,0,-0.266031922846859,0.102314734953074,-0.460464626853439,-0.288159444874334,-0.547859273170194,-0.0546903763694108,0.267989450591478,-0.0169342541568168,NA,NA,NA,NA,NA,NA,-0.212006291628225,-0.0652759021931531,"False","null","null",296,"null","[235]",0.14934252634833
0,0,0.181262075221316,-0.113548556092969,-0.228665405175313,-0.155481090528012,-0.0682879022848544,-0.32583237245048,-0.219772197353659,0.176071662999239,NA,NA,NA,NA,NA,NA,-0.186605503961005,0.447476289824541,"False","null","null",344,"null","[233]",2.55373955623407
0,0,-0.268117101089199,-0.0804653528297496,0.102457279933733,-0.254768061735731,-0.170808226511255,-0.343195539734315,-0.0964098061918534,0.348455539139851,NA,NA,NA,NA,NA,NA,-0.2875944887898,0.394176809811408,"False","null","null",368,"null","[250]",2.67135542865473
0,0,-0.237018746024298,0.111633666660604,-0.519686955744024,-0.294622341588373,-0.50058052732656,-0.0335221744612413,0.285793730268678,-0.166284893042914,NA,NA,NA,NA,NA,NA,-0.289800043695151,-0.0566534708106712,"False","null","null",312,"null","[252]",0.0965284070106131
0,0,0.00518443845198589,0.246592273596682,-0.367370828780296,-0.310114076496505,-0.491681473686285,-0.0768505515308199,0.287944567211773,-0.163671306527394,NA,NA,NA,NA,NA,NA,-0.117381284611389,-0.0327825754193568,"False","null","null",287,"null","[226]",0.136171765800028
0,0,-0.379195486167174,-0.16644844447548,-0.384062879780748,0.0602195582471522,-0.625929951429515,-0.0908028276855116,0.276592303039744,0.00267435066325259,NA,NA,NA,NA,NA,NA,-0.442464558894451,-0.0342403770110104,"False","null","null",284,"null","[223]",0.038615829280408
0,0,-0.0910340054649349,0.229061434088542,-0.596458054062532,-0.164653886370497,-0.5951080215871,0.0907353538325665,0.265139783583924,0.0390570683416781,NA,NA,NA,NA,NA,NA,-0.302636183023072,0.0258569284735983,"False","null","null",277,"null","[216]",-0.0426159973979549
0,0,-0.395321252089343,0.261884419270604,-0.617715153052257,0.145427205721996,-0.650022972836752,-0.0951253861118578,0.22397595699947,0.242901597787239,NA,NA,NA,NA,NA,NA,-0.450887538696622,-0.0259321750579828,"False","null","null",282,"null","[220]",0.0287251658138214
0,0,-0.109171767169993,0.225398249712278,-0.344374746869704,-0.308875203304013,-0.355499287722843,-0.0475369458804425,0.308139681122087,-0.144032038689451,NA,NA,NA,NA,NA,NA,-0.129803606266727,-0.041834459581446,"False","null","null",292,"null","[232]",0.155889616896538
0,0,-0.204056542252098,0.144823861732059,-0.578300026692008,-0.335367975266872,-0.372031902132332,-0.116236277814562,0.27220499952189,-0.0377871650611893,NA,NA,NA,NA,NA,NA,-0.2879530165868,-0.115793037206833,"False","null","null",304,"null","[243]",0.191168361150508
0,0,-0.220944978898524,0.116305892487143,-0.432278457161937,-0.305883214825035,-0.528665113255896,-0.0628121520205072,0.286263876444823,-0.114908958277695,NA,NA,NA,NA,NA,NA,-0.161819062502057,-0.0393659845808048,"False","null","null",310,"null","[248]",0.119318054110119
0,0,-0.440165525200081,0.316688990559094,-0.28855060518855,-0.085244407476677,-0.523177301207289,0.0756218833695055,0.24442688853061,-0.173493855222348,NA,NA,NA,NA,NA,NA,-0.39150138684025,0.113112104156723,"False","null","null",316,"null","[237]",-0.140629896418409
0,0,-0.224202837630002,0.0991566650408449,-0.530397406399433,-0.391576988725071,-0.558701693645038,-0.136340802355957,0.28699923189523,-0.165227494628404,NA,NA,NA,NA,NA,NA,-0.282616825343282,-0.114457269973448,"False","null","null",310,"null","[249]",0.192400771358466
0,0,0.17669078185212,-0.104038434915864,-0.169713640461073,-0.246746946144647,-0.367510098651917,-0.0504608020509997,-0.175066774419912,0.256313644388839,NA,NA,NA,NA,NA,NA,-0.154866982125347,0.455639301422596,"False","null","null",385,"null","[241]",2.52001418555373
0,0,-0.20724035537093,0.186015237736882,-0.58706447008271,-0.116511740833858,-0.506299526808541,0.132317708344379,0.278054124893165,0.0749475034576077,NA,NA,NA,NA,NA,NA,-0.263717084813919,0.0384366009802679,"False","null","null",282,"null","[222]",-0.0723651449209589
0,0,-0.28232989168169,0.11031565472056,-0.54266166996936,-0.293496617471109,-0.704658854175635,-0.0711075492045414,0.275270802344741,-0.238033213852414,NA,NA,NA,NA,NA,NA,-0.28947848915474,-0.0419384908327022,"False","null","null",279,"null","[219]",0.0719374953995231
0,0,-0.290617409566613,0.146067359510422,-0.53335559819707,-0.215678886706374,-0.58372562535523,0.0397153883487065,0.226376607932571,-0.258803795737517,NA,NA,NA,NA,NA,NA,-0.36490172106825,0.000492661167286691,"False","null","null",289,"null","[228]",-0.00067505950100864
