"rollback","rand_seed","modi_param","vari","modi_start","recog_time","version","l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","1stO.x","1stO.y","3rdO.x","3rdO.y","2ndO.x","2ndO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","data_raw_preproc_1$modi_start","new_l.x","new_l.y","new_f1.x","new_f1.y","new_f2.x","new_f2.y","new_f3.x","new_f3.y"
140,16,"r",0.2,146,279,2,0.502903361,-1.620971766,0.640522275932801,-1.35761242154158,0.0046701866040802,-1.87718835672895,0.281658639702438,-1.64088663744929,14.43,2.05,0.758,-1.85,-2.05,0.53,1.136650244,-1.53865831,0.859686444,-1.423371478,0.898327019,-1.720872581,0.621363219,-1.605585749,TRUE,"f1","1stO",63,"null","[146]",-0.255096639,0.229028234,0.204793717,0.189822523,-0.47070781,-0.151669147,-0.317446774,0.00219298499999998
140,17,"r",0.2,143,280,2,0.453282554,-1.828592488,0.511979242238851,-1.5877870786459,0.0229686384136307,-2.01836510008355,0.214225967462342,-1.82571321024218,14.49,2.05,0.744,-1.85,-2.05,0.54,0.960168072,-1.75295149,0.681066902,-1.64293996,0.725344708,-1.939654429,0.446243537,-1.8296429,TRUE,"f2","1stO",59,"null","[143]",-0.290717446,0.0214075120000001,-0.012747812,0.195159928,-0.433988919,-0.198296177,-0.406580263,0.00794231600000006
140,19,"r",0.2,136,269,2,0.629949632,-1.891135215,0.53324461674529,-1.71215621027685,0.217286416158649,-2.02634255648502,0.142703100746984,-1.75223927274533,13.83,2.05,0.898,-1.85,-2.05,0.43,1.357116219,-1.915728237,1.102527209,-1.757032188,1.092386904,-2.056860763,0.837797894,-1.898164714,TRUE,"f1","1stO",58,"null","[136]",-0.268050368,-0.0411352149999999,0.294710609,0.183177795,-0.384002967,-0.101284381,-0.169209771,0.0277055340000001
140,20,"r",0.2,140,275,2,0.514468178,-1.958072109,0.71122736262404,-1.83522863407865,0.0700598701457788,-2.09501592180011,0.197209628462021,-1.96794813477504,14.19,2.05,0.814,-1.85,-2.05,0.49,1.190717316,-1.8598871,0.912052954,-1.748773765,0.955158164,-2.045660849,0.676493802,-1.934547514,TRUE,"f2","f3",147,"null","[140]",-0.299531822,-0.108072109,0.214403334,0.192225568,-0.458829557,-0.095963735,-0.285206845,0.0475370159999999
140,21,"r",0.2,152,290,2,0.316239143,-1.654401554,0.269205137591505,-1.37822597215687,-0.12941249871299,-1.72159275447972,0.0429551726685941,-1.71597779324042,15.09,2.05,0.604,-1.85,-2.05,0.64,0.980131812,-1.548059449,0.699869884,-1.441039584,0.747318925,-1.737263466,0.467056997,-1.6302436,TRUE,"f1","2ndO",185,"null","[152]",-0.287760857,0.195598446,0.095850731,0.204022751,-0.340718802,-0.207099539,-0.20107978,-0.00293932699999999
140,22,"r",0.2,163,301,2,0.172946927,-1.743847484,0.167750096338031,-1.51515256596815,-0.28389557702563,-1.76879618771894,-0.235350241566874,-1.73790954311531,15.75,2.05,0.45,-1.85,-2.05,0.75,0.811939246,-1.627922106,0.529528617,-1.526708292,0.583080197,-1.821889979,0.300669567,-1.720676164,TRUE,"f2","f3",168,"null","[163]",-0.277053073,0.106152516,0.122777879,0.204783473,-0.459345492,-0.165927182,-0.265462556,-0.023491978
140,23,"r",0.2,168,308,2,0.049594277,-1.70037114,-0.046516349006312,-1.49139632249428,-0.404978808103841,-1.85841216007301,-0.294032683663569,-1.77860990309464,16.17,2.05,0.352,-1.85,-2.05,0.82,0.454749096,-1.648395675,0.177966888,-1.532673553,0.216139695,-1.830235037,-0.060642513,-1.714512916,TRUE,"L","1stO",56,"null","[168]",-0.302405723,0.14962886,-0.217613727,0.129441319,-0.468107579,-0.222016409,-0.579391071,-0.035746754
140,24,"r",0.2,157,295,2,0.2349472,-1.687231815,0.324078871082587,-1.43004318069657,-0.214149120758173,-1.86311675946239,-0.0363492550897655,-1.69007058218768,15.39,2.05,0.534,-1.85,-2.05,0.69,0.686381923,-1.627461985,0.409133823,-1.51286054,0.448510111,-1.81026516,0.171262011,-1.695663716,TRUE,"f2","f3",161,"null","[157]",-0.2990528,0.162768185,-0.255586769,0.149130861,-0.467464781,-0.16791386,-0.553042984,0.022897146
140,25,"r",0.2,169,309,2,0.107807628,-1.610941751,0.0962181515695873,-1.34438506822333,-0.387589972133045,-1.74858275349818,-0.0171952865634411,-1.61339594336002,16.23,2.05,0.338,-1.85,-2.05,0.83,0.743775251,-1.501281805,0.462257526,-1.397610351,0.513234276,-1.69324758,0.231716551,-1.589576126,TRUE,"f3","1stO",60,"null","[169]",-0.230192372,0.239058249,0.113104365,0.204851256,-0.427592972,-0.186602892,-0.326016315,0.0105496699999998
140,26,"r",0.2,161,295,2,0.236203318,-2.019140898,0.239826603670586,-1.76234525792251,-0.223645546208649,-2.22508475872024,-0.095461333160398,-1.98909320075232,15.39,2.05,0.534,-1.85,-2.05,0.69,0.772669457,-2.153331869,0.557026619,-1.944769728,0.484227926,-2.235802974,0.268585088,-2.027240833,TRUE,"L","2ndO",207,"null","[161]",-0.297796682,-0.169140898,0.061423582,0.183631695,-0.514810829,-0.0243224460000002,-0.389820524,0.149319893
140,27,"r",0.2,142,279,2,0.47879141,-1.944957279,0.600820989003604,-1.70287082130709,0.00450130434201568,-2.1456997833937,0.0900695573800158,-1.80385971215079,14.43,2.05,0.758,-1.85,-2.05,0.53,1.059977675,-1.983413731,0.810640631,-1.816587359,0.790833276,-2.115932759,0.541496232,-1.949106387,TRUE,"L","2ndO",183,"null","[142]",-0.27920859,-0.094957279,0.040303812,0.192205444,-0.472023334,-0.122955395,-0.3310491,0.060761332
140,28,"r",0.2,139,274,2,0.573986155,-1.580041208,0.444104658425531,-1.34894771761772,0.109907236706046,-1.71978604663221,0.239019972286253,-1.50524500306295,14.13,2.05,0.828,-1.85,-2.05,0.48,1.151190968,-1.528798094,0.87913664,-1.402360589,0.905665714,-1.701185301,0.633611385,-1.574747797,TRUE,"L","1stO",54,"null","[139]",-0.254013845,0.269958792,0.041236034,0.196181746,-0.424744466,-0.193264315,-0.383017246,0.0132393179999999
140,31,"r",0.2,148,280,2,0.520322604,-1.579054457,0.411127175946526,-1.37208998486882,0.105720593931832,-1.72764847630732,0.158070899043323,-1.54894978427957,14.49,2.05,0.744,-1.85,-2.05,0.54,1.145511036,-1.54061556,0.876987923,-1.406842103,0.895398268,-1.706276669,0.626875155,-1.572503212,TRUE,"f1","1stO",62,"null","[148]",-0.223677396,0.270945543,0.187424616,0.183810954,-0.429727698,-0.169276765,-0.366073024,0.0314040820000001
140,32,"r",0.2,152,287,2,0.354286695,-1.637444656,0.309493644509411,-1.44450361023099,-0.0819816309611457,-1.88090831389775,0.0289542813298228,-1.56706839946812,14.91,2.05,0.646,-1.85,-2.05,0.61,0.921329339,-1.648395877,0.664466547,-1.493407148,0.658673766,-1.793351215,0.401810975,-1.638362486,TRUE,"L","2ndO",200,"null","[152]",-0.291713305,0.212555344,-0.014063748,0.193814719,-0.449921506,-0.157307509,-0.491948563,0.045858167
140,33,"r",0.2,170,308,2,0.10278153,-1.632460015,-0.0680830977431524,-1.4392017957768,-0.359721978003774,-1.81677001905739,-0.283246132403021,-1.52174934945887,16.17,2.05,0.352,-1.85,-2.05,0.82,0.523686031,-1.597078112,0.252226597,-1.469368381,0.277356442,-1.768314013,0.005897008,-1.640604282,TRUE,"L","2ndO",211,"null","[170]",-0.24921847,0.217539985,-0.322348324,0.141040592,-0.452768538,-0.179793253,-0.590574742,-0.00314140699999998
140,34,"r",0.2,179,319,2,-0.060521941,-1.798303429,-0.094374516184979,-1.57256555345431,-0.475464822468438,-1.99551262225856,-0.507809697208695,-1.76950750064099,16.83,2.05,0.198,-1.85,-2.05,0.93,0.504447433,-1.71148389,0.224870943,-1.602685974,0.270437429,-1.899205274,-0.009139061,-1.790407358,TRUE,"f1","2ndO",224,"null","[179]",-0.258521941,0.0516965710000001,-0.039560682,0.188520602,-0.456388138,-0.211471463,-0.354294595,-0.00902715800000009
140,35,"r",0.2,168,306,2,0.077305114,-1.783574138,0.249495479590497,-1.64048612224751,-0.346182174720105,-1.96357456138218,-0.428287333902743,-1.7112956351811,16.05,2.05,0.38,-1.85,-2.05,0.8,0.656906554,-1.866320703,0.420906535,-1.681107337,0.378507064,-1.978096032,0.142507045,-1.792882666,TRUE,"f2","f3",176,"null","[168]",-0.302694886,0.066425862,-0.005321276,0.191569465,-0.486002597,-0.0962339699999999,-0.347046313,0.083221634
140,36,"r",0.2,185,325,2,-0.148471907,-1.749185651,-0.0372285799959106,-1.53762766650855,-0.595855083423884,-2.03340205840639,-0.360433561524741,-1.81113707056626,17.19,2.05,0.114,-1.85,-2.05,0.99,0.41441485,-1.641462183,0.131043298,-1.542970745,0.187432987,-1.837623427,-0.095938565,-1.739131988,TRUE,"L","2ndO",228,"null","[185]",-0.262471907,0.100814349,-0.00336734400000002,0.196866807,-0.461328666,-0.214757788,-0.370196972,-0.013084455
140,38,"r",0.2,163,302,2,0.199115355,-1.602538013,0.356449001120486,-1.46386991445264,-0.309423551227625,-1.78882204281205,-0.20046051207875,-1.58576200397875,15.81,2.05,0.436,-1.85,-2.05,0.76,0.760437599,-1.457516682,0.471368081,-1.377274461,0.546411038,-1.667737117,0.25734152,-1.587494896,TRUE,"L","2ndO",207,"null","[163]",-0.236884645,0.247461987,0.013717523,0.202957745,-0.451960804,-0.245086441,-0.382944616,-0.0392509540000001
140,39,"r",0.2,148,285,2,0.414522955,-1.837256445,0.517964086556455,-1.6106599765726,-0.0590172261619085,-1.93648847638237,0.0617522606170803,-1.83943252191845,14.79,2.05,0.674,-1.85,-2.05,0.59,1.110038068,-1.814181012,0.845399436,-1.67287852,0.855347204,-1.972713544,0.590708571,-1.831411051,TRUE,"f2","f3",160,"null","[148]",-0.259477045,0.0127435550000001,0.262921936,0.186090742,-0.431258486,-0.105537152,-0.220642601,0.0181182049999999
140,40,"r",0.2,146,280,2,0.467850371,-1.726874789,0.609738890943844,-1.47347302887327,0.0253805315636864,-1.85249745116018,-0.0154850472478993,-1.73264640365556,14.49,2.05,0.744,-1.85,-2.05,0.54,1.033262298,-1.715375575,0.770458358,-1.570689401,0.776558426,-1.870627376,0.513754486,-1.725941202,TRUE,"L","2ndO",193,"null","[146]",-0.276149629,0.123125211,0.094539428,0.189546317,-0.430936427,-0.123226401,-0.355717155,0.072004545
140,41,"r",0.2,148,282,2,0.459865551,-1.688316372,0.491417157637699,-1.46431542290927,-0.0589609321162192,-1.88897164108113,0.136890222643634,-1.67203966558081,14.61,2.05,0.716,-1.85,-2.05,0.56,1.09359621,-1.707920791,0.838550836,-1.549959222,0.829274792,-1.84981578,0.574229418,-1.691854211,TRUE,"L","2ndO",193,"null","[148]",-0.256134449,0.161683628,0.194810331,0.167905751,-0.453330368,-0.138039467,-0.373555227,0.0605878960000001
140,43,"r",0.2,144,281,2,0.442363645,-1.656694505,0.596789073829363,-1.46294712737728,0.0415068971909642,-1.78153722184521,0.0652766903213065,-1.66994256921666,14.55,2.05,0.73,-1.85,-2.05,0.55,0.987481055,-1.601439724,0.713870979,-1.478405069,0.74412488,-1.776875673,0.470514804,-1.653841017,TRUE,"f1","2ndO",185,"null","[144]",-0.287636355,0.193305495,-0.136612894,0.15253187,-0.407143743,-0.200696365,-0.369259408,0.00744602699999986
140,47,"r",0.2,166,304,2,0.144331535,-1.674259495,0.161467376497583,-1.44653912689331,-0.269700118822205,-1.80923258571641,-0.276546920451597,-1.6817263551989,15.93,2.05,0.408,-1.85,-2.05,0.78,0.762880297,-1.724172996,0.515979412,-1.553761867,0.491849488,-1.852789871,0.244948603,-1.682378742,TRUE,"f2","1stO",66,"null","[166]",-0.263668465,0.175740505,0.030129146,0.192192087,-0.438051834,-0.128538258,-0.345593458,0.067989638
140,48,"r",0.2,159,297,2,0.230542244,-1.829222345,0.379625881420973,-1.57452975731409,-0.241690871833032,-2.04327363493121,-0.252529059692251,-1.85413449720422,15.51,2.05,0.506,-1.85,-2.05,0.71,0.786902413,-1.920846494,0.554922273,-1.730622378,0.506173426,-2.026635131,0.274193285,-1.836411015,TRUE,"f1","2ndO",204,"null","[159]",-0.275457756,0.0207776550000001,0.021112303,0.191462607,-0.464594208,-0.103157355,-0.375076166,0.0966860490000001
140,49,"r",0.2,179,317,2,-0.078927801,-1.814837884,-0.235000950015733,-1.67063168077718,-0.501829252200716,-1.91605764811865,-0.607341935631549,-1.85878285623478,16.71,2.05,0.226,-1.85,-2.05,0.91,0.43224668,-1.789791906,0.165409626,-1.652686157,0.180091092,-1.952326699,-0.086745963,-1.81522095,TRUE,"L","2ndO",227,"null","[179]",-0.304927801,0.0351621160000002,-0.028594124,0.189522108,-0.48211667,-0.139335254,-0.417664169,0.053791331
140,50,"r",0.2,151,291,2,0.330804632,-2.031454043,0.280628727476314,-1.82403162591852,-0.187911139222246,-2.07489404298444,-0.16521007869133,-2.07626493788784,15.15,2.05,0.59,-1.85,-2.05,0.65,0.904415299,-2.112044434,0.668004075,-1.92735623,0.62626501,-2.224438458,0.389853786,-2.039750253,TRUE,"f2","1stO",61,"null","[151]",-0.259195368,-0.181454043,0.086697233,0.184390163,-0.506113238,-0.0718352099999997,-0.3317924,0.0854010580000002
140,52,"r",0.2,163,298,2,0.266055727,-1.620309031,0.188789170339068,-1.40567071168739,-0.0910362990822063,-1.86715678779555,0.0940008320052297,-1.61182358986586,15.57,2.05,0.492,-1.85,-2.05,0.72,0.832488635,-1.819425808,0.637129104,-1.591753557,0.537638917,-1.874775999,0.342279386,-1.647103748,TRUE,"L","2ndO",210,"null","[163]",-0.225944273,0.229690969,0.064672961,0.182073856,-0.460275187,-0.079439794,-0.354812108,0.119418939
140,55,"r",0.2,161,299,2,0.266004553,-1.585547918,0.251674547608538,-1.30685830839988,-0.19899025478756,-1.77950650568383,0.0108147050930337,-1.52415877499632,15.63,2.05,0.478,-1.85,-2.05,0.73,0.775256913,-1.562291674,0.508876803,-1.424300236,0.522562767,-1.723987897,0.256182657,-1.585996458,TRUE,"f1","2ndO",213,"null","[161]",-0.211995447,0.264452082,-0.12452301,0.165376796,-0.548663304,-0.163932891,-0.466522855,0.0363760690000001
140,56,"r",0.2,189,328,2,-0.152107951,-1.603953554,-0.337446961982372,-1.4155871825667,-0.569616336086784,-1.81949613406552,-0.492263014103731,-1.67601153642913,17.37,2.05,0.072,-1.85,-2.05,1.02,0.11700112,-1.579721572,-0.155211939,-1.453626171,-0.12830723,-1.752417296,-0.40052029,-1.626321895,TRUE,"f1","2ndO",231,"null","[189]",-0.224107951,0.246046446,-0.272774688,0.124576859,-0.241424893,-0.172921141,-0.486538211,-0.041493153
140,57,"r",0.2,147,284,2,0.433925094,-2.101773198,0.544790402005458,-1.90770870303635,-0.0638470819611721,-2.25371729208873,-0.129893661102376,-2.03321367352754,14.73,2.05,0.688,-1.85,-2.05,0.58,1.080700502,-2.196551703,0.845387029,-2.010466859,0.801889563,-2.307296727,0.56657609,-2.121211882,TRUE,"f2","f3",175,"null","[147]",-0.254074906,-0.251773198,0.199390921,0.128339023,-0.468850024,-0.0614828119999999,-0.274398612,0.0730838789999999
140,60,"r",0.2,146,284,2,0.416627492,-1.819615489,0.506505234553459,-1.61925410549081,-0.0916296006306896,-2.00512399549716,0.0387658319399511,-1.71421905306756,14.73,2.05,0.688,-1.85,-2.05,0.58,0.975008651,-1.579252371,0.677063479,-1.544199923,0.795679754,-1.819754236,0.497734582,-1.784701788,TRUE,"f1","1stO",56,"null","[146]",-0.271372508,0.0303845110000001,0.066802229,0.223845275,-0.486490455,-0.224403235,-0.312310275,-0.106804209
140,61,"r",0.2,167,305,2,0.097246121,-1.730800025,-0.0583143023567363,-1.52078960086207,-0.375661258870728,-1.75569265054034,-0.288058726751446,-1.69119532203224,15.99,2.05,0.394,-1.85,-2.05,0.79,0.677945114,-1.686042517,0.40737868,-1.556451602,0.430432873,-1.855564464,0.159866439,-1.72597355,TRUE,"f2","1stO",67,"null","[167]",-0.296753879,0.119199975,0.067504713,0.196998052,-0.461949725,-0.180286101,-0.396407222,0.022500454
140,62,"r",0.2,139,275,2,0.527532321,-1.807719931,0.655964300452233,-1.58720987869783,0.0572564064981538,-1.99826260318559,0.141181910288401,-1.77216617639645,14.19,2.05,0.814,-1.85,-2.05,0.49,1.108773437,-1.681759778,0.823090736,-1.590187979,0.886628582,-1.883382355,0.600945881,-1.791810556,TRUE,"f2","2ndO",188,"null","[139]",-0.286467679,0.042280069,0.121907103,0.200571429,-0.415378409,-0.201018383,-0.394718533,0.00299316800000016
140,63,"r",0.2,136,273,2,0.530947629,-1.852869402,0.58624575630414,-1.66017955691902,0.16829385594321,-2.00598292802265,0.0936163595272131,-1.84584476617607,14.07,2.05,0.842,-1.85,-2.05,0.47,1.176307225,-1.549355557,0.877364767,-1.52418798,1.005040235,-1.795663531,0.706097777,-1.770495954,TRUE,"L","1stO",53,"null","[136]",-0.311052371,-0.00286940199999997,0.207988793,0.242882244,-0.324455819,-0.187338905,-0.134750818,-0.00716396100000005
140,64,"r",0.2,153,290,2,0.334396473,-1.796493271,0.409036485848261,-1.61132656781886,-0.12067666485132,-1.8970958168136,-0.163088418266994,-1.88648243874111,15.09,2.05,0.604,-1.85,-2.05,0.64,0.957453223,-1.782932866,0.694443239,-1.638621577,0.700970989,-1.938550549,0.437961004,-1.79423926,TRUE,"L","2ndO",200,"null","[153]",-0.269603527,0.0535067290000002,0.121354957,0.188458759,-0.496491497,-0.1143997,-0.353824572,0.0598505999999999
140,65,"r",0.2,149,286,2,0.365921043,-1.780594763,0.448777263906938,-1.54817605367525,-0.0405175083823656,-1.89199223599529,-0.104896155271556,-1.86754897907994,14.85,2.05,0.66,-1.85,-2.05,0.6,0.984739813,-1.674915265,0.70338901,-1.570791659,0.753890724,-1.866510405,0.47253992,-1.762386799,TRUE,"f1","1stO",60,"null","[149]",-0.294078957,0.069405237,0.227485739,0.194345443,-0.465794326,-0.148634463,-0.320661839,0.0127512160000001
140,71,"r",0.2,152,289,2,0.322896674,-1.917784163,0.405993856416274,-1.66668309106354,-0.101768843843234,-2.15834681711098,0.181290319211513,-1.92806088711808,15.03,2.05,0.618,-1.85,-2.05,0.63,0.957401551,-1.657632852,0.660110828,-1.617405669,0.773918427,-1.894980578,0.476627705,-1.854753396,TRUE,"f1","1stO",56,"null","[152]",-0.295103326,-0.067784163,0.171448059,0.240210754,-0.373568601,-0.212115065,-0.23420736,-0.0264293849999999
140,72,"r",0.2,146,284,2,0.427012307,-1.722665778,0.401575606979196,-1.49831096297146,-0.0131039327766618,-1.90859190834582,0.259313575184206,-1.71853866091487,14.73,2.05,0.688,-1.85,-2.05,0.58,0.958575583,-1.626089155,0.676138986,-1.524947823,0.729766322,-1.820115757,0.447329725,-1.718974425,TRUE,"f1","2ndO",193,"null","[146]",-0.260987693,0.127334222,0.037707107,0.202689089,-0.465524081,-0.137195524,-0.535660111,-0.0509655789999999
140,73,"r",0.2,160,298,2,0.20287573,-1.983744193,0.272836655482094,-1.72354584180703,-0.243040218693512,-2.12367566512647,-0.16678626469668,-1.98457430466056,15.57,2.05,0.492,-1.85,-2.05,0.72,0.809555874,-1.933445364,0.538242883,-1.805424816,0.563030332,-2.104399033,0.29171734,-1.976378485,TRUE,"f3","1stO",66,"null","[160]",-0.28912427,-0.133744193,0.174949182,0.188694307,-0.488476833,-0.0756421210000002,-0.292396959,0.0417812709999998
140,74,"r",0.2,158,296,2,0.234105213,-1.679291335,0.341278550372704,-1.45540183757903,-0.200834486392887,-1.85626180558865,-0.21867897776097,-1.65017231058779,15.45,2.05,0.52,-1.85,-2.05,0.7,0.75788861,-1.55585987,0.47060206,-1.469451315,0.539413331,-1.761453043,0.252126781,-1.675044487,TRUE,"f2","2ndO",208,"null","[158]",-0.285894787,0.170708665,-0.029759651,0.19686375,-0.458400575,-0.251925014,-0.421060546,-0.0423679049999999
140,76,"r",0.2,156,292,2,0.313753471,-1.772140099,0.200747451598741,-1.60249382546177,-0.202868662434164,-1.85515766681165,0.102422412717693,-1.71073515817245,15.21,2.05,0.576,-1.85,-2.05,0.66,0.964311603,-1.656400742,0.682246881,-1.554226906,0.734794104,-1.849589038,0.452729383,-1.747415202,TRUE,"f2","1stO",65,"null","[156]",-0.262246529,0.0778599010000001,0.157735237,0.192736816,-0.448155966,-0.13650339,-0.307963708,0.038290953
140,77,"r",0.2,153,288,2,0.355958589,-1.811580679,0.424688390555935,-1.57567352098591,-0.0591824262720448,-2.03444673206575,-0.0822166431808207,-1.90871478498091,14.97,2.05,0.632,-1.85,-2.05,0.62,0.941338587,-1.863139661,0.695693615,-1.690923089,0.669372174,-1.989766161,0.423727202,-1.817549589,TRUE,"f2","1stO",58,"null","[153]",-0.276041411,0.0384193210000001,0.033342134,0.192422339,-0.47596558,-0.1128416,-0.409598714,0.086137546
140,79,"r",0.2,142,280,2,0.460875454,-1.681421069,0.522818540559689,-1.45218117802562,-0.10287160393932,-1.72942313352737,0.189007583106437,-1.71154110179198,14.49,2.05,0.744,-1.85,-2.05,0.54,1.090589,-1.654670803,0.824649214,-1.515832659,0.837381747,-1.815562342,0.571441961,-1.676724198,TRUE,"f2","f3",145,"null","[142]",-0.283124546,0.168578931,0.127660802,0.192962422,-0.438969118,-0.15716844,-0.289407303,0.02764765
140,80,"r",0.2,188,327,2,-0.18805282,-1.798374957,-0.124098501670338,-1.51173487708723,-0.568675330361148,-1.87737069180774,-0.589686761790679,-1.84215238625014,17.31,2.05,0.086,-1.85,-2.05,1.01,0.373862544,-1.646502339,0.083916963,-1.569485714,0.1621914,-1.859094265,-0.12775418,-1.782077641,TRUE,"f1","2ndO",238,"null","[188]",-0.27405282,0.051625043,0.077260936,0.213492755,-0.50167407,-0.137271544,-0.354819838,0.00393712700000015
140,81,"r",0.2,159,294,2,0.290329359,-1.591571803,0.216320998789716,-1.2825740413551,-0.160527169510217,-1.79678438253848,-0.0844677520935988,-1.54296062235875,15.33,2.05,0.548,-1.85,-2.05,0.68,0.855526506,-1.575559702,0.59157527,-1.432977289,0.600070896,-1.732856972,0.336119659,-1.590274559,TRUE,"f2","1stO",66,"null","[159]",-0.257670641,0.258428197,-0.00529295400000002,0.192660158,-0.466835818,-0.031805144,-0.427167747,-0.096866423
