"rollback","rand_seed","modi_param","vari","modi_start","recog_time","version","l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","1stO.x","1stO.y","3rdO.x","3rdO.y","2ndO.x","2ndO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","data_raw_preproc_1$modi_start","new_l.x","new_l.y","new_f1.x","new_f1.y","new_f2.x","new_f2.y","new_f3.x","new_f3.y"
220,1,"a",0.2,105,436,2,-1.711555579,-2.076965927,-1.91836524,-1.9945555531,-2.147289424,-1.8544762606,-2.3171990122,-1.6782259113,23.85,2.05,-1.44,-1.85,-2.05,2.1,-1.713894076,-2.084634446,-1.494634568,-1.879877839,-1.781588745,-1.792371838,-1.562329237,-1.587615232,TRUE,"f1","1stO",70,"f2","[105]",-0.271555579,-0.226965927,-0.180059772,0.424038613,0.383153527,2.518575064,-0.143603833,0.218225358
220,2,"a",0.2,77,395,2,-1.120499047,-1.663459598,-1.3017918443,-1.0339788961,-1.3750137499,-1.2571975155,-1.7191526427,-1.8899150097,21.39,2.05,-0.866,-1.85,-2.05,1.69,-0.672666763,-1.609459462,-0.948563056,-1.491640806,-0.912648859,-1.789483332,-1.188545151,-1.671664676,FALSE,"null","null",395,"f2","[77]",-0.254499047,0.186540402,-0.732666295,0.020195931,-0.058742477,2.061809825,-0.146131184,-0.217114917
220,5,"a",0.2,91,346,2,-0.410555402,-1.603271135,-0.7858809936,-1.7231795188,-0.9866387231,-2.0497514783,-0.8165721539,-1.2717790304,18.45,2.05,-0.18,-1.85,-2.05,1.2,-0.408052545,-1.608332272,-0.388763534,-1.308953024,-0.657678073,-1.441937874,-0.638389062,-1.142558626,FALSE,"null","null",346,"f2","[91]",-0.230555402,0.246728865,-1.197371791,-0.083731961,-0.764272162,2.00819356,-0.506341041,0.164661326
220,8,"a",0.2,60,389,2,-1.064032979,-1.88477294,-1.2889200332,-1.8694644815,-1.4446408719,-1.5625376811,-1.1801279664,-2.4447874395,21.03,2.05,-0.782,-1.85,-2.05,1.63,-0.544985765,-1.86352332,-0.810711744,-1.724276401,-0.798440123,-2.024025309,-1.064166102,-1.88477839,FALSE,"null","null",389,"f2","[60]",-0.282032979,-0.03477294,-0.014306486,-0.221086928,-0.102704394,2.275106434,-0.232133184,0.012093851
220,10,"a",0.2,73,404,2,-1.252386864,-1.73148155,-1.4664734099,-1.4408048838,-1.8232997537,-1.9167031652,-1.9810476931,-1.8257111202,21.93,2.05,-0.992,-1.85,-2.05,1.78,-0.716383626,-1.754876834,-0.969403198,-1.593690307,-0.982485039,-1.893404948,-1.235504611,-1.732218421,FALSE,"null","null",404,"f2","[73]",-0.260386864,0.11851845,0.277865755,0.175364901,0.06579935,2.128851553,-0.313941945,0.000401891
220,13,"a",0.2,90,357,2,-0.542192023,-1.576060113,-1.0474293721,-1.4061286513,-0.9041548113,-2.1456361025,-0.9489958629,-1.835116704,19.11,2.05,-0.334,-1.85,-2.05,1.31,-0.292071419,-1.566611483,-0.557356264,-1.426525971,-0.546031454,-1.726312143,-0.811316299,-1.586226631,TRUE,"f1","1stO",60,"f2","[90]",-0.208192023,0.273939887,-0.644097535,-0.038847698,-0.606986785,2.01484979,-0.369651632,-0.117423894
220,14,"a",0.2,92,321,2,-0.124944005,-1.673179747,-0.3694124993,-1.1822928903,-0.8904972074,-1.5419709572,-0.9049167797,-1.3537508226,16.95,2.05,0.17,-1.85,-2.05,0.95,0.147501439,-1.646962581,-0.125479546,-1.522538379,-0.096743573,-1.821158948,-0.369724558,-1.696734746,FALSE,"null","null",321,"null","[92]",-0.294944005,0.176820253,-1.159536527,-0.010391069,-0.382428788,-0.258905782,-0.503875155,-0.004959092
220,17,"a",0.2,63,389,2,-1.057989286,-2.039779852,-1.6547217664,-2.0284799364,-1.7141912909,-1.8006871838,-1.5092604337,-2.7241646809,21.03,2.05,-0.782,-1.85,-2.05,1.63,-1.045737538,-2.049070147,-1.162125269,-1.772567171,-1.343390005,-2.011613391,-1.459777737,-1.735110415,TRUE,"f2","1stO",59,"f2","[63]",-0.275989286,-0.189779852,-0.208023983,0.212600496,-0.231408973,2.469336446,-0.594325547,0.139028617
220,19,"a",0.2,56,385,2,-1.018597639,-1.841133455,-1.5455078885,-1.8542343442,-1.3886107711,-2.386984743,-1.4668205112,-1.7700678435,20.79,2.05,-0.726,-1.85,-2.05,1.59,-0.543014981,-1.891492533,-0.785583109,-1.714968587,-0.817173266,-2.013300721,-1.059741394,-1.836776775,TRUE,"f1","1stO",59,"f2","[56]",-0.292597639,0.008866545,0.028797119,-0.247384678,-0.141351504,2.272130105,-0.276729046,0.038165459
220,20,"a",0.2,60,404,2,-1.296097239,-1.752079705,-1.7677514019,-1.7063133366,-1.7880871143,-2.2236597294,-2.0711197111,-2.083887289,21.93,2.05,-0.992,-1.85,-2.05,1.78,-0.833093132,-1.797199577,-1.07712721,-1.622707833,-1.106224454,-1.921293416,-1.350258532,-1.746801672,FALSE,"null","null",404,"f2","[60]",-0.304097239,0.097920295,0.245213584,0.193216317,0.078011255,2.194145657,-0.326429012,0.019057075
220,22,"a",0.2,83,321,2,-0.113137527,-1.812605548,-0.3530778307,-1.3911833846,0.1580942312,-2.3903592732,0.0287593733,-1.33696711,16.95,2.05,0.17,-1.85,-2.05,0.95,0.047664179,-1.783754137,-0.234550195,-1.681994385,-0.181569538,-1.977279079,-0.463783912,-1.875519327,FALSE,"null","null",321,"f3","[83]",-0.283137527,0.037394452,-0.342791272,0.090807125,-0.469782487,-0.224588083,-1.033524025,2.203397704
220,23,"a",0.2,88,465,2,-2.134936551,-1.976012746,-2.2942470263,-2.2323294663,-2.3519627528,-1.5536718561,-2.3712560956,-2.1464416477,25.59,2.05,-1.846,-1.85,-2.05,2.39,-2.141117552,-1.976271856,-1.875255385,-2.115258576,-1.887820439,-1.815521826,-1.621958272,-1.954508546,TRUE,"L","1stO",56,"f2","[88]",-0.288936551,-0.126012746,0.062710257,0.23642164,0.806085141,2.376771394,0.090097636,0.494191767
220,24,"a",0.2,77,413,2,-1.413385355,-1.706690498,-1.4677119657,-2.2059089866,-1.5318260887,-2.4288686193,-1.9781737265,-1.2913982585,22.47,2.05,-1.118,-1.85,-2.05,1.87,-1.416329311,-1.595733355,-1.559385654,-1.859428032,-1.259491193,-1.851471121,-1.402547537,-2.115165798,FALSE,"null","null",413,"f2","[77]",-0.295385355,0.143309502,-0.22765984,-0.138505374,0.125911312,2.138259959,-0.492282522,-0.14429392
220,25,"a",0.2,89,314,2,0.006149973,-1.64435173,-0.7345481081,-1.8315224521,-0.604790129,-1.8310469764,-0.6112582952,-1.4133496205,16.53,2.05,0.268,-1.85,-2.05,0.88,0.284629875,-1.591888227,0.001543205,-1.492580941,0.057083908,-1.787394832,-0.226002763,-1.688087546,TRUE,"f3","1stO",60,"null","[89]",-0.261850027,0.20564827,-0.380539798,0.085161378,-0.61854757,-0.185960764,-0.903358635,-0.087642626
220,26,"a",0.2,81,333,2,-0.284869867,-1.920913098,-0.1038878249,-1.424565765,-0.7735352737,-2.1612909453,-0.5464648963,-1.8283972944,17.67,2.05,0.002,-1.85,-2.05,1.07,0.418499302,-2.069311027,0.195253515,-1.868908137,0.133322415,-2.162446105,-0.089923372,-1.962043215,FALSE,"null","null",333,"null","[81]",-0.286869867,-0.070913098,0.101398281,0.237301324,-0.100751239,-0.24938078,-0.379253394,0.06095336
