[log] i_x2.0_rollback_100.csv 0.0825 0.738461538461539subset's mean: -0.518070811651691 -0.385063544804861 -0.519304513146444  var: 0.233285765150999 0.0115293820416114 0.0829882769334483
[log] i_x2.0_rollback_100.csv 0.0825 0.738461538461539subset's mean: 0.0395661652565957 -0.260899836459124 -0.117939439945027  var: 0.034136748457194 0.0130897526645388 0.0201679913654359
[log] i_x2.0_rollback_120.csv 0.1075 0.71875subset's mean: -0.572129674919632 -0.325994879020044 -0.517790520438486  var: 0.15060761892149 0.0418859287547723 0.0702266214355183
[log] i_x2.0_rollback_120.csv 0.1075 0.71875subset's mean: 0.0475617458834669 -0.227284041764365 -0.161113896052876  var: 0.028814418552511 0.0178392472712538 0.0174117116587173
[log] i_x2.0_rollback_140.csv 0.12 0.793650793650794subset's mean: -0.383504324112455 -0.365306856925692 -0.559119156423793  var: 0.197842418918892 0.0501819953827659 0.0812707686172923
[log] i_x2.0_rollback_140.csv 0.12 0.793650793650794subset's mean: 0.0573318844882378 -0.196659512026073 -0.114755666744224  var: 0.0428351156167876 0.0149906343510664 0.0141557353853823
[log] i_x2.0_rollback_160.csv 0.12 0.714285714285714subset's mean: -0.57396602071456 -0.710863894082125 -0.50662360078793  var: 0.0554452612839921 0.203304015376947 0.0422070155522449
[log] i_x2.0_rollback_160.csv 0.12 0.714285714285714subset's mean: 0.0273852836390648 -0.264453892296781 -0.163980562069044  var: 0.0155003841894042 0.0236486516854281 0.0213432139040267
[log] i_x2.0_rollback_180.csv 0.07 0.709677419354839subset's mean: -0.558845289198401 -0.789344347622902 -0.556847264296662  var: 0.0474842100975044 0.185807539437614 0.0149080988148011
[log] i_x2.0_rollback_180.csv 0.07 0.709677419354839subset's mean: 0.0116656042617764 -0.26446984535981 -0.188877367575666  var: 0.0165322754683199 0.0501435936928724 0.00645788898774363
[log] i_x2.0_rollback_20.csv 0.0325 0.707692307692308subset's mean: -0.21544883996823 -0.484631642219805 -0.494166716705428  var: 0.00646072067350926 0.00432143942789814 0.00615067365187242
[log] i_x2.0_rollback_20.csv 0.0325 0.707692307692308subset's mean: 0.217163265140881 -0.275246346182626 0.0160586418641175  var: 0.0139397308185996 0.00713747331843345 0.0115032728766572
[log] i_x2.0_rollback_200.csv 0.095 0.784615384615385subset's mean: -0.579534385896788 -0.985561214602283 -0.534689330359301  var: 0.0644823084931545 0.102087578688989 0.0131470023315466
[log] i_x2.0_rollback_200.csv 0.095 0.784615384615385subset's mean: 0.00843535955268484 -0.335394070389429 -0.192828111795421  var: 0.0237028918966063 0.0166870183010315 0.0100046247047546
[log] i_x2.0_rollback_220.csv 0.12 0.769230769230769subset's mean: -0.532659665091703 -0.663764892935827 -0.530474836594786  var: 0.0546011717010436 0.21552067482794 0.0330937246170257
[log] i_x2.0_rollback_220.csv 0.12 0.769230769230769subset's mean: 0.00134798871257268 -0.238684811043008 -0.181495149236287  var: 0.0203913657743644 0.05372039075679 0.012041736899574
[log] i_x2.0_rollback_240.csv 0.095 0.703125subset's mean: -0.517194933020089 -0.495642708705737 -0.555865313507827  var: 0.0670992680589736 0.068978130803662 0.0218140147386327
[log] i_x2.0_rollback_240.csv 0.095 0.703125subset's mean: 0.0204600354434225 -0.283570098660859 -0.162805584875616  var: 0.0256883365209494 0.0170190235391068 0.0123111263510322
[log] i_x2.0_rollback_40.csv 0.05125 0.784615384615385subset's mean: -0.228747773086466 -0.542856910307356 -0.512397707813735  var: 0.0160147751368824 0.00886559737696787 0.0138970428777102
[log] i_x2.0_rollback_40.csv 0.05125 0.784615384615385subset's mean: 0.220444998398217 -0.277706201453102 0.00812789070200763  var: 0.00988838770558755 0.0151942261891064 0.00667151319898745
[log] i_x2.0_rollback_60.csv 0.045 0.723076923076923subset's mean: -0.295824498625894 -0.578974287186134 -0.579605477336732  var: 0.00415045404477708 0.00334098767330962 0.0116619954270373
[log] i_x2.0_rollback_60.csv 0.045 0.723076923076923subset's mean: 0.0923142172921747 -0.298422887841239 0.00410715790863266  var: 0.0281250288163346 0.0213521082232404 0.00678911948325118
[log] i_x2.0_rollback_80.csv 0.045 0.769230769230769subset's mean: -0.305243904768926 -0.558745907161344 -0.540926826978456  var: 0.00469360741037795 0.00526582855525592 0.00823727386346219
[log] i_x2.0_rollback_80.csv 0.045 0.769230769230769subset's mean: 0.0803357102168905 -0.306359549831189 0.0326762896774876  var: 0.0378185893615975 0.0146397321432313 0.00564033143423567
[log] r_x0.2_rollback_0.csv 0.010625 0.75subset's mean: 0.0241191212563584 -0.450535077952217 -0.410957929061727  var: 0.00720893280635998 0.000713581753612392 0.00172753791364834
[log] r_x0.2_rollback_0.csv 0.010625 0.75subset's mean: 0.189182361659957 -0.183057719052172 0.0170051144645636  var: 0.000144567933826746 0.000571158863815215 6.77009233742112e-05
[log] r_x0.2_rollback_100.csv 0.01375 0.734375subset's mean: -0.0477051707332648 -0.49400245676014 -0.450538677992078  var: 0.00425931540879022 0.000411794223730163 0.00535446096547469
[log] r_x0.2_rollback_100.csv 0.01375 0.734375subset's mean: 0.18283684449033 -0.17940040266099 0.00580903880038752  var: 0.000283340021517318 0.000589071215584187 0.000101502015696356
[log] r_x0.2_rollback_120.csv 0.02 0.78125subset's mean: -0.0131039329571205 -0.483144331607819 -0.389899357663657  var: 0.00525754440256527 0.000814729746121191 0.00434468481905614
[log] r_x0.2_rollback_120.csv 0.02 0.78125subset's mean: 0.187752557562345 -0.164729971783629 0.0123479226118905  var: 0.000177894149929448 0.00106231946470758 0.00040220116020473
[log] r_x0.2_rollback_140.csv 0.02 0.761904761904762subset's mean: 0.069802179927076 -0.457130987329519 -0.389120152268954  var: 0.00831158233934117 0.000548632736533787 0.00286004952628675
[log] r_x0.2_rollback_140.csv 0.02 0.761904761904762subset's mean: 0.190188432828033 -0.160250128077148 0.0184306459025668  var: 5.82480118683795e-05 0.00173399265970824 0.000201618692130339
[log] r_x0.2_rollback_160.csv 0.02 0.78125subset's mean: 0.0557739435499722 -0.461922732845942 -0.396070688287087  var: 0.00828490571883688 0.000547373456071714 0.00610558065001591
[log] r_x0.2_rollback_160.csv 0.02 0.78125subset's mean: 0.189785121516422 -0.172867438654727 0.0198109807712269  var: 7.03741652586836e-05 0.000654984714955823 0.000368618544748221
[log] r_x0.2_rollback_180.csv 0.016875 0.765625subset's mean: 0.0341674372818486 -0.455961780303569 -0.387352055496607  var: 0.00731022442126029 0.000744221216567488 0.00245776167565936
[log] r_x0.2_rollback_180.csv 0.016875 0.765625subset's mean: 0.189860376503125 -0.177316131249362 0.0256984246138374  var: 0.000104872605507458 0.000469088003107145 0.00040595145671121
[log] r_x0.2_rollback_20.csv 0.02 0.707692307692308subset's mean: -0.178792085120428 -0.484320003836046 -0.44933412487337  var: 0.00699561801826883 0.00419665819423137 0.00813618586351257
[log] r_x0.2_rollback_20.csv 0.02 0.707692307692308subset's mean: 0.146234012927433 -0.187619338843854 -0.0317260420292165  var: 0.000680059677603819 0.00158931114425488 0.0025227167167241
[log] r_x0.2_rollback_200.csv 0.01375 0.796875subset's mean: 0.0394688049028916 -0.452271083868254 -0.418596286193862  var: 0.00709406992463986 0.000487702824460719 0.00206766906136225
[log] r_x0.2_rollback_200.csv 0.01375 0.796875subset's mean: 0.190090395271997 -0.181723864797068 0.0217404464386546  var: 6.33343604702271e-05 0.00036976559307346 0.000455918918146798
[log] r_x0.2_rollback_220.csv 0.01375 0.75subset's mean: 0.0342149162939802 -0.451055250296248 -0.42037616873806  var: 0.00733766597939714 0.000583323130259325 0.00213825734752192
[log] r_x0.2_rollback_220.csv 0.01375 0.75subset's mean: 0.190107728487428 -0.181624757737797 0.0168525591011867  var: 0.000112501298820354 0.000422995163503384 0.000239812592925747
[log] r_x0.2_rollback_240.csv 0.01375 0.765625subset's mean: 0.0359361781608137 -0.451091142527245 -0.405679615731248  var: 0.00632359967176422 0.00057725778678649 0.00273019787989856
[log] r_x0.2_rollback_240.csv 0.01375 0.765625subset's mean: 0.191253501529232 -0.183280464545741 0.0168494166990853  var: 6.70120761872986e-05 0.000572155892539095 0.000276022743805669
[log] r_x0.2_rollback_40.csv 0.02 0.753846153846154subset's mean: -0.188183747997237 -0.487374409857527 -0.424725481011748  var: 0.00811696181290557 0.00213801087320377 0.00611265256321184
[log] r_x0.2_rollback_40.csv 0.02 0.753846153846154subset's mean: 0.147970103041092 -0.181042182996476 -0.0132973387486183  var: 0.000535836771873801 0.000613356617352996 0.000670175348743095
[log] r_x0.2_rollback_60.csv 0.010625 0.75subset's mean: -0.050657529737823 -0.467566616675252 -0.383411326770545  var: 0.00253760581034602 0.000674118107437684 0.00124277546127087
[log] r_x0.2_rollback_60.csv 0.010625 0.75subset's mean: 0.182904490740458 -0.171374856948763 0.00553386040087976  var: 0.000164464582906038 0.00067443910689421 4.7150877658469e-05
[log] r_x0.2_rollback_80.csv 0.02 0.765625subset's mean: -0.0316811474072629 -0.471363883308377 -0.437387478661118  var: 0.00304733856510585 0.00151659302381938 0.00533647993374347
[log] r_x0.2_rollback_80.csv 0.02 0.765625subset's mean: 0.186653994255815 -0.173785583981995 0.00297447582091098  var: 0.00013688661610756 0.00088894526908497 0.000285592115671616
[log] r_x2.0_rollback_0.csv 0.07 0.765625subset's mean: -0.254258888091974 -0.512404226929511 -0.587984221832009  var: 0.0187016564283249 0.0399471482536838 0.0145523832836637
[log] r_x2.0_rollback_0.csv 0.07 0.765625subset's mean: 0.127930752758943 -0.102756487744826 -0.118909804932026  var: 0.00906588769092027 0.0128585796602391 0.00667228790167675
[log] r_x2.0_rollback_100.csv 0.045 0.769230769230769subset's mean: -0.242551466510775 -0.406728452605901 -0.590012829573261  var: 0.0146046605809234 0.00923701147468828 0.00965931013668679
[log] r_x2.0_rollback_100.csv 0.045 0.769230769230769subset's mean: 0.143664351799995 -0.167873939123507 -0.0299102155378196  var: 0.00599602435461456 0.0116891306344167 0.00191029227519961
[log] r_x2.0_rollback_120.csv 0.0575 0.796875subset's mean: -0.249123981230495 -0.410904696054731 -0.606037610420099  var: 0.0180179285544496 0.0106396326503615 0.0122509020571485
[log] r_x2.0_rollback_120.csv 0.0575 0.796875subset's mean: 0.130930993838923 -0.179692693011584 -0.0304387062058808  var: 0.00822666511124726 0.00910019746484344 0.00307971023239161
[log] r_x2.0_rollback_140.csv 0.0575 0.78125subset's mean: -0.229046539695581 -0.387207742327498 -0.617866210984725  var: 0.0202420411513248 0.0153759824548053 0.0103747728948455
[log] r_x2.0_rollback_140.csv 0.0575 0.78125subset's mean: 0.161348933874385 -0.1803648667895 -0.056328167874192  var: 0.00339041596371161 0.00597054952037535 0.00358914174385969
[log] r_x2.0_rollback_160.csv 0.07 0.793650793650794subset's mean: -0.225785315700955 -0.465224833945552 -0.617883981570343  var: 0.0178039361763542 0.0480968639972404 0.0108681346791222
[log] r_x2.0_rollback_160.csv 0.07 0.793650793650794subset's mean: 0.144255907745227 -0.124913184052687 -0.0786918155678209  var: 0.00785259082774439 0.012517315038254 0.0101186926866695
[log] r_x2.0_rollback_180.csv 0.045 0.761904761904762subset's mean: -0.252496654779187 -0.407257147069192 -0.559732352229504  var: 0.0135230727535646 0.0168340977017316 0.00574128352067598
[log] r_x2.0_rollback_180.csv 0.045 0.761904761904762subset's mean: 0.137637305399572 -0.172513734494694 -0.124260701814681  var: 0.00316784960895017 0.0102436281503983 0.00690942541352918
[log] r_x2.0_rollback_20.csv 0.0325 0.769230769230769subset's mean: -0.178015929455574 -0.488641403234948 -0.452130592754036  var: 0.00904919383136559 0.00430244722436079 0.0070587186512812
[log] r_x2.0_rollback_20.csv 0.0325 0.769230769230769subset's mean: 0.157296812827213 -0.175507384257757 -0.00167222423643586  var: 0.00676871212188731 0.00772966298857675 0.008343004741798
[log] r_x2.0_rollback_200.csv 0.045 0.78125subset's mean: -0.253209219098276 -0.419012518756791 -0.589775965390472  var: 0.0189562826169304 0.0194286596763342 0.00506244627199017
[log] r_x2.0_rollback_200.csv 0.045 0.78125subset's mean: 0.152518259199842 -0.170980489577583 -0.0989689746744525  var: 0.0026633673091673 0.00842113810413286 0.0080196773320573
[log] r_x2.0_rollback_220.csv 0.045 0.746031746031746subset's mean: -0.225067387554255 -0.461762238255535 -0.610350856695403  var: 0.0136385760121868 0.0258940017800428 0.00517009435255876
[log] r_x2.0_rollback_220.csv 0.045 0.746031746031746subset's mean: 0.159296604266923 -0.168389573763697 -0.075759592761298  var: 0.00266185293775118 0.00788640430000661 0.00653033236436228
[log] r_x2.0_rollback_240.csv 0.045 0.765625subset's mean: -0.24696622522161 -0.439236486865961 -0.588057305319509  var: 0.0137580535235864 0.0367118654504754 0.00680968163343779
[log] r_x2.0_rollback_240.csv 0.045 0.765625subset's mean: 0.13920448123974 -0.172979907412773 -0.115064280828881  var: 0.00325599862355921 0.00982536830632062 0.00602750453162805
[log] r_x2.0_rollback_40.csv 0.045 0.784615384615385subset's mean: -0.171039440110124 -0.506867367873695 -0.461085309645373  var: 0.00881943390374893 0.00473489449625946 0.00805605300285409
[log] r_x2.0_rollback_40.csv 0.045 0.784615384615385subset's mean: 0.154485631906158 -0.169712437109121 -0.00703125193848469  var: 0.0076353990119781 0.00713308460900971 0.00924331373797201
[log] r_x2.0_rollback_60.csv 0.03875 0.753846153846154subset's mean: -0.20060750882159 -0.542573396580137 -0.531613009629199  var: 0.0103043438433231 0.00355349022611234 0.0138141706209944
[log] r_x2.0_rollback_60.csv 0.03875 0.753846153846154subset's mean: 0.139333463877955 -0.19615907096329 -0.0146091268849726  var: 0.00687632835323823 0.00538615529346276 0.00939136284978052
[log] r_x2.0_rollback_80.csv 0.0325 0.707692307692308subset's mean: -0.206503285345455 -0.548232987482409 -0.525366973203598  var: 0.0107238612695998 0.00336986430038121 0.013598425110504
[log] r_x2.0_rollback_80.csv 0.0325 0.707692307692308subset's mean: 0.157733964562851 -0.195561881037638 -0.027295785767622  var: 0.0039075198166595 0.00463844826540811 0.0102439487210792
