1	y	[log]	a	x2.0	rollback	180	0.02	1	mean:	0.183863445	-0.152355146	-0.003081031	var:	0.000845181	0.006260526	0.004709703
1	x	[log]	a	x2.0	rollback	20	0.02	1	mean:	-0.16878646	-0.489504355	-0.446108625	var:	0.018949647	0.006688058	0.0088261
1	y	[log]	a	x2.0	rollback	20	0.02	1	mean:	0.145308147	-0.14696249	-0.028983228	var:	0.003017402	0.007496493	0.007833913
1	x	[log]	a	x2.0	rollback	200	0.02	1	mean:	-0.073045746	-0.483158146	-0.377916981	var:	0.01860225	0.004069195	0.004839924
1	y	[log]	a	x2.0	rollback	200	0.02	1	mean:	0.184403316	-0.14872401	-0.008546395	var:	0.000881039	0.005910724	0.006135012
1	x	[log]	a	x2.0	rollback	220	0.02	1	mean:	-0.072235792	-0.482921774	-0.380437517	var:	0.01780597	0.004169422	0.005199252
1	y	[log]	a	x2.0	rollback	220	0.02	1	mean:	0.184631637	-0.15857212	0.003182058	var:	0.000819805	0.005106494	0.004362215
1	x	[log]	a	x2.0	rollback	240	0.02	1	mean:	-0.072239466	-0.485572128	-0.379206761	var:	0.019730517	0.003931865	0.004152419
1	y	[log]	a	x2.0	rollback	240	0.02	1	mean:	0.183083335	-0.146563838	-0.015227428	var:	0.000912276	0.006606883	0.006786311
1	x	[log]	a	x2.0	rollback	40	0.02	1	mean:	-0.168528569	-0.47908248	-0.437752239	var:	0.018900202	0.006348423	0.008111947
1	y	[log]	a	x2.0	rollback	40	0.02	1	mean:	0.158257947	-0.146324507	-0.031040082	var:	0.002206165	0.00725751	0.008091641
1	x	[log]	a	x2.0	rollback	60	0.02	1	mean:	-0.110535368	-0.468810233	-0.416430857	var:	0.013389618	0.004154999	0.007450497
1	y	[log]	a	x2.0	rollback	60	0.02	1	mean:	0.176148718	-0.146986603	-0.026260293	var:	0.000983525	0.006682598	0.0076469
1	x	[log]	a	x2.0	rollback	80	0.02	1	mean:	-0.103752029	-0.47169758	-0.421743478	var:	0.015795995	0.003860689	0.007441179
