cf,x,y,z
6,2.4458038807,1.7069150209,0.0260449126
6,2.4453754425,1.7069045305,0.0261101201
6,2.4396438599,1.6959093809,0.0269079544
6,2.4338269234,1.6951429844,0.0272474773
6,2.4348328114,1.6849352121,0.0277182646
6,2.4300596714,1.6780562401,0.0284984075
6,2.430090189,1.6773754358,0.0287132207
6,2.4297513962,1.6774594784,0.0289032813
6,2.4297904968,1.6768484116,0.0274929758
6,2.4299268723,1.6766688824,0.0275996998
6,2.4296243191,1.6768798828,0.0277031735
6,2.4299402237,1.6760010719,0.0278443415
6,2.4305796623,1.6784394979,0.0263811052
6,2.4307112694,1.677828908,0.0264235884
6,2.4308230877,1.6767630577,0.0264776219
6,2.4301350117,1.6767208576,0.0264923777
6,2.4301810265,1.6767154932,0.0265103076
6,2.430770874,1.6764445305,0.0254868753
6,2.4302434921,1.6757329702,0.0254809912
6,2.4306674004,1.6778174639,0.0261133462
6,2.4308743477,1.677914381,0.0261250921
6,2.4305932522,1.6779001951,0.0261278674
6,2.4311468601,1.6795784235,0.0262680091
6,2.4320619106,1.6822814941,0.0263956282
6,2.4320237637,1.6822493076,0.0250237975
6,2.4308931828,1.6826686859,0.024974566
6,2.4313681126,1.6818463802,0.0249715652
6,2.4318106174,1.6847388744,0.0250230785
6,2.4326293468,1.6879888773,0.0258686505
6,2.4327750206,1.6874924898,0.025900213
6,2.4330351353,1.6906547546,0.0260063522
6,2.4336073399,1.689763546,0.0260751825
6,2.4341645241,1.6889231205,0.0261435788
6,2.4330832958,1.6889127493,0.0261086877
6,2.4334425926,1.6879551411,0.0261718687
6,2.434005022,1.6905869246,0.0262731723
6,2.4348261356,1.6896926165,0.0263496023
6,2.4353988171,1.6924898624,0.0264781024
6,2.435542345,1.6916767359,0.0267543271
6,2.4354867935,1.6908390522,0.026823625
6,2.4372274876,1.690856576,0.026871508
6,2.437289238,1.69085145,0.0269154608
6,2.4351439476,1.6909047365,0.0262215175
6,2.4364850521,1.6918805838,0.0263436977
6,2.435642004,1.6919058561,0.0263832118
6,2.432210207,1.6952525377,0.0264995322
6,2.4321210384,1.694647193,0.0265520569
6,2.43527174,1.6997330189,0.0252149757
6,2.4356043339,1.6993037462,0.025226377
6,2.4356274605,1.6988457441,0.0252061579
6,2.4360570908,1.7013591528,0.0252542756
6,2.4361052513,1.7008372545,0.0251397975
6,2.4364881516,1.7010332346,0.02510879
6,2.4362235069,1.7004830837,0.0250951685
6,2.4362277985,1.6996424198,0.0251012668
6,2.4375526905,1.7025771141,0.0251918044
6,2.4372456074,1.7018028498,0.0246993043
6,2.4396095276,1.7062050104,0.0247791223
6,2.4397542477,1.7057313919,0.0247545298
6,2.4397542477,1.7057313919,0.0247545298
6,2.4393384457,1.7057812214,0.0247232448
6,2.4394907951,1.7063903809,0.0244097393
6,2.439337492,1.7058169842,0.0243814886
6,2.4399664402,1.7082931995,0.0244147293
6,2.4392130375,1.7074248791,0.0244103316
6,2.4393143654,1.7064590454,0.024396047
6,2.4402320385,1.7064530849,0.0237285849
6,2.4406998158,1.7064247131,0.0236718562
6,2.4409043789,1.7063914537,0.0236292519
6,2.4415235519,1.7060331106,0.0241666585
6,2.442512989,1.7085905075,0.0242469665
6,2.4412977695,1.707282424,0.0242831539
6,2.4422225952,1.7079387903,0.0243388526
6,2.4422738552,1.7072075605,0.0222673733
6,2.4440529346,1.6967908144,0.022477949
6,2.4440915585,1.6969685555,0.0224218983
6,2.444996357,1.6874557734,0.0227634925
6,2.445497036,1.6872993708,0.0227197353
6,2.4458100796,1.686589241,0.0228128731
6,2.4470674992,1.6872136593,0.0227397513
6,2.4480478764,1.6897724867,0.022805389
6,2.4479219913,1.6890432835,0.0228207167
6,2.4494421482,1.6828973293,0.0220937766
6,2.4495682716,1.6806195974,0.0221249666
6,2.4494400024,1.680324316,0.0221974906
6,2.4491481781,1.6793552637,0.022370806
6,2.449105978,1.6777850389,0.0225769021
6,2.4482116699,1.6772984266,0.0217270218
6,2.4481611252,1.675829649,0.0220993031
6,2.4510428905,1.6806181669,0.0227089785
6,2.4541022778,1.6773538589,0.0232695881
6,2.4540934563,1.6758899689,0.0212528594
6,2.4548871517,1.6774530411,0.022010779
6,2.4540245533,1.6765534878,0.0229281131
6,2.451939106,1.6749610901,0.0239723418
6,2.4507830143,1.674077034,0.0252011567
6,2.4484939575,1.6743155718,0.0238813777
6,2.4484148026,1.6742678881,0.0252176225
6,2.4467134476,1.6735452414,0.0266405977
6,2.4458675385,1.6735260487,0.028189633
6,2.4484062195,1.6725314856,0.0284042954
6,2.4506313801,1.6714544296,0.0301466677
6,2.4498679638,1.6724221706,0.0320274234
6,2.4508764744,1.6753567457,0.034000773
6,2.4532737732,1.6781423092,0.0360158011
6,2.4523949623,1.680745244,0.0412561223
6,2.4490580559,1.6822898388,0.0436055101
6,2.4485828876,1.6843160391,0.0460198894
6,2.4466576576,1.6856483221,0.0484145097
6,2.4464621544,1.6863254309,0.050993029
6,2.4470243454,1.6846977472,0.0553998314
6,2.4464595318,1.6842429638,0.0582730472
6,2.4463889599,1.6839758158,0.0611558519
6,2.4460277557,1.6835306883,0.0641014352
6,2.4465725422,1.6851875782,0.0686232746
6,2.4461865425,1.6857208014,0.0716715381
6,2.4462478161,1.6866716146,0.0747314766
6,2.4447374344,1.6891462803,0.0776855275
6,2.4439067841,1.6907577515,0.0806909129
6,2.4440367222,1.6910635233,0.0842845738
6,2.4482398033,1.6918393373,0.0873959064
6,2.4490878582,1.6944167614,0.0903344825
6,2.4386041164,1.6983683109,0.0934278741
6,2.4404308796,1.6995521784,0.0987032577
6,2.4408824444,1.699963212,0.1019236743
6,2.4380381107,1.7071927786,0.10556449
6,2.4378702641,1.7071362734,0.1088141203
6,2.4380834103,1.7078601122,0.1120047271
6,2.4389834404,1.6985256672,0.1130606979
6,2.4388639927,1.6992697716,0.1161750853
6,2.4385843277,1.7002078295,0.1192772686
6,2.4376392365,1.7016171217,0.1224250197
6,2.4347658157,1.7016086578,0.1245247945
6,2.4343705177,1.7032402754,0.127642557
6,2.433962822,1.7030743361,0.1307989508
6,2.4354608059,1.7061738968,0.1339707673
6,2.4349820614,1.7068189383,0.1372471899
6,2.4355838299,1.7070444822,0.1408820003
6,2.4379882813,1.7080038786,0.1443106234
6,2.4371826649,1.7081794739,0.1478389055
6,2.4356637001,1.7099528313,0.1514896899
6,2.4381155968,1.7101595402,0.1539384425
6,2.4358785152,1.7139796019,0.1577455401
6,2.4358720779,1.713321805,0.1617027968
6,2.4351341724,1.7148036957,0.1657905728
6,2.4366645813,1.7130012512,0.1699881405
6,2.4361138344,1.713098526,0.1743139923
6,2.4339501858,1.7145444155,0.1787223369
6,2.4341118336,1.7160857916,0.1832716465
6,2.4380979538,1.71598804,0.1947238743
6,2.4377622604,1.7157751322,0.1997252107
6,2.4381585121,1.7133045197,0.2048339099
6,2.4381513596,1.7131514549,0.2100149244
6,2.4374263287,1.7140613794,0.2152008861
6,2.4352719784,1.7137724161,0.2208089978
6,2.4341008663,1.7145912647,0.2261941731
6,2.4326224327,1.716176033,0.231593132
6,2.4339263439,1.7155441046,0.2370935082
6,2.4339807034,1.7166619301,0.2427242845
