x y
0.0 0.0
0.0 2.5
-0.5 0.7
99.8370545069 99.9720279066
-10.8629454931 -7.27797209337
-10.0629454931 -7.27797209337
-9.26294549315 -7.27797209337
-8.46294549315 -7.27797209337
-7.66294549315 -7.27797209337
-6.86294549315 -7.27797209337
-6.06294549315 -7.27797209337
-5.26294549315 -7.27797209337
-4.46294549315 -7.27797209337
-3.66294549315 -7.27797209337
-2.86294549315 -7.27797209337
-2.06294549315 -7.27797209337
-1.26294549315 -7.27797209337
-0.462945493149 -7.27797209337
0.337054506851 -7.27797209337
1.13705450685 -7.27797209337
1.93705450685 -7.27797209337
2.73705450685 -7.27797209337
3.53705450685 -7.27797209337
4.33705450685 -7.27797209337
5.13705450685 -7.27797209337
5.93705450685 -7.27797209337
-10.8629454931 -6.47797209337
-10.0629454931 -6.47797209337
-9.26294549315 -6.47797209337
-8.46294549315 -6.47797209337
-7.66294549315 -6.47797209337
-6.86294549315 -6.47797209337
-6.06294549315 -6.47797209337
-5.26294549315 -6.47797209337
-4.46294549315 -6.47797209337
-3.66294549315 -6.47797209337
-2.86294549315 -6.47797209337
-2.06294549315 -6.47797209337
-1.26294549315 -6.47797209337
-0.462945493149 -6.47797209337
0.337054506851 -6.47797209337
1.13705450685 -6.47797209337
1.93705450685 -6.47797209337
2.73705450685 -6.47797209337
3.53705450685 -6.47797209337
4.33705450685 -6.47797209337
5.13705450685 -6.47797209337
5.93705450685 -6.47797209337
-10.8629454931 -5.67797209337
-10.0629454931 -5.67797209337
-9.26294549315 -5.67797209337
-8.46294549315 -5.67797209337
-7.66294549315 -5.67797209337
-6.86294549315 -5.67797209337
-6.06294549315 -5.67797209337
-5.26294549315 -5.67797209337
-4.46294549315 -5.67797209337
-3.66294549315 -5.67797209337
-2.86294549315 -5.67797209337
-2.06294549315 -5.67797209337
-1.26294549315 -5.67797209337
-0.462945493149 -5.67797209337
0.337054506851 -5.67797209337
1.13705450685 -5.67797209337
1.93705450685 -5.67797209337
2.73705450685 -5.67797209337
3.53705450685 -5.67797209337
4.33705450685 -5.67797209337
5.13705450685 -5.67797209337
5.93705450685 -5.67797209337
-10.8629454931 -4.87797209337
-10.0629454931 -4.87797209337
-9.26294549315 -4.87797209337
-8.46294549315 -4.87797209337
-7.66294549315 -4.87797209337
-6.86294549315 -4.87797209337
-6.06294549315 -4.87797209337
