0.1734422601,-1.4694523206,0.1764710477,-1.123538645,-0.2167395858,-1.8473384108,-0.3545089847,-1.5107486949
0.2294239793,-1.5207501763,-0.308762201,-1.4066313881,-0.8293707209,-1.6049752391,-0.6192217036,-1.8606249398
0.0711174893,-1.5755583018,-0.5327860584,-1.5229149001,-0.2435016025,-1.835933803,-0.1867144815,-1.4624501385
0.0007611035,-1.7459960296,-0.3734612095,-1.4546108711,-0.4248566365,-1.997027203,-0.6578965044,-1.7152131723
0.3184932685,-1.6858780174,0.0228405116,-1.5059698464,-0.1046385524,-1.9580337111,-0.3335291484,-1.6783500445
0.2220179244,-1.6306271172,-0.2810916738,-1.4765830415,-0.8790333557,-1.8240680709,-0.6024387265,-1.6666287898
0.2048145631,-1.8318147249,-0.4758774018,-1.6357077185,-0.2969717842,-2.0018111497,-1.2713875538,-1.7992448187
0.2129360418,-1.9304486183,-0.1446175973,-1.6827089716,-0.9526172135,-1.9227201107,-0.4273063415,-1.9125284071
0.2672218578,-1.6670564987,-0.2789953303,-1.5709843435,-0.0301906771,-1.9043167817,0.0376280235,-1.4456008781
0.4832842617,-1.4026946103,0.3885452577,-1.0885300662,0.2002518904,-1.611116315,-0.1894441949,-1.490743659
0.3104596928,-1.5242323568,0.2130809216,-1.2114687092,-0.0492461535,-1.7889788447,-0.3355788036,-1.569327041
0.1869556178,-1.5999069098,-0.7424174281,-1.5896884892,-0.2352514343,-1.7469149869,-1.1835362289,-1.7425304702
0.1956152459,-1.496940734,-0.36097274,-1.3675765118,-0.6059008641,-1.6206250218,-0.3624045353,-1.8465278695
-0.106621492,-1.6303150986,-0.6580574287,-1.4321897217,-1.1560785118,-1.8008495882,-0.6964428412,-1.7751662373
-0.0049032327,-1.766217419,-0.3429388767,-1.6064468485,-0.6116870262,-1.7368478537,-0.6256893129,-2.0477825823
0.0057365379,-1.8144977739,-0.8822534083,-1.6091998457,-1.2528796033,-1.8430689581,-0.7060768149,-1.9225678266
-0.0482846592,-1.6599632129,-0.3352588034,-1.4918579984,-0.7032929653,-2.0050288265,-0.8205264874,-1.6644359318
0.2371794261,-1.525628661,-0.1015861011,-1.4045360212,-0.5205954376,-1.909715959,-0.6327461583,-1.5641789552
0.1235125114,-1.6689745658,-0.1789783943,-1.4812163995,-0.3819808458,-2.0419223398,-0.4595380877,-1.6923174304
0.0990084638,-1.9168011248,-0.2233777247,-1.749940453,-0.3378199652,-2.1479599261,-0.570509395,-1.8954283687
0.3012116103,-1.5620768332,-0.034659313,-1.4465350966,-0.3880854989,-1.9320925919,-0.5174022955,-1.5941911352
0.3162592901,-1.6509167132,0.231317525,-1.3347844603,0.0181684632,-1.8180649915,-0.4097717583,-1.6786902911
0.0825777123,-1.7911366553,-0.7161744962,-1.5590056074,-1.0864175016,-1.8399940294,-0.5315412731,-1.8739034299
0.1376989041,-1.6957194968,-0.2610496812,-1.5401538907,-1.1329040944,-1.8275112201,-0.5249269929,-1.7873030689
0.1043799956,-1.8193411787,-0.1674987812,-1.6100158762,-0.3612965429,-2.1252356359,-0.4595850154,-1.7933972207
0.1828512994,-1.6699303585,-0.2452867029,-1.5635920667,-0.8937111216,-1.8358863034,-0.5673718924,-1.8223755148
0.0574225014,-1.5769208775,-0.1033717284,-1.2871098703,-0.3948971695,-1.952972135,-0.5441340722,-1.6285919702
-0.2440054071,-2.0252083343,-0.5488462974,-1.8287620957,-0.8710184344,-2.1708306073,-0.9642763244,-1.8392590864
0.2444287416,-1.7378577929,0.1692187506,-1.4193577427,-0.1018622606,-1.9568802967,-0.384216138,-1.719132814
0.3077557027,-1.4966641079,0.108883836,-1.2322742359,-0.1419532691,-1.8346755858,-0.3971659539,-1.5751683376
0.2806873976,-1.7553894812,-1.1449163279,-1.7367039567,-0.2168908528,-1.9466770014,-0.4962826546,-1.6943851703
0.3956817028,-1.4558369167,-0.3098275281,-1.3640091955,0.0694301434,-1.6542454593,-0.5606273232,-1.6060620077
0.1386255401,-1.6835639992,-0.1849944284,-1.5459239308,-0.536699782,-1.9486595155,-0.7901227739,-1.7060501704
0.2456165462,-1.7750119614,-0.0817650188,-1.749329862,-0.5768370176,-1.9295566251,-0.34686932,-1.6049468333
-0.0392696691,-1.627137081,-0.3854556616,-1.5014403727,-1.2959898253,-1.8015541395,-0.7001589503,-1.7321068127
0.2927360051,-1.8761589444,-0.0508792459,-1.678732785,-0.1394618703,-2.1731714528,-0.2977641328,-1.8910367232
0.0279851535,-1.8392841294,-0.0122361199,-1.5138295944,-0.452553428,-1.7373440876,-0.5024233293,-2.050456541
0.2838280754,-1.8163312434,-0.0367261488,-1.6662848662,-0.2091783775,-2.0817966979,-0.4611985814,-1.8243300857
0.3410283147,-1.5675044496,-0.2327039259,-1.6597976742,-0.0214154982,-1.9464290077,-0.2164109554,-1.3554685651
0.0407877336,-1.6973487249,0.0215054548,-1.3649297829,-0.5564146776,-1.9164633857,-0.2585248707,-1.6360100649
0.1781027393,-1.859841619,-0.182122014,-1.9885823097,-0.6181131522,-2.0008403623,-0.2859448888,-1.687345046
0.1938005605,-1.5456265844,-0.3512705517,-1.4675434415,-0.3746057902,-1.870927499,-0.6918678972,-1.6786670683
0.1526305361,-1.5515793017,0.1508546235,-1.2164274465,-0.4258710244,-1.544642213,-0.3963756475,-1.8541690856
0.0780481281,-1.6977958273,-0.2889697674,-1.5480327761,-0.8379486633,-1.6763039972,-0.7417096453,-1.9821922404
-0.3305214948,-1.5257462847,-0.7900967159,-1.4779387544,-0.8032452785,-1.8842377132,-1.102767281,-1.6893201416
0.2323485347,-1.7631849611,0.2516309215,-1.429925564,-0.0885231251,-1.982486876,-0.3518209437,-1.7257160832
0.1976022591,-1.4650700814,0.1427831193,-1.1344997376,-0.274412333,-1.8424407045,-0.3602034801,-1.4908327028
0.1021586977,-1.7988539872,-0.204864175,-1.5925439757,-0.3694185519,-2.1007354014,-0.5331913353,-1.7863492481
0.1118915242,-1.7685934416,-0.157586909,-1.5633799061,-0.4273467449,-2.0451861751,-0.6434591085,-1.7549501215
0.2076696407,-1.7058369975,-0.4288347075,-1.6144335113,-0.2668828695,-1.9870607258,-0.7266060257,-1.8480973356
0.1896875859,-1.5701314204,0.1633114333,-1.2365409211,-0.3062715936,-1.5424774628,-0.3653292478,-1.8483552743
0.1630501575,-1.7781101324,-0.368902016,-1.5735210412,-1.1176814327,-1.8325706128,-0.686330973,-1.7225105443
0.1723285104,-1.9068835115,-0.397226853,-1.7291507283,-0.5017794908,-2.1004933921,-1.3023516539,-1.8432737126
0.3026169959,-1.5302714623,0.0903273481,-1.2770841578,-0.3090074444,-1.5332889915,-0.3593626286,-1.8390600081
0.4174065298,-1.4283011223,0.0403937982,-1.3067055952,-0.1621445403,-1.7213997096,-0.4514218015,-1.4926012581
0.2481389175,-1.4703096651,-0.1462595687,-1.6935297539,-0.2173489533,-1.399471513,-0.5220958057,-1.5919870082
0.060763073,-1.589501063,-0.3211245276,-1.421762022,-0.4696629845,-1.7928496162,-1.3781402756,-1.7604099284
0.1195882497,-1.4974949265,-0.1958385812,-1.382775814,-0.496489015,-1.906812969,-0.609725325,-1.5617067174
0.3048698911,-1.5038498856,-0.3546166716,-1.4187105232,-0.1550746513,-1.7730410734,-0.6991138274,-1.6468109992
0.2467906245,-2.1434438409,-0.2660020919,-1.8696405943,-0.4025007811,-2.2016113471,-0.6444394032,-1.956606915
0.2853909501,-1.4806093243,0.0665590654,-1.2364025776,-0.1327854994,-1.8697158326,-0.3319794117,-1.5635477889
0.0773701182,-1.677252447,-0.1583931851,-1.4445853449,-0.4876530325,-2.0058851772,-0.6210653452,-1.6694798318
0.2240575691,-2.1981996779,-0.2512472224,-1.9418780304,-0.4164402698,-2.2307620634,-0.5871540007,-1.9405341121
0.1797126409,-1.7835100971,0.06637886,-1.4767292183,-0.3009447284,-2.0587289669,-0.3976721653,-1.7122088999
0.2328090898,-1.8867170642,-0.2620783055,-1.5445677088,-0.3314057927,-2.1493164034,-0.4490771845,-1.8318450163
0.232129173,-1.5148708959,-0.0581506882,-1.3600129814,-0.1203747832,-1.8502810735,-0.3937412505,-1.6127234507
0.2632615364,-1.6481522081,-0.166452666,-1.517961704,-0.3856263215,-1.9295618644,-0.6227618006,-1.6497204742
0.2660735687,-1.6615941639,-0.0100486644,-1.4676871745,-0.2239673313,-2.0037452417,-0.3608318423,-1.6660397321
0.2744388575,-2.02843059,-0.076167835,-1.8280228134,-0.4740770837,-1.8403475618,-0.5908871421,-2.1300858242
0.2805712022,-1.7621834789,-0.1559527643,-1.5644098836,-0.3201773262,-2.0902107285,-0.457538561,-1.7652005907
0.3161794091,-1.5745413566,-0.1141409198,-1.4559734752,-0.3362158909,-1.8647499077,-0.6015697917,-1.6151077517
0.342243406,-1.5713371722,0.2041408215,-1.2783735763,-0.0636701153,-1.8121234537,-0.3576351027,-1.592030913
