0,randomseed,[2],modified_value,[i],x[2.000000],from,[1],simul_tick,[295],-2,0.1094813122,-1.6560025322,-0.3362056525,-1.5260222087,-0.4192189603,-1.9480212603,-0.6699059009,-1.6777604262,5.882,2.15,0.534,-1.85,-2.35,0.69,0.4698097874,-1.6479189637,0.2067032828,-1.5037837243,0.2134317561,-1.8037082608,-0.0496747484,-1.6595730214,False,null,null,295,null
0,randomseed,[3],modified_value,[i],x[2.000000],from,[1],simul_tick,[285],-2,0.2616093559,-2.0604065305,-0.1893657214,-1.8186720595,-0.2025194712,-2.1790315022,-0.5277389078,-2.0233326222,5.602,2.15,0.674,-1.85,-2.35,0.59,0.6354616816,-2.0661221207,0.3779774046,-1.9121680785,0.3733914315,-2.2121330245,0.1159071545,-2.0581789822,False,null,null,285,null
0,randomseed,[4],modified_value,[i],x[2.000000],from,[1],simul_tick,[307],-2,-0.0578029274,-1.7807426456,-0.5445260162,-1.6287743677,-0.5866200026,-2.0256011388,-0.8901327195,-1.8042288841,6.218,2.15,0.366,-1.85,-2.35,0.81,0.2466845625,-1.7686113996,-0.0188885926,-1.6290732353,-0.0069456101,-1.9288354163,-0.2725187652,-1.7892972521,False,null,null,307,null
0,randomseed,[5],modified_value,[i],x[2.000000],from,[1],simul_tick,[321],-2,-0.2206527052,-1.5511479211,-0.6114638243,-1.4832892112,-0.9020203579,-1.941410075,-1.0306990293,-1.6024837715,6.61,2.15,0.17,-1.85,-2.35,0.95,-0.1667939658,-1.5434901738,-0.4451295941,-1.4315559163,-0.4028996905,-1.72856877,-0.6812353188,-1.6166345125,False,null,null,321,null
0,randomseed,[6],modified_value,[i],x[2.000000],from,[1],simul_tick,[288],-2,0.2297587073,-1.5316041388,-0.3817505099,-1.4181522828,-0.1175558293,-1.8009342467,-0.4632303195,-1.7603335758,5.686,2.15,0.632,-1.85,-2.35,0.62,0.5737765498,-1.4533336056,0.2871656916,-1.3647095912,0.3537204729,-1.6572338827,0.0671096146,-1.5686098683,False,null,null,288,null
0,randomseed,[8],modified_value,[i],x[2.000000],from,[1],simul_tick,[279],-2,0.3200964837,-1.7430336618,-0.0460985371,-1.6191933009,-0.404572682,-2.0311594289,-0.6090697365,-1.7281230808,5.434,2.15,0.758,-1.85,-2.35,0.53,0.5741346122,-1.7256812838,0.3047088651,-1.5937352085,0.3251530855,-1.8930377876,0.0557273384,-1.7610917123,False,null,null,279,null
0,randomseed,[9],modified_value,[i],x[2.000000],from,[1],simul_tick,[292],-2,0.1556408835,-1.7436089259,-0.6182434556,-1.6021676315,-0.5470810263,-1.9851049774,-0.2395075432,-1.7059071146,5.798,2.15,0.576,-1.85,-2.35,0.66,0.4410639816,-1.764743268,0.1930422022,-1.5959676864,0.1708891506,-1.8951486389,-0.0771326287,-1.7263730572,False,null,null,292,null
0,randomseed,[12],modified_value,[i],x[2.000000],from,[1],simul_tick,[303],-2,6.86758388483E-05,-1.7697994936,-0.5761320129,-1.9535701354,-0.5535287166,-1.6564591949,-0.2822826706,-1.8912335177,6.106,2.15,0.422,-1.85,-2.35,0.77,0.3816790774,-1.7077023375,0.1011526383,-1.6013777545,0.1493360679,-1.8974830687,-0.1311903712,-1.7911584856,False,null,null,303,null
0,randomseed,[13],modified_value,[i],x[2.000000],from,[1],simul_tick,[288],-2,0.2797772639,-1.5162688688,-0.1202231515,-1.4141482001,-0.3092565426,-1.8388147875,-0.5631929723,-1.5750904201,5.686,2.15,0.632,-1.85,-2.35,0.62,0.5506799181,-1.4977008693,0.2812233118,-1.3658178253,0.3017375485,-1.6651156136,0.0322809421,-1.5332325695,False,null,null,288,null
0,randomseed,[14],modified_value,[i],x[2.000000],from,[1],simul_tick,[337],-2,-0.4768137892,-1.8431162738,-0.8305665458,-1.9300572755,-1.2355061142,-1.968732119,-0.9766680803,-1.6584452565,7.058,2.15,-0.054,-1.85,-2.35,1.11,-0.3755895371,-1.8437427146,-0.6344639044,-1.6921377609,-0.6363204619,-1.9921320162,-0.8951948292,-1.8405270625,False,null,null,337,null
0,randomseed,[15],modified_value,[i],x[2.000000],from,[1],simul_tick,[293],-2,0.1934398528,-1.5342174544,-0.2626993531,-1.3964464849,-0.2429717943,-1.8017413916,-0.5656656751,-1.6110984765,5.826,2.15,0.562,-1.85,-2.35,0.67,0.5649596756,-1.5137358517,0.2972891175,-1.3782645546,0.3138028118,-1.6778097063,0.0461322537,-1.5423384093,False,null,null,293,null
