
randomseed [1] modified_value [i] x[1.000000] from [1]
drone_no t delta_des delta_l delta_f2 delta_f3 delta_obs[-1] delta_obs[-2] delta_obs[-3] delta_wall cont_s_des cont_s_l cont_s_f2 cont_s_f3 cont_s_obs[-1] cont_s_obs[-2] cont_s_obs[-3] cont_s_wall dist_d_obs_ltr dist_d_obs_dia dist_d_obs_btt relative_s_obs_dia dist_first_saw dist_biggest_infl dist_closest accu_infl max_relative_s extra_dist_with_1st extra_dist_with_2nd extra_dist_with_3rd 
1 46 0.0655023498478 0.00130951708385 0.0 0.0 0.0 0.0 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.29668212719 0.329746201246 0.850912274748 0.245863793894 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 47 0.0595346645265 0.000136161165067 0.0 0.0 0.0 0.00701110535004 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.29533719515 0.337362482463 0.83232058497 0.311575412559 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 48 0.0787092120656 0.00116779177494 0.0 0.0 0.0 0.000561951723551 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.37268184108 0.394671481477 0.825913037679 0.29365956701 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 49 0.06861907466 0.00109460564601 0.0 0.0 0.0 4.34463403337e-05 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.34767942087 0.386233074292 0.790126366965 0.266451289269 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 50 0.0696123664225 0.00102561539685 0.0 0.0 0.0 5.77574777049e-05 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.27006771694 0.351169780743 0.783965800508 0.232854485132 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 51 0.0679477519853 0.0011069172955 0.0 0.0 0.0 0.0 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.25819769231 0.353818549696 0.758211137591 0.32647046807 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 52 0.0776993988994 0.000775361982548 0.0 0.0 0.0 0.000548730190318 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.33612092982 0.365410371971 0.752452899198 0.295267267897 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 53 0.0738677166316 0.000703361035752 0.0 0.0 0.0 0.000740271555299 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.32075475816 0.359008356374 0.724704465044 0.261122983567 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 54 0.079730497519 0.000710603304604 0.0 0.0 0.0 0.000317107283321 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.24254992755 0.435921637355 0.719364435555 0.227153676085 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 55 0.07107244347 0.000739270108513 0.0 0.0 0.0 0.000764425725633 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.21593614619 0.418128875801 0.684422939179 0.329938342223 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 56 0.0670881979781 0.00106483559344 0.0 0.0 0.0 0.00111455746836 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.29435674482 0.340224767894 0.679424885879 0.294705807936 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 57 0.0647498650841 0.000422417986676 0.0 0.0 0.0 0.00146484014044 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.28864573652 0.346336258608 0.662147867244 0.258992272757 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 58 0.06441229135 0.000359930413627 0.0 0.0 0.0 0.0016890627373 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.20995929667 0.409441521395 0.657740413505 0.224079678071 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 59 0.0620066801748 0.000370130678613 0.0 0.0 0.0 0.00133248066147 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.18617658654 0.394713960072 0.626668706022 0.330397215597 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 60 0.0577004060605 0.00025515021961 0.0 0.0 0.0 0.00303839137435 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.26506289143 0.447902287498 0.622746660496 0.294761066622 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 61 0.0602193026277 0.000240904082187 0.0 0.0 0.0 0.00238769986629 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.2414536325 0.430611359349 0.59273353779 0.258587766726 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 62 0.0638813684854 0.000283041016121 0.0 0.0 0.0 0.00158562253768 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.1623820435 0.390730695434 0.589359344108 0.223269261714 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 63 0.057180543491 0.000213795940208 0.0 0.0 0.0 0.0020383123714 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.14445536863 0.389596856013 0.565918601062 0.330767983332 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 64 0.0601250659263 0.000222712962836 0.0 0.0 0.0 0.00178980911191 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.22371485542 0.427998946664 0.563236374397 0.294892469435 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 65 0.0597896007716 0.000209638850165 0.0 0.0 0.0 0.00234492937664 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.20263093904 0.419478839727 0.538589856723 0.258529510822 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
1 66 0.0605092926961 0.000126503416187 0.0 0.0 0.0 0.00252921335862 0.0 0.0 to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed to_be_removed 2.12321150477 0.456226884684 0.536635670863 0.222587508176 to_be_removed to_be_removed to_be_removed to_be_removed 0.749756861789 to_be_removed to_be_removed to_be_removed
