"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
-0.212485666562282,-1.80079638270382,-0.462508119527817,-1.53287668773357,-0.447625945461618,-1.98409223444382,-0.689907257208222,-1.83729915549435,0.044,-1.85,0.241684334,-1.761829709,-0.030604391,-1.635897781,-0.003520277,-1.934672698,-0.275809002,-1.80874077,TRUE,"f1","1stO",70,"null","225","1","330"
0.145232658490004,-1.63284155146145,-0.426726299479791,-1.5071902821559,-0.287145942193261,-1.81083460696415,-0.602044126484664,-1.64036716880599,0.422,-1.85,0.522404568,-1.656581793,0.269718996,-1.494872171,0.256017141,-1.794559107,0.00333157,-1.632849485,FALSE,"null","null",303,"null","197","2","303"
0.455864353227921,-2.02657078447285,0.151983241336858,-1.83934828263524,-0.0352279287773881,-2.04032130461203,-0.2743619546507,-1.86191551323208,0.716,-1.85,0.86961365,-2.100349169,0.646894249,-1.899361438,0.584193468,-2.192735963,0.361474067,-1.991748232,FALSE,"null","null",282,"null","178","3","282"
-0.138669227272051,-1.87543861088101,-0.118302730776029,-1.67861560183138,-0.490204290522257,-1.87406914823269,-0.566246578019802,-2.12855668619628,0.072,-1.85,0.351555658,-1.609520978,0.05231588,-1.588177243,0.183451552,-1.85799836,-0.115788227,-1.836654625,TRUE,"L","1stO",63,"null","223","4","328"
0.0198661568327562,-1.65357408379934,-0.388330143363845,-1.51272090901215,-0.561375987819727,-1.77313919236716,-0.859054915420461,-1.67227565729659,0.282,-1.85,0.317428699,-1.668838176,0.072151995,-1.496097508,0.04519254,-1.794883699,-0.200084164,-1.622143031,FALSE,"null","null",313,"null","211","5","313"
0.250279200682765,-1.82227308295226,-0.114399144502506,-1.67810780080104,-0.157578034339949,-2.06952092880636,-0.404881883444027,-1.8940750876419,0.506,-1.85,0.662429172,-1.71543285,0.371113158,-1.643774075,0.454712845,-1.931890531,0.163396831,-1.860231757,FALSE,"null","null",297,"null","192","7","297"
0.384436333412694,-1.65861461777973,0.251071948155426,-1.49594514231624,-0.0186503766409186,-1.67208061169163,-0.147334503242542,-1.78674096955801,0.674,-1.85,0.824618927,-1.583345451,0.541727138,-1.483484369,0.596690799,-1.778406386,0.31379901,-1.678545304,FALSE,"null","null",285,"null","180","8","285"
0.197571098810386,-1.76938431010225,-0.524841216105346,-1.66334188432434,-0.084223564604176,-1.97272813772982,-0.417291130445549,-1.86956064231239,0.506,-1.85,0.602742085,-1.7377684,0.324698898,-1.625109684,0.366155182,-1.922231505,0.088111995,-1.80957279,FALSE,"null","null",297,"null","195","9","297"
0.219015036211607,-1.94857506144866,0.00743280358307299,-1.96389823283627,-0.0858696274558485,-1.77515496505091,-0.231335404843113,-1.95698832324262,0.478,-1.85,0.711111548,-2.041570969,0.485965961,-1.843304822,0.426835235,-2.137419693,0.201689649,-1.939153547,TRUE,"L","f1",204,"null","193","10","299"
0.0125171294801662,-1.54501752083357,-0.132524484566711,-1.60895838554782,-0.0668715801341261,-1.80063585639807,-0.410186434918106,-1.57494852576248,0.268,-1.85,0.555528919,-1.528844885,0.286894401,-1.395295285,0.305554313,-1.694714402,0.036919796,-1.561164801,TRUE,"f1","1stO",60,"null","210","13","314"
