"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
-0.172609093719673,-1.79723934201442,-0.270521043784038,-1.52791784086461,-0.630633479996302,-1.990130211656,-0.72363948557298,-1.78385025330644,0.17,-1.85,0.241684334,-1.761829709,-0.030691539,-1.636086383,-0.003400517,-1.934842471,-0.27577639,-1.809099146,TRUE,"f1","1stO",70,"null","205","1","321"
0.149971074503891,-1.65352910606297,-0.108252391637746,-1.47231261521494,-0.290570222709923,-1.79973508443368,-0.427666663927646,-1.591200320586,0.562,-1.85,0.626323814,-1.660679387,0.37296208,-1.500031225,0.360517558,-1.799773004,0.107155824,-1.639124842,TRUE,"f2","f3",200,"null","177","2","293"
0.425620465233961,-1.9971921551219,0.26460953272787,-1.74462742521333,-0.122226306832822,-2.10760991091224,-0.0425312548278772,-1.8589269486122,0.8,-1.85,0.86961365,-2.100349169,0.645869513,-1.900502826,0.584669571,-2.194194104,0.360925434,-1.99434776,TRUE,"L","2ndO",185,"null","158","3","276"
-0.206439708312463,-1.87899359942088,-0.179791879181301,-1.63317914298019,-0.653195351071398,-1.95401899235871,-0.598039045504345,-2.10091385794725,0.17,-1.85,0.311650298,-1.642861077,0.012382734,-1.621910527,0.143872808,-1.891559115,-0.155394756,-1.870608565,TRUE,"L","1stO",63,"null","203","4","321"
-0.0700730287473663,-1.63204824189924,-0.121788491758861,-1.39608270712758,-0.432128446969134,-1.65877536701139,-0.659100444912444,-1.66656370730495,0.366,-1.85,0.472888965,-1.681803727,0.22480023,-1.513126581,0.202765904,-1.812316301,-0.04532283,-1.643639155,TRUE,"f1","2ndO",225,"null","191","5","307"
0.22869744607654,-1.83524266029047,0.0931631342343391,-1.57327481985346,-0.269005980246973,-2.06127946413944,-0.244631564379525,-1.78776930522329,0.59,-1.85,0.759755973,-1.67877915,0.468918739,-1.605201275,0.550617048,-1.893862645,0.259779814,-1.820284771,TRUE,"L","2ndO",198,"null","172","7","291"
0.343078477198181,-1.67121454826342,0.238977504742156,-1.49725306448637,-0.073487039749277,-1.90727531315375,-0.161821605718263,-1.64523571226464,0.772,-1.85,0.773876828,-1.5947138,0.49097471,-1.494881982,0.545968879,-1.789798312,0.263066761,-1.689966495,TRUE,"f2","f3",174,"null","160","8","278"
0.137519621009158,-1.78391720455822,0.121950371537217,-1.52264835439831,-0.298505046112711,-1.97153165137062,-0.187909589647279,-1.72774831570753,0.59,-1.85,0.755010814,-1.703853296,0.478363417,-1.587809263,0.516190035,-1.885414954,0.239542638,-1.769370921,TRUE,"L","2ndO",201,"null","175","9","291"
0.242842441672107,-1.92091970560963,-0.0340439210425747,-1.69589219578219,-0.321965836611097,-2.06611605530653,-0.244014632137738,-1.7740813224271,0.604,-1.85,0.711111548,-2.041570969,0.485868581,-1.843415459,0.42688236,-2.137559345,0.201639393,-1.939403836,TRUE,"f2","f3",188,"null","173","10","290"
0.0425303925656892,-1.58919156042477,-0.22608262528368,-1.32120046343214,-0.399694375794115,-1.77771190932768,-0.486316318336967,-1.50687127201889,0.408,-1.85,0.555528919,-1.528844885,0.286398481,-1.396297508,0.306174304,-1.695644993,0.037043866,-1.563097616,TRUE,"f1","1stO",60,"null","190","13","304"
-0.0112170177898012,-1.66074061669022,-0.194769637006315,-1.52010822991968,-0.55745254662195,-1.95188221283135,-0.566560888052343,-1.61099913754233,0.338,-1.85,0.405868298,-1.617866773,0.132033186,-1.495333793,0.162834068,-1.793748447,-0.111001044,-1.671215467,TRUE,"f1","2ndO",219,"null","192","14","309"
0.355095136311275,-1.64997041447621,0.43337055039943,-1.3736470119443,-0.0217578685806822,-1.88640499810502,0.0432236298415788,-1.57323737421565,0.73,-1.85,0.982514307,-1.562702293,0.705226146,-1.448197815,0.74470644,-1.745588646,0.467418278,-1.631084168,TRUE,"f1","1stO",63,"null","166","16","281"
0.374175677889189,-1.86199393293995,0.160040164768275,-1.63393185196153,-0.148508721365636,-2.0674382085409,-0.12107282007493,-1.78554888004936,0.716,-1.85,0.847272478,-1.78518909,0.57104495,-1.668149128,0.607799134,-1.965889165,0.331571606,-1.848849203,TRUE,"f2","1stO",59,"null","163","17","282"
0.492916683339209,-1.89991346814333,0.601896960863073,-1.63189360241963,0.0873134675631698,-2.09468500847302,0.056482079200549,-1.79713451985909,0.828,-1.85,1.10242701,-1.913170173,0.846816066,-1.75612545,0.838616818,-2.056013383,0.583005874,-1.898968659,TRUE,"f1","1stO",58,"null","156","19","274"
0.383529864633481,-1.99908902119281,0.25535724030607,-1.76336173571927,-0.146580639610672,-2.16507225719879,-0.0780298716378746,-1.84245064020753,0.772,-1.85,0.89642989,-1.963515817,0.624420409,-1.836981861,0.650843529,-2.13581596,0.378834047,-2.009282003,TRUE,"L","2ndO",186,"null","160","20","278"
0.22832717366693,-1.69120885003529,0.174360923738459,-1.39273664713284,-0.137972148151756,-1.94115140027748,-0.0745082351688015,-1.64709142048289,0.632,-1.85,0.826340245,-1.574215784,0.545868174,-1.467747866,0.593900287,-1.763877763,0.313428217,-1.657409845,TRUE,"f1","2ndO",188,"null","172","21","288"
0.0496914191291592,-1.73056412071513,-0.0757697834960256,-1.54557793229406,-0.354026851532919,-2.00365092779275,-0.431683007130071,-1.77343425917134,0.45,-1.85,0.608132562,-1.669477315,0.324996963,-1.570309614,0.380683014,-1.865096085,0.097547416,-1.765928385,TRUE,"f2","f3",191,"null","183","22","301"
0.0117750480137576,-1.70950055657086,-0.200145775307279,-1.56079378616632,-0.488838353863561,-1.98842433054165,-0.589898272677456,-1.69952284226646,0.38,-1.85,0.353282864,-1.67121242,0.07886037,-1.550000643,0.111099139,-1.848263382,-0.163323355,-1.727051605,TRUE,"L","1stO",56,"null","188","23","306"
0.142153988594131,-1.68330702021015,-0.168053464208858,-1.54287072951106,-0.338175211507885,-1.92711369235408,-0.46496230102389,-1.62755434513948,0.52,-1.85,0.586222451,-1.655463418,0.312710475,-1.532210836,0.342726596,-1.830705447,0.06921462,-1.707452865,TRUE,"f2","f3",179,"null","177","24","296"
0.0192132557270147,-1.64781001617653,-0.0907695180567894,-1.40616083249598,-0.426975912010392,-1.87886036698325,-0.472545214550849,-1.63255509058487,0.366,-1.85,0.53971064,-1.541551326,0.257307765,-1.440315876,0.310836731,-1.735501665,0.028433856,-1.634266215,TRUE,"f3","1stO",60,"null","189","25","307"
0.101038564076179,-1.9977671820121,-0.0196708454577499,-1.74028581388091,-0.435071551343728,-2.0886152928567,-0.439689864091829,-1.81502882211527,0.506,-1.85,0.570286511,-2.10531996,0.35248278,-1.899015489,0.282719733,-2.190791289,0.064916002,-1.984486819,TRUE,"f2","f3",183,"null","181","26","297"
0.388664254989858,-1.93934381820803,0.364638362831187,-1.66376074435244,-0.0767200305338458,-2.11737345183488,-0.208457352052507,-1.84354091856579,0.744,-1.85,0.904219456,-1.974731722,0.655086888,-1.807600147,0.634912982,-2.106921068,0.385780414,-1.939789493,TRUE,"L","2ndO",185,"null","162","27","280"
0.408366993752219,-1.5920602123128,0.339588663089819,-1.39141601674851,-0.0510290734590447,-1.8630356551682,-0.157432485962748,-1.55783064562499,0.8,-1.85,0.929560109,-1.558107013,0.658626251,-1.429286034,0.682530939,-1.728332127,0.411597081,-1.599511148,TRUE,"L","1stO",54,"null","159","28","276"
0.275691758747016,-1.59717112675299,0.342349035730768,-1.31757804173756,-0.0515736159060178,-1.83179101863099,-0.21178149200456,-1.52205233529074,0.674,-1.85,0.85781674,-1.576781994,0.59282119,-1.436149997,0.603528084,-1.735958873,0.338532534,-1.595326877,TRUE,"f1","1stO",62,"null","168","31","285"
0.270088740820607,-1.64414353506483,0.0598088843991572,-1.482858475742,-0.269369489580209,-1.828724132517,-0.358465375845503,-1.58045509751951,0.604,-1.85,0.661341853,-1.64584501,0.403649996,-1.492238673,0.399468934,-1.792209536,0.141777077,-1.638603198,TRUE,"f2","f3",173,"null","172","32","290"
-0.0742215939415161,-1.6079751805012,-0.420022073825164,-1.48346351223178,-0.362304854774723,-1.82523325305296,-0.566994273411542,-1.70107262512469,0.352,-1.85,0.370770368,-1.62794557,0.105202158,-1.488397993,0.117134516,-1.788160597,-0.148433693,-1.64861302,TRUE,"L","2ndO",212,"null","190","33","308"
-0.150235916943484,-1.82647843092994,-0.108699333003689,-1.57414608584131,-0.575043844600526,-2.07308020614055,-0.496491859008427,-1.81413586234498,0.226,-1.85,0.401827881,-1.728372573,0.122316875,-1.619406534,0.16770502,-1.915953185,-0.111805985,-1.806987146,TRUE,"f1","2ndO",224,"null","199","34","317"
