"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","data_raw_preproc_1$modi_start","theta"
0,0,-0.106271336693814,0.163552653907636,-0.398708914553495,-0.298103412979336,-0.373235079151159,-0.0783146774466209,0.268452516825001,-0.0259738368613711,NA,NA,NA,NA,NA,NA,-0.17492309053666,-0.0449314892166959,"False","null","null",326,"null","[245]",0.125714315345613
0,0,-0.058882862726303,-0.161415192726647,0.0663936914963504,-0.192305399753282,0.10885348496856,-0.357649746459611,-0.113915509874467,0.329179904692161,NA,NA,NA,NA,NA,NA,-0.169400647144414,0.452765980957119,"True","f2","f3",244,"null","[217]",2.5352054296616
0,0,-0.0521459807050438,0.205771324245532,-0.534190848986411,0.0577799760249176,-0.383093748257252,0.220328639676403,0.324655994304017,0.0941879616057438,NA,NA,NA,NA,NA,NA,-0.211457610597999,0.104226460051545,"True","f2","f3",222,"null","[198]",-0.22897385154679
0,0,-0.125540058596629,0.151815392441457,-0.373168996012043,-0.350266280028993,-0.266263344424819,-0.374235987070738,0.221674917493697,0.167922643609555,NA,NA,NA,NA,NA,NA,-0.121781311644066,-0.134858916347205,"False","null","null",325,"null","[243]",0.41815554104718
0,0,-0.100917610662123,0.280533512845211,-0.278558598232312,0.0611130393033971,-0.390913372197689,0.33556647136861,0.123715114188895,-0.299889175185349,NA,NA,NA,NA,NA,NA,-0.370033408633901,0.345413418056413,"True","L","f2",280,"null","[231]",-0.375499844740701
0,0,-0.111239387998563,0.161869838001523,-0.39307670046815,-0.372754800033223,-0.408766301224247,-0.174877587977376,0.267946388022751,0.071344963038949,NA,NA,NA,NA,NA,NA,-0.143243925429775,-0.100334850716086,"False","null","null",293,"null","[212]",0.305513121260682
0,0,-0.108267625401448,0.165740270772315,-0.388369337279796,-0.31389566760463,-0.54554507307447,-0.184093599623631,0.300309531185577,-0.14619246830427,NA,NA,NA,NA,NA,NA,-0.249891412494124,-0.095366023409411,"False","null","null",280,"null","[200]",0.182285219574786
0,0,-0.0696183525413804,0.180126144488547,-0.386138582476723,-0.239873547791079,-0.511960541547612,-0.0797590842682307,0.263831388771857,-0.0242109155683919,NA,NA,NA,NA,NA,NA,-0.181505910077711,-0.0558707077828788,"False","null","null",295,"null","[215]",0.149306677040182
0,0,-0.0963008916674784,0.220957643780951,-0.484127832506007,0.0314709950027822,-0.508311335267266,0.250550389256822,0.304001740193575,0.0369684271730522,NA,NA,NA,NA,NA,NA,-0.219727211093365,0.101387322877671,"True","f2","f3",223,"null","[213]",-0.216156544246117
0,0,-0.0760129058829214,0.180141488084027,-0.349791972141255,-0.207300420257253,-0.405222660378401,-0.00871306390045559,0.18324530945234,-0.28889862559064,NA,NA,NA,NA,NA,NA,-0.11997260061825,-0.0135481801777606,"True","f1","f2",234,"null","[230]",0.0562254438634104
0,0,-0.170690028392081,0.128257988367793,-0.446400114444198,-0.264033337554713,-0.562345195766204,-0.0863866708609289,0.32550884812441,-0.156787701039284,NA,NA,NA,NA,NA,NA,-0.185315939364887,-0.0369506091986371,"False","null","null",313,"null","[232]",0.0984056805629594
0,0,0.120315339217344,0.213324323928106,-0.366958882938695,-0.262382872200173,-0.322581927025453,-0.0450833399983763,0.299818883176577,-0.166669004546855,NA,NA,NA,NA,NA,NA,-0.0973026929565703,-0.0273606678814663,"False","null","null",284,"null","[206]",0.13705651286363
0,0,-0.125103166429362,0.153192088673815,-0.440237790895574,-0.281323280968974,-0.496562037703157,-0.0856264044497235,0.288027508021163,0.0317329518146746,NA,NA,NA,NA,NA,NA,-0.12815135730636,-0.0345343297584651,"False","null","null",283,"null","[203]",0.13161392268778
0,0,0.165827477676104,0.180807266271397,-0.44475285105038,-0.114477985726363,-0.250216237665864,0.0445504616236495,0.304165702141006,0.0413973536505799,NA,NA,NA,NA,NA,NA,-0.0979703267558698,0.00546670659629798,"False","null","null",274,"null","[196]",-0.0278709052212546
0,0,-0.257022813309425,0.133982327594892,-0.531751285994074,-0.172578573591871,-0.537231893833049,0.0115820590826121,0.214411294149057,0.238523008354436,NA,NA,NA,NA,NA,NA,-0.307463168952624,-0.0817882795118242,"True","f2","f3",235,"null","[200]",0.129994613524579
0,0,-0.10884239741057,0.161786807016142,-0.287103360129418,-0.279366750888447,-0.435414787633454,-0.123739858048885,0.315328289550586,-0.134317933968575,NA,NA,NA,NA,NA,NA,-0.0454802920095954,-0.0151195871955095,"False","null","null",294,"null","[212]",0.160474346206949
0,0,-0.103434822170579,0.168899070281724,-0.530736659146268,-0.318795207261295,-0.399573191105819,-0.117872339078219,0.291006685304798,-0.0322127828311574,NA,NA,NA,NA,NA,NA,-0.270164613754481,-0.106274390104373,"False","null","null",304,"null","[223]",0.187388489940059
0,0,-0.00123999078700242,-0.0301783364791186,0.205225089778726,-0.053722648879261,0.0930056791138355,-0.20527268083906,-0.108788823226125,-0.288676240980713,NA,NA,NA,NA,NA,NA,0.170674215374983,-0.476699068145778,"True","L","f1",267,"null","[228]",-2.18428770864367
0,0,-0.134330884375738,0.183637367151574,-0.349681603269161,-0.10441838995585,-0.445320300400729,0.0926073116384311,0.298829595965558,-0.166933710816086,NA,NA,NA,NA,NA,NA,-0.26138784273235,0.042514429981463,"True","f2","f3",250,"null","[217]",-0.0806184571916913
