160,randomseed,[1],modified_value,[r],x[0.200000],from,[165],simul_tick,[329],-2,-0.2398831281,-1.8024293471,-0.4163710552,-1.6750602904,-0.6284800251,-2.0413950394,-0.8172010152,-1.9103760036,17.43,2.05,0.058,-1.85,-2.05,1.03,0.1184447664,-1.7385112186,-0.1636665788,-1.6364661848,-0.1109844977,-1.9318042933,-0.3930958429,-1.8297592596,True,L,2ndO,234,null
160,randomseed,[1],modified_value,[r],x[0.200000],from,[165],simul_tick,[329],-3,-0.2791810181,-1.8098909718,-0.455558753,-1.6830805364,-0.6678166141,-2.0486498838,-0.8563328209,-1.9186646571,17.37,2.05,0.072,-1.85,-2.05,1.02,0.0672928595,-1.7478644223,-0.2148820565,-1.6459953065,-0.1620158406,-1.94130051,-0.4441907567,-1.8394313943,True,L,2ndO,234,null
160,randomseed,[1],modified_value,[r],x[0.200000],from,[165],simul_tick,[329],-4,-0.3184429776,-1.8175394055,-0.4946799799,-1.6914189778,-0.7071301333,-2.056028719,-0.8954229947,-1.9271474817,17.31,2.05,0.086,-1.85,-2.05,1.01,0.0161409526,-1.757217626,-0.2661587476,-1.6556948242,-0.2129302229,-1.9509349369,-0.4952299231,-1.8494121351,True,L,2ndO,234,null
180,randomseed,[1],modified_value,[r],x[0.200000],from,[145],simul_tick,[368],-1,-0.7281173395,-1.9050516926,-0.84117137,-1.7448014978,-1.0958556516,-2.1179595384,-1.2337027439,-1.9848286605,19.83,2.05,-0.502,-1.85,-2.05,1.43,-0.4442262096,-1.8413964593,-0.7305578428,-1.7518744182,-0.664920388,-2.044605907,-0.9512520211,-1.9550838659,True,L,f1,255,null
180,randomseed,[1],modified_value,[r],x[0.200000],from,[145],simul_tick,[368],-2,-0.767080389,-1.9141004924,-0.8805021513,-1.752087762,-1.1356329696,-2.1221743901,-1.2729910607,-1.9923405286,19.77,2.05,-0.488,-1.85,-2.05,1.42,-0.4953781165,-1.850749663,-0.7824598357,-1.7636630021,-0.7143382368,-2.0558263943,-1.001419956,-1.9687397333,True,L,f1,255,null
180,randomseed,[1],modified_value,[r],x[0.200000],from,[145],simul_tick,[368],-3,-0.8059926376,-1.9233653135,-0.9191612826,-1.7623576973,-1.1754820708,-2.1256455767,-1.3122304035,-2.0001041601,19.71,2.05,-0.474,-1.85,-2.05,1.41,-0.5465300234,-1.8601028668,-0.834475372,-1.7759157168,-0.7634109083,-2.0673772785,-1.0513562568,-1.9831901286,True,L,f1,255,null
180,randomseed,[1],modified_value,[r],x[0.200000],from,[145],simul_tick,[368],-4,-0.8448355053,-1.9329168384,-0.9575572559,-1.7735714938,-1.2153878309,-2.1283897179,-1.3518819373,-2.0053725442,19.65,2.05,-0.46,-1.85,-2.05,1.4,-0.5976819303,-1.8694560705,-0.8866314707,-1.7887828833,-0.81202173,-2.0793571193,-1.1009712703,-1.9986839321,True,L,f1,255,null
200,randomseed,[1],modified_value,[r],x[0.200000],from,[125],simul_tick,[329],-1,-0.1617108185,-1.7868458447,-0.3354770048,-1.6594813808,-0.5389551911,-2.0226237683,-0.7360991881,-1.8938582842,17.49,2.05,0.044,-1.85,-2.05,1.04,0.1222823178,-1.7378095165,-0.1592592823,-1.6342029173,-0.1082144292,-1.9298283948,-0.3897560293,-1.8262217956,True,f1,f2,204,null
200,randomseed,[1],modified_value,[r],x[0.200000],from,[125],simul_tick,[329],-2,-0.2009351318,-1.7946850569,-0.3747870947,-1.6668784633,-0.5780146086,-2.0312471029,-0.7751543935,-1.9025006757,17.43,2.05,0.058,-1.85,-2.05,1.03,0.1222823178,-1.7378095165,-0.1595896067,-1.6351049978,-0.1075983667,-1.9305655044,-0.3894702913,-1.8278609857,True,f1,f2,204,null
200,randomseed,[1],modified_value,[r],x[0.200000],from,[125],simul_tick,[329],-3,-0.2401583588,-1.8025297023,-0.4140249498,-1.6746496108,-0.6173500169,-2.0385083463,-0.8141874509,-1.9112425537,17.37,2.05,0.072,-1.85,-2.05,1.02,0.1184447664,-1.7385112186,-0.1636807125,-1.6365052672,-0.1109577183,-1.9318360747,-0.3930831973,-1.8298301233,True,f1,f2,204,null
200,randomseed,[1],modified_value,[r],x[0.200000],from,[125],simul_tick,[329],-4,-0.2794562488,-1.809991327,-0.4531510644,-1.6829650873,-0.6566287701,-2.0460700621,-0.8531573478,-1.9202618184,17.31,2.05,0.086,-1.85,-2.05,1.01,0.0672928595,-1.7478644223,-0.2148965945,-1.6460355854,-0.1619882271,-1.9413332397,-0.4441776811,-1.8395044029,True,f1,f2,204,null
220,randomseed,[1],modified_value,[r],x[0.200000],from,[105],simul_tick,[335],-1,-0.282699631,-1.8108756848,-0.4540360848,-1.6816945032,-0.6568825699,-2.0453368436,-0.8528836798,-1.9194609039,17.85,2.05,-0.04,-1.85,-2.05,1.1,0.0672928595,-1.7478644223,-0.2149819651,-1.6462724769,-0.1618257583,-1.9415256186,-0.444100583,-1.8399336732,True,f2,f3,139,null
220,randomseed,[1],modified_value,[r],x[0.200000],from,[105],simul_tick,[335],-2,-0.3219970273,-1.8183399092,-0.4933878363,-1.6888666476,-0.6961300852,-2.0530590546,-0.8919981026,-1.9278312044,17.79,2.05,-0.026,-1.85,-2.05,1.09,0.0161409526,-1.757217626,-0.2662051671,-1.6558239936,-0.2128415687,-1.9510397221,-0.4951876884,-1.8496460897,True,f2,f3,139,null
220,randomseed,[1],modified_value,[r],x[0.200000],from,[105],simul_tick,[335],-3,-0.3612589868,-1.8259883428,-0.5326816092,-1.696349923,-0.7353503672,-2.0609184105,-0.9310731676,-1.936383356,17.73,2.05,-0.012,-1.85,-2.05,1.08,-0.0350109543,-1.7665708297,-0.3174905621,-1.6655496874,-0.2637376337,-1.960694775,-0.5462172415,-1.8596736327,True,f2,f3,139,null
220,randomseed,[1],modified_value,[r],x[0.200000],from,[105],simul_tick,[335],-4,-0.4004822138,-1.8338329882,-0.5719194642,-1.7041210705,-0.7746857755,-2.0681796539,-0.9701062249,-1.9451252341,17.67,2.05,0.002,-1.85,-2.05,1.07,-0.0861628612,-1.7759240334,-0.3688483383,-1.6754804123,-0.3144923273,-1.9705150273,-0.5971778044,-1.8700714062,True,f2,f3,139,null
240,randomseed,[1],modified_value,[r],x[0.200000],from,[85],simul_tick,[338],-1,-0.3052319156,-1.8160057566,-0.4528749791,-1.6752963214,-0.6769737125,-2.0491840168,-0.8584320905,-1.9209394292,18.03,2.05,-0.082,-1.85,-2.05,1.13,0.0672928595,-1.7478644223,-0.2152642747,-1.6470603257,-0.1612846161,-1.9421640302,-0.4438417503,-1.8413599336,True,f1,f3,91,null
240,randomseed,[1],modified_value,[r],x[0.200000],from,[85],simul_tick,[338],-2,-0.3443976836,-1.8241324172,-0.4920706669,-1.6832774276,-0.7163544795,-2.056195093,-0.897666775,-1.9287265681,17.97,2.05,-0.068,-1.85,-2.05,1.12,0.0161409526,-1.757217626,-0.2666764327,-1.6571460189,-0.211932294,-1.9521088628,-0.4947496794,-1.8520372556,True,f1,f3,91,null
240,randomseed,[1],modified_value,[r],x[0.200000],from,[85],simul_tick,[338],-3,-0.3835447953,-1.8323484777,-0.5312040188,-1.6915587785,-0.7557138299,-2.0633254178,-0.9368668378,-1.9366861583,17.91,2.05,-0.054,-1.85,-2.05,1.11,-0.0350109543,-1.7665708297,-0.3181296682,-1.6673549347,-0.2624937968,-1.9621508807,-0.5456125107,-1.8629349857,True,f1,f3,91,null
240,randomseed,[1],modified_value,[r],x[0.200000],from,[85],simul_tick,[338],-4,-0.4226496334,-1.8407634428,-0.5705887607,-1.6985474909,-0.7950506428,-2.070579048,-0.9760299013,-1.9448258427,17.85,2.05,-0.04,-1.85,-2.05,1.1,-0.0861628612,-1.7759240334,-0.3696594233,-1.6777930023,-0.3128951081,-1.9723737426,-0.5963916702,-1.8742427115,True,f1,f3,91,null
20,randomseed,[1],modified_value,[r],x[2.000000],from,[305],simul_tick,[325],-1,-0.1145354522,-1.7782934562,-0.156018177,-1.5397551958,-0.596532451,-2.0095357798,-0.4246914617,-1.7653600484,17.25,2.05,0.1,-1.85,-2.05,1,0.1732610032,-1.7480649365,-0.1007942017,-1.6260250058,-0.0694562796,-1.9243837406,-0.3435114844,-1.8023438098,False,null,null,325,null
20,randomseed,[1],modified_value,[r],x[2.000000],from,[305],simul_tick,[325],-2,-0.1540315872,-1.7846223832,-0.1921490391,-1.522592422,-0.6362051493,-2.0146423454,-0.4628010618,-1.7775115248,17.19,2.05,0.114,-1.85,-2.05,0.99,0.1222823178,-1.7378095165,-0.1589309168,-1.6333149393,-0.1088192579,-1.929100033,-0.3900324926,-1.8246054558,False,null,null,325,null
20,randomseed,[1],modified_value,[r],x[2.000000],from,[305],simul_tick,[325],-3,-0.1932548143,-1.7924670286,-0.220832568,-1.5504717184,-0.6758778475,-2.019748911,-0.5027850047,-1.7786448006,17.13,2.05,0.128,-1.85,-2.05,0.98,0.1222823178,-1.7378095165,-0.1593148963,-1.6343541685,-0.1081112487,-1.9299521835,-0.3897084628,-1.8264968355,False,null,null,325,null
20,randomseed,[1],modified_value,[r],x[2.000000],from,[305],simul_tick,[325],-4,-0.232635247,-1.7994799824,-0.2597701869,-1.5413141076,-0.7155090729,-2.0251679489,-0.5420398848,-1.7863294858,17.07,2.05,0.142,-1.85,-2.05,0.97,0.1184447664,-1.7385112186,-0.1631966185,-1.6351761796,-0.1118666949,-1.9307522932,-0.3935080799,-1.8274172542,False,null,null,325,null
randomseed,[1],modified_value,[r],x[2.000000],from,[305],,,,,,,,,,,,,,,,,,,simul_tick,[500],error:sim_tick,>=,max_tick,,,,,,,,
40,randomseed,[1],modified_value,[r],x[2.000000],from,[285],simul_tick,[325],-1,-0.1146209443,-1.7778469178,-0.1599738688,-1.5324061166,-0.6183427351,-2.0022693405,-0.4213174319,-1.771912599,17.25,2.05,0.1,-1.85,-2.05,1,0.1732610032,-1.7480649365,-0.1006028371,-1.6255961772,-0.0697319737,-1.9240035997,-0.3435958139,-1.8015348403,False,null,null,325,null
40,randomseed,[1],modified_value,[r],x[2.000000],from,[285],simul_tick,[325],-2,-0.1541170794,-1.7841758447,-0.1999529987,-1.5311141527,-0.6580869565,-2.0067856289,-0.4606356229,-1.7792665,17.19,2.05,0.114,-1.85,-2.05,0.99,0.1222823178,-1.7378095165,-0.1587610712,-1.6328589878,-0.1091292007,-1.9287249666,-0.3901725897,-1.8237744379,False,null,null,325,null
40,randomseed,[1],modified_value,[r],x[2.000000],from,[285],simul_tick,[325],-3,-0.1933403064,-1.7920204901,-0.2286365277,-1.5589934491,-0.6976999273,-2.0123365336,-0.4999747929,-1.7865073357,17.13,2.05,0.128,-1.85,-2.05,0.98,0.1222823178,-1.7378095165,-0.1591677606,-1.6339545533,-0.1083837578,-1.9296249527,-0.3898338362,-1.8257699895,False,null,null,325,null
40,randomseed,[1],modified_value,[r],x[2.000000],from,[285],simul_tick,[325],-4,-0.2327207391,-1.7990334439,-0.2636653475,-1.5396807128,-0.7373602003,-2.0175387203,-0.5399359291,-1.7882701719,17.07,2.05,0.142,-1.85,-2.05,0.97,0.1184447664,-1.7385112186,-0.1630645663,-1.6348169777,-0.1121117467,-1.9304583317,-0.3936210795,-1.8267640909,False,null,null,325,null
60,randomseed,[1],modified_value,[r],x[2.000000],from,[265],simul_tick,[326],-1,-0.1406928083,-1.7804936035,-0.2344401552,-1.5560267516,-0.6626853366,-2.0274500406,-0.4716493636,-1.7916964563,17.31,2.05,0.086,-1.85,-2.05,1.01,0.1222823178,-1.7378095165,-0.1582014512,-1.6313724209,-0.1101367954,-1.927497038,-0.3906205644,-1.8210599423,False,null,null,326,null
60,randomseed,[1],modified_value,[r],x[2.000000],from,[265],simul_tick,[326],-2,-0.1794547041,-1.7903685938,-0.2720597019,-1.5696197535,-0.7020837393,-2.0343613264,-0.5109675545,-1.7990503573,17.25,2.05,0.1,-1.85,-2.05,1,0.1184447664,-1.7385112186,-0.1632383383,-1.6352899587,-0.1117890192,-1.9308453132,-0.393472124,-1.8276240533,False,null,null,326,null
60,randomseed,[1],modified_value,[r],x[2.000000],from,[265],simul_tick,[326],-3,-0.2187223668,-1.7979876926,-0.3120499373,-1.5687359677,-0.7415548585,-2.0408444386,-0.5501856693,-1.806920521,17.19,2.05,0.114,-1.85,-2.05,0.99,0.1184447664,-1.7385112186,-0.1634703419,-1.635925295,-0.1113548036,-1.9313639023,-0.3932699119,-1.8287779787,False,null,null,326,null
60,randomseed,[1],modified_value,[r],x[2.000000],from,[265],simul_tick,[326],-4,-0.2579455938,-1.805832338,-0.3513380379,-1.5762489664,-0.7810927626,-2.0469069582,-0.5895787977,-1.8138618058,17.13,2.05,0.128,-1.85,-2.05,0.98,0.0672928595,-1.7478644223,-0.214803961,-1.645779243,-0.1621639094,-1.9411248456,-0.4442607299,-1.8390396663,False,null,null,326,null
80,randomseed,[1],modified_value,[r],x[2.000000],from,[245],simul_tick,[326],-1,-0.1410293685,-1.7810773528,-0.2425353341,-1.5425901088,-0.6576406582,-2.024130806,-0.4599755234,-1.7901740546,17.31,2.05,0.086,-1.85,-2.05,1.01,0.1222823178,-1.7378095165,-0.1584092411,-1.6319216101,-0.1097650786,-1.927951584,-0.3904566375,-1.8220636775,False,null,null,326,null
80,randomseed,[1],modified_value,[r],x[2.000000],from,[245],simul_tick,[326],-2,-0.1797912642,-1.7909523432,-0.2715404222,-1.5701347065,-0.6969967705,-2.031278982,-0.4995742187,-1.7958258978,17.25,2.05,0.1,-1.85,-2.05,1,0.1184447664,-1.7385112186,-0.1634142903,-1.6357713911,-0.1114600625,-1.9312384082,-0.3933191192,-1.8284985808,False,null,null,326,null
80,randomseed,[1],modified_value,[r],x[2.000000],from,[245],simul_tick,[326],-3,-0.219058927,-1.7985714419,-0.3115397613,-1.5699047815,-0.7365568667,-2.0371949592,-0.5390162402,-1.8024837456,17.19,2.05,0.114,-1.85,-2.05,0.99,0.1184447664,-1.7385112186,-0.1636245586,-1.6363500916,-0.1110640273,-1.9317098562,-0.3931333524,-1.8295487292,False,null,null,326,null
80,randomseed,[1],modified_value,[r],x[2.000000],from,[245],simul_tick,[326],-4,-0.258282154,-1.8064160873,-0.3515363651,-1.5693835463,-0.7760808187,-2.0433477811,-0.5777729404,-1.8123791076,17.13,2.05,0.128,-1.85,-2.05,0.98,0.0672928595,-1.7478644223,-0.2149627455,-1.6462190906,-0.1618623824,-1.9414822807,-0.4441179874,-1.839836949,False,null,null,326,null
100,randomseed,[1],modified_value,[r],x[2.000000],from,[225],simul_tick,[390],-1,-1.0485610949,-1.9977444099,-1.2853221086,-1.9068358862,-1.4231572421,-2.2071966946,-1.5615316285,-1.9915786038,21.15,2.05,-0.81,-1.85,-2.05,1.65,-0.9041957799,-1.9581759492,-1.1944126568,-1.8821880265,-1.1151116898,-2.1715171758,-1.4053285666,-2.0955292531,False,null,null,390,null
100,randomseed,[1],modified_value,[r],x[2.000000],from,[225],simul_tick,[390],-2,-1.0868927212,-2.0091762263,-1.3241556448,-1.9164252795,-1.4629721412,-2.2033530236,-1.5979208769,-1.9749706961,21.09,2.05,-0.796,-1.85,-2.05,1.64,-0.9538527023,-1.9736093564,-1.2435862375,-1.8957988262,-1.1661053657,-2.1856206931,-1.4558389009,-2.1078101629,False,null,null,390,null
100,randomseed,[1],modified_value,[r],x[2.000000],from,[225],simul_tick,[390],-3,-1.1250524699,-2.0211692902,-1.3610499715,-1.9318787147,-1.5027918706,-2.1995597203,-1.630185944,-1.951328246,21.03,2.05,-0.782,-1.85,-2.05,1.63,-1.0035096248,-1.9890427635,-1.293022751,-1.9104161157,-1.2163588623,-2.2004551616,-1.5058719885,-2.1218285138,False,null,null,390,null
