"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped"
0,0,0.460822097,0.184443482,0.590276532,-0.275335224,0.178492455,0.019740292,0.266232994,-0.100469997,1.087525854,0.00166558100000014,0.827488808,0.151267502,0.827948267,-0.148732147,0.567911221,0.000869774000000101,TRUE,"f1","1stO",70,"null"
0,0,-0.763350358755794,0.00321070546425457,0.0314567720813118,-0.279976677456851,0.213890447935911,0.123908876783783,0.266323216791441,-0.200477208805806,0.680787634977664,0.00104264826965216,0.42075058870111,0.150644569053853,0.421210047953287,-0.149355078836588,0.161173001676733,0.000246841947613014,FALSE,"null","null",373,"null"
0,0,-0.401034719548804,0.0548467592144706,0.479435084214267,-0.190817979564315,0.232931485298994,-0.195151370811944,0.269872296829314,0.0495016197165091,0.881867361203165,0.00135060837033504,0.621830315632365,0.150952528839804,0.62228977439469,-0.14904711919848,0.362252728659904,0.000554802257451463,FALSE,"null","null",350,"null"
0,0,0.597770143851334,0.177004856435738,0.562328296789291,-0.277215840619505,0.180442146863683,0.0696348798145867,0.283301346809873,-0.0644479635326877,1.09362975245438,0.00167492931782619,0.833592705776445,0.151276849534602,0.834052165825602,-0.148722798258713,0.574015119198361,0.000879122956776595,TRUE,"L","1stO",63,"null"
0,0,-0.351885672412877,0.113240744830379,-0.508397003644908,-0.188844210827999,-0.771513501864544,-0.0788332585064759,0.295459533518415,-0.188710589820554,0.385459387336831,0.000590343511808041,0.12542234122101,0.150192263960538,0.125881800225058,-0.149807384675979,-0.134155245973913,-0.000205463230711725,FALSE,"null","null",318,"null"
0,0,0.261920679495379,0.221162524990143,0.819116912950137,-0.163895859592531,0.255306270603286,-0.261410193264715,0.29727387171713,-0.0309348233227761,1.14263868692536,0.00174998808519725,0.882601640714478,0.151351908970844,0.883061100340122,-0.148647739401429,0.623024054129241,0.000954181484217675,FALSE,"null","null",360,"null"
0,0,0.646634612307762,0.191398214745561,0.386365092296669,-0.407765613826692,0.646411562426097,-0.0972754508089888,0.258484934491248,-0.174922917603306,1.16556361008638,0.00178509834607371,0.905526563668882,0.151387018354137,0.905986023080034,-0.14861262946661,0.645948976724476,0.000989291539533019,FALSE,"null","null",349,"null"
0,0,-1.22828909584837,0.249072284810202,-0.340662812929656,-0.185827944827629,-0.421110976700741,0.0752245659130248,0.258337551278308,-0.0756576705231947,0.281861211064277,0.000431679556001159,0.0218241646059417,0.15003360111899,0.0222836235264327,-0.149966047308095,-0.237753421938751,-0.000364125861932085,FALSE,"null","null",302,"null"
0,0,0.170142992155168,-0.0635826973824569,0.752501316007492,-0.160615743450531,0.283691146690081,0.251687771605295,0.301762394557261,0.00766371523733243,1.11091028597425,0.00170139501350947,0.850873239373782,0.151303316086689,0.851332698288774,-0.148696332359584,0.591295652678327,0.000905588854477932,FALSE,"null","null",365,"null"
0,0,-0.469653759489816,0.0946061793720108,-0.818512300184465,-0.0159328763764852,-0.80293310330962,-0.260305669387113,0.222631260850801,-0.28603739087901,0.276694351244707,0.000423766343168889,0.0166573051666632,0.15002568650737,0.0171167645645927,-0.149973961750032,-0.242920281526945,-0.000372040585921555,TRUE,"f1","1stO",60,"null"
0,0,-1.23149329904326,0.101150396706921,-0.413897304499716,-0.219988945277135,-0.510470918089206,0.0464549943719027,0.251330234800497,-0.205240975818516,0.234449449901703,0.000359066911180015,-0.0255875961535698,0.149960987604351,-0.0251281377104977,-0.150038659690852,-0.28516518376577,-0.000436738997680073,FALSE,"null","null",320,"null"
0,0,-1.83148327111224,0.12197582387282,-0.325423979243561,-0.160019403968827,-0.731116511304056,-0.0194614190291561,0.276282754129205,-0.207444390131893,0.0824934605627317,0.000126341401480086,-0.177543583237879,0.149728264563096,-0.177084127419492,-0.150271384019248,-0.43712117221679,-0.000669460776300479,TRUE,"f1","1stO",63,"null"
0,0,0.249078755496691,0.241452297740466,0.553252574258958,-0.226815822049825,0.149513525303705,-0.218901735488061,0.268142557245704,-0.0148384687958329,1.00829184624007,0.00154423155588736,0.748254800012743,0.151146152798621,0.748714259866197,-0.14885349518582,0.488677213653438,0.000748425057019836,TRUE,"f2","1stO",59,"null"
0,0,0.403146724095415,0.261765915446356,0.932074550877012,-0.147425171391633,0.363764814279061,-0.235056771481052,0.257545601551628,-0.00168298677881772,1.22587468653116,0.00187746670922585,0.965837640018674,0.151479387328052,0.966297099580359,-0.148520260254802,0.706260053067869,0.00108166036402447,TRUE,"f1","1stO",58,"null"
0,0,0.145926345973643,-0.257349455952434,0.782106085209083,-0.176127888266021,0.309916998538434,-0.0827752650787512,0.282449653090995,0.115347980398877,1.05580654583181,0.00161700185423527,0.795769500003781,0.151218922810781,0.796228958947505,-0.148780724830071,0.536191913300292,0.000821195142956005,FALSE,"null","null",350,"null"
0,0,-0.497788574005225,0.247243291282646,-0.368680994110289,-0.273651256422493,-0.470389519357033,-0.0156020323679977,0.238498444850913,-0.224315269169907,0.466825383003706,0.000714958164354212,0.206788336556452,0.150316878785352,0.207247795938103,-0.149682769143112,-0.0527892495217669,-8.08486804641014e-05,FALSE,"null","null",295,"null"
0,0,-0.242976759860116,0.155107951547361,-0.600705505765078,-0.0686287462464175,-0.855667921527354,0.100141854487556,0.249409627668904,-0.131631923401948,0.351902882883431,0.000538950640512445,0.0918658374688693,0.150140871822273,0.0923252961405522,-0.149858776590882,-0.16771174927401,-0.000256855409121425,FALSE,"null","null",306,"null"
0,0,-0.910056881557841,0.133015404109998,-0.371354207097568,-0.228099015476638,-0.51435565745567,0.0250923154311934,0.276191605624158,-0.158847483540456,0.323234682469204,0.000495044364869003,0.0631976366997867,0.150096965581851,0.063657095451328,-0.149902682491754,-0.196379950404191,-0.000300762271058058,TRUE,"L","1stO",56,"null"
0,0,0.296328021982301,0.234232541944163,0.296666354770598,-0.368597501061833,0.178770223727734,-0.00188576502969542,0.26386958011058,-0.128480169002802,0.984537881074908,0.00150785159037786,0.724500834043598,0.151109772139668,0.724960294290342,-0.148889876043108,0.464923247259031,0.000712044506182591,FALSE,"null","null",375,"null"
0,0,-1.08830555125534,0.190235328580473,-0.428021121170398,-0.146564150708067,-0.658067038858161,0.0233411045993056,0.241751326355295,-0.254953276832901,0.226256728022564,0.000346519492789826,-0.0337803180213215,0.149948439840312,-0.0333208587841575,-0.150051208098533,-0.293357904828043,-0.000449287751011038,TRUE,"f3","1stO",60,"null"
0,0,-1.39257352231743,-0.106175346865554,0.0383790827666235,-0.267127574005849,-0.312483962783118,-0.000942384535390126,0.245527410886591,0.156310818540098,0.382284518327402,0.000585481097291327,0.122247472241834,0.150187401782422,0.122706930818231,-0.149812246468069,-0.137330115500322,-0.000210324810457702,FALSE,"null","null",321,"null"
0,0,0.0791482751213295,0.292214617152545,-0.0418588960860767,-0.256874242225482,-0.389182113754208,0.00685137101307374,0.255162298955009,0.0915649363181897,0.717427578056212,0.00109876352687541,0.457390531569363,0.150700683486939,0.457849991510553,-0.149298964521223,0.197812944949032,0.000302956436048447,FALSE,"null","null",301,"null"
0,0,0.507026460748255,0.153985187371205,0.000731018586427802,-0.459691014461124,0.0417423024333293,-0.227901117715193,0.247700580166525,-0.23088237139024,0.902725802069207,0.00138255374677781,0.642688755377227,0.150984474719528,0.643148215289636,-0.149015173948896,0.383111168597656,0.000586747023854244,TRUE,"L","1stO",54,"null"
0,0,-0.221580751395012,2.07324114215663,0.100653899818349,-0.17753145169435,-0.290359708472582,-0.00953894596494125,0.29685832174974,-0.219628192828049,0.567635690569387,0.000869352409117216,0.307598644687002,0.150471273303885,0.30805810335506,-0.149528375446682,0.0480210574726751,7.3545448085837e-05,TRUE,"f1","1stO",62,"f1"
0,0,0.278432385406034,0.233165015877221,0.506223925671469,0.0180990060055857,0.20516449534293,0.00775874150084888,0.268741464939961,-0.18156590814178,1.03241714072915,0.00158118022425342,0.772380094282405,0.151183101243222,0.772839553900346,-0.148816547050063,0.512802507453599,0.000785373968906381,FALSE,"null","null",366,"null"
0,0,-1.40790368951133,-0.0617642240074543,-0.334917624244641,-0.223893407455662,-0.485245095453696,0.015976489660416,0.29163074840312,-0.199321756577446,0.225047886484147,0.000344668112895098,-0.034989159549277,0.149946588925683,-0.0345297007595159,-0.150053059137988,-0.294566746804654,-0.00045113732526879,FALSE,"null","null",326,"null"
0,0,-1.15314882684319,0.263493588212473,-0.431315262742626,-0.233714743503047,-0.555274080920101,0.0287469686990564,0.256583276213419,-0.0746798750522041,0.232852815348202,0.000356621613749525,-0.0271842308902233,0.149958542643747,-0.0267247711668765,-0.150041106240955,-0.286761817405302,-0.000439185210956906,FALSE,"null","null",324,"null"
0,0,-1.93398873640921,-0.0904580467555473,-0.537251944746517,-0.200680143718194,-0.494378208183691,0.0459293087194274,0.298403224656559,-0.0233182695226709,0.0331356688220792,5.07483479224241e-05,-0.226901379004081,0.149652666364587,-0.226441916546728,-0.150346981589768,-0.486478964200496,-0.000745064558131919,FALSE,"null","null",312,"null"
0,0,-0.850468759854438,0.2644005225302,-0.42773675796843,-0.174989882786197,-0.332380851357593,0.08965917605162,0.263589557187258,-0.0823155826169381,0.407394418554267,0.000623937721174472,0.147357372194442,0.15022585881466,0.147816831904558,-0.149773789902595,-0.112220214455267,-0.000171868809109407,FALSE,"null","null",349,"null"
0,0,-1.48370037191543,0.281186656389687,-0.505291746468631,-0.217718557318989,-0.539333664272934,0.0649369376783576,0.257117117647361,-0.235781679489196,0.144066346239261,0.000220642266257433,-0.1159707000333,0.149822563523163,-0.11551124136383,-0.150177084524144,-0.375548286657323,-0.00057516347077298,FALSE,"null","null",316,"null"
