"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped"
0,0,0.027892468,0.202142771,-0.415420613,-0.216620838,-0.332300382,-0.00537851899999997,0.255245897,-0.054400805,0.382930231,0.0337694860000002,0.110950093,0.160366503,0.137303929,-0.138473714,-0.134676208,-0.0118766969999999,TRUE,"f1","1stO",70,"null"
0,0,-0.0442209606562304,0.186115270945631,-0.490138096515455,-0.174031281063482,-0.375942995940758,0.0179955395143994,0.316243533267418,-0.167046810092985,0.518408921001021,0.0457169515039393,0.246428783250098,0.172313968242941,0.272782619630884,-0.126526248930174,0.000802481744309721,7.07687995839303e-05,FALSE,"null","null",294,"null"
0,0,-0.113193605833348,0.167821699586436,-0.426413661314266,-0.187239457516506,-0.286599898348003,0.00616921821021599,0.22712229921254,0.24461889726309,0.600021631910633,0.0529141354172781,0.328041493759588,0.179511153008423,0.354395330218494,-0.119329064157504,0.0824151923566184,0.0072679524763622,FALSE,"null","null",278,"null"
0,0,0.1198314385914,0.188438831030985,-0.4796690623402,0.037445954803298,-0.345610933205865,-0.0263711517891816,0.281035109184803,-0.0891313827792819,0.568020424837344,0.0500920434883579,0.296040287278923,0.176689060688016,0.322394123693306,-0.12215115693522,0.0504139861348852,0.00444586026443809,TRUE,"L","1stO",63,"null"
0,0,-0.136149454180869,0.159097814484443,-0.559923238883441,-0.13645147138607,-0.432801640279161,-0.00455948496242209,0.313177461222426,-0.151374561015315,0.491667000709015,0.0433586605417563,0.219686863220427,0.169955677049256,0.246040699693959,-0.128884539872095,-0.02593943797403,-0.00228752238081912,FALSE,"null","null",307,"null"
0,0,-0.0247079046988864,0.18966386114481,-0.506738831881487,-0.105797642996324,-0.380873570879731,0.0638227027611941,0.250308963159537,-0.099765529138148,0.566234950971743,0.0499345878219554,0.294254813694228,0.176531605088645,0.320608649281177,-0.122308612262497,0.0486285120036628,0.00428840500419239,FALSE,"null","null",292,"null"
0,0,-0.0804277434580923,0.176838847498036,-0.398540570524326,-0.162575196382719,-0.511031475054086,0.000412166749666772,0.251759338347463,-0.229289497632499,0.514850892375522,0.0454031794689066,0.242870754772852,0.172000196767815,0.269224589671331,-0.126840020789455,-0.00275554793133916,-0.000243003490546171,FALSE,"null","null",280,"null"
0,0,0.00639592226971347,0.195845442085971,-0.401214664372005,-0.149110724109552,-0.455347232274427,0.0443822452848295,0.267801591379626,-0.106442198361308,0.568956062323998,0.0501745545946868,0.29697592480525,0.176771571011606,0.323329760517264,-0.122068645356372,0.051349622998516,0.00452837106054748,FALSE,"null","null",293,"null"
0,0,-0.119681366740164,0.160838824191124,-0.331232733197464,-0.180961660998251,-0.525646633751711,-0.0411496840396358,0.245915591525616,0.184831355915352,0.52055595671767,0.0459062922420304,0.248575819626548,0.172503308852574,0.274929654946511,-0.126336908028922,0.00294951756775865,0.000260109539364269,TRUE,"f2","2ndO",210,"null"
0,0,-0.0964549156274942,0.171049167388466,-0.463082166454703,-0.203767722874738,-0.542446135115996,-0.00920870218843507,0.270942799685383,-0.197874067651571,0.487441396351218,0.0429860169747296,0.215461258153924,0.169583033947675,0.24181509432293,-0.12925718278565,-0.0301650428744554,-0.00266016582625528,FALSE,"null","null",312,"null"
