"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped"
0,0,-0.144824551,0.303039709,-0.620418342,-0.280325937,-0.453841072,0.054714884,0.42787892,-0.0428046610000001,0.394161238,0.069385823,0.112282609,0.172071938,0.164293138,-0.123385173,-0.117585491,-0.0206990570000001,TRUE,"f1","1stO",70,"null"
0,0,-0.28620977454878,-0.15500498898509,-0.66669658454042,-0.338187230301695,-0.52256637659018,0.0574916536677525,0.475482942881867,-0.111492827005252,0.409339906631292,0.072057786433975,0.127461277082627,0.174743901271176,0.179471807394559,-0.120713210232516,-0.10240682236677,-0.0180270944181903,FALSE,"null","null",294,"null"
0,0,-0.211922401842326,-0.13646241474088,-0.524766279980661,-0.294416279897896,-0.411229219676582,0.107927504069998,0.328445752916959,0.291850054537675,0.486570942892082,0.0856530832198499,0.204692314276783,0.18833919815615,0.25670284422385,-0.10711791334099,-0.0251757856926977,-0.00443179785083825,FALSE,"null","null",276,"null"
0,0,0.091246827661003,0.33365027458884,-0.626178954804633,-0.00676899758493871,-0.293168345269023,-0.0297333945826125,0.445648871791391,-0.0330399705226019,0.52490628751335,0.0924014115182691,0.24302765815789,0.195087526845573,0.295038188806474,-0.100369584408899,0.0131595594510149,0.0023165309184053,TRUE,"L","1stO",63,"null"
0,0,-0.408719653943176,0.0206992548038365,-0.869318850827108,-0.270358818049802,-0.656304689678213,-0.510305294127241,0.496087098143828,-0.0918676234124792,0.262095776710134,0.0461377969689064,-0.0197828521730912,0.148823912369846,0.0322276779231186,-0.146633199146297,-0.249650952185828,-0.0439470830399447,FALSE,"null","null",308,"null"
0,0,-0.140766791060801,0.307777397640103,-0.660180458685632,-0.19563394328743,-0.451696459845679,0.105345329456111,0.442547900159687,-0.0371189770723701,0.448913564143851,0.0790241000409696,0.167034934879298,0.181710215945166,0.219045464542468,-0.113746895476903,-0.0628331647220854,-0.011060779572707,FALSE,"null","null",289,"null"
0,0,-0.19106618804507,0.269534043397653,-0.424364299234955,-0.153375530409887,-0.693327553136739,-0.0557790802332467,0.435602502378847,-0.178439526289383,0.374485252469818,0.065922178385235,0.0926066236688343,0.168608293928511,0.144617153654346,-0.126848816838936,-0.137261476146611,-0.0241627012885003,FALSE,"null","null",277,"null"
0,0,-0.202938283396216,0.257883096745763,-0.382939002851519,-0.234705146447714,-0.646522201005042,-0.00550960531347047,0.42300127008662,-0.0405649450634693,0.493805258286761,0.0869265694968072,0.211926629543789,0.189612685109269,0.263937159144259,-0.105844426487347,-0.0179414705972919,-0.0031583109281832,FALSE,"null","null",292,"null"
0,0,-0.330717578315408,0.124054575504561,-0.363196036779588,-0.318715232495558,-0.681162119461027,-0.120730704219225,0.354582626891507,0.231490136918329,0.422514017537359,0.0743768793314629,0.140635388485245,0.177062995255638,0.192645918175407,-0.118394116256526,-0.0892327108767066,-0.0157080003323504,TRUE,"f2","2ndO",210,"null"
0,0,-0.278338901044915,-0.0301663175567933,-0.164729389034984,0.256049069756954,-0.545062817542961,-0.133980290101431,0.450803511259657,-0.227102310990147,0.489116065430377,0.0861011116024774,0.207237436581657,0.18878722706323,0.259247966391261,-0.106669884281296,-0.022630663451408,-0.00398376893038334,TRUE,"f1","1stO",60,"null"
0,0,-0.299693804992679,0.151233256246537,-0.568581350532589,-0.379273669988453,-0.635644570882068,-0.0251670066224556,0.448063485134294,-0.147517073292138,0.396792783591281,0.069849064787903,0.114914154516467,0.172535180394077,0.166924684607131,-0.122921931456614,-0.114953944467683,-0.0202358158504397,FALSE,"null","null",309,"null"
0,0,0.147154091331157,0.331501038033792,-0.443318955722008,-0.314348215275292,-0.433739202375865,0.0455065061830335,0.422880111585271,-0.17602205784733,0.587491814369403,0.103418599080472,0.305613184832484,0.206104715160871,0.357623715649738,-0.0893523969202601,0.0757450861605315,0.013333718161278,TRUE,"f1","1stO",63,"null"
0,0,-0.257505573291261,0.209717800536503,-0.453580955852836,-0.289352245825515,-0.63623654441073,0.0121283245362217,0.401918322838298,0.0216400964473805,0.464948287086518,0.0818467582343506,0.183069656908999,0.184532873700112,0.235080187289398,-0.110924237701855,-0.0467984418892715,-0.00823812218812764,TRUE,"f2","1stO",59,"null"
0,0,0.120440058603266,0.339473333874426,-0.422523768302111,-0.24019871695331,-0.259663892593339,0.131263951470341,0.437241842451001,0.133985667528859,0.654065346702612,0.115137811640272,0.372186716929696,0.217823927362849,0.42419724764126,-0.0776331842138048,0.142318617868345,0.0250529315087729,TRUE,"f1","1stO",58,"null"
0,0,-0.28946284761739,0.320119068623013,-0.499059650934956,0.0727413609842444,-0.543792638113796,-0.215302144340447,0.430111281428789,0.226499569548753,0.460335283550911,0.0810347122593472,0.178456654395756,0.183720827764222,0.230467184887528,-0.111736283636668,-0.0514114452602246,-0.00905016825324043,TRUE,"f3","2ndO",193,"null"
0,0,-0.0953091793618389,0.318328455998971,-0.368376860642779,-0.313078757078654,-0.404876662604672,0.0430110086138088,0.444364589081168,-0.16346334205828,0.546774426837007,0.0962509499765653,0.264895797425378,0.198937065324958,0.316906327816714,-0.0965200457709608,0.0350276984050855,0.00616606957743191,FALSE,"null","null",289,"null"
0,0,-0.146396247484671,0.307714445152859,-0.675328920789001,-0.208869245640514,-0.368779579730984,0.00747381063139923,0.451977580661799,-0.0718323400189436,0.496253650605807,0.0873575700613118,0.214375021827911,0.19004368609737,0.266385551535241,-0.105413425914026,-0.0154930782425727,-0.00272730986513244,FALSE,"null","null",300,"null"
0,0,-0.31207791271616,0.150112414807268,-0.49951263273679,-0.354478664974548,-0.639482600193318,-0.021195473779931,0.419172968028512,-0.109614834300502,0.380692041005063,0.0670147848852813,0.0988134114060753,0.169700900926964,0.150823942295581,-0.125756211360026,-0.131054687303407,-0.0230700953183435,TRUE,"L","1stO",56,"null"
0,0,-0.358233098376548,-0.148563818341667,-0.574196321212095,0.0787552820329159,-0.697881026664313,-0.226900415588309,0.41804839778651,-0.0984833273271219,0.352989760210238,0.062138238521465,0.0711111308086111,0.164824353807497,0.12312166050474,-0.13063275743383,-0.158756968896887,-0.0279466421477989,FALSE,"null","null",295,"null"
0,0,-0.235418898357445,0.291165457089476,-0.682290079723,-0.271269724999942,-0.425066163699348,-0.00150276191530097,0.451540927562068,-0.197332635552113,0.459461613103974,0.0808809164591848,0.177582983311157,0.18356703242223,0.22959351429175,-0.111890079584843,-0.0522851155010669,-0.00920396362179805,TRUE,"f3","1stO",60,"null"
0,0,-0.260890085738181,-0.0733671791570127,-0.683492962727198,-0.346577754137499,-0.549698909982768,0.0351209461251131,0.331992579426584,0.292184786559782,0.40362179763513,0.0710512042020045,0.121743167818508,0.173737319840363,0.173753698097152,-0.1217197913154,-0.108124931319071,-0.0190336765933822,FALSE,"null","null",298,"null"
