id,x[m],y[m],z[m],t[s]
1,1.3652728153,1.0092721812,0.5,1
1,1.3926200527,0.9800809392,0.5,2
1,1.4189565092,0.9499746101,0.5,3
1,1.4506949689,0.9256297918,0.5,4
1,1.4816909792,0.9003464505,0.5,5
1,1.5139544713,0.8767018511,0.5,6
1,1.5489468292,0.8573231286,0.5,7
1,1.5850923265,0.8401911985,0.5,8
1,1.6213086386,0.8232094807,0.5,9
1,1.6587169569,0.8090455222,0.5,10
1,1.6972169069,0.7981940776,0.5,11
1,1.7362745501,0.7895627102,0.5,12
1,1.7756586937,0.7825706264,0.5,13
1,1.8149877377,0.7752749911,0.5,14
1,1.8546834354,0.7703504009,0.5,15
1,1.8944230967,0.7657941617,0.5,16
1,1.9343555855,0.7634711587,0.5,17
1,1.9743227499,0.7618507362,0.5,18
1,2.0143054102,0.7606730795,0.5,19
1,2.0543014007,0.7601067393,0.5,20
1,2.0943004914,0.7603764571,0.5,21
1,2.1342774405,0.7617342261,0.5,22
1,2.1741868725,0.7644244373,0.5,23
1,2.2139672839,0.7686099918,0.5,24
1,2.2535663567,0.7742591901,0.5,25
1,2.2930754985,0.780506406,0.5,26
1,2.3324705265,0.7874369016,0.5,27
1,2.3715094536,0.7961525299,0.5,28
1,2.410406147,0.8054824409,0.5,29
1,2.4491708615,0.8153463605,0.5,30
1,2.4879060747,0.8253255016,0.5,31
1,2.5265611136,0.8356108294,0.5,32
1,2.5652006729,0.8459541586,0.5,33
1,2.6038238292,0.856358571,0.5,34
1,2.6424396105,0.8667903224,0.5,35
1,2.6810799603,0.8771306977,0.5,36
1,2.7197442414,0.887381228,0.5,37
1,2.7584272229,0.89756096,0.5,38
1,2.7971338611,0.9076503681,0.5,39
1,2.8358365266,0.9177550049,0.5,40
1,2.8745631925,0.9277672648,0.5,41
1,2.9132866032,0.9377921072,0.5,42
1,2.9520343587,0.9477224365,0.5,43
1,2.9907796616,0.957662331,0.5,44
1,3.0295736309,0.9674105591,0.5,45
1,3.0683913822,0.9770636507,0.5,46
1,3.1072327034,0.9866214627,0.5,47
1,3.1460755711,0.9961729876,0.5,48
1,3.1849422752,1.0056270508,0.5,49
1,3.2238320969,1.014985564,0.5,50
1,3.2627256158,1.0243286998,0.5,51
1,3.301622057,1.0336596626,0.5,52
1,3.3404244503,1.0433743046,0.5,53
1,3.3789758277,1.0540416054,0.5,54
1,3.4163724848,1.0682363241,0.5,55
1,3.4266636602,1.1068898066,0.5,56
2,1.2613814914,1.5762602757,0.5,1
2,1.2590056093,1.5363308982,0.5,2
2,1.2691778067,1.4976459347,0.5,3
2,1.2742904669,1.4579740214,0.5,4
2,1.2738945386,1.417975981,0.5,5
2,1.2800121754,1.3784465676,0.5,6
2,1.2787384891,1.3384668512,0.5,7
2,1.2988602242,1.3038964047,0.5,8
2,1.2981679864,1.263902395,0.5,9
2,1.3066901278,1.2248207739,0.5,10
2,1.3104710178,1.184999864,0.5,11
2,1.3198958391,1.1461260586,0.5,12
2,1.3414186969,1.1124100892,0.5,13
2,1.3514239256,1.0736816062,0.5,14
2,1.3727101408,1.0398157378,0.5,15
2,1.3996613447,1.0102584611,0.5,16
2,1.4272129186,0.9812599995,0.5,17
2,1.4566286297,0.9541543554,0.5,18
2,1.4884511442,0.9299195132,0.5,19
2,1.5230811169,0.9099003977,0.5,20
2,1.5583084276,0.8909521369,0.5,21
2,1.5937221001,0.8723545081,0.5,22
2,1.6304877181,0.8565973087,0.5,23
2,1.668406404,0.8438625822,0.5,24
2,1.7068222651,0.832717107,0.5,25
2,1.7456104391,0.822945845,0.5,26
2,1.7843653513,0.8130434828,0.5,27
2,1.8237928054,0.8062999033,0.5,28
2,1.8633570776,0.8004119187,0.5,29
2,1.9030288232,0.7952979573,0.5,30
2,1.9429008349,0.7921006643,0.5,31
2,1.9828173742,0.7895180504,0.5,32
2,2.0228168799,0.7893192049,0.5,33
2,2.0628166173,0.7894641456,0.5,34
2,2.102784243,0.7910731515,0.5,35
2,2.142681252,0.7939417178,0.5,36
2,2.1825002096,0.7977431135,0.5,37
2,2.2222836401,0.8018998741,0.5,38
2,2.2618674892,0.807654776,0.5,39
2,2.3014442744,0.8134580567,0.5,40
2,2.3409035905,0.820012626,0.5,41
2,2.3802773179,0.8270631289,0.5,42
2,2.419634251,0.8342067846,0.5,43
2,2.4590184857,0.8411983548,0.5,44
2,2.4983478058,0.8484925019,0.5,45
2,2.5376621154,0.8558671247,0.5,46
2,2.5769258493,0.8635064441,0.5,47
2,2.6161351787,0.8714202604,0.5,48
2,2.6552857228,0.879619949,0.5,49
2,2.6944192433,0.8879005028,0.5,50
2,2.7335585394,0.8961537143,0.5,51
2,2.7725960259,0.9048757926,0.5,52
2,2.8115599043,0.9139210223,0.5,53
2,2.8505130948,0.923012169,0.5,54
2,2.8893839184,0.9324492807,0.5,55
2,2.9283064026,0.9416710062,0.5,56
3,1.3763090158,2.1911733526,0.5,1
3,1.3876729498,2.1528215469,0.5,2
3,1.4050025096,2.1167703838,0.5,3
3,1.4141109083,2.0778212237,0.5,4
3,1.4187026414,2.0380856479,0.5,5
3,1.4304765744,1.9998577196,0.5,6
3,1.4237793355,1.9604223676,0.5,7
3,1.4316800441,1.9212103949,0.5,8
3,1.4345795124,1.8813156197,0.5,9
3,1.4386492789,1.8415231958,0.5,10
3,1.4366606546,1.8015726592,0.5,11
3,1.4365420547,1.761572835,0.5,12
3,1.4253144072,1.7231809097,0.5,13
3,1.4292616421,1.6833761444,0.5,14
3,1.422357078,1.6439765633,0.5,15
3,1.4118450029,1.6053825705,0.5,16
3,1.4137810291,1.5654294505,0.5,17
3,1.4187591406,1.5257404292,0.5,18
3,1.4265801033,1.4865124731,0.5,19
3,1.433447023,1.4471063135,0.5,20
3,1.4224136255,1.4086581128,0.5,21
3,1.4280336066,1.369054883,0.5,22
3,1.4518788202,1.336939376,0.5,23
3,1.4285321163,1.3044596682,0.5,24
3,1.4491630973,1.2701906936,0.5,25
3,1.4626921338,1.2325480957,0.5,26
3,1.4575864407,1.1928752852,0.5,27
3,1.4757095025,1.1572164205,0.5,28
3,1.4945502413,1.1219314866,0.5,29
3,1.5144888365,1.0872550909,0.5,30
3,1.540301667,1.0566986221,0.5,31
3,1.5681495696,1.027984613,0.5,32
3,1.6000771117,1.0038883051,0.5,33
3,1.6314352441,0.9790555136,0.5,34
3,1.6669881214,0.9607254041,0.5,35
3,1.7039140651,0.9453476707,0.5,36
3,1.7415861556,0.9319009761,0.5,37
3,1.7797511559,0.9199246347,0.5,38
3,1.8191006823,0.9127402926,0.5,39
3,1.8584904354,0.9057798795,0.5,40
3,1.8979762392,0.8993868132,0.5,41
3,1.9376662105,0.8944162818,0.5,42
3,1.9774215981,0.8899993649,0.5,43
3,2.0173158539,0.8870927592,0.5,44
3,2.0572585642,0.8849526913,0.5,45
3,2.0972333143,0.8835316509,0.5,46
3,2.1372332581,0.88359871,0.5,47
3,2.1772086832,0.8850006331,0.5,48
3,2.2171227283,0.8876215118,0.5,49
3,2.2569631081,0.8911914051,0.5,50
3,2.2967657453,0.8951600409,0.5,51
3,2.3365169959,0.8996140363,0.5,52
3,2.37627268,0.9040282842,0.5,53
3,2.4159036319,0.9094493218,0.5,54
3,2.4555295953,0.9149067043,0.5,55
3,2.4949077216,0.9219325971,0.5,56
4,0.9838845531,2.1174104282,0.5,1
4,1.0121761776,2.0891335122,0.5,2
4,1.0310269848,2.0538539562,0.5,3
4,1.0427284423,2.0156037811,0.5,4
4,1.0514885588,1.9765748129,0.5,5
