1
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
97.151,134.35,-10.816
121.47,117.58,-11.685
112.3,121.96,-40.064
97.144,134.32,-10.829
121.51,117.56,-11.683
112.32,121.94,-40.063
97.138,134.29,-10.841
121.54,117.54,-11.681
112.35,121.91,-40.063
97.132,134.27,-10.854
121.58,117.51,-11.679
112.38,121.88,-40.063
97.125,134.24,-10.867
121.61,117.49,-11.676
112.4,121.85,-40.062
97.119,134.21,-10.88
121.64,117.46,-11.674
112.43,121.83,-40.062
97.113,134.18,-10.893
121.68,117.44,-11.672
112.46,121.8,-40.062
97.107,134.15,-10.906
121.71,117.41,-11.669
112.48,121.77,-40.061
97.1,134.12,-10.919
121.75,117.39,-11.667
112.51,121.75,-40.061
97.094,134.09,-10.932
121.78,117.37,-11.664
112.54,121.72,-40.06
97.088,134.07,-10.945
121.82,117.34,-11.662
112.57,121.69,-40.06
97.082,134.04,-10.958
121.85,117.32,-11.66
112.59,121.67,-40.059
97.076,134.01,-10.971
121.89,117.29,-11.658
112.62,121.64,-40.058
97.07,133.98,-10.985
121.92,117.27,-11.655
112.65,121.61,-40.058
97.064,133.95,-10.998
121.95,117.25,-11.653
112.67,121.58,-40.057
97.058,133.92,-11.011
121.99,117.22,-11.651
112.7,121.56,-40.056
97.052,133.9,-11.025
122.02,117.2,-11.649
112.73,121.53,-40.055
97.046,133.87,-11.038
122.06,117.18,-11.646
112.76,121.5,-40.054
97.04,133.84,-11.052
122.09,117.15,-11.644
112.78,121.48,-40.053
97.034,133.81,-11.065
122.13,117.13,-11.642
112.81,121.45,-40.053
97.028,133.78,-11.079
122.16,117.1,-11.639
112.84,121.42,-40.052
97.022,133.75,-11.092
122.2,117.08,-11.637
112.86,121.4,-40.051
97.016,133.72,-11.106
122.23,117.06,-11.635
112.89,121.37,-40.05
97.011,133.7,-11.12
122.27,117.03,-11.632
112.92,121.34,-40.049
97.005,133.67,-11.133
122.3,117.01,-11.63
112.95,121.31,-40.048
96.999,133.64,-11.147
122.34,116.99,-11.627
112.97,121.29,-40.048
96.994,133.61,-11.16
122.37,116.96,-11.625
113,121.26,-40.047
96.988,133.58,-11.174
3
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
89.756,145.46,-15.05
85.199,141,-24.61
56.226,144.6,-35.911
89.795,145.45,-15.052
85.246,141,-24.609
56.265,144.59,-35.91
89.835,145.45,-15.053
85.292,140.99,-24.608
56.303,144.58,-35.909
89.874,145.45,-15.055
85.339,140.98,-24.606
56.342,144.57,-35.907
89.913,145.44,-15.057
85.385,140.97,-24.605
56.38,144.56,-35.906
89.952,145.44,-15.059
85.432,140.97,-24.604
56.419,144.54,-35.904
89.992,145.43,-15.061
85.478,140.96,-24.603
56.458,144.53,-35.903
90.031,145.43,-15.063
85.525,140.95,-24.601
56.496,144.52,-35.901
90.07,145.43,-15.065
85.571,140.95,-24.6
56.535,144.51,-35.9
90.109,145.42,-15.067
85.618,140.94,-24.598
56.573,144.5,-35.898
90.148,145.42,-15.069
85.664,140.93,-24.597
56.612,144.49,-35.897
90.186,145.42,-15.072
85.71,140.92,-24.595
56.651,144.48,-35.895
90.225,145.41,-15.074
85.757,140.92,-24.594
56.689,144.46,-35.894
90.264,145.41,-15.076
85.803,140.91,-24.592
56.728,144.45,-35.892
90.303,145.4,-15.079
85.849,140.9,-24.591
56.767,144.44,-35.89
90.341,145.4,-15.081
85.896,140.9,-24.589
56.806,144.43,-35.889
90.38,145.4,-15.084
85.942,140.89,-24.588
56.845,144.42,-35.888
90.418,145.39,-15.086
85.988,140.88,-24.587
56.883,144.41,-35.886
90.457,145.39,-15.088
86.034,140.87,-24.586
56.922,144.4,-35.885
90.495,145.38,-15.091
86.081,140.87,-24.584
56.961,144.38,-35.884
90.533,145.38,-15.093
86.127,140.86,-24.583
57,144.37,-35.883
90.571,145.38,-15.096
86.173,140.85,-24.582
57.039,144.36,-35.882
90.61,145.37,-15.098
86.219,140.85,-24.581
57.078,144.35,-35.88
90.648,145.37,-15.101
86.265,140.84,-24.58
57.117,144.34,-35.879
102.29,124.54,-20.639
112.13,122.23,-26.953
92.972,137.49,-35.659
102.3,124.5,-20.647
112.16,122.2,-26.954
93.005,137.48,-35.662
102.31,124.47,-20.655
112.18,122.17,-26.954
93.039,137.47,-35.664
102.32,124.44,-20.663
112.21,122.14,-26.955
93.073,137.46,-35.667
102.32,124.4,-20.671
112.24,122.12,-26.955
93.107,137.45,-35.669
102.33,124.37,-20.679
112.26,122.09,-26.956
93.14,137.44,-35.672
102.34,124.34,-20.687
112.29,122.06,-26.956
93.174,137.43,-35.674
102.35,124.3,-20.696
112.32,122.03,-26.957
93.207,137.42,-35.677
102.35,124.27,-20.704
112.34,122,-26.957
93.241,137.41,-35.679
102.36,124.23,-20.712
112.37,121.97,-26.958
93.274,137.4,-35.681
102.37,124.2,-20.72
112.39,121.94,-26.958
93.307,137.39,-35.683
102.38,124.17,-20.728
112.42,121.91,-26.959
93.341,137.37,-35.685
102.39,124.13,-20.736
112.45,121.88,-26.959
93.374,137.36,-35.688
102.39,124.1,-20.744
112.47,121.85,-26.959
93.407,137.35,-35.69
102.4,124.07,-20.752
112.5,121.82,-26.959
93.44,137.34,-35.692
102.41,124.03,-20.76
112.53,121.8,-26.96
93.473,137.33,-35.694
102.42,124,-20.768
112.55,121.77,-26.96
93.505,137.32,-35.696
102.43,123.96,-20.776
112.58,121.74,-26.96
93.538,137.31,-35.698
102.43,123.93,-20.784
112.61,121.71,-26.96
93.571,137.29,-35.7
102.44,123.9,-20.792
112.63,121.68,-26.959
93.604,137.28,-35.702
102.45,123.86,-20.8
112.66,121.65,-26.959
93.636,137.27,-35.705
102.46,123.83,-20.808
112.69,121.62,-26.959
93.669,137.26,-35.707
102.47,123.79,-20.816
112.71,121.59,-26.959
93.701,137.25,-35.709
102.47,123.76,-20.823
112.74,121.56,-26.959
93.734,137.24,-35.711
102.48,123.73,-20.831
112.77,121.53,-26.959
93.766,137.22,-35.713
102.49,123.69,-20.839
112.79,121.51,-26.959
93.798,137.21,-35.716
102.5,123.66,-20.846
112.82,121.48,-26.959
93.831,137.2,-35.718
102.51,123.63,-20.854
112.85,121.45,-26.96
93.863,137.19,-35.72
102.51,123.59,-20.862
112.87,121.42,-26.96
93.895,137.18,-35.722
102.52,123.56,-20.869
112.9,121.39,-26.96
93.927,137.16,-35.725
102.53,123.53,-20.877
112.93,121.36,-26.96
93.959,137.15,-35.727
102.54,123.49,-20.884
112.95,121.33,-26.96
93.991,137.14,-35.729
102.55,123.46,-20.892
112.98,121.3,-26.96
94.023,137.13,-35.731
102.56,123.42,-20.899
113.01,121.27,-26.96
94.055,137.12,-35.733
4
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
70.453,143.06,-11.594
88.076,134.89,-1.6851
97.901,146.99,17.096
70.494,143.05,-11.595
88.122,134.89,-1.6826
97.92,146.98,17.094
70.535,143.04,-11.595
88.167,134.88,-1.6801
97.939,146.97,17.093
70.576,143.04,-11.595
88.212,134.88,-1.6775
97.958,146.96,17.091
70.617,143.03,-11.596
88.257,134.87,-1.675
97.977,146.95,17.089
70.659,143.02,-11.596
88.302,134.86,-1.6724
97.995,146.93,17.088
70.7,143.02,-11.596
88.347,134.86,-1.6697
98.014,146.92,17.086
70.741,143.01,-11.597
88.392,134.85,-1.6672
98.033,146.91,17.085
70.782,143,-11.597
88.437,134.84,-1.6647
98.051,146.9,17.083
70.823,143,-11.597
88.483,134.84,-1.6622
98.069,146.89,17.081
70.865,142.99,-11.597
88.528,134.83,-1.6597
98.087,146.88,17.08
70.906,142.98,-11.597
88.573,134.82,-1.6573
98.105,146.87,17.078
70.947,142.98,-11.597
88.618,134.82,-1.6548
98.123,146.86,17.077
70.988,142.97,-11.597
88.663,134.81,-1.6524
98.141,146.85,17.075
71.03,142.97,-11.597
88.708,134.8,-1.65
98.159,146.83,17.074
71.071,142.96,-11.597
88.753,134.8,-1.6476
98.177,146.82,17.073
71.112,142.95,-11.597
88.798,134.79,-1.6452
98.194,146.81,17.072
71.153,142.95,-11.597
88.843,134.78,-1.6428
98.212,146.8,17.07
71.195,142.94,-11.597
88.888,134.78,-1.6406
98.229,146.79,17.069
71.236,142.93,-11.597
88.933,134.77,-1.6383
98.246,146.78,17.068
71.277,142.93,-11.597
88.978,134.76,-1.6361
98.264,146.76,17.067
71.319,142.92,-11.597
89.023,134.76,-1.6338
98.281,146.75,17.066
71.36,142.91,-11.597
89.068,134.75,-1.6315
98.298,146.74,17.065
71.401,142.91,-11.596
89.112,134.74,-1.6292
98.315,146.73,17.064
71.443,142.9,-11.596
89.157,134.73,-1.6269
98.331,146.72,17.063
71.484,142.9,-11.596
89.202,134.73,-1.6247
98.348,146.71,17.062
71.525,142.89,-11.596
89.246,134.72,-1.6225
98.365,146.69,17.061
71.567,142.88,-11.595
89.291,134.71,-1.6202
98.381,146.68,17.06
71.608,142.88,-11.595
89.335,134.71,-1.6179
98.397,146.67,17.059
96.634,138.6,-11.587
110.13,122.33,-0.40206
94.989,130.42,20.197
96.658,138.59,-11.587
110.16,122.31,-0.39311
94.984,130.39,20.208
96.683,138.57,-11.588
110.18,122.28,-0.38416
94.979,130.36,20.219
96.708,138.56,-11.588
110.21,122.26,-0.37521
94.974,130.34,20.23
96.732,138.54,-11.588
110.24,122.23,-0.36626
94.969,130.31,20.241
96.757,138.53,-11.588
110.26,122.21,-0.35736
94.964,130.28,20.252
96.781,138.52,-11.588
110.29,122.18,-0.34847
94.959,130.26,20.263
96.806,138.5,-11.587
110.32,122.16,-0.33954
94.954,130.23,20.274
96.83,138.49,-11.587
110.34,122.13,-0.33062
94.949,130.2,20.286
96.854,138.47,-11.586
110.37,122.11,-0.32175
94.944,130.18,20.297
96.879,138.46,-11.586
110.4,122.08,-0.31289
94.939,130.15,20.308
96.903,138.44,-11.585
110.42,122.06,-0.30398
94.934,130.12,20.319
96.927,138.43,-11.585
110.45,122.03,-0.29508
94.93,130.1,20.33
96.952,138.42,-11.584
110.47,122.01,-0.28609
94.925,130.07,20.341
96.976,138.4,-11.584
110.5,121.98,-0.27704
94.92,130.04,20.352
97,138.39,-11.583
110.53,121.96,-0.26798
94.915,130.02,20.363
97.024,138.37,-11.582
110.55,121.93,-0.2589
94.91,129.99,20.374
97.048,138.36,-11.582
110.58,121.91,-0.24974
94.906,129.96,20.386
97.072,138.34,-11.581
110.61,121.88,-0.24052
94.901,129.94,20.397
97.096,138.33,-11.58
110.63,121.86,-0.23125
94.896,129.91,20.408
97.12,138.31,-11.579
110.66,121.83,-0.22196
94.891,129.88,20.419
97.144,138.3,-11.578
110.69,121.81,-0.21267
94.887,129.86,20.43
97.168,138.29,-11.577
110.71,121.78,-0.2034
94.882,129.83,20.441
97.191,138.27,-11.576
110.74,121.76,-0.19418
94.878,129.8,20.452
97.215,138.26,-11.575
110.76,121.73,-0.185
94.873,129.78,20.463
97.239,138.24,-11.574
110.79,121.71,-0.17583
94.868,129.75,20.475
97.263,138.23,-11.572
110.82,121.68,-0.16667
94.864,129.72,20.486
97.286,138.21,-11.571
110.84,121.66,-0.1575
94.859,129.7,20.497
97.31,138.2,-11.569
110.87,121.63,-0.14826
94.855,129.67,20.509
97.333,138.18,-11.568
110.9,121.61,-0.13903
94.85,129.64,20.52
97.357,138.17,-11.566
110.92,121.58,-0.12985
94.846,129.62,20.532
97.381,138.15,-11.564
110.95,121.56,-0.12063
94.842,129.59,20.543
97.404,138.14,-11.563
110.97,121.53,-0.11135
94.837,129.56,20.555
97.427,138.12,-11.561
111,121.51,-0.10215
94.833,129.54,20.566
97.451,138.11,-11.559
111.03,121.48,-0.092984
94.828,129.51,20.578
97.474,138.09,-11.557
111.05,121.46,-0.083788
94.824,129.48,20.589
97.497,138.08,-11.555
111.08,121.43,-0.074565
94.82,129.46,20.601
97.521,138.06,-11.553
111.11,121.41,-0.065332
94.816,129.43,20.612
97.544,138.05,-11.551
111.13,121.38,-0.056073
94.811,129.4,20.623
97.567,138.03,-11.549
111.16,121.36,-0.046782
94.807,129.38,20.635
97.59,138.02,-11.547
111.19,121.33,-0.037477
94.803,129.35,20.646
97.614,138,-11.544
111.21,121.31,-0.028137
94.799,129.32,20.658
97.637,137.98,-11.542
111.24,121.28,-0.018702
94.795,129.3,20.669
5
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
55.395,152.91,-1.4151
84.21,154.89,-20.291
56.136,143.41,-11.042
55.437,152.9,-1.4148
84.259,154.89,-20.293
56.181,143.41,-11.049
55.478,152.89,-1.4146
84.308,154.89,-20.294
56.227,143.4,-11.056
55.52,152.88,-1.4143
84.357,154.89,-20.295
56.272,143.4,-11.063
55.561,152.87,-1.414
84.405,154.89,-20.296
56.317,143.39,-11.07
55.603,152.86,-1.4138
84.454,154.89,-20.298
56.362,143.39,-11.077
55.644,152.85,-1.4136
84.503,154.89,-20.299
56.407,143.38,-11.084
55.686,152.84,-1.4134
84.552,154.89,-20.3
56.453,143.38,-11.091
55.728,152.83,-1.4133
84.601,154.89,-20.301
56.498,143.37,-11.098
55.769,152.82,-1.4131
84.65,154.89,-20.302
56.543,143.37,-11.105
55.811,152.81,-1.413
84.698,154.89,-20.303
56.588,143.36,-11.112
55.853,152.8,-1.4129
84.747,154.89,-20.304
56.633,143.36,-11.119
55.895,152.79,-1.4127
84.796,154.89,-20.305
56.679,143.35,-11.126
55.936,152.78,-1.4125
84.844,154.89,-20.306
56.724,143.35,-11.133
55.978,152.77,-1.4124
84.893,154.89,-20.307
56.769,143.34,-11.141
56.02,152.76,-1.4123
84.942,154.89,-20.309
56.814,143.34,-11.148
56.062,152.75,-1.4122
84.99,154.89,-20.31
56.859,143.33,-11.155
56.103,152.74,-1.4121
85.039,154.89,-20.311
56.905,143.33,-11.162
56.145,152.73,-1.4119
85.087,154.89,-20.312
56.95,143.32,-11.17
56.187,152.72,-1.4118
85.135,154.89,-20.312
56.995,143.32,-11.177
56.229,152.71,-1.4117
85.183,154.89,-20.313
57.04,143.31,-11.184
96.062,147.49,1.1798
101.37,175.45,-23.86
98.999,135.69,-15.773
96.082,147.48,1.1869
101.37,175.48,-23.862
99.025,135.67,-15.771
96.101,147.47,1.1941
101.38,175.51,-23.863
99.051,135.65,-15.768
96.121,147.47,1.2015
101.38,175.54,-23.865
99.076,135.63,-15.765
96.14,147.46,1.2088
101.39,175.58,-23.866
99.102,135.61,-15.762
96.159,147.45,1.2162
101.4,175.61,-23.868
99.128,135.59,-15.76
96.178,147.45,1.2237
101.4,175.64,-23.869
99.153,135.57,-15.757
96.197,147.44,1.2313
101.41,175.67,-23.87
99.179,135.55,-15.754
96.216,147.43,1.2389
101.41,175.7,-23.871
99.205,135.52,-15.752
96.235,147.43,1.2465
101.42,175.74,-23.873
99.23,135.5,-15.749
96.253,147.42,1.2541
101.43,175.77,-23.874
99.256,135.48,-15.746
96.272,147.41,1.2618
101.43,175.8,-23.875
99.281,135.46,-15.743
96.29,147.41,1.2696
101.44,175.83,-23.877
99.306,135.44,-15.741
96.308,147.4,1.2775
101.44,175.86,-23.878
99.332,135.42,-15.738
96.326,147.39,1.2853
101.45,175.9,-23.879
99.357,135.4,-15.735
96.345,147.39,1.2933
101.46,175.93,-23.88
99.383,135.38,-15.732
96.362,147.38,1.3013
101.46,175.96,-23.881
99.408,135.35,-15.73
96.38,147.37,1.3094
101.47,175.99,-23.882
99.433,135.33,-15.727
96.398,147.37,1.3174
101.48,176.02,-23.883
99.458,135.31,-15.724
96.416,147.36,1.3254
101.48,176.05,-23.884
99.484,135.29,-15.722
96.433,147.35,1.3334
101.49,176.09,-23.885
99.509,135.27,-15.719
96.45,147.35,1.3414
101.49,176.12,-23.886
99.534,135.25,-15.716
96.468,147.34,1.3495
101.5,176.15,-23.887
99.559,135.22,-15.714
96.485,147.33,1.3576
101.51,176.18,-23.888
99.584,135.2,-15.711
96.502,147.32,1.3658
101.51,176.21,-23.889
99.61,135.18,-15.708
96.519,147.32,1.3741
101.52,176.25,-23.89
99.635,135.16,-15.705
96.536,147.31,1.3824
101.53,176.28,-23.89
99.66,135.14,-15.703
96.552,147.3,1.3908
101.53,176.31,-23.891
99.685,135.11,-15.7
96.569,147.3,1.3993
101.54,176.34,-23.892
99.71,135.09,-15.698
96.585,147.29,1.4077
101.55,176.37,-23.893
99.735,135.07,-15.695
96.602,147.28,1.4161
101.55,176.4,-23.893
99.76,135.05,-15.693
96.618,147.27,1.4247
101.56,176.44,-23.894
99.785,135.02,-15.69
96.634,147.27,1.4334
101.57,176.47,-23.895
99.81,135,-15.688
96.65,147.26,1.4422
101.57,176.5,-23.895
99.835,134.98,-15.685
96.666,147.25,1.4511
101.58,176.53,-23.896
99.86,134.96,-15.683
96.682,147.24,1.4601
101.59,176.56,-23.897
99.885,134.93,-15.681
96.698,147.24,1.4691
101.59,176.59,-23.897
99.91,134.91,-15.678
6
r,e,c,o,r,d,i,n,g, ,s,t,a,r,t,s
84.501,144.25,-30.351
84.379,144.07,-13.098
92.921,155.77,7.427
84.545,144.25,-30.354
84.425,144.07,-13.094
92.958,155.77,7.4233
84.59,144.24,-30.356
84.472,144.06,-13.089
92.995,155.78,7.4195
84.634,144.24,-30.358
84.518,144.06,-13.084
93.031,155.78,7.4159
84.679,144.23,-30.36
84.564,144.06,-13.08
93.068,155.78,7.4122
84.723,144.23,-30.362
84.611,144.05,-13.075
93.105,155.79,7.4086
84.767,144.22,-30.364
84.657,144.05,-13.07
93.141,155.79,7.405
84.812,144.22,-30.367
84.703,144.05,-13.066
93.178,155.79,7.4015
84.856,144.21,-30.369
84.749,144.05,-13.061
93.214,155.8,7.3978
84.9,144.2,-30.371
84.796,144.04,-13.056
93.25,155.8,7.3941
84.945,144.2,-30.373
84.842,144.04,-13.051
93.286,155.81,7.3905
84.989,144.19,-30.375
84.888,144.04,-13.046
93.323,155.81,7.3868
85.033,144.19,-30.377
84.934,144.04,-13.042
93.359,155.81,7.3832
85.077,144.18,-30.379
84.98,144.03,-13.037
93.395,155.82,7.3797
85.121,144.18,-30.381
85.026,144.03,-13.032
93.431,155.82,7.3763
85.165,144.17,-30.383
85.072,144.03,-13.027
93.467,155.83,7.3729
85.209,144.17,-30.385
85.118,144.02,-13.022
93.502,155.83,7.3696
85.253,144.16,-30.387
85.164,144.02,-13.017
93.538,155.84,7.3662
85.297,144.16,-30.39
85.21,144.02,-13.012
93.574,155.84,7.3629
85.34,144.15,-30.392
85.256,144.02,-13.007
93.61,155.84,7.3596
85.384,144.14,-30.394
85.302,144.01,-13.002
93.645,155.85,7.3561
85.427,144.14,-30.397
85.348,144.01,-12.997
93.681,155.85,7.3526
85.471,144.13,-30.399
85.393,144.01,-12.992
93.716,155.86,7.3491
103.85,124.45,-34.484
103.89,123.61,-11.953
104.08,181.85,3.1726
103.86,124.42,-34.483
103.9,123.58,-11.956
104.09,181.88,3.1707
103.87,124.39,-34.482
103.92,123.55,-11.96
104.11,181.91,3.1688
103.89,124.36,-34.481
103.93,123.52,-11.963
104.12,181.94,3.1668
103.9,124.33,-34.48
103.94,123.49,-11.967
104.14,181.97,3.1646
103.91,124.3,-34.478
103.95,123.45,-11.97
104.15,182,3.1624
103.92,124.27,-34.477
103.96,123.42,-11.974
104.17,182.03,3.1602
103.94,124.24,-34.476
103.97,123.39,-11.977
104.18,182.06,3.1581
103.95,124.21,-34.474
103.98,123.36,-11.981
104.19,182.09,3.1561
103.96,124.18,-34.473
104,123.32,-11.984
104.21,182.11,3.154
103.98,124.15,-34.472
104.01,123.29,-11.988
104.22,182.14,3.152
103.99,124.12,-34.47
104.02,123.26,-11.991
104.24,182.17,3.1499
104,124.1,-34.469
104.03,123.23,-11.995
104.25,182.2,3.1479
104.01,124.07,-34.467
104.04,123.2,-11.998
104.27,182.23,3.1457
104.03,124.04,-34.466
104.05,123.16,-12.002
104.28,182.26,3.1436
104.04,124.01,-34.464
104.07,123.13,-12.005
104.3,182.29,3.1416
104.05,123.98,-34.463
104.08,123.1,-12.008
104.31,182.32,3.1397
104.07,123.95,-34.461
104.09,123.07,-12.012
104.33,182.35,3.1377
104.08,123.92,-34.46
104.1,123.04,-12.015
104.34,182.38,3.1357
104.09,123.89,-34.458
104.11,123,-12.019
104.36,182.41,3.1337
104.11,123.86,-34.457
104.12,122.97,-12.022
104.37,182.44,3.1316
104.12,123.83,-34.455
104.14,122.94,-12.026
104.39,182.47,3.1295
104.13,123.8,-34.453
104.15,122.91,-12.029
104.4,182.5,3.1274
104.15,123.77,-34.451
104.16,122.88,-12.032
