"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.152203308",-1.796780838,-0.143159068,-1.579581282,-0.618247633,-2.01250591,-0.470372183,-1.794357528,0.114,-1.85,0.241684334,-1.761829709,-0.030364438,-1.635380249,-0.003848496,-1.934206126,-0.275897268,-1.807756667,TRUE,"f1","1stO",70,"null","285","1","325"
"0.231493549",-1.64453492,-0.032127118,-1.624548589,-0.293652401,-1.778237614,-0.135057697,-1.542493635,0.506,-1.85,0.73024306,-1.664776981,0.476731988,-1.504364587,0.464566315,-1.804117813,0.211055243,-1.643705418,TRUE,"f1","f3",263,"null","257","2","297"
"0.464512649",-2.014967813,0.279137425,-1.78454059,-0.08237395,-2.067268403,0.134210857,-1.941098873,0.772,-1.85,0.971573574,-2.120847315,0.747911487,-1.920909147,0.686590998,-2.21457528,0.462928911,-2.014637112,FALSE,"null","null",278,"null","238","3","278"
"-0.159611694",-1.880803097,-0.164620258,-1.649666254,-0.633078635,-2.025958906,-0.447369629,-2.070781633,0.142,-1.85,0.351555658,-1.609520978,0.051746654,-1.598817658,0.192381809,-1.863811532,-0.107427195,-1.853108211,TRUE,"L","1stO",63,"null","283","4","323"
"0.059087293",-1.648752902,-0.233471238,-1.47998029,-0.386925757,-1.603742747,-0.430586914,-1.756847004,0.31,-1.85,0.524709054,-1.686125578,0.277735301,-1.515820073,0.253733284,-1.81485837,0.00675953,-1.644552865,FALSE,"null","null",311,"null","271","5","311"
"0.288436224",-1.816517957,0.134014635,-1.667687805,-0.25789962,-2.039079255,-0.161709784,-1.821936326,0.576,-1.85,0.759755973,-1.67877915,0.468303009,-1.607679433,0.55245533,-1.895634962,0.261002366,-1.824535246,FALSE,"null","null",292,"null","252","7","292"
"0.466977742",-1.65119679,0.301256786,-1.505207862,0.042174413,-1.86023026,-0.12307601,-1.72147003,0.744,-1.85,0.875361027,-1.571977103,0.591742807,-1.474198242,0.64887294,-1.768708256,0.36525472,-1.670929395,FALSE,"null","null",280,"null","240","8","280"
"0.27571676",-1.764585663,0.132827673,-1.594753353,-0.105321187,-1.946808737,-0.251606789,-1.765327261,0.534,-1.85,0.805767057,-1.692548262,0.5281258,-1.578902617,0.568526413,-1.876169821,0.290885157,-1.762524176,FALSE,"null","null",295,"null","255","9","295"
"0.306624113",-1.958281313,0.060960703,-1.764175793,-0.099461657,-2.052874667,-0.254551988,-1.84583004,0.562,-1.85,0.762093519,-2.051810045,0.537768481,-1.852615975,0.477423875,-2.146484192,0.253098837,-1.947290122,TRUE,"f2","2ndO",210,"null","253","10","293"
"0.134488765",-1.550383202,-0.127931659,-1.388511222,0.028711584,-1.741140814,-0.266053253,-1.587310343,0.324,-1.85,0.710097754,-1.507762303,0.439923024,-1.377356722,0.462075844,-1.676537692,0.191901114,-1.546132112,TRUE,"f1","1stO",60,"null","270","13","310"
"0.026071976",-1.655656514,-0.151629634,-1.511458923,-0.481599022,-1.883482427,-0.477440526,-1.652395123,0.296,-1.85,0.509215042,-1.60622845,0.235490357,-1.483448984,0.266022563,-1.781891247,-0.007702121,-1.659111781,FALSE,"null","null",312,"null","272","14","312"
"0.407105208",-1.638031451,0.618435919,-1.436484853,0.01602867,-1.857403333,-0.01143441,-1.63218132,0.66,-1.85,1.033892953,-1.554687632,0.756580698,-1.440241516,0.796123581,-1.737624031,0.518811327,-1.623177915,TRUE,"f1","1stO",63,"null","246","16","286"
"0.407044063",-1.839828252,0.179857082,-1.707170913,-0.000755954,-2.048464442,-0.141262369,-1.859180369,0.702,-1.85,0.860659757,-1.783185495,0.58426818,-1.666533463,0.621440345,-1.964221605,0.345048769,-1.847569573,TRUE,"f2","1stO",59,"null","243","17","283"
"0.506676582",-1.894138129,0.710390072,-1.698121445,0.07833661,-2.01366747,0.294369162,-1.849654784,0.8,-1.85,1.206421765,-1.914214682,0.951022928,-1.756825248,0.942419098,-2.056701846,0.687020261,-1.899312412,TRUE,"f1","1stO",58,"null","236","19","276"
"0.450986551",-2.00864699,0.202310308,-1.831995226,-0.028560355,-1.943682843,-0.043885041,-2.12128472,0.744,-1.85,0.945477794,-1.946244364,0.668934158,-1.829953276,0.706494939,-2.127592635,0.429951303,-2.011301546,TRUE,"f3","2ndO",193,"null","240","20","280"
"0.294070812",-1.660242066,0.251245533,-1.449184864,-0.067950891,-1.906854698,-0.085684823,-1.674525328,0.576,-1.85,0.8776041,-1.565497006,0.597114919,-1.459074172,0.645194633,-1.755196345,0.364705452,-1.648773512,FALSE,"null","null",292,"null","252","21","292"
"0.128513625",-1.758873765,-0.001686239,-1.584451968,-0.442543504,-1.932619973,-0.223359645,-1.796005822,0.422,-1.85,0.659084233,-1.659088513,0.376028348,-1.559693513,0.431477696,-1.8545246,0.148421811,-1.755129601,FALSE,"null","null",303,"null","263","22","303"
"0.048305504",-1.701024059,-0.154034122,-1.565301027,-0.417365427,-1.93632579,-0.538759399,-1.730409742,0.352,-1.85,0.454749096,-1.648395675,0.177830524,-1.533000248,0.216354439,-1.83051648,-0.060564133,-1.715121053,TRUE,"L","1stO",56,"null","268","23","308"
"0.218652964",-1.689943139,-0.209785653,-1.525431177,-0.289488552,-1.692149452,-0.328697677,-1.843636773,0.506,-1.85,0.636302187,-1.641462701,0.360931687,-1.522420323,0.395523213,-1.82041936,0.120152713,-1.701376981,TRUE,"f1","f2",278,"null","257","24","297"
"0.054516288",-1.625967944,-0.115591527,-1.463232996,-0.450739411,-1.825922664,-0.287711373,-1.624988616,0.338,-1.85,0.590726793,-1.531483946,0.308830957,-1.428845076,0.360891006,-1.724293466,0.07899517,-1.621654596,TRUE,"f3","1stO",60,"null","269","25","309"
"0.189431029",-2.01181828,-0.030370523,-1.7768462,-0.388595339,-2.049204687,-0.195679719,-1.885949673,0.45,-1.85,0.671477984,-2.129325915,0.454586726,-1.922062357,0.383536849,-2.213527475,0.166645591,-2.006263918,FALSE,"null","null",301,"null","261","26","301"
"0.448191173",-1.942945581,0.273979418,-1.772200079,-0.087897108,-2.085347387,0.011829744,-1.863914059,0.716,-1.85,0.956138862,-1.977625725,0.707152144,-1.810276945,0.686717208,-2.109580158,0.43773049,-1.942231378,FALSE,"null","null",282,"null","242","27","282"
"0.52362583",-1.588505181,0.310435791,-1.451946823,0.019482552,-1.814181562,-0.031415964,-1.589787254,0.758,-1.85,0.929560109,-1.558107013,0.659276592,-1.427927059,0.681679203,-1.727089428,0.411395686,-1.596909474,TRUE,"L","1stO",54,"null","239","28","279"
