"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.048241107",-1.783227852,-0.117687932,-1.632401523,-0.430269025,-1.981957008,-0.552696853,-1.852842938,0.142,-1.85,0.293596235,-1.758804071,0.0237592,-1.627701155,0.045139262,-1.92693834,-0.224697773,-1.795835425,TRUE,"f1","1stO",70,"null","105","1","323"
"-0.018036361",-1.798609777,0.063426337,-1.586164991,-0.366871564,-2.035345569,-0.352771234,-1.912675156,0.17,-1.85,0.511177099,-1.476160581,0.211260853,-1.483248961,0.367357694,-1.73943986,0.067441447,-1.74652824,TRUE,"L","1stO",63,"null","103","4","321"
"0.416615216",-1.670530965,0.44153879,-1.514136276,-0.05031789,-1.755837872,-0.041153314,-1.603977143,0.282,-1.85,0.991089854,-1.725022231,0.746607722,-1.551158816,0.718278654,-1.84981826,0.473796522,-1.675954845,TRUE,"f1","2ndO",225,"null","91","5","313"
"0.458952984",-1.751974663,0.455575467,-1.587146344,0.036968482,-1.948242219,0.022720845,-1.809069163,0.632,-1.85,1.003072976,-1.587144898,0.710935958,-1.518910282,0.797911556,-1.806025669,0.505774538,-1.737791053,TRUE,"f2","f3",110,"null","72","7","288"
"0.456691981",-1.720966787,0.599258119,-1.548965661,0.061990888,-1.86835943,0.083211508,-1.720005598,0.632,-1.85,1.026952497,-1.643283208,0.749275772,-1.529724252,0.789769194,-1.826978828,0.512092469,-1.713419871,TRUE,"f1","f2",100,"null","75","9","288"
"0.436157236",-1.978701679,0.511896766,-1.833512111,-0.005783155,-2.033576581,0.033764031,-1.881251273,0.604,-1.85,0.88352505,-2.060931142,0.655114904,-1.866434857,0.600881253,-2.161491989,0.372471106,-1.966995704,TRUE,"f2","f3",90,"null","73","10","290"
"0.606145621",-1.796543078,0.687921895,-1.622425193,0.197394674,-1.978519764,0.179828577,-1.829184763,0.744,-1.85,1.117524281,-1.670829221,0.829419633,-1.587188849,0.90103727,-1.87851498,0.612932622,-1.794874608,TRUE,"f2","1stO",59,"null","63","17","280"
"0.789603347",-1.89511788,1.072872682,-1.737831289,0.354766325,-1.989670609,0.534170118,-1.877506767,0.926,-1.85,1.411690774,-1.900486365,1.153187248,-1.748249948,1.150598406,-2.048238778,0.89209488,-1.896002361,TRUE,"f1","1stO",56,"null","56","19","267"
"0.693419869",-1.930968773,0.885017183,-1.743622925,0.219416757,-2.031506908,0.353825141,-1.923628645,0.856,-1.85,1.320591792,-1.814153834,1.037710632,-1.714262647,1.092642906,-2.009190512,0.809761746,-1.909299325,TRUE,"f2","f3",141,"null","60","20","272"
"0.271559128",-1.723154211,0.447771807,-1.5372796,-0.130979439,-1.906194704,-0.071490038,-1.752824342,0.45,-1.85,0.913842588,-1.607144502,0.63151028,-1.505712419,0.684833673,-1.800935412,0.402501365,-1.699503329,TRUE,"f1","2ndO",203,"null","83","22","301"
