x y
0 0
0 2.5
1.5 -0.7
0.613185198382 -0.0377992539902
0.512776876571 -1.33340493014
0.783161254548 -1.63444963473
0.810280917519 -1.55350133503
0.957398521739 -1.39455922014
2.0092632594 0.109213738615
2.15641646688 -0.0350871230409
0.635992028423 -1.44208670106
0.546655831291 0.215889094252
2.02306045514 -1.47373712044
2.07413752029 -1.55014574736
1.52045018973 -2.51233445239
2.60996271688 -0.986891405494
1.22846882207 -0.704233062698
2.09554994342 -1.67625403162
1.84835011047 -0.139191363035
0.353453649271 -1.69340252846
0.511388508178 -0.103138824926
2.03918207998 0.133361887581
1.80896460293 -1.33127729864
0.561491583028 0.190738970955
1.4711182416 0.915725859055
0.832904437621 1.47049896421
2.34345529274 1.43889147068
3.25939224834 0.505194564321
2.73570022811 1.35007410863
2.22185197439 1.99604039936
2.17907838347 0.707497611418
1.74120406012 0.396500062517
0.83044743927 -0.56779198175
1.72051132843 -0.0464527308384
1.48823984317 -1.19817635408
0.178176868148 -1.255254202
0.15548621671 -1.32702005205
-0.617503817105 -0.728592412708
-0.451010080327 -0.807835462988
-0.468828648143 -2.21609371519
0.258350389544 -1.419333479
0.401533534542 -1.61160163308
0.260662804505 -1.36531314797
-0.36220391635 -0.542652535594
-0.663642485477 -2.0079413452
-0.590029535626 -0.591768790166
-0.542207629722 -0.668566103557
0.0645103336028 -1.37822071335
0.721239644116 -0.741517701221
1.2849421923 -1.35530421604
-0.255135496116 -1.3085931741
1.34017174631 0.0484414121356
0.741949568259 -0.571249232934
0.390701916222 -0.733659151757
1.16552136061 -0.0191463758591
2.03156293168 0.710271477569
1.25572886111 1.68919409873
1.80503229221 0.825498432751
2.72492751338 0.0943359578215
3.25901892027 -0.759928548376
3.91821055491 -0.177477670475
4.79122288808 -0.780924134968
4.72835102343 0.660919025275
4.91128441506 0.794518747132
2.92687713444 0.4717814731
2.94246164306 -0.864494267564
3.03928683894 0.502916844919
4.03645975916 -0.334790528848
3.39069198878 -1.20095646794
3.10026254225 0.247273811677
3.66973705091 -0.736354201233
3.72594308468 1.13351609654
3.02949958857 1.96956852505
2.91725819416 2.08984373593
4.38422064577 0.498922237341
4.39686034514 1.63465021202
2.92958555483 0.407158778504
3.2111649585 0.220068785247
2.21816789863 0.857945822898
1.27634584382 0.136380130168
2.09459688328 -0.804768479556
0.736028723254 -0.648010625453
1.67129439439 0.196528664151
1.23998485685 0.267864379907
0.384787471434 1.19599698481
1.08134503972 1.82313756918
0.294532345967 2.66102749937
-0.524965848166 2.0458681444
0.826190986885 1.88355727947
1.68353572874 0.895899713818
2.3296787809 1.49056010658
3.04348009712 2.352596068
3.73917529991 1.79648439464
4.31633713984 1.23838193696
2.97111713509 0.929945072789
3.21220330202 2.70096721714
4.44695469917 1.23076053521
4.44932149389 2.61914568555
2.86351044566 2.3150877674
2.98717967459 1.10026473546
2.42492447636 0.128318950266
2.00220434152 1.9675723526
1.30858444984 1.35892138789
1.96105535469 2.10756544079
1.93816294106 0.53221619419
1.15805501742 1.28202084517
0.943517879064 1.50680940064
-0.0133985853794 0.73538590492
0.0554795014895 2.47801789404
0.916678362337 3.39278317211
1.52902057969 4.02458700761
0.540181859177 4.9594494219
1.25332957318 4.1311996654
2.22563266542 3.2039573327
2.01260682538 5.04648820844
2.96855813386 4.24822594592
2.76825489137 4.18475154839
2.06990044693 3.43905564958
3.41252348468 5.15997114019
1.79733230432 3.37223084642
2.62875597496 2.76836179801
0.88365255114 4.14145899784
2.77338776301 2.79622963525
1.1485714275 4.34484596565
1.07370297078 4.19089960746
2.69817070465 2.63713655472
3.44354903728 3.40840073688
4.14488023413 3.91163758148
4.28872296644 2.82223519367
3.97480209911 2.70808372553
2.50866813441 4.0903325781
2.59918211653 2.82528544025
