"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.451702207",-1.846476067,-1.300447906,-1.79330717,-0.906430611,-2.134205747,-0.902644396,-1.784587837,0.002,-1.85,-0.137314768,-1.785277237,-0.420996703,-1.687683386,-0.36367449,-1.982156074,-0.647356425,-1.884562223,TRUE,"f1","1stO",70,"null","205","1","333"
"-0.296043471",-1.681741917,-0.079112278,-1.384313142,-0.079131408,-1.807322059,-0.644958719,-1.718057065,0.128,-1.85,0.522404568,-1.656581793,0.25811061,-1.514635662,0.267328634,-1.814494009,0.003034676,-1.672547878,FALSE,"null","null",324,"null","177","2","324"
"-0.021068642",-1.951276325,-0.334026906,-1.805974684,0.44877828,-2.17400514,0.063469673,-2.219417326,0.394,-1.85,0.818633688,-2.090100096,0.586772114,-1.899731479,0.537838842,-2.195713801,0.305977268,-2.005345184,FALSE,"null","null",305,"null","158","3","305"
"-0.412426024",-1.993961406,-1.186785902,-1.847190705,-0.835921782,-2.179895212,-0.769873094,-1.849052365,0.016,-1.85,-0.016198878,-1.864990738,-0.309675672,-1.802770389,-0.216821677,-2.088038922,-0.510298471,-2.025818574,TRUE,"L","1stO",63,"null","203","4","332"
"-0.212012486",-1.623461578,-1.421297881,-1.741827721,-0.568752532,-1.788689519,-0.915038825,-1.654788537,0.212,-1.85,0.006508166,-1.642907074,-0.238981346,-1.47046897,-0.265572369,-1.769288176,-0.51106188,-1.596850072,FALSE,"null","null",318,"null","191","5","318"
"-0.046920927",-1.918555394,-0.840887562,-1.803380121,-0.268460108,-2.159080159,-0.394032822,-1.838914734,0.394,-1.85,0.370448768,-1.825393952,0.084203653,-1.735595654,0.149558604,-2.028390344,-0.136686511,-1.938592046,FALSE,"null","null",305,"null","172","7","305"
"-7.38E-05",-1.693724184,0.564711036,-1.417790593,0.273663147,-1.67122537,0.176282427,-1.969180969,0.422,-1.85,0.976845226,-1.549240406,0.697887403,-1.438865894,0.741779182,-1.735637711,0.462821359,-1.625263199,FALSE,"null","null",303,"null","160","8","303"
"-0.010282981",-1.802976693,0.017932627,-1.466721172,-0.346800435,-1.999465084,-0.642787457,-1.79776958,0.422,-1.85,0.551985842,-1.749073434,0.27904946,-1.624551424,0.307678427,-1.92318227,0.034742044,-1.79866026,FALSE,"null","null",303,"null","175","9","303"
"0.011294455",-1.900788305,-0.262962381,-1.60612699,-0.525399209,-1.778460476,-0.651377782,-2.055821552,0.45,-1.85,0.405219725,-1.980136511,0.180147177,-1.781787455,0.120908129,-2.075880527,-0.104164418,-1.877531471,FALSE,"null","null",301,"null","173","10","301"
"-0.103359706",-1.567751723,-0.432520079,-1.433867584,-0.900485484,-1.632103481,-0.741649959,-1.915738042,0.296,-1.85,0.227923419,-1.5642944,-0.033435393,-1.417013813,-0.030304717,-1.716997478,-0.291663529,-1.569716891,TRUE,"f1","1stO",60,"null","190","13","312"
