"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-1.711555579",-2.076965927,-1.891615351,-1.652927314,-1.328402052,0.441609137,-1.855159412,-1.858740569,-1.44,-1.85,-1.713894076,-2.084634446,-1.494634568,-1.879877839,-1.781588745,-1.792371838,-1.562329237,-1.587615232,TRUE,"f1","1stO",70,"f2","105","1","436"
"-1.120499047",-1.663459598,-1.853165342,-1.643263667,-1.179241524,0.398350227,-1.266630231,-1.880574515,-0.866,-1.85,-0.672666763,-1.609459462,-0.948563056,-1.491640806,-0.912648859,-1.789483332,-1.188545151,-1.671664676,FALSE,"null","null",395,"f2","77","2","395"
"-0.410555402",-1.603271135,-1.607927193,-1.687003096,-1.174827564,0.404922425,-0.916896443,-1.438609809,-0.18,-1.85,-0.408052545,-1.608332272,-0.388763534,-1.308953024,-0.657678073,-1.441937874,-0.638389062,-1.142558626,FALSE,"null","null",346,"f2","91","5","346"
"-1.064032979",-1.88477294,-1.078339465,-2.105859868,-1.166737373,0.390333494,-1.296166163,-1.872679089,-0.782,-1.85,-0.544985765,-1.86352332,-0.810711744,-1.724276401,-0.798440123,-2.024025309,-1.064166102,-1.88477839,FALSE,"null","null",389,"f2","60","8","389"
"-1.252386864",-1.73148155,-0.974521109,-1.556116649,-1.186587514,0.397370003,-1.566328809,-1.731079659,-0.992,-1.85,-0.716383626,-1.754876834,-0.969403198,-1.593690307,-0.982485039,-1.893404948,-1.235504611,-1.732218421,FALSE,"null","null",404,"f2","73","10","404"
"-0.542192023",-1.576060113,-1.186289558,-1.614907811,-1.149178808,0.438789677,-0.911843655,-1.693484007,-0.334,-1.85,-0.292071419,-1.566611483,-0.557356264,-1.426525971,-0.546031454,-1.726312143,-0.811316299,-1.586226631,TRUE,"f1","1stO",60,"f2","90","13","357"
"-0.124944005",-1.673179747,-1.284480532,-1.683570816,-0.507372793,-1.932085529,-0.62881916,-1.678138839,0.17,-1.85,0.147501439,-1.646962581,-0.125479546,-1.522538379,-0.096743573,-1.821158948,-0.369724558,-1.696734746,FALSE,"null","null",321,"null","92","14","321"
"-1.057989286",-2.039779852,-1.266013269,-1.827179356,-1.289398259,0.429556594,-1.652314833,-1.900751235,-0.782,-1.85,-1.045737538,-2.049070147,-1.162125269,-1.772567171,-1.343390005,-2.011613391,-1.459777737,-1.735110415,TRUE,"f2","1stO",59,"f2","63","17","389"
"-1.018597639",-1.841133455,-0.98980052,-2.088518133,-1.159949143,0.43099665,-1.295326685,-1.802967996,-0.726,-1.85,-0.543014981,-1.891492533,-0.785583109,-1.714968587,-0.817173266,-2.013300721,-1.059741394,-1.836776775,TRUE,"f1","1stO",59,"f2","56","19","385"
"-1.296097239",-1.752079705,-1.050883655,-1.558863388,-1.218085984,0.442065952,-1.622526251,-1.73302263,-0.992,-1.85,-0.833093132,-1.797199577,-1.07712721,-1.622707833,-1.106224454,-1.921293416,-1.350258532,-1.746801672,FALSE,"null","null",404,"f2","60","20","404"
"-0.113137527",-1.812605548,-0.455928799,-1.721798423,-0.582920014,-2.037193631,-1.146661552,0.390792156,0.17,-1.85,0.047664179,-1.783754137,-0.234550195,-1.681994385,-0.181569538,-1.977279079,-0.463783912,-1.875519327,FALSE,"null","null",321,"f3","83","22","321"
