"l.x","l.y","f1.x","f1.y","f2.x","f2.y","f3.x","f3.y","3rdO.x","3rdO.y","l_g.x","l_g.y","f1_g.x","f1_g.y","f2_g.x","f2_g.y","f3_g.x","f3_g.y","crash","who","with","when","trapped","modi_start.1","rand_seed.1","recog_time.1"
"-0.275862885",-1.810208344,-0.513931812,-1.708343433,-0.301200236,-1.606076458,-0.823940948,-1.867429398,0.016,-1.85,0.173261003,-1.748064937,-0.104653754,-1.635089772,-0.063535738,-1.932258594,-0.341450495,-1.819283429,TRUE,"f1","1stO",70,"null","145","1","332"
"0.09209423",-1.637332002,-0.319026747,-1.500065156,-0.542538466,-1.604194254,-0.516652038,-1.832623318,0.352,-1.85,0.470444945,-1.654532996,0.217717833,-1.492888303,0.204092978,-1.792578748,-0.048634134,-1.630934055,FALSE,"null","null",308,"null","117","2","308"
"0.32999609",-1.985272196,-0.085635438,-1.761794503,0.032106863,-2.088526413,-0.336377159,-1.868052312,0.604,-1.85,0.767653726,-2.079851023,0.545392068,-1.878357214,0.48202414,-2.171588361,0.259762481,-1.970094551,FALSE,"null","null",290,"null","98","3","290"
"-0.300998468",-1.952347305,-0.330023327,-1.700214374,-0.787395691,-1.984749873,-0.680865869,-2.200300167,-0.04,-1.85,0.191934217,-1.742881375,-0.105843959,-1.70643747,0.011483782,-1.982542887,-0.286294394,-1.946098982,TRUE,"L","1stO",63,"null","143","4","336"
"0.002529424",-1.640489681,-0.386188486,-1.496486065,-0.606142107,-1.777116207,-0.825064566,-1.637977405,0.282,-1.85,0.317428699,-1.668838176,0.072116717,-1.496147611,0.045218291,-1.794939302,-0.200093691,-1.622248736,FALSE,"null","null",313,"null","131","5","313"
"0.141129588",-1.869003788,-0.021804676,-1.688667609,-0.24562204,-2.043722778,-0.716151403,-1.876925367,0.422,-1.85,0.56510237,-1.752086551,0.274767141,-1.676552092,0.354519995,-1.965757006,0.064184766,-1.890222547,FALSE,"null","null",303,"null","112","7","303"
"0.277108343",-1.691579689,-0.040457885,-1.591852672,-0.567060359,-1.843841984,-0.292388922,-1.797421044,0.576,-1.85,0.60676255,-1.63111259,0.32415588,-1.530447453,0.378280649,-1.825524577,0.095673979,-1.72485944,FALSE,"null","null",292,"null","100","8","292"
"0.151313562",-1.805734811,-0.377620371,-1.646717756,-0.609916894,-1.801323344,-0.465625038,-2.011540912,0.45,-1.85,0.450473357,-1.771683503,0.175368617,-1.652028238,0.209296488,-1.950103563,-0.065808252,-1.830448298,TRUE,"f1","2ndO",221,"null","115","9","301"
"0.089170923",-1.914646092,-0.172258234,-1.725831766,-0.433362748,-1.79678544,-0.438254797,-2.025199198,0.366,-1.85,0.558165637,-2.01085374,0.333800479,-1.81170486,0.273515069,-2.105585226,0.049149912,-1.906436347,FALSE,"null","null",307,"null","113","10","307"
"0.00985291",-1.563071854,-0.21566632,-1.416889763,-0.428902717,-1.534795715,-0.436426139,-1.755771813,0.212,-1.85,0.504005974,-1.535872413,0.236347125,-1.400377982,0.252834931,-1.69992456,-0.014823918,-1.56443013,TRUE,"f1","1stO",60,"null","130","13","318"
"0.005831316",-1.657652121,-0.41557346,-1.532495949,-0.50580923,-1.917397492,-0.614175601,-1.677291714,0.268,-1.85,0.405868298,-1.617866773,0.132491228,-1.494315254,0.162181009,-1.792842501,-0.111196061,-1.669290982,FALSE,"null","null",314,"null","132","14","314"
"0.277150892",-1.86272906,0.033099642,-1.723599693,-0.035799069,-2.042147735,-0.635334627,-1.869849758,0.534,-1.85,0.692990813,-1.808279513,0.415907578,-1.693280031,0.454856722,-1.990740892,0.177773487,-1.87574141,TRUE,"f2","1stO",59,"null","103","17","295"
"0.173104075",-1.889965504,0.001145566,-2.027661166,-0.01889546,-1.812270472,-0.28828483,-1.791239115,0.464,-1.85,0.738445369,-1.909514391,0.483976673,-1.750625489,0.473609196,-2.050446295,0.219140501,-1.891557393,TRUE,"f1","1stO",58,"null","96","19","300"
"0.314072568",-2.028269861,-0.085334523,-1.824074537,0.013223792,-2.137623417,-0.358868233,-1.922175453,0.576,-1.85,0.749286177,-2.015330176,0.485135511,-1.873117568,0.494051113,-2.172985058,0.229900447,-2.03077245,FALSE,"null","null",292,"null","100","20","292"
"0.105930868",-1.692898886,-0.303529315,-1.489475754,-0.277635894,-1.726628269,-0.324067564,-1.93453308,0.394,-1.85,0.570020966,-1.617809676,0.289590487,-1.511232255,0.337506973,-1.807380884,0.057076494,-1.700803464,FALSE,"null","null",305,"null","112","21","305"
"0.074461262",-1.773848165,-0.155787347,-1.658009397,-0.449854909,-1.847846521,-0.634899227,-1.872326477,0.352,-1.85,0.506229219,-1.690254919,0.222646527,-1.592373069,0.279669704,-1.886903809,-0.003912988,-1.789021959,FALSE,"null","null",308,"null","123","22","308"
"-0.022405127",-1.71007164,-0.310002378,-1.618083457,-0.49552597,-1.688780007,-0.576942326,-1.895848151,0.24,-1.85,0.40401598,-1.659804047,0.128434157,-1.5412517,0.163555724,-1.839188733,-0.112026098,-1.720636385,TRUE,"L","1stO",56,"null","128","23","316"
"0.073677903",-1.699234468,-0.181100536,-1.597551775,-0.365720636,-1.634739118,-0.444537513,-1.843549622,0.338,-1.85,0.536142715,-1.669464135,0.267235703,-1.536464064,0.286507769,-1.835844403,0.017600757,-1.702844332,FALSE,"null","null",309,"null","117","24","309"
"0.032431605",-1.635408682,-0.193603944,-1.51565512,-0.541977257,-1.900548865,-0.540844958,-1.645552794,0.324,-1.85,0.488694487,-1.551618706,0.20606657,-1.451013237,0.260253636,-1.746078928,-0.022374281,-1.645473458,TRUE,"f3","1stO",60,"null","129","25","310"
"0.056732603",-1.985373345,-0.09452475,-1.771722403,-0.240938314,-2.12726609,-0.35623487,-1.882279201,0.324,-1.85,0.620882248,-2.117322937,0.402063841,-1.912095003,0.33374044,-2.204211269,0.114922033,-1.998983336,TRUE,"L","f1",216,"null","121","26","310"
"0.203434898",-1.931141284,0.111929182,-1.702584582,-0.159156552,-2.055137278,-0.59974369,-1.857185437,0.506,-1.85,0.696541831,-1.963155711,0.44699817,-1.796638562,0.427561919,-2.096008286,0.178018257,-1.929491137,FALSE,"null","null",297,"null","102","27","297"
"0.218995951",-1.615589907,-0.414882865,-1.478389178,-0.627666537,-1.770348253,-0.346724484,-1.729595633,0.464,-1.85,0.468140093,-1.599960144,0.199450598,-1.466521187,0.218233818,-1.765932594,-0.050455677,-1.632493636,TRUE,"L","1stO",54,"null","99","28","300"
"0.262486146",-1.59653602,-0.08138383,-1.452713054,-0.578961618,-1.777925404,-0.774521782,-1.628224645,0.492,-1.85,0.442276939,-1.596344031,0.182309289,-1.446621551,0.182629643,-1.74662138,-0.077338007,-1.5968989,TRUE,"f1","1stO",62,"null","108","31","298"
"0.178097819",-1.637530603,-0.17788606,-1.484180048,-0.822631495,-1.637839051,-0.755288809,-1.856020074,0.422,-1.85,0.401354366,-1.643294143,0.145504353,-1.486639202,0.137762201,-1.786539284,-0.118087813,-1.629884343,FALSE,"null","null",303,"null","112","32","303"
"-0.008839951",-1.642131771,-0.539628872,-1.739917811,-0.26268148,-1.796274289,-0.636472281,-1.534011711,0.268,-1.85,0.370770368,-1.62794557,0.105542319,-1.487752552,0.116745628,-1.787543289,-0.14848242,-1.64735027,TRUE,"f2","2ndO",221,"null","130","33","314"
"-0.137009382",-1.812521872,-0.279102879,-1.60721025,-0.711484349,-2.052424498,-0.587432419,-1.805228794,0.17,-1.85,0.350518105,-1.736816915,0.070770643,-1.628459371,0.116803989,-1.924906552,-0.162943474,-1.816549008,FALSE,"null","null",321,"null","139","34","321"
"-0.013122713",-1.766976858,-0.574820037,-1.587542283,-0.816782735,-1.762879471,-0.631345383,-1.92332811,0.282,-1.85,0.296305032,-1.816696693,0.063585051,-1.627378415,0.015990603,-1.92357897,-0.216729378,-1.734260692,FALSE,"null","null",313,"null","128","35","313"
"-0.249396574",-1.762630911,-0.211973286,-1.505909335,-0.515530117,-1.998650914,-0.676320801,-1.783171869,0.016,-1.85,0.363400573,-1.651539061,0.081002934,-1.550289006,0.134516634,-1.845477563,-0.147881005,-1.744227508,TRUE,"L","f1",232,"null","145","36","332"
"0.035070781",-1.646674716,-0.2788096,-1.555613995,-0.54278076,-1.725305501,-0.411390558,-1.932045624,0.296,-1.85,0.485189174,-1.542377678,0.198227733,-1.454895502,0.265946667,-1.747152488,-0.021014775,-1.659670313,FALSE,"null","null",312,"null","123","38","312"
"0.25794167",-1.862488057,0.023219263,-1.705056017,-0.463148821,-1.838870491,-0.404327349,-2.061543557,0.534,-1.85,0.642965684,-1.84363247,0.376131971,-1.706520218,0.390806134,-2.006161118,0.123972421,-1.869048866,FALSE,"null","null",295,"null","108","39","295"
"0.204045037",-1.724097647,0.224586771,-1.48513433,-0.026672366,-1.859507989,-0.713672984,-1.702461488,0.478,-1.85,0.710336382,-1.75794375,0.461112694,-1.590948081,0.441102047,-1.890279961,0.191878359,-1.723284292,FALSE,"null","null",299,"null","106","40","299"
"0.292837278",-1.691701425,0.278267747,-1.44891443,-0.034995757,-1.852268911,-0.252595092,-1.686033536,0.576,-1.85,0.833640172,-1.703139769,0.577062535,-1.547679432,0.570718753,-1.847612352,0.314141116,-1.692152016,FALSE,"null","null",292,"null","108","41","292"
"0.303374805",-1.674829598,-0.011921258,-1.554061978,-0.39379864,-1.703098776,-0.324888218,-1.927858942,0.59,-1.85,0.677586803,-1.637627467,0.404214577,-1.514065232,0.433892656,-1.812593642,0.160520429,-1.689031407,FALSE,"null","null",291,"null","104","43","291"
"0.064816135",-1.668114897,-0.945078833,-1.616468095,-0.174973476,-1.802130874,-0.475423899,-1.641142093,0.324,-1.85,0.399951975,-1.696261835,0.153609645,-1.525044264,0.128502044,-1.823991765,-0.117840286,-1.652774195,TRUE,"f2","1stO",66,"null","126","47","310"
"0.169690603",-1.814866986,-0.115666419,-1.6341896,-0.3984612,-1.94381371,-0.570201332,-1.720232309,0.45,-1.85,0.530589786,-1.877213508,0.300109074,-1.685175384,0.249039536,-1.980796598,0.018558824,-1.788758473,FALSE,"null","null",301,"null","119","48","301"
